"Pujol 2002, No. 10-2-3N"	
-13.22078541	-105.7509524
-13.25568276	-105.7509524
-13.23847232	-105.7732322
-13.4634918	-108.1579001
-13.51944456	-108.1801884
-13.50164908	-108.1356118
-13.51885057	-108.1801884
-13.53998136	-108.1356118
-13.63867088	-108.5144871
-13.6314459	-108.5367754
-13.59138785	-108.5367754
-13.65155859	-108.5144871
-13.67131617	-108.5813435
-13.63704731	-107.4224462
-13.5882927	-107.3332931
-13.62708612	-107.4001579
-13.67476899	-107.3778696
-13.59919277	-107.4001579
-13.64655501	-106.8652816
-13.66307565	-106.8652816
-13.64811983	-106.820705
-13.66552315	-106.8652816
-13.68090179	-106.8875614
-13.67474855	-105.95153
-13.6880974	-105.95153
-13.65300206	-105.95153
-13.65793411	-105.9738182
-13.67303044	-105.95153
-13.67562101	-104.6811913
-13.70045371	-104.7034796
-13.67123569	-104.7034796
-13.71005722	-104.6811913
-13.71679807	-104.6811913
-13.73575088	-104.3246042
-13.70596187	-104.3023244
-13.67194465	-104.3468925
-13.73293166	-104.3023244
-13.71164631	-104.3023244
-13.73865953	-103.9457374
-13.68705887	-103.9903055
-13.71301185	-103.9457374
-13.74650405	-103.9680257
-13.66718888	-103.9680257
-13.66743031	-103.9234491
-13.71495606	-103.9234491
-13.73954094	-103.9234491
-13.70468574	-103.9457374
-13.70210667	-103.9457374
-13.71168974	-103.7005833
-13.71362884	-103.678295
-13.68119177	-103.7228716
-13.73482221	-103.6337269
-13.75458618	-103.7005833
-13.75794958	-103.3665645
-13.76009178	-103.3442762
-13.68423198	-103.3888528
-13.71171018	-103.3442762
-13.72565558	-103.3442762
-13.63330835	-98.88695942
-13.64663932	-98.84239135
-13.6749772	-98.79781479
-13.69544118	-98.82010307
-13.64749901	-98.84239135
-13.64709024	-98.66409358
-13.64537086	-98.66409358
-13.65260223	-98.64180532
-13.64453544	-98.64180532
-13.63142418	-98.66409358
-13.64583072	-98.79781479
-13.63948203	-98.79781479
-13.67043604	-98.77552651
-13.69420466	-98.79781479
-13.65999583	-98.77552651
-13.40763867	-93.98391095
-13.49154099	-93.96162267
-13.41332183	-93.98391095
-13.39019447	-93.9170546
-13.43463401	-93.96162267
-13.40553351	-94.85308602
-13.43008518	-94.83080624
-13.37548646	-94.83080624
-13.41316216	-94.83080624
-13.45715461	-94.85308602
-13.04948707	-87.72137915
-13.052945	-87.69909936
-13.1400536	-87.69909936
-13.11115366	-87.6545228
-13.08280044	-87.6545228
-13.02869991	-87.87738865
-13.06379653	-87.87738865
-13.08953107	-87.85510036
-13.0463881	-87.89967693
-13.09232986	-87.83281208
-13.03025579	-87.96653328
-13.09192365	-87.96653328
-13.11215003	-87.96653328
-13.03219233	-88.01110984
-13.04611984	-87.96653328
-13.06552486	-88.05567793
-13.09800025	-88.03339812
-13.09300305	-88.01110984
-13.03415059	-88.03339812
-13.05764456	-88.01110984
-13.10361954	-88.03339812
-13.07969636	-87.96653328
-13.02652705	-88.05567793
-13.10886839	-88.01110984
-13.08910059	-88.01110984
-13.02123861	-88.43455325
-13.0935485	-88.43455325
-13.08092394	-88.43455325
-13.05457497	-88.41226497
-13.11123797	-88.45684153
-12.72086135	-80.52281593
-12.66053476	-80.56739249
-12.62451585	-80.56739249
-12.66461095	-80.5896723
-12.63132185	-80.56739249
-12.526755	-81.50342394
-12.49469732	-81.50342394
-12.50926481	-81.48113565
-12.49410716	-81.43656756
-12.53896824	-81.391991
-12.2008693	-72.58879035
-12.16929703	-72.56650207
-12.21135166	-72.61107863
-12.19895064	-72.58879035
-12.20763186	-72.56650207
-12.15351345	-73.36882077
-12.18530415	-73.36882077
-12.21273636	-73.36882077
-12.15305103	-73.36882077
-12.18032356	-73.39110905
-11.75358697	-65.90281514
-11.75772703	-65.92510342
-11.73660136	-65.90281514
-11.73415641	-65.90281514
-11.74309567	-65.94738746
-11.74590595	-66.10339695
-11.77119851	-66.12568099
-11.71739306	-66.12568099
-11.72303152	-66.1702533
-11.74898832	-66.12568099
-11.6996755	-66.57141268
-11.71014508	-66.48226802
-11.74340863	-66.59370096
-11.74191024	-66.57141268
-11.75023635	-66.57141268
-11.79048345	-66.70513387
-11.73125798	-66.70513387
-11.69570278	-66.70513387
-11.73095524	-66.68284559
-11.74320169	-66.7274179
-11.97234846	-74.86202529
-11.8808226	-74.90659338
-11.94817363	-74.90659338
-11.98106673	-74.92888166
-11.94662925	-74.92888166
-11.78075859	-67.59659722
-11.75357164	-67.61888126
-11.80717527	-67.61888126
-11.80909265	-67.61888126
-11.72913877	-67.59659722
-11.83303499	-67.66345782
-11.74545631	-67.73031419
-11.75592334	-67.70803014
-11.81298617	-67.68574185
-11.76748894	-67.70803014
-11.43803162	-61.86894599
-11.40945742	-61.89123003
-11.3933085	-61.91351831
-11.4042354	-61.89123003
-11.42690545	-61.89123003
-11.3953268	-62.00266296
-11.35042228	-62.02495124
-11.39508026	-62.04723527
-11.39490525	-62.02495124
-11.38508075	-62.00266296
-11.37445532	-63.11699214
-11.37201293	-63.11699214
-11.33349926	-63.0947081
-11.38972411	-63.11699214
-11.40951107	-63.0947081
-11.01362118	-55.62870247
-11.02077846	-55.67327479
-11.02245442	-55.65098651
-10.94908683	-55.65098651
-10.98398545	-55.65098651
-10.99956209	-56.36415636
-10.98272721	-56.40873292
-10.96331709	-56.38644464
-10.97012436	-56.38644464
-10.98689027	-56.40873292
-10.58373388	-50.25763405
-10.59375701	-50.27992234
-10.63385275	-50.30220637
-10.60248167	-50.27992234
-10.57606436	-50.32449465
-10.12722105	-45.06485914
-10.18668539	-45.0202868
-10.12327834	-45.04257509
-10.12155832	-45.04257509
-10.16837191	-45.08714742
-10.16520779	-45.644312
-10.09290236	-45.644312
-10.13559633	-45.644312
-10.18069118	-45.68888434
-10.07875769	-45.644312
-10.10503577	-46.04547138
-10.19415436	-46.02318309
-10.1346683	-46.02318309
-10.07908534	-46.02318309
-10.15641543	-46.02318309
-10.09998492	-46.2014766
-10.14677871	-46.2014766
-10.14159629	-46.22376066
-10.11635099	-46.22376066
-10.15202117	-46.17918832
-10.15400306	-46.17918832
-10.16360656	-46.22376066
-10.09257982	-46.2014766
-10.09322299	-46.15690429
-10.13507515	-46.2014766
-10.09018852	-46.40456129
-10.1309683	-46.40456129
-10.15661534	-46.40456129
-10.11543829	-46.40456129
-10.10301172	-46.40456129
-10.12394004	-46.42684955
-10.10847453	-46.42684955
-10.11656049	-46.40456129
-10.14727115	-46.42684955
-10.16970169	-46.40456129
-9.69680873	-39.62944146
-9.751246495	-39.65172549
-9.705732022	-39.62944146
-9.707515275	-39.62944146
-9.742564632	-39.67401377
-9.716120494	-40.11974546
-9.692187728	-40.18660606
-9.674522535	-40.14203372
-9.755093391	-40.14203372
-9.687848393	-40.16431778
-9.288586165	-34.8378259
-9.278144681	-34.8378259
-9.288214441	-34.81553761
-9.302576272	-34.86011206
-9.288634068	-34.79325145
-9.343172109	-35.66242866
-9.259080733	-35.61785634
-9.237288893	-35.66242866
-9.325745152	-35.64014037
-9.301158995	-35.64014037
-8.525063164	-26.6586483
-8.52658455	-26.6586483
-8.504155925	-26.68093447
-8.478202948	-26.6586483
-8.524581584	-26.68093447
-8.546697245	-27.70611902
-8.488556291	-27.68383074
-8.493737434	-27.66154459
-8.501976677	-27.68383074
-8.475911927	-27.70611902
-8.127605905	-23.44937978
-8.148475461	-23.40480747
-8.095309988	-23.42709363
-8.110578136	-23.42709363
-8.160480486	-23.42709363
-8.112614954	-24.31855699
-8.108492139	-24.34084316
-8.113051825	-24.34084316
-8.11825149	-24.36313144
-8.082739075	-24.31855699
-7.783272604	-19.43779466
-7.686087857	-19.46008295
-7.670599357	-19.48236911
-7.738791549	-19.43779466
-7.68721197	-19.46008295
-7.178354396	-15.58221691
-7.230674228	-15.60450308
-7.247903827	-15.62679029
-7.213470178	-15.62679029
-7.256362784	-15.62679029
-7.233114705	-16.42910691
-7.231634835	-16.45139305
-7.230139636	-16.42910691
-7.247541045	-16.47368029
-7.193920817	-16.42910691
-6.693723389	-11.72663811
-6.744265078	-11.68206473
-6.755544538	-11.70435087
-6.656204814	-11.70435087
-6.659708728	-11.70435087
-6.703839136	-12.66267378
-6.73473055	-12.64038761
-6.665879857	-12.684961
-6.648431184	-12.684961
-6.71379904	-12.684961
-6.667345037	-13.17526607
-6.67538756	-13.19755221
-6.708258308	-13.17526607
-6.691781099	-13.13069269
-6.698475963	-13.17526607
-6.691271416	-13.17526607
-6.673871284	-13.13069269
-6.686513093	-13.17526607
-6.682991935	-13.13069269
-6.67913418	-13.15297883
-6.681490348	-13.17526607
-6.676707755	-13.19755221
-6.733988379	-13.21983838
-6.656439856	-13.17526607
-6.651172488	-13.21983838
-5.859098274	-6.734442874
-5.841975977	-6.734442874
-5.866125263	-6.712156172
-5.883046369	-6.712156172
-5.812919552	-6.712156172
-5.869283001	-6.979595399
-5.822906281	-6.957308719
-5.821626324	-6.979595399
-5.892415474	-6.979595399
-5.826210281	-6.957308719
-5.284240529	-3.280022359
-5.284240529	-3.280022359
-5.284240529	-3.280022359
-5.287525049	-3.302308773
-5.284240529	-3.280022359
-5.313802487	-3.480601502
-5.313802487	-3.480601502
-5.313802487	-3.480601502
-5.313802487	-3.480601502
-5.313802487	-3.480601502
-5.317374422	-3.50483826
-5.317374422	-3.50483826
-5.310805063	-3.460265144
-5.314089902	-3.48255158
-5.310805063	-3.460265144
-4.795112748	0.038728664
-4.87400414	0.127875006
-4.78540577	0.061015255
-4.742994426	0.105588415
-4.814291663	0.061015255
-4.152311266	2.133667542
-4.138640829	2.155954088
-4.158458125	2.133667542
-4.15000843	2.155954088
-4.147488754	2.133667542
-4.128802917	1.88851515
-4.106331499	1.88851515
-4.122223977	1.955374946
-4.156110579	1.910801697
-4.168459863	1.88851515
-4.077145417	1.665649306
-4.170502749	1.732509101
-4.110422698	1.732509101
-4.075163208	1.665649306
-4.189583942	1.687935852
-4.08473574	1.643362737
-4.110060555	1.665649306
-4.14391107	1.687935852
-4.051224694	1.643362737
-4.057006216	1.710222421
-4.077296789	1.710222421
-4.139349787	1.687935852
-4.066777703	1.687935852
-4.067175613	1.687935852
-4.120778916	1.687935852
-4.047862253	1.665649306
-4.124258879	1.643362737
-4.053831233	1.710222421
-4.013514189	1.710222421
-4.09672831	1.710222421
-3.260771503	3.475877068
-3.230112577	3.49816377
-3.292288844	3.453590388
-3.187924778	3.453590388
-3.251848531	3.475877068
-3.253443686	3.49816377
-3.216290129	3.475877068
-3.23287911	3.475877068
-3.264010037	3.475877068
-3.239685428	3.475877068
-3.289933634	3.471976934
-3.165430366	3.516550049
-3.201497813	3.471976934
-3.228032647	3.538836752
-3.17540017	3.494263636
-3.137687429	3.405117138
-3.204101478	3.382830703
-3.196499658	3.382830703
-3.185630244	3.315970907
-3.168420445	3.405117138
-3.269610487	2.513653782
-3.273224896	2.469080666
-3.255190534	2.491367346
-3.214797484	2.469080666
-3.276926168	2.469080666
-2.825083198	5.722921772
-2.808183808	5.767495132
-2.750792369	5.722921772
-2.787296368	5.767495132
-2.734939171	5.745208452
-1.745675597	10.8488366
-1.617394892	10.87112277
-1.695650457	10.87112277
-1.655409259	10.89340891
-1.687287466	10.9379823
-1.669355775	10.02423279
-1.652965908	10.02423279
-1.72168439	9.979659412
-1.647205943	10.00194556
-1.694879066	10.04651894
-0.603208845	16.42048261
-0.518287596	16.44276875
-0.535771638	16.37590922
-0.539899522	16.44276875
-0.541741736	16.42048261
0.366255157	21.43496292
0.389124486	21.43496292
0.341017764	21.41267677
0.36785163	21.41267677
0.409689741	21.41267677
0.397090445	20.34292202
0.382707217	20.43206665
0.382869567	20.36520817
0.40495501	20.34292202
0.398137116	20.36520817
1.345439829	27.7643532
1.339170899	27.74206704
1.336405004	27.71978089
1.343807469	27.71978089
1.339246825	27.71978089
2.330936983	33.5811512
2.284614234	33.55886503
2.317927282	33.55886503
2.310599785	33.53657889
2.310213211	33.51429272
2.318403115	32.51139645
2.344387708	32.48911028
2.29666748	32.48911028
2.315174641	32.48911028
2.306251349	32.48911028
3.064341878	39.24194606
3.086240062	39.1973695
3.035466844	39.21965778
3.096946607	39.1973695
3.066399453	39.21965778
3.943848833	44.54614966
3.971664582	44.56843794
3.957531406	44.54614966
3.897111886	44.56843794
3.909349397	44.54614966
3.962828153	42.49578479
4.011520164	42.5403571
4.027061996	42.51807307
3.912716629	42.51807307
3.976423863	42.5403571
4.662343732	50.29608917
4.700415422	50.29608917
4.703332689	50.27380514
4.70709879	50.27380514
4.72292612	50.20694454
4.80399676	48.37944549
4.658380911	48.40172955
4.79605611	48.40172955
4.729443106	48.37944549
4.7458689	48.44630187
5.489218848	55.93459578
5.445635807	55.84545112
5.468307138	55.84545112
5.471269433	55.86773518
5.506518704	55.82316284
6.061489854	60.23590733
6.042549814	60.16904674
6.086889716	60.191335
6.038584119	60.16904674
6.073229817	60.14675846
6.109043061	58.85413997
6.063165167	58.87642401
6.096817046	58.85413997
6.069895798	58.89871229
6.134679243	58.87642401
6.880291151	66.05270319
6.890497593	65.98584685
6.9397523	65.96355857
6.849445085	66.00813088
6.937558362	65.98584685
6.860509303	64.49264233
6.818310965	64.55950292
6.982598281	64.47035827
6.898108993	64.51493061
6.879291584	64.47035827
7.008984297	62.68826727
6.896208219	62.73283958
6.879108915	62.68826727
7.027767217	62.66597899
6.92656504	62.68826727
7.217968549	66.98957882
7.151145732	66.98957882
7.177987781	66.96729054
7.204571156	66.94500226
7.204946074	66.98957882
7.524016834	71.38003078
7.660173201	71.38003078
7.58928633	71.31317441
7.619895438	71.29088613
7.654104264	71.35775098
7.848369651	73.27439041
7.837253698	73.29667869
7.776522173	73.27439041
7.844942381	73.25211062
7.866156197	73.25211062
7.886956773	72.13778142
7.842229818	72.09320486
7.813278139	72.09320486
7.892255437	72.11549314
7.833628431	72.11549314
7.843734598	71.40231907
7.919071938	71.42460735
7.865480451	71.40231907
7.837652248	71.40231907
7.901787411	71.35775098
8.458108136	78.17743888
8.473362871	78.19972716
8.449143967	78.26659201
8.465259671	78.28887181
8.397786657	78.26659201
9.081977881	83.99423899
9.100148287	83.8605178
9.107716255	83.79366145
9.063449165	83.74908489
9.09934991	83.72680508
9.154634593	81.92159008
9.170176744	81.8993018
9.103838062	81.85472524
9.185953937	81.94387837
9.166486968	81.87701352
9.829633633	87.80524656
9.839205206	87.82753485
9.846533023	87.84982313
9.799595524	87.87210291
9.811377003	87.82753485
9.793916833	85.08627991
9.853725435	85.10856819
9.887501223	85.10856819
9.846444882	85.13085647
9.924390039	85.08627991
9.907766568	85.01942356
9.793156779	85.01942356
9.861168218	85.01942356
9.857788213	85.04171184
9.843531767	84.99713528
10.22634425	90.92536832
10.27941136	90.94765661
10.23651429	90.94765661
10.17675423	90.96994486
10.29275958	90.94765661
10.22501256	89.05329696
10.28824971	89.09786503
10.26965648	88.98643211
10.29896647	89.07558524
10.23086051	88.98643211
10.93479015	95.62783923
10.87596706	95.62783923
10.81067393	95.60555095
10.91161041	95.58326267
10.86039042	95.58326267
10.89295395	93.44374892
10.86928114	93.4660372
10.89808911	93.48832546
10.90194303	93.44374892
10.93688636	93.48832546
11.30002622	97.03189063
11.25685386	97.05417891
11.31825857	97.05417891
11.21934167	96.98732254
11.25001082	96.98732254
11.58217239	99.30512559
11.62049701	99.32741387
11.58474252	99.32741387
11.63651307	99.28283731
11.56136224	99.28283731
12.02372685	102.514392
12.02381243	102.4698154
11.93107815	102.4698154
12.04344355	102.4698154
11.98052894	102.4475356
12.04463281	99.99601139
12.06842825	99.99601139
12.07186447	99.99601139
12.02532999	99.99601139
12.05943918	99.99601139
12.41948772	103.495
12.4209976	103.5172882
12.41796888	103.495
12.41254631	103.495
12.35665231	103.4504319
12.46247485	101.1103406
12.45790686	101.1326204
12.44361912	101.1549087
12.45587579	101.0880523
12.38938446	101.0880523
12.5482524	97.99161025
12.4197994	98.0584666
12.54653812	97.99161025
12.50242815	98.03617832
12.471584	97.99161025
12.27403633	90.48102806
12.31839029	90.48102806
12.30914573	90.45873978
12.30787088	90.50331634
12.3267049	90.50331634
12.29658631	90.74847047
12.27425732	90.72618219
12.29561676	90.7038939
12.27285857	90.74847047
12.35252502	90.7038939
11.94687962	83.97335063
12.01647248	83.99563044
12.02005048	83.97335063
11.98408267	83.99563044
11.99473876	83.97335063
11.93517223	85.31054568
12.01919846	85.26596911
11.99085674	85.24368083
11.95335605	85.2882574
11.97227437	85.26596911
11.67006021	77.95597296
11.5752361	77.91139639
11.69763421	77.93368468
11.60609175	77.93368468
11.63492143	77.91139639
11.59456064	79.0257256
11.60096936	79.0257256
11.67328692	79.00343731
11.56490064	78.98114903
11.64415194	78.98114903
11.19143171	70.22252492
11.1930042	70.2448132
11.21238111	70.22252492
11.203111	70.26709723
11.12460698	70.22252492
11.13279513	69.19734037
11.06088378	69.19734037
11.12817093	69.19734037
11.0272996	69.21962865
11.09934508	69.21962865
11.06568042	70.28938552
11.09847133	70.26709723
11.06330062	70.28938552
11.1234471	70.28938552
11.00111414	70.26709723
11.09121314	70.53453539
11.10116027	70.46767905
11.03082012	70.48996308
11.07563522	70.48996308
11.08149338	70.53453539
10.63588829	62.42222053
10.70322781	62.44450882
10.68108022	62.46679285
10.61889054	62.44450882
10.69775351	62.42222053
10.14082921	54.75563734
10.13060808	54.84478199
10.0939939	54.84478199
10.1133491	54.86707027
10.12174802	55.00078722
10.14315216	55.60252413
10.11067102	55.66938475
10.04564232	55.6471007
10.13205665	55.73624535
10.08707741	55.80310595
9.5602404	47.6685028
9.587265117	47.69078684
9.551318385	47.6685028
9.589066893	47.64621452
9.493616219	47.6685028
9.546781692	48.91654895
9.540063835	48.87197663
9.497107997	48.8496926
9.553997097	48.89426492
9.499609789	48.87197663
9.084282953	42.78773836
9.200375806	42.72088199
9.129025876	42.6540214
9.135409693	42.56487252
9.117310822	42.54258849
9.051133093	44.43137393
9.143271464	44.43137393
9.134809952	44.43137393
9.134582575	44.49823453
9.106169321	44.4759505
9.122593518	44.40908988
9.070454437	44.3868016
9.111764981	44.3868016
9.114596342	44.40908988
9.113224413	44.36451756
8.69125828	38.34713989
8.690643849	38.3917122
8.654817193	38.3917122
8.73259501	38.43628454
8.708865351	38.43628454
8.669968458	39.23860325
8.671816859	39.23860325
8.721380058	39.2608873
8.682856168	39.23860325
8.679419317	39.23860325
8.315357819	33.35494254
8.313750847	33.39951699
8.26334073	33.35494254
8.285671634	33.37722871
8.345882618	33.37722871
7.789204859	28.38503558
7.892699334	28.40732175
7.769055119	28.3627473
7.847446728	28.3627473
7.81623788	28.38503558
7.764419427	29.25421066
7.824427943	29.27649894
7.839033119	29.27649894
7.832628226	29.25421066
7.81028327	29.27649894
7.385854306	23.86085818
7.342683865	23.88314435
7.343555054	23.86085818
7.398789279	23.90543052
7.283010029	23.86085818
7.359733989	24.61860246
7.339517824	24.59631631
7.384573072	24.64088863
7.37045267	24.59631631
7.314070698	24.59631631
6.830519097	18.2223516
6.817971815	18.20006543
6.805941243	18.20006543
6.806195446	18.2223516
6.819528329	18.26692603
6.145494367	12.45012699
6.22453298	12.4724142
6.145218448	12.4724142
6.202361751	12.53927375
6.236297214	12.4724142
6.207396632	13.38616373
6.116381736	13.38616373
6.179779199	13.36387756
6.198075429	13.38616373
6.186235189	13.40844987
5.451655564	6.544182761
5.389451833	6.566468929
5.428908866	6.566468929
5.350642762	6.588755609
5.417928318	6.588755609
5.337907702	7.413359437
5.441411438	7.413359437
5.427390673	7.435646117
5.330581482	7.391072735
5.431752362	7.435646117
4.773417671	2.710890108
4.738661797	2.688603405
4.78927055	2.733176788
4.768506061	2.755463223
4.746550713	2.777749903
4.696823687	4.030534562
4.738883427	3.985961179
4.778142782	3.985961179
4.749567937	4.030534562
4.734708557	4.008247859
4.820404351	6.571204751
4.832718826	6.526631902
4.79945336	6.571204751
4.87494335	6.548918604
4.808901984	6.571204751
4.527478179	3.721029593
4.555106469	3.721029593
4.468490946	3.787889144
4.573327012	3.765602708
4.55132951	3.743316028
4.531215218	3.787889144
4.513058226	3.743316028
4.539091041	3.765602708
4.530518715	3.721029593
4.482722163	3.743316028
4.478933388	3.787889144
4.570561117	3.743316028
4.53577714	3.787889144
4.483758136	3.787889144
4.539014716	3.787889144
4.500096427	3.453590388
4.45335916	3.475877068
4.429121734	3.431303952
4.483158076	3.49816377
4.470309328	3.409017272
3.290162608	-3.343817731
3.294057726	-3.321531051
3.294057726	-3.321531051
3.290162608	-3.343817731
3.297952525	-3.299244348
2.84225244	-5.906774622
2.823482294	-5.906774622
2.779749158	-5.929061324
2.884090231	-5.906774622
2.848338622	-5.973634685
1.211283873	-11.43384776
1.304765033	-11.45613393
1.240695736	-11.43384776
1.213266321	-11.43384776
1.272266967	-11.41156054
0.344304121	-15.6460115
0.327013027	-15.66829872
0.327035621	-15.69058489
0.296102572	-15.69058489
0.329194011	-15.66829872
-0.447002375	-20.28162075
-0.541143872	-20.2593346
-0.496266383	-20.2593346
-0.544646947	-20.2593346
-0.482079915	-20.23704843
-0.975957196	-22.71085883
-0.960425345	-22.71085883
-1.009708953	-22.733145
-1.01076752	-22.733145
-1.015198668	-22.66628651
-1.012178889	-22.01997515
-1.007816561	-22.01997515
-1.05639656	-22.01997515
-0.964856173	-22.01997515
-1.009536583	-22.01997515
-1.076003165	-21.73024871
-1.048328489	-21.77482316
-1.023477031	-21.77482316
-1.05161261	-21.73024871
-1.016517026	-21.73024871
-1.744417037	-27.2573224
-1.768348046	-27.1904618
-1.744240596	-27.23503623
-1.710425049	-27.21275006
-1.769425695	-27.23503623
-1.805770657	-26.29899842
-1.743290368	-26.25442611
-1.712271214	-26.27671227
-1.780525999	-26.23213996
-1.723000274	-26.25442611
-2.633576521	-32.94040131
-2.697224515	-32.94040131
-2.675875933	-32.94040131
-2.686583436	-32.94040131
-2.761931954	-32.94040131
-3.667453201	-39.47036914
-3.653266374	-39.4480851
-3.657804984	-39.47036914
-3.641986914	-39.42579682
-3.645226406	-39.42579682
-3.795265579	-39.24750329
-3.849312459	-39.20293098
-3.822741539	-39.20293098
-3.818976077	-39.20293098
-3.793985622	-39.26979157
-3.842211701	-39.67095093
-3.8541701	-39.7378073
-3.88142475	-39.71552326
-3.833676739	-39.80466789
-3.782032971	-39.82695617
-4.562615996	-45.28716925
-4.53844723	-45.26488097
-4.603775167	-45.24259693
-4.583593173	-45.19802037
-4.535604372	-45.26488097
-4.653681668	-43.79396898
-4.560023189	-43.79396898
-4.592961001	-43.77168069
-4.600119881	-43.81625301
-4.5297098	-43.77168069
-4.593181672	-42.79218414
-4.591615896	-42.8367607
-4.587538429	-42.81447242
-4.606244066	-42.81447242
-4.619727364	-42.81447242
-4.605209051	-42.79218414
-4.652203395	-42.79218414
-4.55592688	-42.76990011
-4.561610361	-42.76990011
-4.62759169	-42.81447242
-5.270087553	-49.85703464
-5.287530798	-49.92389101
-5.289209304	-49.90160696
-5.284208914	-49.87931868
-5.268765123	-49.85703464
-5.279852334	-48.74270544
-5.261959764	-48.78727778
-5.326870629	-48.72041716
-5.302740185	-48.78727778
-5.263263352	-48.74270544
-6.049422237	-55.25038712
-5.991698355	-55.27267115
-6.034376357	-55.22809884
-6.068829806	-55.27267115
-5.98273227	-55.25038712
-6.640538755	-59.79684855
-6.667306076	-59.79684855
-6.628795598	-59.77456452
-6.657371082	-59.75227624
-6.66841039	-59.75227624
-6.637013764	-58.43736948
-6.642299015	-58.43736948
-6.674709898	-58.41508119
-6.677129937	-58.43736948
-6.672128269	-58.48194179
-7.25930017	-64.07587183
-7.268462974	-64.09816011
-7.279591062	-64.07587183
-7.221208041	-64.03129951
-7.241856606	-64.00901548
-7.996986437	-70.67270238
-8.044466193	-70.6504141
-7.964532761	-70.67270238
-8.004855233	-70.60584179
-8.033582728	-70.62813007
-8.035190338	-68.60004923
-8.010355727	-68.64462155
-8.06243924	-68.64462155
-8.063277216	-68.66690983
-8.025805904	-68.60004923
-8.091670031	-68.06517291
-8.112160199	-68.06517291
-8.028239355	-68.10974523
-8.071603322	-68.04288463
-8.077746349	-68.04288463
-8.111796139	-67.97602403
-8.083083973	-67.99831232
-8.087844212	-67.99831232
-8.112895343	-67.99831232
-8.124923361	-67.99831232
-8.571617443	-74.17169946
-8.57944153	-74.14941118
-8.603433696	-74.14941118
-8.580763642	-74.14941118
-8.522996966	-74.14941118
-9.069073566	-78.27242921
-9.041384599	-78.20556436
-9.047424795	-78.18328458
-9.019396678	-78.18328458
-9.024396429	-78.20556436
-9.057255042	-77.06895538
-9.06745382	-77.11352347
-9.063774263	-77.09123518
-9.053792005	-77.09123518
-9.075783759	-77.0466671
-9.49835091	-82.21714948
-9.512760643	-82.15029313
-9.533007466	-82.19486969
-9.499213156	-82.15029313
-9.497472057	-82.17258141
-10.09323321	-86.76361941
-10.06201478	-86.71904285
-10.1205958	-86.76361941
-10.0766372	-86.76361941
-10.06333689	-86.71904285
-10.11782192	-85.00297248
-10.16728421	-84.9806927
-10.11504549	-85.00297248
-10.10323718	-84.9806927
-10.11431992	-85.00297248
-10.46514115	-88.05623789
-10.51176377	-88.03394961
-10.48192941	-88.05623789
-10.48561407	-88.01166133
-10.46794313	-88.03394961
-10.4849792	-86.85276404
-10.44724411	-86.78589919
-10.50498907	-86.80818748
-10.52852009	-86.80818748
-10.46189399	-86.80818748
-10.44608167	-86.00586877
-10.50338657	-86.00586877
-10.4918446	-85.98358896
-10.47027311	-86.00586877
-10.50166846	-86.00586877
-10.50300718	-85.42642436
-10.50871397	-85.40413608
-10.53199909	-85.44870417
-10.52521609	-85.42642436
-10.49064576	-85.42642436
-10.91285843	-91.243216
-10.90266221	-91.19864791
-10.84599538	-91.22093619
-10.86271912	-91.22093619
-10.85994077	-91.22093619
-10.90460003	-89.86145289
-10.91702021	-89.86145289
-10.92050368	-89.81687632
-10.87362047	-89.83916461
-10.85775897	-89.83916461
-11.43580894	-96.19084103
-11.44867749	-96.14626447
-11.5040171	-96.12398469
-11.50794128	-96.1016964
-11.48093062	-96.14626447
-11.52945273	-93.873038
-11.52463054	-93.873038
-11.56602986	-93.85074972
-11.50092579	-93.91760607
-11.53379462	-93.89532628
-12.24653259	-100.8933119
-12.19007142	-100.8487354
-12.15717576	-100.8264471
-12.23144647	-100.8487354
-12.23210178	-100.9156002
-12.25868835	-98.26348994
-12.24141532	-98.28577822
-12.25472457	-98.26348994
-12.22535709	-98.21892187
-12.23861908	-98.24121015
-13.13930504	-105.9746497
-13.16499999	-105.9300816
-13.1430325	-105.9523614
-13.18290916	-105.9300816
-13.19549285	-105.9077933
-13.22707917	-103.2779713
-13.21337009	-103.3002596
-13.23421857	-103.2779713
-13.20524071	-103.3002596
-13.22163105	-103.3002596
-13.72485592	-107.5124223
-13.703066	-107.4901425
-13.74338592	-107.4901425
-13.73922286	-107.4901425
-13.67101087	-107.4901425
-13.81581844	-103.8574242
-13.77922343	-103.8351359
-13.77836246	-103.8351359
-13.8199815	-103.8574242
-13.80625581	-103.8351359
-13.80188837	-103.0116489
-13.79291718	-103.0562254
-13.75072842	-103.0116489
-13.81452699	-103.0562254
-13.83259712	-103.0339371
-13.77313405	-103.0116489
-13.77837779	-102.9893606
-13.80232269	-103.0339371
-13.77051283	-102.9893606
-13.78884099	-103.0339371
-13.51538753	-94.54274697
-13.5145074	-94.56503525
-13.56614766	-94.54274697
-13.55636531	-94.54274697
-13.53063461	-94.56503525
-13.31305088	-88.56994586
-13.30192343	-88.59223414
-13.24660171	-88.59223414
-13.30868856	-88.56994586
-13.34114479	-88.56994586
-13.29323071	-90.13000673
-13.26377638	-90.10771845
-13.255228	-90.19686308
-13.27333901	-90.13000673
-13.22806149	-90.13000673
-13.22660781	-89.81799625
-13.26454921	-89.75113141
-13.29437654	-89.79570797
