"Atalay and Penzien, 1975, Spec. 2"	
31.907	6.7997
30.376	4.9333
28.793	2.6665
27.518	0.93328
26.497	-0.39998
24.454	-2.5332
22.923	-3.8665
21.646	-4.7998
20.217	-5.5996
18.634	-6.7997
17.052	-7.8663
15.877	-8.533
14.499	-9.1994
13.121	-9.8661
11.436	-10.533
9.8532	-11.2
8.4237	-11.999
6.6878	-13.066
5.1051	-14.133
3.5227	-15.066
1.6337	-16.132
0.20421	-17.066
-1.4805	-17.866
-3.4206	-19.199
-4.7991	-19.999
-6.4836	-21.066
-7.8621	-20.932
-9.5979	-21.599
-10.976	-22.799
-12.1	-23.999
-15.163	-27.199
-16.439	-28.532
-17.868	-29.999
-19.247	-32.665
-20.727	-34.665
-21.953	-35.865
-23.331	-37.598
-24.046	-38.398
-27.16	-41.731
-28.384	-42.798
-29.662	-43.731
-30.632	-44.264
-32.215	-45.73
-33.541	-46.664
-35.176	-47.865
-36.299	-48.532
-37.676	-49.199
-40.843	-50.396
-42.067	-50.93
-43.139	-51.33
-44.722	-51.597
-46.561	-51.73
-48.042	-51.997
-49.469	-51.997
-50.95	-51.864
-52.022	-51.864
-52.38	-51.864
-50.236	-45.063
-49.063	-41.331
-48.143	-38.398
-47.427	-35.598
-46.101	-32.132
-45.029	-29.198
-43.548	-25.866
-42.426	-23.066
-40.894	-19.866
-39.822	-17.732
-38.697	-15.599
-37.371	-12.933
-35.992	-10.266
-34.613	-7.7328
-33.287	-5.1997
-32.113	-3.0665
-30.988	-1.3333
-29.611	0.26665
-27.978	2.2666
-26.088	4.3998
-24.199	6.3998
-23.28	7.1995
-21.646	8.3996
-19.706	9.7327
-17.358	11.2
-15.06	12.533
-12.814	13.999
-10.925	15.466
-9.3937	16.266
-7.9131	17.333
-5.922	18.533
-3.4717	19.732
-1.8889	20.399
-0.10211	21.599
1.8379	23.066
3.9312	24.799
5.8199	26.265
7.1984	27.599
8.6789	28.799
10.67	30.265
12.151	31.332
13.989	32.665
17.919	35.865
20.166	37.865
23.076	39.865
25.22	41.731
27.62	44.131
29.456	46.264
31.397	47.865
33.645	49.333
35.583	50.796
38.085	52.397
40.178	53.198
42.527	53.865
44.823	54.799
46.406	55.195
48.143	55.862
49.827	56.663
51.156	56.93
52.481	57.33
53.81	57.731
52.431	52.264
51.156	47.331
49.726	42.531
47.633	37.332
45.794	32.532
43.343	26.399
40.843	21.599
38.852	18.266
37.013	15.466
34.92	12.266
32.878	9.0664
31.092	6.2663
29.101	3.4665
27.008	0.66662
25.322	-0.93328
23.28	-3.3332
21.442	-5.0663
19.502	-6.5332
17.511	-8.1327
15.979	-9.1994
14.295	-9.9995
12.1	-11.2
10.313	-12.266
8.8321	-12.8
6.841	-13.599
4.9012	-14.533
2.4505	-15.866
-0.30632	-17.466
-2.7059	-19.199
-3.9822	-20.266
-6.2794	-21.732
-8.3215	-23.066
-10.364	-23.999
-12.967	-25.599
-16.133	-27.998
-17.562	-29.065
-20.37	-30.798
-22.667	-33.465
-24.301	-35.198
-26.19	-36.931
-27.874	-38.398
-29.865	-40.131
-31.755	-41.331
-33.797	-42.931
-36.144	-44.398
-37.473	-45.463
-39.055	-46.531
-40.79	-47.331
-42.629	-47.865
-45.029	-48.132
-46.304	-47.865
-47.427	-47.731
-49.012	-47.598
-50.389	-47.198
-50.899	-46.931
-48.194	-37.465
-45.438	-29.999
-43.751	-26.532
-42.321	-23.066
-41.046	-19.999
-39.771	-17.599
-38.545	-15.733
-37.165	-13.733
-34.359	-9.0664
-32.624	-5.8665
-31.295	-3.4665
-28.384	0.26665
-27.059	2.2666
-25.629	3.9998
-24.148	5.3332
-23.127	6.3998
-21.902	7.4664
-19.145	9.7327
-14.856	11.999
-13.733	12.533
-12.253	13.333
-10.364	14.666
-8.8831	15.599
-7.5047	16.532
-5.4115	17.866
-3.6759	18.799
-2.1953	19.732
-0.10211	21.332
1.8379	22.666
3.3185	23.865
4.9522	25.199
6.6878	26.532
8.1684	27.732
9.7	29.065
11.334	30.265
12.61	31.332
13.784	32.398
14.754	33.598
16.694	34.132
18.481	35.732
20.013	37.332
21.748	38.665
22.872	39.731
23.842	40.665
26.038	42.798
27.313	43.998
28.59	45.063
29.865	46.397
31.092	47.465
32.164	48.399
33.541	49.333
34.613	50.129
36.198	51.063
37.729	51.997
39.055	52.664
41.557	53.732
42.832	54.532
44.11	55.195
45.182	55.462
46.304	55.596
47.991	56.263
49.266	56.797
50.389	57.33
51.562	57.464
52.583	57.597
53.299	57.597
52.38	53.198
51.105	49.729
49.929	46.264
48.654	42.531
47.224	38.131
46.101	34.665
45.283	32.398
44.059	29.332
42.271	25.065
40.536	21.865
39.106	18.666
37.625	16.132
35.38	12.133
33.746	9.4662
32.215	6.9331
30.528	4.533
28.793	2.2666
27.16	0.13333
25.373	-1.9999
24.046	-3.7332
22.923	-4.9333
21.748	-6.1329
20.625	-7.1995
19.196	-8.2662
17.664	-9.4662
16.49	-10.133
15.316	-10.666
14.04	-11.2
12.865	-11.866
11.793	-12.399
10.619	-12.666
8.8831	-12.933
6.892	-13.599
4.9012	-14.133
2.2974	-15.199
-1.5826	-17.599
-3.5738	-19.066
-4.4928	-19.999
-7.0963	-20.532
-8.1684	-20.932
-9.649	-21.599
-11.181	-22.666
-12.508	-24.132
-14.805	-26.665
-15.673	-27.332
-16.643	-28.132
-17.715	-29.065
-22.77	-33.731
-24.403	-35.198
-26.088	-36.531
-27.62	-37.998
-29.202	-39.465
-30.836	-41.198
-32.113	-42.398
-33.081	-43.331
-34.511	-44.398
-35.89	-45.196
-36.911	-45.73
-37.729	-46.264
-38.494	-46.931
-39.975	-47.598
-41.3	-47.731
-42.629	-47.865
-44.364	-47.998
-46.662	-48.132
-47.836	-48.399
-49.266	-48.932
-50.797	-49.333
-51.156	-48.532
-50.49	-45.73
-49.726	-42.531
-48.448	-39.065
-47.427	-36.398
-46.253	-33.598
-44.978	-30.265
-43.599	-27.199
-42.22	-23.865
-41.405	-21.999
-40.485	-20.133
-39.718	-18.399
-38.392	-15.466
-37.269	-13.066
-35.789	-10.133
-33.185	-5.4666
-32.469	-3.9998
-31.603	-2.3999
-30.427	-0.53332
-29.101	1.1999
-27.772	2.7998
-26.19	4.3998
-24.659	5.8665
-23.689	6.9331
-22.565	8.1327
-21.595	9.3328
-20.013	10.533
-18.941	11.466
-17.715	12.266
-16.49	12.8
-14.754	13.199
-13.121	13.733
-11.232	14.932
-10.006	15.333
-8.0663	16.266
-6.4325	17.333
-4.7991	18.132
-3.2164	19.066
-1.4295	20.266
0	21.466
1.94	22.932
3.2675	23.865
4.4928	24.665
5.9731	25.599
7.811	26.932
8.9852	27.998
10.211	28.932
12.048	30.532
13.682	31.998
14.499	32.932
15.673	33.731
17.205	35.065
18.685	35.998
20.37	37.598
21.8	38.665
23.127	40.131
24.608	41.998
25.832	43.331
27.16	44.529
29.916	47.064
31.549	48.265
35.176	50.529
36.604	51.463
38.085	52.397
39.616	53.065
43.548	54.532
44.874	55.062
46.51	55.596
47.991	55.996
49.929	56.396
53.401	57.197
50.747	48.265
48.501	41.465
47.071	37.465
45.794	33.731
44.059	29.332
40.637	22.265
39.004	19.066
37.165	15.866
35.687	13.333
34.155	10.933
32.725	8.533
31.039	5.9999
29.253	3.4665
27.925	1.5999
26.548	-0.13333
25.271	-1.3333
23.944	-2.2666
22.463	-3.3332
20.932	-4.3998
19.502	-5.1997
17.562	-6.5332
15.418	-7.9997
13.937	-8.7995
12.253	-9.7327
10.466	-10.799
8.781	-11.466
6.7389	-12.533
4.3906	-13.999
2.3484	-15.199
0.56157	-16.266
-1.3784	-17.333
-3.2164	-18.799
-4.9012	-20.266
-7.0452	-21.732
-9.0363	-23.332
-10.976	-24.399
-12.865	-25.599
-14.908	-27.065
-16.286	-27.865
-17.715	-29.065
-19.247	-30.132
-21.391	-32.132
-23.586	-34.398
-25.936	-36.398
-27.569	-37.998
-29.406	-39.598
-31.143	-40.798
-32.776	-41.998
-34.971	-43.331
-36.043	-43.864
-37.473	-44.529
-39.207	-45.596
-40.383	-45.997
-42.832	-46.797
-44.262	-47.331
-45.59	-47.731
-46.662	-47.998
-47.633	-48.132
-48.908	-48.666
-49.98	-48.932
-51.156	-49.199
-50.899	-46.797
-49.675	-42.398
-48.448	-37.865
-46.253	-31.065
-44.874	-27.599
-43.396	-23.865
-41.811	-19.999
-40.536	-17.066
-39.106	-13.999
-37.473	-11.333
-35.687	-8.3996
-33.899	-5.733
-32.316	-3.1998
-30.528	-0.39998
-29.152	1.1999
-27.671	3.0665
-25.679	5.1997
-24.199	6.6662
-23.178	7.8663
-22.004	9.0664
-20.523	10.533
-19.145	11.333
-17.409	12.266
-15.673	13.333
-14.244	14.133
-12.61	15.333
-8.6789	17.199
-7.4026	17.866
-6.1773	18.399
-3.3696	19.332
-2.0932	19.999
-0.66368	20.133
-0.15316	20.133
0	20.133
