"""Matamoros et. al 1999 Specimen c10-05 North"""	
8.1788	26.06657858
7.4676	25.35486312
8.0518	26.51140074
8.382	27.93483165
10.2616	28.77999375
10.922	29.89204915
11.5062	30.69272904
12.1666	31.31548006
12.827	32.02719552
13.462	33.00580427
14.0716	33.89544859
14.732	34.60716405
15.3416	35.63025502
15.9512	36.47541712
16.6116	37.05368593
17.2466	37.85436582
17.8816	38.78849235
18.5166	39.54469002
19.177	40.43433434
19.812	40.92363872
20.4724	41.72431861
21.1074	42.5249985
21.717	43.3701606
22.3774	44.17084049
23.0124	44.17084049
23.7236	44.92703816
24.3332	45.37186032
24.9682	46.26150464
25.654	46.26150464
26.162	46.7063268
26.924	47.15114896
27.686	48.04079328
28.194	47.59597112
28.702	48.48561544
29.464	48.9304376
30.226	49.37525976
30.734	49.37525976
31.242	49.82008192
32.004	50.26490408
32.766	50.26490408
33.274	50.26490408
33.782	50.70972624
34.544	51.1545484
35.306	51.1545484
35.814	50.70972624
36.576	50.70972624
37.084	51.1545484
37.846	51.1545484
38.608	50.70972624
38.1	46.7063268
37.592	43.77050054
37.084	41.01260315
35.56	36.38645269
35.052	33.76200194
33.782	29.09136926
33.02	26.20002522
32.258	24.10936107
31.75	22.01869692
31.242	20.0169972
30.48	17.74840418
29.972	16.01359776
29.21	14.1898269
28.702	12.58846713
27.94	10.40883854
27.178	8.985407632
26.67	7.606458936
26.162	6.360956888
25.4	4.626150464
24.7904	3.491853956
24.13	2.304178789
23.5458	1.352259366
22.86	0.192607995
22.3012	-0.707267234
21.59	-1.783736862
21.1836	-2.700070511
20.2946	-3.740954366
19.7612	-4.332567838
19.2278	-5.204419272
18.669	-5.871652512
17.78	-6.983707912
17.2212	-7.739905584
16.6624	-8.273692176
16.1544	-8.940925416
15.2654	-8.985407632
14.8336	-10.05298082
14.3764	-10.72021406
13.8938	-11.20951843
12.6746	-11.65434059
12.0142	-12.36605605
11.4046	-12.76639599
10.8204	-12.94432486
10.1346	-14.27879134
9.525	-14.81257793
8.89	-15.34636452
8.255	-15.70222225
7.62	-16.45841992
6.9596	-17.08117094
6.3246	-17.57047532
5.6896	-17.7928864
5.0546	-18.41563742
4.4196	-19.12735288
3.7846	-19.34976396
3.1242	-20.0169972
2.54	-20.59526601
1.89484	-21.35146368
1.27762	-21.48491033
0.64008	-22.06317914
0.0100584	-22.81937681
-0.60452	-23.3531634
-1.24714	-23.75350334
-1.87706	-24.59866545
-2.6162	-25.5772742
-3.2512	-26.15554301
-3.8608	-26.73381182
-4.4704	-27.26759841
-5.1054	-27.97931386
-5.6642	-28.77999375
-6.3246	-29.31378034
-6.9342	-29.7586025
-7.62	-30.8706579
-8.2296	-31.80478444
-8.8646	-32.16064217
-9.4742	-33.22821535
-10.2108	-33.80648416
-10.8204	-34.42923518
-11.43	-35.22991507
-12.1158	-35.80818388
-12.7254	-37.09816814
-13.3858	-37.5429903
-14.0208	-38.16574133
-15.2654	-39.45572559
-16.4846	-41.1460498
-17.78	-41.72431861
-19.1008	-42.74740958
-20.4216	-43.90394719
-21.717	-44.92703816
-23.0632	-45.81668248
-24.384	-46.26150464
-25.654	-47.15114896
-26.924	-48.04079328
-28.194	-48.9304376
-29.464	-49.37525976
-32.004	-49.82008192
-33.02	-50.70972624
-34.29	-50.70972624
-35.814	-51.1545484
-37.084	-51.59937056
-38.1	-51.59937056
-37.084	-44.43773378
-35.306	-36.38645269
-34.29	-31.80478444
-33.02	-26.82277625
-31.75	-22.46351908
-30.48	-18.19322634
-29.21	-14.59016685
-27.94	-11.20951843
-26.67	-8.318174392
-25.3492	-5.248901488
-24.0284	-2.708966954
-22.86	-0.319827133
-21.6408	1.636945549
-20.3454	3.487405734
-18.9992	4.937525976
-17.78	5.960616944
-17.653	6.716814616
-16.51	7.517494504
-16.1544	7.873352232
-15.3162	7.873352232
-14.859	8.940925416
-13.9954	9.252300928
-13.589	10.14194525
-12.573	10.49780298
-12.319	11.25400065
-11.684	11.74330502
-11.0236	12.14364497
-9.9314	12.85536042
-9.2964	13.43362923
-8.636	13.96741582
-8.0264	14.41223798
-7.3914	14.85706014
-6.731	15.25740009
-6.1214	15.74670446
-5.4864	16.10256219
-4.826	16.81427765
-4.5974	17.5259931
-3.937	17.97081526
-3.302	18.50460186
-2.16916	18.01529748
-1.97358	19.08287066
-1.34874	19.57217504
-0.052832	20.72871266
0.60452	21.3959459
1.23444	21.79628584
1.89992	22.241108
3.0988	22.95282346
3.175	23.26419897
3.7592	23.97591442
4.3688	24.33177215
5.0292	24.99900539
5.715	25.53279198
6.35	26.02209636
7.0104	26.6893296
7.6962	27.31208062
8.3312	27.75690278
8.9916	28.37965381
9.6774	29.00240483
10.3378	29.49170921
10.9728	30.38135353
11.6078	31.04858677
12.2936	31.49340893
12.9032	32.02719552
13.5382	32.73891098
14.1986	33.53959086
14.8082	34.02889524
15.4686	34.56268183
16.0782	35.22991507
16.7132	35.98611274
17.3736	36.11955939
18.034	36.6978282
18.669	37.45402587
19.3294	38.16574133
19.939	38.6550457
20.6502	38.87745678
21.2598	39.85606554
21.9202	40.25640548
22.606	40.70122764
23.2156	41.1460498
23.622	41.4129431
24.2062	41.81328304
24.892	42.30258742
25.654	42.34706963
26.67	43.41464282
28.194	43.6370539
28.702	44.30428714
29.464	44.482216
29.972	44.92703816
30.734	45.37186032
31.242	45.81668248
31.75	45.81668248
32.512	45.81668248
33.274	46.7063268
33.782	47.15114896
34.544	46.26150464
35.052	46.7063268
35.814	47.15114896
36.576	47.59597112
37.084	47.59597112
37.846	47.59597112
38.354	47.59597112
38.1	42.79189179
37.592	40.43433434
36.83	37.89884803
35.56	33.85096638
35.052	31.67133779
34.29	29.1803337
33.782	27.17863398
33.274	24.95452318
32.512	22.77489459
32.004	20.99560595
31.242	19.1718351
30.48	16.9477243
29.972	15.12395344
29.21	13.52259366
28.702	12.01019832
27.94	9.741605304
27.178	8.22920996
26.67	7.028190128
26.162	5.738205864
25.4	4.626150464
24.9174	3.456268183
24.511	2.522141647
24.0284	1.645841992
22.8854	0.115653762
22.3266	-0.880747877
21.9202	-1.676979543
21.6154	-2.575520306
21.3106	-3.038135353
21.3106	-2.219662578
20.9296	-3.883297457
20.4724	-4.89304376
19.939	-6.00509916
17.78	-7.428530072
17.272	-8.362656608
17.5006	-8.273692176
16.9164	-9.252300928
15.1638	-9.919534168
14.5034	-10.76469627
13.8938	-11.20951843
13.2588	-11.74330502
12.6238	-12.4995027
12.0142	-13.21121815
11.3792	-13.65604031
10.7696	-13.96741582
10.16	-14.59016685
9.4996	-15.34636452
8.9154	-15.65774003
8.2804	-16.28049106
7.6454	-16.85875986
7.0104	-17.43702867
6.4008	-17.74840418
5.7658	-18.14874413
5.0546	-18.9049418
4.3942	-19.57217504
3.7846	-19.7501039
2.53746	-20.95112374
1.2954	-21.88525027
0.052832	-22.99730567
-1.19126	-23.93143221
-1.85166	-24.64314766
-2.5654	-25.3103809
-3.1496	-26.06657858
-3.7846	-26.37795409
-4.4196	-27.17863398
-5.1816	-27.71242057
-5.7912	-27.89034943
-6.4516	-28.46861824
-7.0612	-29.71412029
-7.6962	-30.2923891
-8.3058	-31.1375512
-8.9408	-31.4044445
-9.4996	-31.93823109
-10.1092	-32.20512438
-10.1092	-31.89374887
-10.7442	-33.27269757
-11.3284	-33.80648416
-11.938	-34.25130632
-12.7508	-35.14095064
-13.3858	-35.71921945
-14.4018	-36.47541712
-15.2908	-37.36506144
-16.129	-38.16574133
-16.9672	-38.6550457
-17.8562	-39.50020781
-18.6944	-40.38985213
-19.5326	-40.92363872
-20.4216	-41.45742531
-21.3106	-41.9912119
-22.225	-42.56948071
-23.114	-42.92533844
-24.1808	-43.72601833
-24.8412	-43.99291162
-25.654	-44.43773378
-26.67	-44.92703816
-27.432	-44.92703816
-28.448	-44.92703816
-29.21	-45.81668248
-29.972	-46.26150464
-30.988	-46.7063268
-32.004	-46.7063268
-32.766	-47.15114896
-33.782	-47.15114896
-34.544	-47.59597112
-35.56	-47.59597112
-36.322	-47.15114896
-36.576	-47.15114896
-37.084	-48.04079328
-37.846	-47.15114896
-38.354	-47.59597112
-37.592	-42.74740958
-37.084	-39.23331451
-35.814	-33.80648416
-35.052	-30.82617569
-34.036	-27.97931386
-33.02	-24.50970102
-32.258	-21.9742147
-31.242	-19.48321061
-30.48	-17.30358202
-29.718	-15.07947122
-28.956	-13.0777715
-27.94	-10.14194525
-27.178	-8.318174392
-26.416	-6.405439104
-25.654	-4.848561544
-24.7142	-3.269442876
-23.9522	-1.739254646
-22.8092	0.191273529
-21.9964	1.521291787
-21.3106	2.526589869
-20.3962	3.990054775
-19.6342	5.159937056
-18.923	5.693723648
-17.78	6.89474348
-17.399	7.695423368
-16.764	8.362656608
-14.986	8.940925416
-14.2748	9.919534168
-13.5636	10.58676741
-12.9286	11.52089394
-12.2936	11.92123389
-12.2682	12.63294934
-9.9822	13.25570037
-9.0932	14.36775577
-8.4328	14.81257793
-7.4168	15.52429338
-6.5278	16.4139377
-5.842	16.81427765
-5.1816	17.57047532
-4.0386	18.46011964
-3.2512	18.77149515
-2.03962	19.43872839
-1.32334	19.97251498
-1.32842	20.77319487
-0.13843	21.26249925
0.6223	22.15214357
1.25476	22.55248351
2.4257	23.30868118
3.2004	24.1983255
3.8354	24.28728994
5.1054	25.08796982
5.7912	25.93313193
6.8326	26.46691852
7.7724	27.22311619
8.4328	28.29068938
9.5504	28.9134404
10.414	29.40274478
10.9474	30.42583574
11.7094	30.8706579
12.7	31.49340893
13.5382	31.89374887
14.3002	32.91683984
15.2654	33.85096638
16.129	34.38475297
16.8656	35.18543286
17.8308	36.03059496
18.7198	36.65334598
19.431	36.87575706
20.447	37.85436582
21.336	38.69952792
22.3012	39.36676116
23.0886	39.90054775
24.003	40.61226321
24.5618	41.19053202
25.4	41.59087196
26.162	42.16914077
27.178	41.9912119
27.94	42.96982066
28.956	43.05878509
29.718	43.68153611
30.48	42.96982066
31.242	43.68153611
32.004	43.81498276
33.02	44.482216
33.782	44.482216
34.798	44.482216
35.56	44.92703816
36.576	45.81668248
37.338	45.37186032
38.354	45.81668248
39.116	45.81668248
40.132	45.81668248
40.894	46.26150464
41.656	46.26150464
42.672	46.26150464
43.434	45.81668248
44.196	45.81668248
44.704	46.26150464
25.3238	-3.901090343
24.384	-5.693723648
23.6728	-6.850261264
22.8854	-8.273692176
22.1234	-9.608158656
21.2344	-10.58676741
20.0914	-11.120554
18.923	-12.58846713
17.7038	-13.52259366
16.891	-14.59016685
16.0782	-15.12395344
15.3162	-15.52429338
13.6906	-17.21461759
12.9032	-17.92633305
11.6332	-18.28219078
10.1346	-19.52769282
8.89	-20.37285493
7.5946	-21.26249925
6.3754	-22.59696573
5.1054	-23.30868118
3.8862	-24.42073658
2.5654	-24.99900539
1.31826	-26.06657858
0.095758	-26.91174068
-1.15316	-27.49000949
-2.5908	-28.60206489
-3.8608	-29.84756694
-5.1816	-30.60376461
-6.35	-31.62685558
-7.62	-31.76030222
-8.89	-33.0947687
-10.1092	-33.89544859
-11.3284	-34.82957513
-12.6492	-35.14095064
-13.843	-36.65334598
-15.24	-36.9647215
-16.51	-37.89884803
-17.8054	-38.74401014
-19.1008	-38.921939
-20.3708	-40.21192326
-21.6916	-40.92363872
-23.0632	-40.83467429
-24.384	-41.94672969
-25.654	-42.03569412
-27.178	-42.2581052
-27.94	-42.88085622
-29.21	-43.01430287
-30.48	-43.3701606
-32.004	-43.68153611
-33.274	-44.34876935
-34.544	-44.482216
-36.068	-44.92703816
-36.83	-45.37186032
-38.354	-44.92703816
-39.37	-45.81668248
-40.894	-45.37186032
-42.164	-44.92703816
-43.434	-44.92703816
-44.704	-44.92703816
-43.942	-38.56608127
-41.402	-29.7586025
-37.592	-18.23770856
-35.052	-11.92123389
-32.512	-5.070972624
-29.972	-0.270451873
-27.686	3.598611274
-25.2222	6.538885752
-22.6314	8.718514336
-21.9456	10.8536607
-20.2438	10.40883854
-17.4244	13.12225372
-14.8336	15.12395344
-12.9032	16.680831
-10.3632	18.54908407
-7.7978	20.0169972
-5.207	21.70732141
-2.6162	23.39764562
-0.042672	24.68762988
2.50952	26.15554301
5.1054	27.71242057
8.2804	29.13585148
10.8712	30.95962234
12.9286	32.42753546
15.5194	34.07337746
17.907	34.91853956
20.5994	36.6978282
23.2664	37.67643695
25.2476	38.74401014
28.194	39.67813667
30.734	40.47881656
33.528	40.8791565
35.814	41.85776526
38.1	41.76880082
40.894	42.34706963
43.18	42.70292736
44.704	42.43603406
43.942	35.71921945
40.64	25.13245204
38.1	17.57047532
35.56	11.34296508
33.02	5.293383704
30.734	0.276679384
28.702	-3.749850809
22.9362	-10.45332076
20.4216	-12.89984264
17.8308	-15.25740009
15.3924	-17.17013538
12.954	-19.21631731
10.2108	-20.99560595
7.62	-22.73041238
5.08	-24.1983255
2.5654	-25.8441675
0.120904	-27.5344917
-2.5654	-28.95792262
-5.0546	-30.38135353
-7.5438	-31.62685558
-10.0584	-32.5164999
-12.573	-33.85096638
-15.1384	-34.87405734
-17.6784	-36.51989934
-20.3454	-37.94333025
-23.0124	-38.6550457
-25.908	-38.78849235
-28.448	-40.0339944
-31.242	-40.38985213
-33.782	-41.4129431
-35.56	-41.67983639
-38.354	-42.12465855
-41.148	-42.30258742
-43.688	-42.70292736
-44.958	-42.2581052
-44.45	-34.69612848
-42.926	-32.33857103
-40.386	-22.33007243
-38.862	-15.3018823
-35.052	-9.652640872
-33.02	-4.145742531
-30.48	1.410086247
-27.94	5.11545484
-26.416	7.739905584
-22.606	10.14194525
-19.9898	12.72191378
-16.383	14.14534469
-15.1892	16.10256219
-12.827	17.57047532
-10.414	19.34976396
-8.1534	21.17353482
-5.588	22.241108
-2.36728	23.70902113
0.176276	24.86555874
2.7686	26.28898966
5.334	27.75690278
7.9502	29.09136926
10.541	30.24790688
16.2052	32.2496066
17.526	33.6285553
20.6502	34.56268183
23.2918	34.60716405
25.908	35.09646842
28.448	35.18543286
31.242	35.22991507
33.782	34.96302178
35.306	34.87405734
39.116	34.16234189
40.64	33.76200194
44.196	32.91683984
46.99	33.40614422
46.99	33.58407308
46.99	33.18373314
46.99	32.56098211
49.53	32.56098211
52.324	32.69442876
52.324	31.31548006
