"Lynn 1998,Specimen 2clh18"		
736		
1.24E+00 	44.05744	
2.45E+00 	70.67872	
3.75E+00 	99.90208	
4.99E+00 	126.63456	
6.24E+00 	155.94688	
7.45E+00 	183.88032	
4.97E+00 	104.17216	
3.69E+00 	74.10368	
2.47E+00 	47.54912	
1.14E+00 	15.576896	
-1.29E-01 	-16.866816	
-1.29E+00 	-45.90336	
-2.60E+00 	-73.1696	
-3.84E+00 	-96.78848	
-5.09E+00 	-123.78784	
-6.44E+00 	-152.25504	
-7.63E+00 	-177.78656	
-6.45E+00 	-135.75296	
-5.19E+00 	-106.66304	
-3.84E+00 	-76.5056	
-2.73E+00 	-51.24096	
-1.32E+00 	-21.199168	
-4.17E-02 	11.982912	
1.64E+00 	50.88512	
2.47E+00 	68.76608	
3.79E+00 	96.21024	
4.99E+00 	123.34304	
6.25E+00 	152.07712	
7.46E+00 	180.94464	
6.25E+00 	135.75296	
4.94E+00 	104.70592	
3.62E+00 	74.45952	
2.51E+00 	46.9264	
1.13E+00 	16.866816	
-7.08E-02 	-15.576896	
-1.25E+00 	-44.05744	
-2.61E+00 	-71.87968	
-3.84E+00 	-96.43264	
-5.09E+00 	-122.23104	
-6.38E+00 	-149.05248	
-7.58E+00 	-175.20672	
-6.38E+00 	-133.57344	
-5.08E+00 	-103.50496	
-3.86E+00 	-76.59456	
-2.61E+00 	-49.5952	
-1.25E+00 	-21.844128	
2.60E+00 	69.29984	
5.08E+00 	122.40896	
7.50E+00 	179.4768	
1.07E+01 	213.63744	
1.21E+01 	220.22048	
1.37E+01 	226.26976	
1.32E+01 	201.31648	
1.19E+01 	160.83968	
9.42E+00 	107.28576	
7.59E+00 	70.41184	
5.01E+00 	19.909248	
3.64E+00 	-3.1340608	
3.44E+00 	0.6454048	
1.08E+00 	-43.964032	
-1.28E+00 	-69.3888	
-3.91E+00 	-108.57568	
-6.41E+00 	-155.32416	
-8.80E+00 	-199.75968	
-1.05E+01 	-213.19264	
-1.20E+01 	-220.66528	
-1.36E+01 	-225.55808	
-1.52E+01 	-228.31584	
-1.48E+01 	-206.56512	
-1.37E+01 	-173.56096	
-1.10E+01 	-119.47328	
-8.71E+00 	-80.55328	
-6.14E+00 	-32.074528	
-3.59E+00 	6.36064	
-1.20E+00 	29.588096	
1.41E+00 	53.64288	
3.90E+00 	84.91232	
6.36E+00 	126.45664	
9.01E+00 	168.04544	
1.18E+01 	206.47616	
1.49E+01 	225.2912	
1.25E+01 	152.65536	
8.91E+00 	82.42144	
7.96E+00 	65.69696	
5.50E+00 	23.779008	
3.00E+00 	-13.36624	
8.76E-01 	-37.05184	
-5.01E-02 	-43.688256	
-1.55E+00 	-58.53568	
-3.91E+00 	-81.3984	
-6.70E+00 	-119.16192	
-9.01E+00 	-156.03584	
-1.15E+01 	-190.32992	
-1.39E+01 	-214.92736	
-1.52E+01 	-224.1792	
-1.39E+01 	-185.9264	
-1.12E+01 	-127.92448	
-8.67E+00 	-84.60096	
-6.12E+00 	-43.781664	
-3.77E+00 	-5.439904	
-1.01E+00 	26.452256	
1.42E+00 	49.32832	
3.92E+00 	79.6192	
6.41E+00 	116.9824	
8.90E+00 	157.32576	
1.14E+01 	191.61984	
1.38E+01 	217.99648	
1.50E+01 	224.35712	
1.33E+01 	168.66816	
1.12E+01 	122.23104	
8.64E+00 	76.9504	
6.20E+00 	36.593696	
3.61E+00 	-4.608128	
1.66E+00 	-28.204768	
-9.10E-01 	-50.79616	
-3.44E+00 	-72.81376	
-5.26E+00 	-94.20864	
-6.64E+00 	-114.58048	
-9.05E+00 	-151.98816	
-1.14E+01 	-184.8144	
-1.39E+01 	-213.37056	
-1.53E+01 	-222.4	
-1.36E+01 	-172.09312	
-1.12E+01 	-127.12384	
-8.97E+00 	-91.13952	
-6.33E+00 	-48.39424	
-3.93E+00 	-11.613728	
-1.11E+00 	23.965824	
1.42E+00 	46.52608	
3.96E+00 	77.12832	
6.48E+00 	115.38112	
8.91E+00 	153.0112	
1.20E+01 	195.97888	
1.42E+01 	219.19744	
1.58E+01 	227.87104	
1.75E+01 	235.87744	
1.95E+01 	236.58912	
2.10E+01 	238.36832	
2.22E+01 	236.98944	
2.28E+01 	234.67648	
2.21E+01 	206.47616	
1.92E+01 	134.68544	
1.68E+01 	92.82976	
1.43E+01 	52.79776	
1.19E+01 	16.128448	
1.02E+01 	-3.5023552	
7.94E+00 	-27.653216	
5.43E+00 	-42.491744	
2.79E+00 	-56.13376	
1.66E-01 	-68.85504	
-2.05E+00 	-80.82016	
-4.55E+00 	-97.98944	
-6.66E+00 	-117.24928	
-9.06E+00 	-146.29472	
-1.17E+01 	-177.2528	
-1.42E+01 	-198.06944	
-1.69E+01 	-214.03776	
-1.92E+01 	-222.80032	
-2.14E+01 	-230.53984	
-2.30E+01 	-231.34048	
-2.21E+01 	-199.09248	
-1.75E+01 	-109.02048	
-1.57E+01 	-81.8432	
-1.32E+01 	-46.2592	
-1.07E+01 	-12.07632	
-8.16E+00 	11.43136	
-5.02E+00 	31.985568	
-2.58E+00 	44.88032	
2.07E-01 	58.2688	
2.52E+00 	72.63584	
5.25E+00 	92.34048	
7.46E+00 	113.73536	
9.98E+00 	142.20256	
1.26E+01 	167.55616	
1.49E+01 	186.3712	
1.72E+01 	203.22912	
2.01E+01 	222.48896	
2.15E+01 	226.848	
2.28E+01 	229.87264	
2.14E+01 	183.88032	
1.73E+01 	105.90688	
1.25E+01 	31.060384	
4.29E+00 	-43.319072	
2.24E+00 	-54.08768	
-2.37E-01 	-65.07424	
-2.72E+00 	-76.32768	
-5.15E+00 	-91.36192	
-7.77E+00 	-113.02368	
-1.03E+01 	-139.17792	
-1.29E+01 	-166.3552	
-1.50E+01 	-181.21152	
-1.80E+01 	-205.18624	
-2.06E+01 	-220.22048	
-2.29E+01 	-227.55968	
-2.13E+01 	-176.67456	
-1.89E+01 	-133.6624	
-1.62E+01 	-91.05056	
-1.29E+01 	-46.08128	
-9.97E+00 	-7.557152	
-7.33E+00 	15.114304	
-4.60E+00 	30.878016	
-1.23E+00 	48.83904	
1.73E+00 	64.31808	
5.87E+00 	93.45248	
9.76E+00 	132.9952	
1.22E+01 	158.43776	
1.47E+01 	179.07648	
1.71E+01 	197.53568	
2.02E+01 	218.26336	
2.27E+01 	228.4048	
2.15E+01 	183.52448	
1.94E+01 	140.82368	
1.68E+01 	96.03232	
1.39E+01 	53.10912	
1.19E+01 	25.255744	
9.65E+00 	-2.488656	
5.73E+00 	-33.18208	
1.00E+00 	-57.06784	
-2.81E+00 	-75.03776	
-6.21E+00 	-96.12128	
-8.99E+00 	-121.6528	
-1.15E+01 	-147.94048	
-1.43E+01 	-174.40608	
-1.67E+01 	-191.88672	
-1.93E+01 	-209.41184	
-2.14E+01 	-222.48896	
-2.30E+01 	-227.7376	
-2.13E+01 	-176.22976	
-1.84E+01 	-126.27872	
-1.55E+01 	-82.5104	
-1.32E+01 	-52.7088	
-1.07E+01 	-19.909248	
-6.19E+00 	21.0168	
-3.69E+00 	35.855328	
-9.39E-01 	49.41728	
1.45E+00 	62.13856	
3.99E+00 	76.9504	
6.40E+00 	96.21024	
8.94E+00 	122.05312	
1.10E+01 	142.95872	
1.30E+01 	162.7968	
1.58E+01 	185.9264	
1.85E+01 	204.91936	
2.06E+01 	218.1744	
2.30E+01 	232.80832	
2.42E+01 	235.38816	
2.62E+01 	240.10304	
2.83E+01 	240.77024	
3.05E+01 	238.10144	
2.98E+01 	208.29984	
2.71E+01 	146.91744	
2.45E+01 	101.68128	
2.21E+01 	66.80896	
1.94E+01 	30.04624	
1.69E+01 	0.9216256	
1.45E+01 	-17.418368	
1.18E+01 	-32.999712	
9.22E+00 	-44.150848	
6.54E+00 	-55.11072	
4.25E+00 	-64.0512	
1.64E+00 	-74.2816	
-8.60E-01 	-83.88928	
-3.45E+00 	-93.54144	
-5.71E+00 	-105.06176	
-8.27E+00 	-121.56384	
-1.09E+01 	-140.37888	
-1.36E+01 	-161.86272	
-1.59E+01 	-179.16544	
-1.83E+01 	-193.39904	
-2.13E+01 	-208.87808	
-2.39E+01 	-219.19744	
-2.66E+01 	-229.16096	
-2.89E+01 	-234.23168	
-3.06E+01 	-234.58752	
-2.94E+01 	-198.91456	
-2.67E+01 	-143.31456	
-2.41E+01 	-101.77024	
-2.14E+01 	-67.92096	
-1.91E+01 	-39.080128	
-1.63E+01 	-10.048032	
-1.37E+01 	7.743968	
-1.11E+01 	21.844128	
-8.71E+00 	34.009408	
-6.40E+00 	43.781664	
-3.76E+00 	53.73184	
-7.77E-01 	65.07424	
1.58E+00 	75.48256	
3.98E+00 	86.64704	
6.48E+00 	100.39136	
8.79E+00 	114.84736	
1.13E+01 	133.26208	
1.41E+01 	152.344	
1.66E+01 	170.62528	
1.90E+01 	184.1472	
2.11E+01 	195.75648	
2.42E+01 	211.28	
2.69E+01 	224.26816	
2.90E+01 	232.00768	
3.04E+01 	230.53984	
2.85E+01 	177.51968	
2.63E+01 	135.30816	
2.40E+01 	98.43424	
2.16E+01 	65.07424	
1.90E+01 	31.705344	
1.70E+01 	9.216256	
1.43E+01 	-13.179424	
1.17E+01 	-27.372992	
9.14E+00 	-39.449312	
6.43E+00 	-51.5968	
4.10E+00 	-60.9376	
1.74E+00 	-69.6112	
-4.86E-01 	-77.70656	
-2.77E+00 	-86.20224	
-5.30E+00 	-97.14432	
-7.80E+00 	-110.3104	
-9.78E+00 	-121.74176	
-1.15E+01 	-133.57344	
-1.34E+01 	-147.76256	
-1.53E+01 	-161.6848	
-1.72E+01 	-172.53792	
-1.90E+01 	-182.67936	
-2.07E+01 	-192.10912	
-2.24E+01 	-200.29344	
-2.43E+01 	-209.5008	
-2.70E+01 	-221.9552	
-2.89E+01 	-229.9616	
-3.06E+01 	-230.89568	
-2.77E+01 	-163.15264	
-2.54E+01 	-126.5456	
-2.29E+01 	-90.42784	
-2.07E+01 	-61.96064	
-1.78E+01 	-29.032096	
-1.54E+01 	-7.0056	
-1.29E+01 	9.772256	
-1.06E+01 	22.119904	
-7.74E+00 	34.934592	
-4.65E+00 	48.0384	
-1.43E+00 	60.9376	
1.38E+00 	73.08064	
4.65E+00 	87.49216	
7.69E+00 	103.77184	
1.14E+01 	129.70368	
1.44E+01 	150.43136	
1.74E+01 	169.95808	
2.04E+01 	187.30528	
2.35E+01 	202.96224	
2.65E+01 	217.81856	
2.92E+01 	230.53984	
3.04E+01 	228.58272	
2.93E+01 	193.2656	
2.74E+01 	155.41312	
2.49E+01 	112.17856	
2.24E+01 	76.77248	
1.99E+01 	45.3696	
1.76E+01 	18.432512	
1.53E+01 	-4.701536	
1.20E+01 	-24.704192	
8.84E+00 	-39.636128	
6.35E+00 	-50.04	
3.42E+00 	-61.02656	
3.19E-01 	-72.90272	
-2.30E+00 	-83.48896	
-5.39E+00 	-97.05536	
-8.07E+00 	-109.8656	
-1.11E+01 	-129.97056	
-1.34E+01 	-144.91584	
-1.61E+01 	-163.2416	
-1.85E+01 	-178.18688	
-2.11E+01 	-190.50784	
-2.36E+01 	-202.78432	
-2.63E+01 	-216.6176	
-2.88E+01 	-227.47072	
-3.06E+01 	-229.87264	
-2.91E+01 	-186.72704	
-2.77E+01 	-161.59584	
-2.58E+01 	-129.97056	
-2.39E+01 	-101.8592	
-2.19E+01 	-76.59456	
-2.01E+01 	-56.22272	
-1.79E+01 	-31.522976	
-1.44E+01 	-1.1982912	
-1.42E+01 	-3.9636128	
-1.34E+01 	-5.07072	
-6.05E+00 	44.96928	
-2.30E+00 	60.09248	
2.36E-01 	71.87968	
3.14E+00 	86.20224	
5.14E+00 	95.49856	
7.64E+00 	111.51136	
9.81E+00 	123.96576	
1.20E+01 	138.24384	
1.44E+01 	153.54496	
1.68E+01 	169.6912	
1.99E+01 	187.30528	
2.34E+01 	205.18624	
2.67E+01 	218.79712	
3.08E+01 	234.23168	
3.28E+01 	237.16736	
3.46E+01 	236.50016	
3.61E+01 	235.61056	
3.78E+01 	237.34528	
3.81E+01 	233.38656	
3.67E+01 	195.75648	
3.50E+01 	164.08672	
3.30E+01 	125.52256	
2.83E+01 	62.22752	
2.67E+01 	42.674112	
2.36E+01 	10.048032	
2.10E+01 	-9.678848	
1.61E+01 	-30.415424	
1.39E+01 	-36.776064	
1.12E+01 	-49.23936	
7.57E+00 	-62.40544	
4.15E+00 	-71.87968	
-2.71E-01 	-86.2912	
-5.67E+00 	-107.73056	
-1.09E+01 	-130.90464	
-1.63E+01 	-157.50368	
-2.04E+01 	-180.18848	
-2.47E+01 	-198.55872	
-2.80E+01 	-209.056	
-3.14E+01 	-220.48736	
-3.40E+01 	-227.2928	
-3.68E+01 	-232.36352	
-3.82E+01 	-230.31744	
-3.79E+01 	-207.944	
-3.56E+01 	-164.53152	
-2.96E+01 	-81.30944	
-2.76E+01 	-56.40064	
-2.49E+01 	-29.218912	
-1.89E+01 	9.58544	
-1.47E+01 	25.994112	
-1.06E+01 	41.846784	
-6.18E+00 	57.6016	
-2.56E+00 	70.99008	
1.41E+00 	84.60096	
6.07E+00 	106.35168	
1.05E+01 	125.34464	
1.44E+01 	145.80544	
1.78E+01 	163.06368	
2.15E+01 	177.78656	
2.50E+01 	190.24096	
2.80E+01 	202.96224	
3.04E+01 	211.36896	
3.27E+01 	220.3984	
3.38E+01 	219.90912	
3.79E+01 	223.68992	
3.68E+01 	192.19808	
3.45E+01 	153.0112	
3.16E+01 	107.10784	
2.69E+01 	50.21792	
2.12E+01 	-1.2903648	
1.59E+01 	-27.653216	
9.68E+00 	-51.06304	
3.58E+00 	-70.58976	
-2.67E+00 	-93.36352	
-9.98E+00 	-122.49792	
-1.58E+01 	-148.7856	
-2.08E+01 	-170.71424	
-2.70E+01 	-195.66752	
-3.73E+01 	-227.20384	
-3.82E+01 	-224.80192	
-3.20E+01 	-114.40256	
-2.80E+01 	-67.03136	
-2.30E+01 	-18.343552	
-1.90E+01 	5.622272	
-1.51E+01 	20.4608	
-8.73E+00 	45.05824	
-3.60E+00 	64.31808	
2.33E+00 	87.09184	
8.54E+00 	114.0912	
1.27E+01 	132.37248	
1.82E+01 	158.7936	
2.36E+01 	181.0336	
2.77E+01 	195.40064	
3.11E+01 	205.89792	
3.38E+01 	217.32928	
3.81E+01 	209.99008	
3.82E+01 	207.67712	
3.73E+01 	183.0352	
3.46E+01 	136.06432	
3.12E+01 	88.2928	
2.32E+01 	7.374784	
1.56E+01 	-31.705344	
6.29E+00 	-64.14016	
-3.08E-01 	-86.55808	
-8.34E+00 	-112.35648	
-1.70E+01 	-149.58624	
-2.04E+01 	-163.06368	
-2.31E+01 	-171.9152	
-2.33E+01 	-172.62688	
-2.39E+01 	-173.38304	
-2.40E+01 	-170.89216	
-2.50E+01 	-180.3664	
-2.66E+01 	-184.45856	
-2.77E+01 	-187.928	
-2.89E+01 	-191.97568	
-3.05E+01 	-197.13536	
-3.18E+01 	-200.20448	
-3.30E+01 	-202.96224	
-3.44E+01 	-207.58816	
-3.60E+01 	-209.85664	
-3.78E+01 	-212.65888	
-3.83E+01 	-209.056	
-3.75E+01 	-187.39424	
-3.65E+01 	-171.248	
-3.58E+01 	-160.48384	
-2.83E+01 	-69.6112	
-2.55E+01 	-40.926048	
-1.54E+01 	22.119904	
-9.14E+00 	44.79136	
-2.12E-02 	75.21568	
9.59E+00 	109.15392	
1.47E+01 	125.07776	
1.69E+01 	133.6624	
1.98E+01 	145.98336	
2.22E+01 	155.0128	
2.46E+01 	164.7984	
3.03E+01 	183.88032	
3.41E+01 	194.02176	
3.64E+01 	187.39424	
3.84E+01 	174.93984	
3.99E+01 	163.15264	
4.04E+01 	159.72768	
4.07E+01 	159.016	
4.15E+01 	154.47904	
4.23E+01 	151.05408	
4.24E+01 	135.664	
4.24E+01 	126.5456	
4.25E+01 	125.07776	
4.28E+01 	127.47968	
4.34E+01 	123.52096	
4.35E+01 	120.85216	
4.35E+01 	117.24928	
4.36E+01 	116.40416	
4.35E+01 	115.8704	
4.36E+01 	117.16032	
4.36E+01 	117.4272	
4.36E+01 	116.04832	
4.36E+01 	114.49152	
4.36E+01 	113.46848	
4.36E+01 	115.60352	
4.48E+01 	98.16736	
4.55E+01 	98.70112	
4.62E+01 	100.08	
4.57E+01 	78.90752	
4.44E+01 	62.9392	
4.31E+01 	49.77312	
3.97E+01 	21.199168	
3.54E+01 	-5.439904	
3.16E+01 	-17.787552	
2.73E+01 	-21.0168	
2.57E+01 	-28.75632	
2.06E+01 	-35.11696	
1.62E+01 	-41.753376	
1.18E+01 	-47.816	
4.06E+00 	-56.75648	
-1.03E+00 	-58.53568	
-3.20E+00 	-55.46656	
-7.54E+00 	-67.03136	
-1.15E+01 	-76.86144	
-1.64E+01 	-89.4048	
-2.11E+01 	-94.38656	
-3.82E+00 	-10.417216	
