"Pujol 2002, No. 10-3-1.5N"	
20547	
-4.851187808	13.65555328
-4.834127905	13.63326606
-3.819615932	17.84542979
-3.825016979	17.82314362
-3.865595057	17.84542979
-3.866256781	17.84542979
-3.870256493	17.80085747
-3.878334441	17.24369287
-3.826176672	17.19911949
-3.85017526	17.2214067
-3.80429509	17.17683332
-3.81719376	17.19911949
-2.74726647	22.21360194
-2.808261591	22.23588811
-2.777325595	22.21360194
-2.830905768	22.21360194
-2.793547888	22.16902751
-2.789572437	21.27756413
-2.783714599	21.21070567
-2.773817468	21.23299182
-2.798394785	21.23299182
-2.748515223	21.23299182
-2.75244407	20.98783983
-2.734144033	20.98783983
-2.734144033	20.98783983
-2.752744128	20.94326538
-2.758603561	21.01012597
-2.764898399	20.4529614
-2.722616373	20.4529614
-2.722896002	20.47524754
-2.737679293	20.4529614
-2.743080659	20.43067523
-2.710193007	19.96265526
-2.797751895	19.8957968
-2.734093278	19.94036911
-2.806289507	19.91808294
-2.751932055	19.94036911
-1.427535971	27.94125317
-1.429915049	27.94125317
-1.413977172	27.91896703
-1.453697372	27.94125317
-1.395478427	27.91896703
-1.408736848	27.20579506
-1.390500813	27.20579506
-1.4481771	27.20579506
-1.419637738	27.20579506
-1.39301396	27.20579506
-0.251717996	33.08945366
-0.287297352	33.04488132
-0.23777766	33.08945366
-0.221297444	33.04488132
-0.214639565	33.06716749
-0.194739683	31.68540013
-0.218817974	31.72997244
-0.21502164	31.68540013
-0.20876034	31.7076863
-0.167901316	31.66311185
-0.198634135	31.19509401
-0.256112491	31.19509401
-0.207054617	31.23966846
-0.202811707	31.21738018
-0.124097124	31.17280784
0.957390635	37.85878305
0.901153271	37.88107133
0.916891801	37.85878305
0.921236579	37.88107133
0.981254037	37.83649477
2.242201387	43.54186197
2.274323092	43.51957369
2.264760334	43.49728963
2.250358021	43.49728963
2.248478827	43.54186197
2.315545019	42.36067217
2.291284518	42.38296043
2.322863565	42.38296043
2.302286598	42.42753277
2.297346491	42.40524448
2.326221822	41.42463648
2.270843056	41.44692476
2.264781242	41.42463648
2.21536294	41.42463648
2.306880041	41.40234819
2.302142474	40.88976016
2.30782315	40.88976016
2.337883391	40.88976016
2.30974033	40.88976016
2.277580798	40.86747188
2.288338202	40.68917837
2.279601083	40.71146665
2.284917699	40.66689431
2.28427816	40.73375068
2.324755687	40.66689431
2.3268944	40.53317312
2.35087591	40.53317312
2.324515002	40.53317312
2.283834776	40.51088484
2.289450971	40.51088484
2.227672666	40.42174021
2.290750479	40.44402849
2.285032455	40.39945193
2.335308956	40.39945193
2.268928749	40.37716787
2.31619573	40.04286912
2.343017738	40.04286912
2.359320313	40.06515317
2.369458767	40.02058083
2.324057413	40.04286912
2.312550981	39.86457561
2.302492967	39.88686389
2.343056522	39.88686389
2.312416434	39.86457561
2.302574207	39.86457561
2.337514384	39.19597807
2.268593896	39.21826636
2.338770797	39.19597807
2.358875014	39.26283869
2.396892862	39.21826636
2.850163118	44.85676871
2.894903067	44.83448468
2.925064658	44.87905699
2.920024	44.81219639
2.920420779	44.81219639
3.65172094	48.97978676
3.68432194	48.93521442
3.70206272	48.97978676
3.650561566	48.93521442
3.624781782	48.9575027
4.406854976	52.09990852
4.371774346	52.09990852
4.409132864	52.05533618
4.452014049	52.14448506
4.397655639	52.1221968
4.361335195	51.31987807
4.407794732	51.29759404
4.413476046	51.29759404
4.424891983	51.31987807
4.377853397	51.31987807
4.389447133	50.49527531
4.345608316	50.450703
4.414749698	50.49527531
4.424592244	50.49527531
4.432469728	50.47299128
4.427787544	49.78210546
4.41419044	49.75981718
4.476507094	49.73753315
4.417546623	49.78210546
4.462025138	49.75981718
5.466793521	57.24811109
5.483869384	57.20353878
5.425834943	57.24811109
5.470392304	57.20353878
5.432256826	57.22582281
6.61969232	62.10658725
6.537653225	62.08429897
6.587249009	62.01743837
6.559535765	62.06201494
6.660251245	62.01743837
6.706691311	60.07850641
6.679456245	60.10079469
6.680432391	60.12307875
6.608435669	60.10079469
6.642313513	60.12307875
6.653617406	59.72192362
6.675860654	59.65506303
6.729161199	59.67734706
6.7309807	59.72192362
6.667822926	59.72192362
7.712462654	66.47475518
7.672424042	66.47475518
7.692842043	66.47475518
7.663060312	66.45247112
7.706578322	66.38561052
7.710038567	64.40210625
7.674283126	64.42439028
7.764660006	64.42439028
7.769202376	64.44667856
7.783421941	64.42439028
7.70862191	62.01660266
7.684124395	61.99431863
7.759903765	61.99431863
7.769365174	61.97203035
7.792617766	61.97203035
7.803098096	61.81602512
7.740980948	61.8383134
7.759875675	61.8383134
7.713975714	61.81602512
7.736937186	61.86059744
7.771153393	61.77145278
7.807189101	61.72688047
7.821232462	61.77145278
7.769832498	61.77145278
7.768790594	61.7491645
8.599974053	70.41864821
8.531014941	70.39635993
8.567271543	70.41864821
8.514712845	70.37407167
8.531510356	70.35178762
9.304501683	73.62791462
9.251780187	73.62791462
9.26071809	73.60562634
9.242680763	73.60562634
9.317314805	73.53876997
9.340520154	71.66669863
9.364143031	71.7112667
9.336739421	71.68897841
9.340257125	71.66669863
9.329158165	71.66669863
9.391785411	71.08724575
9.415421695	71.10952978
9.35594059	71.04266918
9.359481276	71.08724575
9.344380051	71.04266918
10.16612189	76.9709022
10.13812327	76.94861392
10.17870327	76.92632564
10.12278328	76.9709022
10.15379589	76.92632564
10.11073945	76.12401541
10.12725542	76.12401541
10.08959621	76.12401541
10.15123773	76.12401541
10.13110127	76.10172713
11.1092296	81.36136266
11.06473417	81.3167861
11.14752724	81.29449782
11.10131572	81.33907438
11.18477275	81.3167861
11.15038864	80.00187933
11.09687231	80.00187933
11.17731216	80.0464474
11.17727513	80.00187933
11.21541188	79.97959105
11.81841388	84.03575273
11.82745137	84.05803252
11.79518938	83.99117617
11.85020855	84.01346445
11.80153146	83.99117617
12.8532251	87.93590491
12.8278721	87.91361663
12.88772669	87.91361663
12.84096613	87.89132837
12.85701861	87.89132837
12.90648734	86.84385552
12.94962932	86.84385552
12.9531317	86.84385552
12.93132961	86.84385552
12.91369002	86.84385552
12.97457246	84.94949587
12.986811	84.92721609
12.99486916	84.92721609
12.99239336	84.97178415
13.03145327	84.94949587
12.94966635	84.74891833
12.98674971	84.72663005
12.97260867	84.72663005
12.98998651	84.72663005
12.95092277	84.74891833
12.99427415	84.3477632
13.0230925	84.32547492
13.03247474	84.32547492
13.00697235	84.32547492
13.00101333	84.3477632
13.31358966	89.62967852
13.34270935	89.6519668
13.33387104	89.62967852
13.3959103	89.62967852
13.34847047	89.62967852
13.4450394	87.91361663
13.47879913	87.91361663
13.46570511	87.93590491
13.45092054	87.91361663
13.43015907	87.93590491
13.91288881	91.43489352
13.93040582	91.41260523
13.97449011	91.39032545
13.96736916	91.36803717
13.95030542	91.39032545
13.96606422	90.56571844
13.98294537	90.610295
14.01338148	90.54343016
13.95022243	90.54343016
13.94294315	90.56571844
14.43850516	93.64126364
14.40112813	93.61898383
14.4393632	93.64126364
14.36236828	93.59669555
14.40286336	93.59669555
14.4929753	91.4571818
14.43065896	91.47947008
14.47731737	91.4571818
14.48801859	91.4571818
14.45635799	91.47947008
14.94958338	95.17904472
14.94940079	95.15675644
14.92304164	95.15675644
14.91234042	95.15675644
14.87080088	95.13446816
15.01846907	93.95328259
14.96544816	93.90870604
14.95930526	93.90870604
14.92620566	93.90870604
14.94556388	93.90870604
15.19961355	95.84764223
15.17389154	95.78077739
15.17427459	95.80306567
15.1966334	95.75848911
15.22461542	95.80306567
15.29384969	94.93389059
15.27005061	94.95617888
15.27278688	94.91160231
15.21296933	94.95617888
15.2177294	94.95617888
15.16208202	93.90870604
15.23671861	93.9309943
15.19734204	93.9309943
15.24270573	93.97556239
15.20900218	93.88641776
15.28575833	93.1286756
15.24175831	93.1286756
15.29781556	93.08409904
15.20925627	93.1286756
15.2441575	93.10638732
15.27156622	92.72752047
15.24082366	92.66065563
15.21732592	92.72752047
15.20566706	92.77208856
15.23232372	92.72752047
15.71049896	97.5637041
15.69893842	97.5637041
15.69295769	97.51913603
15.67305809	97.54141582
15.70767714	97.54141582
16.04030119	98.78946624
16.04360183	98.78946624
16.14553989	98.78946624
16.07980161	98.78946624
16.12658132	98.78946624
16.16889846	96.11507614
16.18474025	96.13736442
16.18123659	96.13736442
16.16655673	96.15965271
16.15497448	96.09278786
16.67403297	100.2826708
16.58713485	100.2158059
16.63939349	100.2158059
16.64155774	100.2380942
16.70215544	100.2158059
16.9975493	101.1295575
17.06148084	101.1518458
17.03832784	101.1964224
17.07548526	101.1518458
17.08467087	101.1518458
17.1507973	98.92318743
17.16340102	98.94547571
17.18747973	98.90089915
17.14670119	98.92318743
17.16493579	98.92318743
17.47431235	101.0181246
17.45955587	101.0627012
17.44447253	100.9958363
17.42485511	101.0849895
17.45111339	101.0404129
17.43147809	100.2826708
17.37447981	100.2603825
17.3996349	100.2826708
17.40663583	100.2826708
17.44191629	100.2826708
17.51226524	98.74489815
17.49158549	98.74489815
17.53426525	98.74489815
17.52437099	98.72260986
17.53234743	98.74489815
17.84713271	103.1130618
17.89835455	103.090782
17.89367492	103.0684937
17.89679297	103.0462055
17.91687516	103.0462055
18.42911658	104.4279771
18.44307248	104.4056888
18.37401313	104.3388239
18.42658843	104.3611122
18.34283135	104.3388239
18.48258695	101.4861446
18.47435003	101.5530009
18.50912741	101.5084329
18.53529121	101.5084329
18.52057176	101.4861446
18.73393737	103.8930923
18.7491982	103.8930923
18.70063858	103.8930923
18.70415628	103.8708125
18.67523323	103.8485242
19.04823489	105.2748639
19.12865303	105.2525756
19.09573729	105.2748639
19.10039394	105.2302873
19.03599124	105.2080075
19.68797805	106.7680684
19.65220345	106.7234918
19.66229307	106.7457801
19.59665822	106.7012035
19.62653252	106.6789153
19.62648145	105.5868743
19.66574055	105.564586
19.65614252	105.5868743
19.68186069	105.564586
19.61216293	105.564586
19.70910342	103.7816593
19.74742276	103.7816593
19.78248615	103.714803
19.78826642	103.7593796
19.79772528	103.7370913
20.16601028	106.6789153
20.15215015	106.6566355
20.16741098	106.6566355
20.17983084	106.6566355
20.19575179	106.6566355
20.24401902	104.8514205
20.23939047	104.8514205
20.19149608	104.8514205
20.2023186	104.8737088
20.22487659	104.8291322
20.26569471	103.6702264
20.27811585	103.6702264
20.27611886	103.6925147
20.27467858	103.6702264
20.27631933	103.6925147
20.30979177	103.2041578
20.32669079	103.2264461
20.30243077	103.2487344
20.27474881	103.2487344
20.26962739	103.2041578
20.1799598	102.7361464
20.23781867	102.7584262
20.25011978	102.7361464
20.32286026	102.7361464
20.26737887	102.7138581
20.31381128	101.9561159
20.28869321	101.9783957
20.28831399	101.9561159
20.2806325	101.9783957
20.30575439	101.9561159
20.2410925	100.3720954
20.32038574	100.3498071
20.3295688	100.3498071
20.37112621	100.3498071
20.35034687	100.3052305
20.27557493	99.99322004
20.24075669	99.99322004
20.30279339	99.99322004
20.33227443	99.97093176
20.36101234	99.97093176
20.24980951	99.7926425
20.29118434	99.77035421
20.28482693	99.7926425
20.33802533	99.77035421
20.32956624	99.77035421
20.31754476	99.77035421
20.30008776	99.7926425
20.31952643	99.77035421
20.26393267	99.81493078
20.28337133	99.7926425
19.98073267	91.05629817
19.94841066	91.07858645
19.9514521	91.07858645
20.03588719	91.07858645
19.97785083	91.12316301
19.94305813	91.27916401
19.99751039	91.25688423
20.01363053	91.25688423
20.02673222	91.32374058
20.01343135	91.25688423
20.69700981	106.857493
20.71351301	106.8797728
20.72743188	106.8129164
20.70599496	106.857493
20.70655421	106.8129164
20.68340121	106.3671848
20.66850045	106.3226082
20.71302015	106.3448965
20.67137974	106.3671848
20.68693679	106.3226082
20.48378593	98.09886041
20.49403004	98.09886041
20.49932894	98.07657213
20.47731361	98.09886041
20.49635262	98.07657213
20.27384864	93.26267679
20.26321381	93.26267679
20.28520999	93.26267679
20.21729725	93.26267679
20.2301142	93.26267679
19.61349978	83.27828206
19.63410165	83.30057035
19.6395959	83.27828206
19.65193659	83.30057035
19.6807575	83.27828206
19.25953457	76.2802964
19.25945158	76.30258469
19.21496636	76.23571984
19.21242799	76.2802964
19.16631352	76.2802964
19.1878079	76.92660563
19.22620386	76.90431735
19.19527488	76.92660563
19.18959421	76.92660563
19.15733732	76.94889392
19.21671436	76.9711822
19.21103368	76.9711822
19.15403668	76.94889392
19.16875102	76.9711822
19.13707892	77.01575026
18.86310666	71.22123844
18.88802681	71.19895865
18.94058168	71.24352672
18.93080362	71.24352672
18.96808233	71.22123844
18.59710191	66.71935356
18.58420579	66.7416376
18.59702275	66.7416376
18.58262251	66.7416376
18.579221	66.78620993
18.57935762	67.36566282
18.57300277	67.38795108
18.57990028	67.34337454
18.56528425	67.36566282
18.5906845	67.32109048
18.58508554	67.58852864
18.58566778	67.61081692
18.53558743	67.61081692
18.5361684	67.63310098
18.49679566	67.63310098
18.32006523	63.51008293
18.34510285	63.22035649
18.25312162	62.95291833
18.25727774	62.8637737
18.20728039	62.84148542
17.90748398	57.60413819
17.91582687	57.58185413
17.8785073	57.47042122
17.87318286	57.42584466
17.79000418	57.42584466
17.50059872	55.68749451
17.52317842	55.70977854
17.53681894	55.66520623
17.53170007	55.70977854
17.52696426	55.68749451
17.48790052	55.70977854
17.46126174	55.73206682
17.54976102	55.77663914
17.52223994	55.73206682
17.50412026	55.75435086
17.04040782	49.06837567
16.98841093	49.06837567
17.05520388	49.06837567
16.99288882	49.09066395
17.02942058	49.09066395
16.70678655	44.81164068
16.64352791	44.85621299
16.63746929	44.83392471
16.59582887	44.85621299
16.6639242	44.7893524
16.63941775	45.88362468
16.59055807	45.83905236
16.59833787	45.8613364
16.5371592	45.8613364
16.61283643	45.81676408
16.58621297	46.39621696
16.6018543	46.418501
16.63609668	46.39621696
16.61247253	46.35164465
16.68097006	46.37392868
16.56780727	46.84194865
16.58366567	46.84194865
16.54970674	46.84194865
16.55672683	46.81966037
16.5438256	46.84194865
16.62643608	47.19853144
16.5680154	47.22081972
16.62093544	47.22081972
16.55386031	47.24310801
16.56269735	47.26539204
16.53066135	47.35454092
16.58692034	47.39911325
16.64323934	47.35454092
16.64047881	47.33225263
16.66022008	47.35454092
16.32978709	41.80517897
16.31546346	41.78289493
16.31024373	41.78289493
16.2903454	41.80517897
16.23543348	41.82746725
15.99631139	38.61819661
16.0074927	38.59591258
15.91881466	38.61819661
15.98787145	38.59591258
15.90887571	38.66277317
15.97142443	38.97478365
15.97458462	38.99707193
15.93380352	39.01935596
15.99118231	38.97478365
15.96244057	38.97478365
16.0114075	39.15307718
15.98476872	39.17536121
16.04244246	39.17536121
15.99918684	39.15307718
16.01988319	39.21993777
15.96146506	39.24222181
15.98261086	39.24222181
15.93973318	39.24222181
15.97518857	39.17536121
15.94949082	39.26451009
15.98954922	39.24222181
16.00898406	39.21993777
15.98822386	39.24222181
15.98822386	39.24222181
15.95084683	39.21993777
15.52058513	33.46999826
15.53490876	33.49228443
15.55624736	33.49228443
15.54012721	33.49228443
15.54144875	33.49228443
14.94934206	28.47780302
14.95067764	28.45551686
14.97324073	28.41094243
14.93727844	28.34408394
14.88452056	28.29950949
14.38192824	22.32670627
14.42422495	22.30441799
14.42432582	22.34899244
14.48398504	22.34899244
14.43882054	22.30441799
14.45613965	22.88387087
14.3988413	22.81701028
14.40321832	22.88387087
14.41318025	22.90615704
14.31984557	22.88387087
14.38077525	23.15130903
14.35401645	23.15130903
14.38439255	23.1735952
14.33517279	23.1735952
14.40878664	23.15130903
14.35488215	23.5301801
14.43303644	23.5301801
14.39755935	23.5301801
14.37470003	23.5301801
14.38770212	23.55246838
14.34584976	23.7976204
14.36814727	23.84219271
14.3671092	23.81990654
14.29623035	23.7976204
14.31663303	23.81990654
13.67845911	16.57676676
13.62222055	16.59905397
13.67933503	16.55448059
13.65627779	16.55448059
13.71633284	16.55448059
13.07603553	12.07487659
13.04017922	12.05259042
13.10069393	12.05259042
13.07413814	12.05259042
13.12157159	12.05259042
12.35184707	6.971248956
12.36084626	6.94896281
12.34860771	6.971248956
12.30790961	6.971248956
12.32460945	6.993535658
11.69676008	2.848231196
11.72123844	2.892804312
11.66518503	2.937377428
11.6648058	2.915090992
11.64428566	2.87051761
11.68813118	3.293962864
11.66367452	3.316249299
11.66661254	3.271676183
11.66849588	3.316249299
11.63225524	3.271676183
11.60378802	3.650548055
11.64656227	3.605974939
11.67320232	3.583688504
11.66068671	3.628261619
11.66448532	3.672834735
11.6361279	3.695121437
11.66372942	3.717407851
11.61069319	3.695121437
11.64636946	3.695121437
11.62342842	3.717407851
11.6766115	3.717407851
11.62281681	3.739694553
11.67157307	3.739694553
11.63543586	3.739694553
11.71711041	3.717407851
11.56180541	2.803658081
11.60610804	2.848231196
11.60324536	2.781371378
11.60390676	2.781371378
11.59792986	2.825944494
11.48404183	2.803658081
11.4540641	2.781371378
11.51165739	2.803658081
11.4994214	2.825944494
11.51695885	2.781371378
11.25193982	3.315135197
11.28761482	3.315135197
11.27101713	3.337421633
11.28133658	3.315135197
11.30893937	3.337421633
11.241365	3.51571434
11.23054631	3.49342766
11.28764035	3.471141224
11.28043896	3.471141224
11.28728028	3.51571434
11.29780019	3.49342766
11.2845223	3.49342766
11.2573	3.49342766
11.2495202	3.471141224
11.20418588	3.49342766
11.27624197	2.847116828
11.29692045	2.847116828
11.26514237	2.847116828
11.26713808	2.824830148
11.23640191	2.847116828
11.27134273	2.468244956
11.2987591	2.468244956
11.24896094	2.445958254
11.31223618	2.468244956
11.30075609	2.445958254
11.23929524	2.470752063
11.25807505	2.44846565
11.21177671	2.426178948
11.26453332	2.470752063
11.26129525	2.470752063
11.23919947	1.79909026
11.21985658	1.776803691
11.21665681	1.821376807
11.24387527	1.821376807
11.21605924	1.821376807
11.24982026	1.821376807
11.21785832	1.79909026
11.18759968	1.79909026
11.19168175	1.821376807
11.16566479	1.79909026
10.82820406	-0.273562093
10.83183285	-0.251275502
10.83183285	-0.251275502
10.83183285	-0.251275502
10.82457527	-0.295848662
9.957336953	-5.622342388
9.991509747	-5.64462909
9.978860061	-5.600055708
9.914658467	-5.622342388
9.920736241	-5.622342388
9.285836788	-6.914964051
9.249433987	-6.914964051
9.234188479	-6.937250731
9.229134733	-6.981824114
9.170419735	-6.914964051
7.684318475	-10.90426249
7.682138266	-10.90426249
7.671267861	-10.94883585
7.676690614	-10.8596891
7.588307524	-10.88197632
7.665089855	-9.968225747
7.66069496	-10.01279911
7.633080671	-9.92365341
7.645071506	-9.968225747
7.595256743	-9.968225747
6.922832144	-13.31121333
6.907125057	-13.33350056
6.905589653	-13.31121333
6.856123469	-13.33350056
6.829364665	-13.33350056
5.554008299	-17.92453749
5.550755541	-17.90224921
5.586249229	-17.92453749
5.607375239	-17.90224921
5.577363039	-17.87996304
5.608982147	-16.54276802
5.524732199	-16.52048185
5.528382055	-16.54276802
5.530333071	-16.49819568
5.582791538	-16.49819568
4.63477373	-21.95840876
4.590559202	-21.93612261
4.538961647	-21.93612261
4.562663689	-21.91383433
4.52323828	-21.93612261
4.531996148	-20.68807219
4.553766006	-20.64349988
4.536554479	-20.68807219
4.538059558	-20.66578605
4.488918968	-20.68807219
3.423443073	-26.8168828
3.42820091	-26.8168828
3.460639432	-26.8168828
3.469359633	-26.8168828
3.442602745	-26.8168828
2.544567924	-31.29648786
2.561581062	-31.25191344
2.508249235	-31.22962727
2.498635882	-31.27419958
2.473581504	-31.25191344
2.036948356	-32.8788349
2.011463522	-32.90112107
2.047372664	-32.85654876
2.054126685	-32.8788349
2.030870263	-32.8788349
2.043861025	-32.00965771
2.013851219	-31.98737155
2.102446584	-31.98737155
2.083947838	-31.98737155
2.062359771	-32.00965771
2.071218509	-31.27419958
2.038595324	-31.29648786
2.039042857	-31.27419958
2.021616501	-31.29648786
2.047698578	-31.27419958
0.779424383	-38.47276705
0.797033567	-38.42819474
0.804861095	-38.47276705
0.832312188	-38.42819474
0.8601919	-38.42819474
-0.41228694	-43.7101143
-0.473249581	-43.73240259
-0.434763451	-43.68782602
-0.402310046	-43.7101143
-0.412103752	-43.68782602
-0.417769425	-41.4814559
-0.434054204	-41.43688359
-0.442084431	-41.4814559
-0.460797646	-41.45916762
-0.393327014	-41.4814559
-1.396834115	-48.52401812
-1.411681728	-48.54630218
-1.422582458	-48.54630218
-1.483741813	-48.47944156
-1.441063806	-48.47944156
-2.425504365	-52.69160849
-2.381569466	-52.69160849
-2.388754901	-52.71389252
-2.375441736	-52.66932021
-2.363467819	-52.69160849
-2.44483258	-51.15383165
-2.396965801	-51.10925934
-2.363636681	-51.15383165
-2.426960924	-51.10925934
-2.399972767	-51.15383165
-3.396869092	-57.37179111
-3.36963211	-57.30493052
-3.395316451	-57.3272188
-3.420371308	-57.30493052
-3.479168982	-57.30493052
-4.306632995	-60.87078397
-4.387826819	-60.87078397
-4.378063437	-60.84849569
-4.351256752	-60.82621163
-4.32929026	-60.87078397
-5.356345941	-65.37267306
-5.311734634	-65.39496135
-5.354428761	-65.37267306
-5.371224357	-65.35038903
-5.356427021	-65.35038903
-5.33485252	-64.10233864
-5.311974681	-64.03547804
-5.347486564	-64.08005036
-5.404517407	-64.05776632
-5.374918903	-64.05776632
-5.410978233	-62.02550696
-5.379858371	-62.02550696
-5.36699226	-62.00322292
-5.442555844	-62.02550696
-5.421678818	-62.02550696
-5.422653688	-61.95864636
-5.358913673	-61.9363623
-5.401841143	-61.95864636
-5.404021353	-61.95864636
-5.424947537	-61.98093464
-6.223684493	-69.33550734
-6.224774917	-69.38007968
-6.235890476	-69.35779562
-6.264365996	-69.35779562
-6.222776019	-69.31321906
-7.290244428	-74.1271229
-7.334836902	-74.1271229
-7.304579547	-74.1271229
-7.29105267	-74.10483462
-7.256450218	-74.08254634
-8.420537994	-78.85188209
-8.366761187	-78.85188209
-8.378918011	-78.85188209
-8.317741897	-78.85188209
-8.316880028	-78.85188209
-8.433651174	-75.93233789
-8.443692269	-75.93233789
-8.476131749	-75.93233789
-8.433285997	-75.97690598
-8.403227191	-75.97690598
-8.488457117	-75.50889451
-8.447543867	-75.53117429
-8.408332011	-75.48660623
-8.406585289	-75.53117429
-8.428564869	-75.46431795
-9.5541239	-83.79949865
-9.558020825	-83.79949865
-9.620487828	-83.75493056
-9.583290192	-83.75493056
-9.564791287	-83.75493056
-9.594581317	-81.25882977
-9.677972588	-81.32568612
-9.648822256	-81.25882977
-9.632486962	-81.28111806
-9.62961215	-81.23654149
-10.44911824	-87.07562988
-10.43322984	-87.12019797
-10.42975683	-87.07562988
-10.46242933	-87.12019797
-10.48505691	-87.07562988
-10.52481653	-86.62989822
-10.46471232	-86.60760993
-10.46381917	-86.56303337
-10.44859154	-86.60760993
-10.45144592	-86.58532165
-10.50850294	-84.5795291
-10.49849249	-84.53496101
-10.5287358	-84.55724081
-10.51375332	-84.53496101
-10.50111896	-84.55724081
-10.94394479	-88.81398003
-10.91649649	-88.8585566
-10.8986092	-88.83626832
-10.91038808	-88.90312469
-10.95346111	-88.81398003
-10.9053471	-87.72193911
-10.91995036	-87.72193911
-10.92543312	-87.72193911
-11.01119996	-87.69965083
-10.96485821	-87.7442274
-11.38654974	-91.15407137
-11.38351468	-91.15407137
-11.4041906	-91.15407137
-11.39546977	-91.15407137
-11.40612119	-91.13178309
-11.47302267	-89.12599053
-11.44210136	-89.12599053
-11.42641151	-89.08142244
-11.41271609	-89.10371072
-11.41316426	-89.12599053
-11.40495926	-88.59111421
-11.39103273	-88.56882593
-11.40631144	-88.54654612
-11.47598112	-88.59111421
-11.45158575	-88.61340249
-11.41826142	-87.63279448
-11.41239943	-87.69965083
-11.40892514	-87.56592964
-11.43117796	-87.67736255
-11.48386307	-87.63279448
-11.92339465	-92.53584296
-11.93315867	-92.55813124
-11.89941298	-92.53584296
-11.85303293	-92.53584296
-11.90114438	-92.51355467
-12.34475292	-94.74221308
-12.28903787	-94.67535671
-12.30909069	-94.7199248
-12.31234281	-94.69763651
-12.32385611	-94.67535671
-12.70723851	-96.85943855
-12.70418302	-96.88172683
-12.75468728	-96.83715026
-12.71683015	-96.83715026
-12.70398	-96.7925822
-12.83556253	-93.02614271
-12.83055731	-93.00386293
-12.82358574	-93.04843099
-12.7992389	-93.00386293
-12.76481903	-93.00386293
-12.79107221	-92.4965606
-12.8330829	-92.4965606
-12.85052713	-92.4965606
-12.81981012	-92.4965606
-12.78563541	-92.51884888
-12.8223421	-92.18455013
-12.83563787	-92.2514065
-12.81997866	-92.16226184
-12.80017482	-92.22911821
-12.81188986	-92.20683841
-13.2801785	-97.44418563
-13.33654986	-97.42189735
-13.30629506	-97.42189735
-13.26796039	-97.44418563
-13.28211675	-97.42189735
-13.73726157	-99.49454628
-13.69174211	-99.49454628
-13.75417719	-99.49454628
-13.73806726	-99.472258
-13.73306842	-99.44997819
-14.17588021	-101.5894835
-14.16911039	-101.5449154
-14.23137821	-101.5894835
-14.18850053	-101.5894835
-14.16717597	-101.5672037
-14.26787677	-98.7590924
-14.24345076	-98.73680412
-14.24563288	-98.73680412
-14.26044554	-98.71451584
-14.31182699	-98.73680412
-14.74637378	-102.5701
-14.74835288	-102.5701
-14.75879235	-102.5701
-14.74135195	-102.5701
-14.78028163	-102.5478117
-14.97210179	-103.550708
-15.0206014	-103.550708
-15.0001502	-103.5061314
-14.99670145	-103.5284197
-15.02437958	-103.5284197
-15.03991876	-101.0100391
-15.01557064	-101.0546071
-15.05740641	-101.0323189
-15.07526178	-101.0100391
-15.11813307	-101.0100391
-15.07241953	-100.920886
-15.11897834	-100.9431742
-15.08761524	-100.920886
-15.06496787	-100.8986061
-15.05780095	-100.9431742
-15.10595837	-99.09339115
-15.06630345	-99.02652631
-15.09682511	-99.11567944
-15.10207677	-99.07110287
-15.09361896	-99.07110287
-15.54043749	-104.7764701
-15.57505654	-104.7764701
-15.5328275	-104.7987584
-15.49207577	-104.7764701
-15.5517401	-104.7764701
-16.05130758	-107.0051285
-16.07220312	-106.9828402
-16.00403373	-106.9605519
-15.96765392	-106.9382636
-16.03295423	-106.8936955
-16.12874046	-103.5729962
-16.12550239	-103.5729962
-16.11311445	-103.5284197
-16.12749426	-103.550708
-16.09697388	-103.550708
-16.55832416	-107.3171389
-16.52106204	-107.3171389
-16.52238357	-107.3171389
-16.52195328	-107.2725624
-16.60623259	-107.2948507
-16.62605303	-106.1805215
-16.59990967	-106.1582332
-16.58398488	-106.1582332
-16.56289781	-106.1805215
-16.58598697	-106.1359534
-17.09193355	-109.3452198
-17.0758134	-109.3452198
-17.07252681	-109.3229315
-17.05290556	-109.3229315
-17.12759067	-109.3675081
-17.11078614	-106.8936955
-17.17700323	-106.8714073
-17.18877956	-106.9382636
-17.14674332	-106.8714073
-17.08792682	-106.8936955
-17.16730305	-104.5457987
-17.15944281	-104.5457987
-17.17140172	-104.5457987
-17.19450748	-104.5680869
-17.1790781	-104.5235189
-17.39363501	-108.4013828
-17.39211174	-108.4013828
-17.38816757	-108.3790945
-17.35527864	-108.3568062
-17.41494042	-108.3568062
-17.81930518	-110.6746093
-17.81585515	-110.6968975
-17.87314966	-110.6746093
-17.89009593	-110.6300412
-17.84809417	-110.6968975
-17.87940364	-108.2008052
-17.87915593	-108.1785169
-17.93443431	-108.2008052
-17.87132761	-108.223085
-17.89071903	-108.1785169
-18.27397119	-111.008908
-18.23956665	-110.9866282
-18.28893579	-110.9643399
-18.26676852	-111.008908
-18.30359651	-110.9643399
-18.53073415	-111.833515
-18.49003605	-111.833515
-18.47307191	-111.8112267
-18.5409872	-111.8112267
-18.49720297	-111.7889385
-18.55510271	-109.4265674
-18.59149146	-109.4488471
-18.56189168	-109.4488471
-18.50481551	-109.4488471
-18.59230098	-109.4265674
-18.7830537	-111.5660726
-18.81702284	-111.5437928
-18.75259716	-111.5660726
-18.70748756	-111.5437928
-18.79349189	-111.5660726
