Saatcioglu and Grira 1999 Column BG-3	
33.00171	123.3178723
33.5013	123.1440729
34.00089	124.4862614
34.50049	125.6217021
35.00008	126.4470517
35.51691	126.48231
36.0165	128.3757447
36.5161	129.2355623
37.01569	130.0609119
37.51529	131.2308207
38.01488	129.9888754
38.51448	132.1235258
39.01407	132.88
39.51367	134.0153799
40.01326	134.4617629
40.51286	134.5291185
41.01245	136.2847416
41.51205	137.2134347
42.01164	136.0403647
42.51124	138.2784195
43.01083	139.0693009
43.51043	139.4122796
44.01003	140.6855319
44.50962	141.2351976
45.00922	141.0269301
45.52604	142.6125836
46.0084	142.7809726
46.508	143.8474772
47.0076	144.1559878
47.50719	145.394772
48.00679	145.8755623
48.50638	146.3563526
49.00598	145.1832827
49.50557	147.3179331
48.98875	119.3396353
48.48915	109.866079
47.98956	109.4541641
47.48996	106.0102736
46.99037	102.1873556
46.49077	99.50139818
45.99118	95.50620061
45.49158	89.92601824
44.99199	89.10072948
44.49239	88.79221884
43.97557	85.27702128
43.4932	84.90194529
42.99361	81.63027356
42.49401	78.97878419
41.99442	78.56693009
41.49482	74.98516717
40.99523	72.05805471
40.49563	71.06042553
39.99604	68.37446809
39.49644	67.99702128
38.99685	65.79349544
38.49725	63.76218845
37.99765	61.48972644
37.49806	59.42398784
36.99847	57.01370213
36.49887	54.81013982
35.99928	52.88222492
35.49968	52.57369605
34.98286	51.26364134
34.46603	48.23082675
33.98367	47.61452888
33.48407	46.61689362
32.98448	44.89569605
32.48488	43.65687538
31.98529	42.03904559
31.48569	39.90438906
30.9861	38.70001824
30.4865	36.32417021
29.98691	34.91306991
29.48731	32.64058967
28.98771	32.53878419
28.48812	30.61085106
27.98853	28.95856535
27.48893	27.3407234
26.98933	25.92961702
26.47251	23.34471733
25.99014	22.96959271
25.49055	20.86937994
24.99095	18.35570821
24.49136	17.15133131
23.99176	16.56714286
23.49217	14.74257751
22.99257	14.29621277
22.49298	12.26490578
21.99338	12.09418237
21.49379	9.890601824
20.99419	8.513951368
20.4946	7.102832827
19.995	5.34717386
19.46095	4.207057143
18.99581	3.386327052
18.49622	3.181143465
17.99662	0.667465046
17.49703	-1.294930699
16.99743	-1.465660182
16.49784	-3.014595137
15.99824	-4.563529483
15.49865	-4.596438906
14.99905	-6.283197568
14.49946	-7.556492401
13.99986	-9.656711246
13.48304	-10.82896049
12.98344	-11.0341459
12.48385	-12.68644985
11.98425	-14.61439514
11.48466	-15.06077204
10.98506	-16.74753191
10.48547	-18.05528267
9.985873	-21.74043769
9.486279	-21.9456231
8.969456	-22.25650456
8.487088	-24.63004255
7.987493	-26.45462614
7.487897	-28.21029179
6.988302	-30.06933131
6.488707	-31.10144073
5.989112	-34.09750152
5.47229	-35.30420669
4.989922	-36.2306383
4.490326	-36.36691793
3.990731	-40.6033617
3.491136	-41.0152766
2.991541	-43.7701459
2.491946	-43.97534347
1.992351	-44.69735562
1.492756	-47.96905775
0.9931607	-49.55245593
0.4935656	-49.92991489
-0.006029591	-51.58221884
-0.5056247	-54.02699088
-1.00522	-54.99020669
-1.504815	-56.84923404
-2.00441	-58.50153799
-2.504005	-58.67227356
-3.003601	-61.70279635
-3.503196	-62.2525228
-4.002791	-63.83592705
-4.502386	-64.86802432
-5.001981	-66.34808511
-5.501576	-67.93148936
-6.001172	-67.13744681
-6.500767	-69.65112462
-7.000362	-71.06224924
-7.517184	-72.16559271
-8.016779	-73.81793313
-8.516374	-75.02231003
-9.015969	-76.39896657
-9.515564	-77.36212766
-10.01516	-78.39428571
-10.51475	-79.35744681
-11.01435	-81.25094225
-11.51394	-81.69732523
-12.01354	-83.00510638
-12.51313	-84.07167173
-13.01273	-84.31130699
-13.51233	-85.20559271
-14.02915	-86.68790274
-14.51152	-88.30346505
-15.01111	-89.71458967
-15.51071	-89.98869301
-16.02753	-90.98863222
-16.5099	-91.67386018
-17.00949	-94.04972644
-17.52632	-94.29173252
-18.00868	-94.52899696
-18.50828	-95.76784195
-19.00787	-96.66212766
-19.50747	-97.72869301
-20.00706	-99.17428571
-20.50666	-99.44832827
-21.00625	-100.2737386
-21.50585	-101.581459
-22.02267	-102.1335562
-22.50504	-102.9565957
-23.00463	-103.5751976
-23.50423	-104.6072948
-24.00382	-104.9503343
-24.50342	-106.1891793
-25.00302	-107.2212766
-25.50261	-107.4264438
-26.0022	-108.6652888
-26.5018	-108.9737994
-27.0014	-109.2479027
-27.50099	-110.9346505
-28.00059	-111.1053495
-28.50018	-111.4483891
-29.017	-113.4820061
-29.5166	-113.8594529
-30.01619	-114.7537386
-30.51579	-115.6134954
-31.01538	-115.5775076
-31.51498	-116.2995137
-32.01458	-116.3324012
-32.51417	-118.294772
-33.01376	-118.4310638
-33.51336	-118.636231
-34.01295	-119.7027356
-34.51255	-119.8390274
-35.01215	-120.0786018
-35.51174	-120.8695441
-36.02856	-121.3182371
-36.51093	-123.2093617
-37.02775	-123.6235866
-37.51012	-123.7575076
-38.00972	-124.0315502
-38.50931	-125.5115502
-39.02613	-125.6846201
-39.5085	-127.3000608
-40.00809	-127.4018845
-40.50769	-128.0894225
-41.00729	-128.363465
-41.50688	-128.3619453
-42.00648	-129.4629179
-42.50607	-130.7361702
-43.00567	-130.9413374
-43.50526	-131.249848
-44.00486	-132.1096049
-44.50445	-132.073617
-45.02127	-133.2113678
-45.52087	-134.450152
-46.02047	-134.6553191
-46.50283	-134.6514286
-47.00243	-135.0632827
-47.50202	-135.7508207
-48.00162	-136.472766
-48.50121	-136.7468085
-49.00081	-136.2628571
-49.51763	-138.0897264
-50.01723	-137.0544681
-49.48318	-105.042614
-48.98358	-100.7372644
-48.48399	-98.01696049
-47.96716	-95.01860182
-47.48479	-92.71404255
-46.9852	-90.303769
-46.48561	-87.82455927
-45.98601	-84.89744681
-45.48642	-82.59051672
-44.98682	-80.3525228
-44.48722	-78.45908815
-43.98763	-76.32443769
-43.48803	-74.05197568
-42.98844	-72.5031003
-42.48885	-70.19617021
-41.98925	-68.16486322
-41.48965	-66.68492401
-40.99006	-64.30905775
-40.49046	-62.72571429
-39.99087	-61.17677812
-39.49127	-58.52531915
-38.99168	-57.35542249
-38.49208	-55.15186626
-37.99249	-53.80968389
-37.49289	-52.19186018
-36.9933	-50.43621884
-36.4937	-48.61166565
-35.99411	-47.37284498
-35.49451	-46.9264924
-34.99492	-45.13638906
-34.49532	-43.82866261
-33.99573	-42.62429787
-33.49613	-42.38467477
-32.99654	-40.14665653
-32.49694	-39.11455927
-31.99734	-37.18663222
-31.49775	-36.70582371
-30.99816	-34.77789058
-30.49856	-32.91887538
-29.99897	-32.05905167
-29.49937	-30.61349544
-28.99977	-28.30656535
-28.48295	-27.06541033
-27.98336	-26.24004863
-27.48376	-24.24320365
-26.98417	-22.45309422
-26.48457	-21.69663222
-25.98498	-19.97542857
-25.48538	-19.15006079
-24.98579	-17.11875988
-24.48619	-15.87992705
-23.9866	-14.39990881
-23.487	-12.43751976
-22.98741	-12.02561094
-22.48781	-10.92459574
-21.98822	-8.652109422
-21.48862	-7.930097264
-20.98903	-7.311452888
-20.48943	-6.520534954
-19.98984	-4.661508207
-19.49024	-3.663857751
-18.99065	-2.149379939
-18.49105	-1.324004255
-17.99146	-0.636448024
-17.49186	0.912485714
-16.97504	1.878006079
-16.49267	3.459073556
-15.99307	4.801279635
-15.49348	5.040918541
-14.99388	6.693221884
-14.49429	7.587507599
-13.99469	8.447343465
-13.4951	9.824
-12.9955	10.68383587
-12.47868	11.71826748
-11.99631	11.74886322
-11.49672	14.26254103
-10.99712	15.50137994
-10.49753	16.56795137
-9.980704	17.36119757
-9.498337	19.01117933
-8.998742	20.11220669
-8.499146	20.62748328
-7.999552	21.62514286
-7.499957	23.10517325
-6.983134	24.51862006
-6.483539	25.79191489
-5.983944	26.78956839
-5.484349	27.75277204
-4.984754	29.61181155
-4.485158	30.47164742
-3.985563	32.22731915
-3.485968	33.63843769
-2.986373	34.77391489
-2.486778	36.28840122
-1.987183	36.49359271
-1.487588	38.80054711
-0.9879924	40.48730699
-0.4883973	40.52021884
0.01119782	42.82717325
0.5452478	44.2773921
1.010388	46.23514894
1.509983	47.02607295
2.026806	48.92189666
2.509173	49.74495441
3.008769	51.12161094
3.508364	52.36046201
4.007959	53.87494225
4.507554	55.28607295
5.007149	57.28291793
5.506744	58.83186626
6.00634	60.13961702
6.505935	61.41288754
7.00553	62.89294833
7.505125	63.92504559
8.004721	65.47398176
8.504315	67.91878419
9.003911	68.296231
9.503506	70.63762918
10.0031	71.84200608
10.5027	73.11531915
11.00229	73.76844985
11.50189	75.79975684
12.00148	77.69325228
12.50108	78.65647416
13.00067	79.99866261
13.50027	81.5131307
14.01709	83.23665653
14.51668	83.75191489
15.01628	84.81848024
15.51587	85.98844985
16.0327	87.36741641
16.51506	88.36273556
17.01466	90.08395137
17.51426	91.15051672
18.01385	92.52717325
18.51344	93.45592705
19.01304	94.59136778
19.51264	94.48650456
20.01223	96.6556231
20.52905	97.9656535
21.01142	98.65088146
21.51101	100.5099088
22.01061	100.9562918
22.51021	102.1606687
23.0098	103.192766
23.5094	103.4668693
24.00899	104.7401824
24.50859	106.1857143
25.00818	106.5976292
25.50778	107.4919149
26.00737	109.4887538
26.50697	109.9006687
27.00656	110.6571429
27.50616	111.4824924
28.00575	112.101155
28.50535	113.4432827
29.00494	113.717386
29.50454	114.3705167
30.00413	116.0916717
30.50373	116.5725228
31.00332	117.3289362
31.50292	117.499696
32.00251	119.1519757
32.50211	119.9428571
33.00171	120.7682067
33.5013	121.5246809
34.00089	121.9365957
34.50049	123.5199392
35.00008	124.5175684
35.51691	125.2418845
36.0165	126.2739818
36.5161	126.8237082
37.01569	127.7868693
37.51529	128.0609726
38.01488	129.368693
38.51448	130.2285106
39.01407	130.6058967
39.51367	131.7413982
40.03049	133.4993313
40.51286	133.8744073
41.01245	134.1140426
41.51205	135.1806079
42.01164	135.9025532
42.51124	135.3841337
43.01083	136.5196353
43.51043	137.5172036
44.01003	138.4459574
44.50962	138.7889362
45.00922	139.097386
45.52604	140.579696
46.0084	140.5758055
46.508	141.6768389
47.0076	142.5021277
47.50719	142.7072948
48.00679	143.7393313
48.50638	144.2545897
49.00598	145.0454711
49.50557	145.3539818
50.00517	144.4221277
50.50476	146.1088146
51.00436	147.2097872
51.50395	147.4493617
52.00355	147.7923404
52.50314	147.7907599
53.00274	148.8572644
53.50233	149.4069301
54.00193	149.9566565
54.50152	149.8861398
55.00112	150.6080851
55.50071	150.9510638
56.00031	149.9157447
56.51713	151.3980547
57.01673	151.6031611
57.51632	151.8772036
58.01591	151.4277204
58.51551	152.9421277
59.01511	149.7706383
59.5147	151.939696
60.0143	152.1103951
60.51389	152.970152
61.01349	152.6239514
61.51308	153.5870517
62.01268	153.5165957
62.51227	153.2048632
63.01187	153.4099696
63.51146	152.6503343
64.01106	153.5445593
64.51065	152.8193313
65.01025	153.3345289
65.50984	153.0573252
66.00944	151.9531307
65.49261	116.7392705
64.99302	115.1215198
64.49342	111.7120365
63.99383	108.061459
63.47701	107.0271125
62.99464	105.3082675
62.49504	99.10796353
61.99545	95.87082067
61.49585	95.52784195
60.99626	91.08474164
60.49667	90.77629179
59.99707	85.81635258
59.49747	85.3700304
58.99788	82.06395137
58.49828	81.68656535
57.99869	79.10407295
57.49909	78.93337386
56.9995	76.35088146
56.4999	72.01112462
55.98308	71.66583587
55.48349	71.32291793
54.98389	65.22595745
54.46707	64.98401216
53.9847	64.78121581
53.4851	61.64741641
52.98551	58.6858541
52.48592	58.51518541
51.98632	55.76036474
51.48672	54.59048024
50.9699	53.34936778
50.47031	51.24919757
49.98794	49.66817629
49.48834	48.29155623
48.98875	46.43257143
48.47193	45.98392097
47.98956	44.95417021
47.48996	43.95655927
46.99037	42.2353921
46.49077	40.89322796
45.99118	39.61996353
45.49158	38.31224924
44.99199	36.3843465
44.49239	35.55900912
43.9928	34.01010334
43.4932	31.90992097
42.99361	30.74002432
42.49401	29.46676596
41.99442	28.8481459
41.49482	27.05805471
40.99523	25.2335076
40.49563	24.23587842
39.99604	23.13488754
39.49644	22.06835258
38.99685	20.31271125
38.49725	19.17726444
37.99765	17.83508207
37.49806	17.31982371
36.99847	15.28854103
36.49887	14.11863222
35.99928	13.25882067
35.49968	12.08891185
34.98286	10.95113678
34.46603	10.39909422
33.98367	9.162595745
33.48407	7.475860182
32.98448	7.098413374
32.48488	5.790680851
31.98529	4.827500304
31.48569	4.863515502
30.9861	3.004497872
30.4865	2.730416413
29.98691	1.422680243
29.48731	0.114943465
28.98771	-0.951607903
28.48812	-1.88033921
27.98853	-2.774617629
27.48893	-3.358799392
26.98933	-5.459006687
26.48974	-5.9398231
25.99014	-6.799647416
25.49055	-7.452741641
24.99095	-8.140291793
24.45691	-8.72912462
23.99176	-10.23894833
23.49217	-10.68531307
22.99257	-11.30395745
22.49298	-12.99070517
21.99338	-13.12697264
21.49379	-14.09017021
20.99419	-15.15672948
20.4946	-15.77537386
19.995	-16.53183587
19.46095	-16.53493617
18.99581	-18.07922188
18.49622	-18.76677812
17.99662	-20.1089848
17.49703	-20.1763465
16.99743	-22.24210334
16.49784	-22.92965957
15.99824	-23.34158055
15.49865	-23.40894225
14.99905	-25.44024924
14.49946	-26.71354407
13.99986	-27.53892401
13.48304	-28.53890578
12.98344	-29.98447416
12.48385	-30.53421277
11.96703	-31.74093009
11.48466	-32.56398176
10.98506	-33.56163526
10.48547	-34.93829787
9.985873	-35.62586018
9.486279	-35.65876596
8.986683	-38.65482675
8.487088	-40.13485106
7.987493	-41.3392462
7.487897	-42.64699088
6.988302	-42.99001216
6.488707	-44.09103343
5.989112	-45.67442553
5.489517	-47.39564134
4.989922	-49.08239514
4.490326	-50.11451672
3.990731	-51.87018237
3.491136	-52.90229787
2.991541	-55.34706991
2.491946	-55.75899696
1.992351	-56.54992097
1.492756	-57.68540426
0.9931607	-60.30245593
0.4935656	-60.95556231
-0.006029591	-62.19440729
-0.5056247	-64.4668693
-1.00522	-64.98218845
-1.504815	-66.53112462
-2.00441	-67.90778116
-2.504005	-68.59537994
-3.003601	-70.35100304
-3.503196	-72.00334347
-4.002791	-73.75902736
-4.502386	-74.10200608
-5.001981	-74.89294833
-5.501576	-75.85610942
-6.001172	-76.19914894
-6.500767	-77.30018237
-7.000362	-78.16
-7.517184	-78.84990881
-8.034006	-78.91957447
-8.516374	-81.08638298
-9.015969	-82.53197568
-9.515564	-83.52960486
-10.01516	-83.56255319
-10.51475	-84.90474164
-11.01435	-86.10911854
-11.51394	-87.1412766
-12.01354	-87.93215805
-12.51313	-89.37775076
-13.01273	-89.51404255
-13.51233	-91.1318541
-14.01192	-92.37069909
-14.51152	-92.95489362
-15.01111	-93.60802432
-15.51071	-94.81240122
-16.0103	-95.15537994
-16.5099	-95.80851064
-17.00949	-97.18516717
-17.50909	-97.5281459
-18.00868	-98.62917933
-18.50828	-99.04109422
-19.00787	-100.211003
-19.50747	-100.8641337
-20.00706	-101.7239514
-20.50666	-102.342614
-21.00625	-103.1334954
-21.50585	-103.476535
-22.00544	-105.0254103
-22.50504	-105.4717933
-23.00463	-105.9181763
-23.50423	-106.6057143
-24.00382	-107.3277204
-24.50342	-107.7741033
-25.00302	-108.6683891
-25.50261	-109.321459
-26.0022	-110.4913678
-26.5018	-110.5931915
-27.0014	-111.5563526
-27.50099	-111.8304559
-28.00059	-112.6213982
-28.50018	-112.7232219
-29.017	-112.655076
-29.5166	-114.3073556
-30.03342	-115.0316717
-30.51579	-115.6479635
-31.01538	-116.0598784
-31.51498	-116.6440729
-32.01458	-117.8484498
-32.51417	-118.3637082
-33.01376	-118.4654711
-33.51336	-119.4975684
-34.01295	-120.7708815
-34.51255	-120.9760486
-35.01215	-121.3534347
-35.51174	-121.4897264
-36.01133	-122.4184195
-36.51093	-123.3471733
-37.01052	-123.3800608
-37.51012	-123.9297872
-38.00972	-124.0660182
-38.50931	-125.1670517
-39.00891	-125.1998784
-39.5085	-125.1983587
-40.00809	-126.2648632
-40.50769	-126.1254711
-41.00729	-127.3643161
-41.50688	-127.6383587
-42.00648	-128.2569605
-42.50607	-128.4276596
-43.00567	-129.3219453
-43.50526	-129.7337994
-44.00486	-130.800304
-44.50445	-131.0054711
-45.00405	-130.9005471
-45.50364	-132.1048632
-46.00324	-132.2755623
-46.50283	-132.5496657
-47.00243	-132.6858359
-47.50202	-133.6145897
-48.00162	-134.6466261
-48.50121	-134.0248632
-49.00081	-135.2292401
-49.51763	-135.5055927
-50.01723	-135.5728875
-50.51682	-135.9158663
-51.01642	-136.6034043
-51.51601	-136.636231
-52.01561	-137.9094833
-52.53243	-138.2892401
-53.0148	-137.8718541
-53.51439	-138.766079
-54.01399	-139.2124012
-54.51358	-139.4864438
-55.01318	-139.6226748
-55.51277	-139.7933131
-56.01237	-139.7917325
-56.51196	-139.9279635
-57.01156	-140.5465653
-57.51115	-140.8205471
-58.01075	-141.7837082
-58.51035	-141.0240729
-59.02717	-141.1281459
-59.50953	-141.2275988
-60.00913	-141.673921
-60.50872	-141.7756231
-61.00832	-142.6009726
-61.52514	-143.1874164
-62.00751	-143.3557447
-62.50711	-143.5608511
-63.0067	-144.3172644
-63.50629	-144.3500912
-64.00589	-144.6930091
-64.50549	-144.0367173
-65.00508	-145.0687538
-65.50468	-145.5839514
-66.00427	-144.9621884
-66.50387	-145.9597568
-67.00346	-146.2682067
-67.50306	-144.8883283
-66.98624	-107.1937386
-66.48664	-104.3356231
-65.98705	-102.8556839
-65.48745	-100.4454103
-64.98785	-97.51835866
-64.48826	-93.97112462
-63.98866	-92.59452888
-63.48907	-89.28844985
-62.97224	-86.7725228
-62.48988	-84.50243161
-61.99028	-83.22917933
-61.49069	-80.19878419
-60.99109	-79.20115502
-60.4915	-77.03215805
-59.9919	-74.79416413
-59.49231	-73.1074772
-58.99271	-69.80139818
-58.49312	-68.42480243
-57.99352	-66.77258359
-57.49393	-64.12109422
-56.99433	-63.19240122
-56.49474	-61.64358663
-55.99514	-60.43922796
-55.49554	-58.16679027
-54.99595	-56.7557386
-54.49636	-55.27576292
-53.99676	-52.86550152
-53.49717	-51.76454103
-52.99757	-51.07703343
-52.49797	-49.01132523
-51.99838	-47.94480243
-51.49878	-46.36146505
-50.99919	-45.46722188
-50.4996	-44.36624924
-49.98277	-43.056231
-49.48318	-41.57624924
-48.98358	-41.02655927
-48.48399	-40.13231003
-47.98439	-38.44559271
-47.48479	-37.37906991
-46.9852	-36.00244985
-46.48561	-35.10820061
-45.98601	-34.31731307
-45.48642	-32.63059574
-44.98682	-31.1506079
-44.48722	-29.63616413
-43.98763	-28.39735562
-43.48803	-27.02072948
-42.98844	-26.19538602
-42.48885	-25.09439514
-41.98925	-23.23539818
-41.48965	-22.61677812
-40.99006	-21.10232827
-40.49046	-20.55261398
-39.99087	-19.69281459
-39.49127	-17.35143465
-38.99168	-17.38746505
-38.49208	-14.87380547
-37.99249	-14.77201216
-37.49289	-13.87775076
-36.9933	-12.81120973
-36.4937	-11.64130091
-35.99411	-12.15969605
-35.47728	-9.023519757
-34.99492	-8.751768997
-34.49532	-8.47768997
-33.99573	-6.377495441
-33.49613	-5.552131307
-32.99654	-5.82933617
-32.49694	-3.832500304
-31.99734	-2.559221884
-31.49775	-3.077609726
-30.99816	-1.356412766
-30.49856	-0.668868693
-29.99897	0.432138116
-29.49937	0.499489483
-28.99977	1.979499696
-28.48295	2.393730091
-27.98336	3.804833435
-27.48376	4.182284498
-26.98417	5.524477812
-26.48457	5.178373252
-25.98498	6.899574468
-25.48538	6.898024316
-24.98579	7.930121581
-24.48619	8.238662614
-23.9866	8.340480243
-23.487	10.37178116
-22.98741	11.09378723
-22.47058	11.64583587
-21.98822	12.39997568
-21.48862	13.01862614
-20.98903	14.29191489
-20.48943	14.4626383
-19.98984	15.90820669
-19.49024	15.80329483
-18.99065	17.317769
-18.49105	17.90196353
-17.99146	18.79624924
-17.49186	19.38044377
-16.99227	19.72344073
-16.49267	19.99753799
-15.99307	19.99599392
-15.47625	22.09853495
-14.99388	22.57703951
-14.49429	23.47132523
-13.99469	25.12362918
-13.47787	25.46895441
-12.9955	26.36092401
-12.49591	26.29046809
-11.99631	27.97722796
-11.49672	28.66479027
-10.99712	28.97334347
-10.49753	30.31555015
-9.997932	29.28035258
-9.498337	31.41502736
-8.998742	31.86140426
-8.499146	31.89431003
-7.982324	34.82378116
-7.499957	34.54427356
-6.983134	36.3367234
-6.483539	36.95537386
-5.983944	36.95383587
-5.484349	39.15742249
-4.984754	39.94835258
-4.485158	40.84264438
-3.985563	41.46129483
-3.485968	42.73458967
-2.986373	44.18017021
-2.486778	44.55762918
-1.987183	45.55528875
-1.487588	47.5866079
-0.9879924	48.82544681
-0.4883973	49.75420061
0.01119782	51.02749544
0.510793	51.50832827
1.010388	53.16063222
1.509983	54.64066869
2.009578	56.05178116
2.509173	56.15361094
3.008769	58.0126383
3.508364	59.07920973
4.025187	59.90691793
4.507554	61.21234043
5.007149	62.10662614
5.506744	64.06905775
6.00634	64.82553191
6.505935	65.92656535
7.00553	67.40656535
7.505125	67.99075988
8.004721	69.95319149
8.504315	70.43398176
9.003911	71.67282675
9.503506	73.94534954
10.0031	74.11604863
10.5027	74.08006079
11.00229	76.28364742
11.50189	77.69477204
12.00148	78.79580547
12.50108	79.89683891
13.00067	81.20455927
13.50027	81.92656535
14.01709	83.02990881
14.51668	84.40656535
15.01628	84.95635258
15.51587	85.29933131
16.01547	86.95161094
16.51506	87.08790274
17.01466	88.98139818
17.51426	87.84279635
18.01385	90.90778116
18.51344	91.11294833
19.01304	92.04170213
19.51264	91.45440729
20.01223	93.83027356
20.51183	94.55227964
21.01142	95.17094225
21.51101	96.5131307
22.01061	97.57969605
22.51021	98.47398176
23.0098	98.43799392
23.5094	99.53896657
24.00899	100.4332523
24.50859	101.5687538
25.00818	101.6016413
25.50778	102.2891793
26.00737	104.0448632
26.50697	104.6290578
27.00656	105.1787842
27.50616	106.9344073
28.00575	107.2085106
28.50535	106.9657751
29.00494	108.2046201
29.52176	108.2398176
30.02136	109.4441945
30.50373	109.1990881
31.00332	110.7480243
31.50292	110.9187234
32.00251	112.2265046
32.50211	112.5350152
33.00171	113.2225532
33.5013	114.0823708
34.00089	114.7699088
34.50049	114.975076
35.00008	114.318845
35.51691	116.2491185
36.0165	116.9021884
36.5161	117.5897264
37.01569	119.0007903
37.51529	119.3093617
38.01488	119.4455927
38.51448	120.3742857
39.01407	120.7862006
39.51367	122.1283891
40.01326	122.023465
40.51286	122.91769
41.02968	123.1596353
41.51205	124.4305775
42.02887	124.5691793
42.51124	125.0820669
43.01083	126.4587234
43.51043	126.0092401
44.01003	127.5925836
44.50962	128.0733739
45.00922	128.6231003
45.52604	128.933921
46.0084	130.0669909
46.508	130.6167173
47.0076	131.4075988
47.50719	131.061459
48.00679	132.0246201
48.50638	132.67769
49.00598	132.9517325
49.50557	133.6392705
50.00517	134.2923404
50.52199	135.1888754
51.00436	134.943769
51.50395	136.0792097
52.00355	136.4910638
52.50314	136.6617629
53.00274	137.7282675
53.50233	137.8300304
54.00193	139.3099696
54.50152	137.9646201
55.00112	140.0992705
55.50071	139.8909422
56.00031	140.8196353
56.51713	141.3371429
57.01673	141.9902128
57.53355	141.3707599
58.01591	142.4348936
58.51551	142.7434043
59.01511	143.6720973
59.5147	144.2906383
60.0143	144.4268693
60.51389	143.5294225
61.01349	144.4236474
61.51308	145.731307
62.01268	145.4540426
62.51227	146.4171429
63.01187	146.4155623
63.51146	147.5854103
64.01106	147.6182371
64.51065	147.3754407
65.01025	148.0284498
65.50984	146.889848
66.00944	147.6806687
65.49261	119.7023708
64.99302	116.8442553
64.49342	112.0565957
63.9766	111.0222492
63.47701	106.6825532
62.97741	106.0984195
62.49504	101.5887538
61.99545	99.07513678
61.49585	96.07914894
60.99626	92.77306991
60.49667	91.8443769
59.99707	88.50389058
59.49747	87.88528875
58.99788	85.30273556
58.49828	82.8925228
57.99869	80.17215805
57.49909	78.69221884
56.9995	75.9718541
56.4999	74.04395137
55.98308	73.66425532
55.48349	70.66826748
54.98389	68.87817629
54.48429	66.39902736
53.9847	66.19386018
53.4851	63.8525228
52.98551	61.23556231
52.48592	59.16982979
51.98632	59.13696657
51.48672	55.45186626
50.98713	52.93822492
50.48753	51.1826079
49.98794	51.04638298
49.48834	49.60085106
48.98875	47.98305167
48.48915	47.36444985
47.98956	45.29872948
47.48996	44.99021277
46.99037	43.33795745
46.49077	41.78905775
45.99118	41.13599392
45.49158	39.96609726
44.99199	38.89957447
44.49239	37.52294833
43.9928	35.62949544
43.4932	34.52851064
42.99361	32.73842553
42.49401	31.49961094
41.99442	29.74398176
41.49482	28.36734954
40.99523	27.88655319
40.49563	26.50991489
39.97881	25.26878419
39.49644	24.03229787
38.99685	22.86238906
38.49725	21.83030395
37.99765	20.3158541
37.49806	19.07703951
36.99847	17.59703343
36.49887	15.3590152
35.99928	14.91266869
35.49968	13.6393921
34.98286	12.32934347
34.48326	11.46952584
33.98367	10.43744073
33.48407	10.23227356
32.98448	7.959793313
32.48488	7.03106383
31.98529	6.550255319
31.48569	5.035790881
30.9861	3.831420669
30.4865	3.143877204
29.98691	2.111782979
29.48731	0.700680243
28.98771	0.529962918
28.48812	-1.053415805
27.98853	-0.914040122
27.48893	-2.53187538
26.98933	-3.426153191
26.48974	-4.596073556
25.99014	-5.076891185
25.49055	-6.177902736
24.99095	-7.347823708
24.49136	-8.448832827
23.99176	-9.446480243
23.49217	-10.06511854
22.99257	-10.95940426
22.49298	-11.75032219
21.99338	-12.6101459
21.47656	-13.67903343
20.99419	-14.3642614
20.4946	-15.43082067
19.995	-15.56709422
19.49541	-17.11602432
18.99581	-18.18258359
18.49622	-19.04241945
17.99662	-20.59135562
17.49703	-21.07217629
16.99743	-22.37992705
16.49784	-22.9641155
15.99824	-23.61721581
15.49865	-24.99387842
14.99905	-26.02598784
14.49946	-26.81691185
13.99986	-27.91793313
13.48304	-28.26325836
12.98344	-29.1231003
12.48385	-30.01738602
11.98425	-31.56632827
11.48466	-32.77071733
10.98506	-33.69945897
10.48547	-34.55929483
9.985873	-35.72922188
9.486279	-37.34706991
8.986683	-38.55145897
8.487088	-39.06674164
7.987493	-40.61568997
7.47067	-41.65012158
6.988302	-43.12782371
6.488707	-44.12548936
5.989112	-44.39958663
5.489517	-46.80990274
4.989922	-47.1873617
4.490326	-49.45986626
3.990731	-50.97435258
3.491136	-51.52409119
2.991541	-52.65956839
2.491946	-54.10514894
1.992351	-54.31033435
1.492756	-56.54838298
0.9931607	-56.34010942
0.4935656	-59.02607295
-0.006029591	-60.02373252
-0.5056247	-61.57264438
-1.00522	-62.74261398
-1.504815	-63.53355623
-2.00441	-64.94462006
-2.504005	-65.66668693
-3.003601	-66.80212766
-3.503196	-67.83428571
-4.002791	-68.90079027
-4.502386	-70.17410334
-5.001981	-70.44820669
-5.501576	-71.54924012
-6.001172	-72.58133739
-6.500767	-73.68237082
-7.000362	-75.85148936
-7.517184	-76.33465046
-8.016779	-77.16006079
-8.516374	-78.01987842
-9.015969	-79.2587234
-9.515564	-79.80844985
-10.01516	-80.66832827
-10.51475	-80.59787234
-11.01435	-82.93927052
-11.51394	-84.07471125
-12.01354	-84.31440729
-12.51313	-84.58844985
-13.01273	-85.79288754
-13.52955	-86.27598784
-14.01192	-88.0293617
-14.51152	-88.37234043
-15.01111	-88.64644377
-15.51071	-89.81641337
-16.0103	-90.02158055
-16.5099	-90.50237082
-17.00949	-91.91349544
-17.52632	-92.50006079
-18.00868	-92.8062614
-18.50828	-94.38966565
-19.00787	-94.52589666
-19.50747	-94.42097264
-20.00706	-95.86656535
-20.50666	-96.55410334
-21.00625	-96.65592705
-21.50585	-97.7224924
-22.00544	-97.75537994
