"Pujol 2002, No. 10-3-1.5S"	
7.424164855	61.43910117
7.326264814	61.43910117
8.498682078	64.69294414
8.449066503	64.67065586
8.539159924	64.73751646
8.491626242	64.64837183
8.47626901	64.67065586
8.55893631	61.30538423
8.610739756	61.28309594
8.613430704	61.28309594
8.641464435	61.23852363
8.532490333	61.28309594
8.65909381	61.14937898
8.616525133	61.1270907
8.620463556	61.14937898
8.579077236	61.1270907
8.605183573	61.10480241
8.565676766	60.74821963
8.518491024	60.74821963
8.617236335	60.79279194
8.54695569	60.77050366
8.535036359	60.77050366
8.61093256	59.03215351
8.644452249	59.05443754
8.625461759	59.05443754
8.584482113	59.05443754
8.535879713	59.07672582
8.604520253	57.85096371
8.639785387	57.85096371
8.63139525	57.85096371
8.695789647	57.82867543
8.580257677	57.82867543
8.604206149	58.07382956
8.654670825	58.09611359
8.641075637	58.09611359
8.645349231	58.07382956
8.626706681	58.11840187
8.607520196	58.49727294
8.558324064	58.54184526
8.61012751	58.51956122
8.646395604	58.51956122
8.539180353	58.54184526
8.605676434	58.40812831
8.620022407	58.34126772
8.621451833	58.45270063
8.577118558	58.363556
8.632954275	58.38584003
8.554409263	58.13678737
8.638027173	58.13678737
8.574369515	58.09221503
8.530297993	58.11450332
8.634326882	58.09221503
8.59344683	58.29279685
8.587828081	58.31508088
8.540727249	58.29279685
8.577498419	58.33736916
8.569191915	58.31508088
9.299378988	67.38571971
9.389063181	67.43029628
9.264292612	67.38571971
9.334560488	67.408008
9.340013886	67.38571971
10.40332106	71.26358364
10.46864053	71.21901555
10.47612028	71.24130383
10.4781262	71.24130383
10.39869697	71.24130383
10.51566475	69.52523347
10.4316108	69.50294518
10.50314403	69.50294518
10.44454842	69.50294518
10.47887954	69.48066115
11.73803915	74.60657122
11.7340937	74.6288595
11.65995508	74.60657122
11.76305889	74.60657122
11.72998227	74.56200315
13.14970811	78.01642367
13.02871827	78.03871195
13.15507596	78.01642367
13.1663275	77.9718471
13.09370576	77.99413539
13.17876651	76.45636278
13.09345933	76.45636278
13.19556466	76.45636278
13.17180643	76.43407449
13.15525854	76.45636278
13.21159925	74.82943706
13.12251773	74.80715728
13.23981238	74.784869
13.22445834	74.80715728
13.10254024	74.80715728
14.24402789	81.49313246
14.23864983	81.4485559
14.22185679	81.4485559
14.27172645	81.40397934
14.23076277	81.35941125
16.04169423	86.28474802
16.01365219	86.24017146
16.00642398	86.1955949
16.05587485	86.21788318
15.99291115	86.17331509
17.5641204	89.56087076
17.60316243	89.58315904
17.47418722	89.53858248
17.55352771	89.51630269
17.57234199	89.51630269
17.6255455	86.0395939
17.60985565	86.01730562
17.65711545	86.0395939
17.6077463	86.0395939
17.68818487	85.99501733
17.63944138	84.63553401
17.66488248	84.70239885
17.61249744	84.65782229
17.69839323	84.68011057
17.68158487	84.63553401
18.16104462	90.22946829
18.11261268	90.20718001
18.15239273	90.20718001
18.15187688	90.16261192
18.0444152	90.16261192
18.70284241	92.05697157
18.61158387	91.99010673
18.72660574	92.03468329
18.68235163	91.96782692
18.65691946	91.94553864
19.34427483	93.55016759
19.23049405	93.48331125
19.24031808	93.55016759
19.27609012	93.46102296
19.24225761	93.52788781
19.71844991	94.30791825
19.63893067	94.24105341
19.66664455	94.24105341
19.75228881	94.19648532
19.61383304	94.21876513
20.25247556	95.24394968
20.14785357	95.19938161
20.20150014	95.2216614
20.26447788	95.2216614
20.15214121	95.2216614
20.20537919	93.66160053
20.25440742	93.61703244
20.13645392	93.63932072
20.26960824	93.63932072
20.23072964	93.61703244
20.69595641	96.31371081
20.82012814	96.29142253
20.82349135	96.29142253
20.68192901	96.24684597
20.80458896	96.22455769
20.80120022	93.39416659
20.86676995	93.41645488
20.82421149	93.39416659
20.87593258	93.39416659
20.84922102	93.39416659
20.91012516	92.81471373
20.8723472	92.77013717
20.85202369	92.81471373
20.83304341	92.81471373
20.84916611	92.77013717
21.37003389	96.78172229
21.38740534	96.80401057
21.30328052	96.80401057
21.38513894	96.78172229
21.35969656	96.75944248
21.99886004	98.408648
21.91102854	98.36407144
21.99809393	98.38635972
21.978714	98.408648
21.96913002	98.36407144
22.50712537	99.50068892
22.47220115	99.50068892
22.46244607	99.45611236
22.42063711	99.50068892
22.48092965	99.45611236
22.52222531	95.97941203
22.49082263	95.97941203
22.55227454	95.97941203
22.50971991	95.95712375
22.56395	95.95712375
23.02812338	99.76813133
23.01090898	99.74584305
22.99017049	99.72355476
23.079501	99.72355476
22.99907009	99.72355476
23.13611367	95.64511328
23.01596783	95.66739309
23.19136013	95.64511328
23.15065436	95.66739309
23.06139536	95.68968137
23.64021905	100.3252959
23.65416473	100.2807194
23.78027854	100.3252959
23.63316577	100.2807194
23.65734407	100.2361428
24.10994925	101.0830381
24.08677199	101.0384615
24.09199173	101.0384615
24.17115346	100.9716052
24.03413541	101.0607498
24.77267176	102.175079
24.63228029	102.175079
24.70498374	102.175079
24.74285236	102.1082226
24.63681053	102.0859344
24.69334915	99.94642059
24.81047909	99.92413231
24.71938398	99.94642059
24.71248392	99.90184402
24.78024599	99.96870887
25.32684471	102.8213882
25.2695119	102.8436765
25.30343762	102.7991
25.29997227	102.7768202
25.24833928	102.7545319
25.5387394	103.1111189
25.64283788	103.0665423
25.65753945	103.0442541
25.54695717	102.9773977
25.64593805	102.999686
25.69517058	99.74584305
25.71850106	99.74584305
25.6750986	99.76813133
25.69406738	99.72355476
25.71908585	99.76813133
25.65896185	99.54526548
25.73116989	99.54526548
25.71435387	99.54526548
25.6122728	99.54526548
25.75718941	99.54526548
26.08647707	103.2002636
26.04215273	103.2448316
26.05516632	103.2225518
26.13349809	103.2002636
26.05063097	103.1779753
26.76474131	104.492882
26.64785908	104.492882
26.69142241	104.4260257
26.760612	104.4260257
26.64725641	104.4260257
26.70115196	101.5956261
26.8341454	101.6402027
26.7546236	101.6179144
26.6718433	101.6179144
26.84429375	101.6179144
27.27198006	104.6266032
27.32873829	104.6266032
27.21453488	104.5374586
27.25861151	104.5597469
27.30555337	104.5374586
27.79372375	105.0723349
27.70109643	105.0054786
27.66214505	105.0500466
27.78144562	105.0277583
27.65265555	104.9831903
27.7546217	103.6905633
27.83364042	103.7128516
27.66998997	103.6905633
27.7516773	103.6682835
27.79769473	103.6682835
27.79983216	102.3533683
27.82307071	102.3310885
27.69050629	102.3533683
27.83257042	102.3533683
27.80585886	102.3533683
27.77373859	101.6847708
27.79623402	101.6402027
27.8492843	101.6402027
27.7073121	101.662491
27.80916078	101.6402027
27.79577436	98.38607973
27.94018788	98.43065629
27.81373699	98.43065629
27.79668858	98.40836801
27.86545169	98.38607973
27.77814881	98.60894557
27.85060711	98.58665729
27.82786398	98.60894557
27.80711783	98.58665729
27.8683297	98.65352213
27.7963617	98.49751266
27.79620337	98.49751266
27.89720423	98.47522438
27.83272875	98.47522438
27.80426281	98.49751266
27.70656643	94.39678289
27.62579077	94.39678289
27.69723781	94.37449461
27.67961482	94.37449461
27.68617268	94.41907117
27.41283374	90.05089902
27.47026615	90.05089902
27.39805811	90.00632246
27.41896514	90.0731873
27.47437503	90.02861074
27.40983571	90.2291883
27.40195504	90.2291883
27.51647256	90.2291883
27.40916154	90.2291883
27.34198426	90.18462023
27.05195187	83.07520164
26.97319874	83.07520164
26.98680733	83.11976971
27.0589311	83.09748143
27.02996974	83.07520164
26.53263929	76.50065937
26.55808423	76.52293915
26.45530601	76.52293915
26.45614617	76.52293915
26.49090184	76.52293915
25.86288394	69.88154053
25.82611596	69.92611285
25.90049719	69.83696822
25.9195579	69.85925225
25.81821485	69.83696822
25.88461836	70.68385501
25.81392721	70.68385501
25.9049406	70.68385501
25.94071775	70.68385501
25.85171667	70.68385501
25.84712258	70.92900914
25.83880523	70.90672085
25.87953397	70.92900914
25.85569276	70.92900914
25.82512768	70.92900914
25.15329873	62.05894786
25.0450786	62.08123615
25.18328412	62.03666383
25.21392835	62.05894786
25.04768336	62.05894786
24.79131112	56.7101677
24.75402729	56.7101677
24.63210408	56.62102307
24.71983343	56.59873479
24.77366259	56.62102307
24.31566402	52.54257736
24.26251159	52.56486564
24.23026619	52.56486564
24.30121782	52.54257736
24.32019937	52.58714968
23.66282428	45.29943755
23.56156295	45.29943755
23.64317366	45.29943755
23.66568186	45.29943755
23.61227661	45.29943755
23.69716881	46.1463286
23.61187058	46.19090091
23.60589495	46.16861263
23.6477039	46.16861263
23.58415797	46.19090091
23.61572664	46.81353046
23.62176611	46.81353046
23.56183109	46.85810702
23.63370204	46.81353046
23.61337725	46.81353046
22.93632346	38.76807619
22.97428401	38.85722082
22.90955316	38.83493679
22.88678705	38.81264851
22.92070766	38.81264851
22.44249156	33.7981671
22.47120777	33.7981671
22.38875178	33.7981671
22.40050896	33.7981671
22.46491548	33.82045327
22.38503872	34.53362523
22.44709841	34.55591138
22.37456095	34.55591138
22.35289036	34.55591138
22.41895934	34.53362523
21.79773169	29.14027064
21.9064651	29.1625589
21.92602379	29.14027064
21.85154808	29.1625589
21.88707496	29.18484507
21.22280237	23.32347264
21.18888941	23.36804707
21.19325622	23.36804707
21.19082128	23.39033324
21.22708235	23.34575879
21.20491635	24.08121692
21.11214092	24.05893075
21.22329268	24.05893075
21.20070532	24.03664461
21.16117425	24.10350307
20.74086938	18.9553026
20.73264523	18.91073029
20.67168745	18.91073029
20.72037476	18.86615584
20.6827679	18.91073029
19.67815146	11.93502864
19.74791307	11.9127425
19.77705574	11.89045528
19.64297571	11.86816911
19.75957448	11.7567362
18.99966505	7.477711859
19.09612928	7.410852308
19.07733542	7.366278948
18.98228466	7.187986486
19.03247481	6.965120641
18.80459021	6.630821885
18.75538706	6.630821885
18.70811194	6.653108032
18.8364947	6.630821885
18.82969423	6.608535183
18.08595347	3.822711935
18.01550747	3.8004255
18.08720094	3.844998615
18.05461718	3.8004255
18.03044909	3.8004255
18.04477272	4.248107245
18.09002915	4.270393681
18.01639998	4.248107245
18.02815588	4.248107245
18.03562158	4.270393681
17.82732887	2.398320714
17.8225522	2.420607417
17.81432549	2.420607417
17.87174003	2.420607417
17.82900792	2.398320714
17.87444183	2.465180532
17.84328302	2.44289383
17.79267023	2.420607417
17.8448944	2.420607417
17.86831553	2.44289383
17.70116015	2.665759674
17.71526672	2.665759674
17.63885659	2.665759674
17.60863115	2.665759674
17.60409708	2.665759674
17.62988293	2.821765723
17.56019921	2.777192608
17.71107229	2.799479288
17.70242423	2.777192608
17.64307017	2.799479288
17.6824378	2.821765723
17.71670317	2.821765723
17.63636674	2.844052404
17.70663654	2.821765723
17.6820356	2.844052404
17.57876451	2.888625519
17.69134506	2.866339084
17.70705789	2.888625519
17.62459808	2.844052404
17.63215444	2.888625519
17.58136672	2.955485315
17.64131451	3.00005843
17.67238649	2.955485315
17.7407257	2.910912199
17.71420438	2.955485315
17.68684036	3.133778044
17.72226765	3.133778044
17.71562679	3.111491364
17.67842596	3.089204928
17.61563336	3.133778044
17.76944573	3.089204928
17.7042897	3.133778044
17.58599528	3.156064479
17.67247076	3.156064479
17.72284861	3.111491364
17.7121857	3.178351159
17.71815494	3.200637862
17.64780215	3.200637862
17.70287623	3.156064479
17.68750687	3.178351159
17.70867438	3.356643889
17.69272022	3.356643889
17.61925577	3.334357208
17.7368824	3.356643889
17.76224689	3.356643889
17.67627193	3.44579012
17.75250458	3.44579012
17.75325664	3.4680768
17.67669073	3.512649915
17.68727065	3.4680768
17.73243515	3.557223031
17.7349582	3.512649915
17.64613587	3.512649915
17.75208705	3.557223031
17.73000532	3.579509733
17.69472742	3.692335405
17.69405835	3.692335405
17.61689871	3.714622085
17.68953067	3.736908787
17.69565568	3.714622085
17.79195903	3.647762289
17.79146234	3.692335405
17.78054533	3.692335405
17.73100892	3.692335405
17.63982571	3.692335405
17.73648147	3.848341699
17.69273299	3.826055018
17.64874063	3.870628134
17.67425707	3.870628134
17.67887158	3.848341699
17.69301262	3.291177098
17.66103152	3.313463533
17.62896105	3.313463533
17.65675538	3.335750214
17.63526355	3.335750214
17.72307972	3.246603716
17.72400033	3.224317302
17.75985536	3.246603716
17.7411279	3.224317302
17.63609733	3.246603716
16.67207685	-0.341536168
16.67207685	-0.341536168
16.66608973	-0.363822759
16.66608973	-0.363822759
16.67806524	-0.319249577
15.06737217	-6.314340703
15.06616938	-6.358914086
15.00397307	-6.336627384
14.99842391	-6.336627384
14.92880148	-6.358914086
14.96793545	-5.868609014
14.96323667	-5.868609014
14.94241901	-5.868609014
15.00286988	-5.868609014
14.98900081	-5.890895716
13.3719248	-8.788151631
13.36339038	-8.743578248
13.34250378	-8.721291546
13.29236725	-8.743578248
13.32823505	-8.721291546
13.30362007	-8.141840799
13.31950911	-8.119554097
13.27695831	-8.097267416
13.34876669	-8.186413648
13.35595149	-8.119554097
13.30643934	-8.074980736
13.23927738	-8.074980736
13.30076377	-8.030407888
13.31259245	-8.052694034
13.41616486	-8.097267416
10.6941119	-12.97802921
10.74878058	-12.95574304
10.72168469	-12.93345583
10.82451654	-12.95574304
10.7867373	-12.95574304
10.77388204	-12.37629123
10.79151269	-12.37629123
10.77327937	-12.39857844
10.69042629	-12.37629123
10.71040697	-12.37629123
8.667012792	-17.30162691
8.594804753	-17.30162691
8.67302034	-17.34619923
8.631877896	-17.34619923
8.691583087	-17.32391308
6.860273848	-22.18238817
6.84422329	-22.20467434
6.788575269	-22.18238817
6.842546795	-22.20467434
6.824348586	-22.18238817
6.820819391	-20.86747929
6.770610723	-20.86747929
6.799764246	-20.84519312
6.743350119	-20.84519312
6.796139927	-20.86747929
5.652597197	-25.90424896
5.693434475	-25.85967453
5.658675609	-25.85967453
5.621133226	-25.88196067
5.643297947	-25.88196067
4.237061637	-31.07473561
4.185544204	-31.03016327
4.23682574	-31.05244944
4.202503875	-31.03016327
4.197371603	-31.05244944
4.196489624	-30.16098608
4.210027354	-30.13869992
4.151087312	-30.13869992
4.184935788	-30.11641163
4.176874439	-30.11641163
3.090582487	-35.04174839
3.062068343	-34.99717396
3.110928984	-34.99717396
3.118516625	-34.95260165
3.102373177	-34.99717396
3.097819635	-34.06113827
3.095872449	-34.08342444
3.088011563	-34.03885212
3.066012193	-34.03885212
3.032435046	-34.03885212
1.8945291	-39.36534611
1.886396885	-39.34305783
1.840392542	-39.34305783
1.884556316	-39.34305783
1.808927773	-39.32076955
1.860214736	-38.62988798
1.808154325	-38.62988798
1.841329266	-38.6075997
1.834413883	-38.65217204
1.897649864	-38.62988798
0.646256335	-44.06781277
0.645382735	-44.11238511
0.641216595	-44.06781277
0.55114089	-44.04552874
0.614614045	-44.04552874
0.561348653	-42.66375715
0.572159445	-42.68604544
0.546572664	-42.66375715
0.611284556	-42.68604544
0.59006382	-42.66375715
0.521436408	-41.63857683
0.595518415	-41.59400452
0.556866415	-41.63857683
0.591623843	-41.63857683
0.554611829	-41.61628855
-0.563498179	-48.63656249
-0.521482095	-48.59199018
-0.573105227	-48.56970189
-0.613740644	-48.56970189
-0.574887581	-48.59199018
-1.444717333	-51.68982365
-1.468391763	-51.68982365
-1.474671438	-51.66753962
-1.493270734	-51.73440022
-1.520109022	-51.68982365
-2.828416243	-56.45915518
-2.87163611	-56.4368669
-2.855112801	-56.45915518
-2.897729998	-56.41458284
-2.830162965	-56.4368669
-2.960745724	-54.92137832
-2.888444155	-54.89909429
-2.922529486	-54.89909429
-2.880656369	-54.92137832
-2.915814248	-54.89909429
-4.39431829	-61.69650241
-4.416555154	-61.67421413
-4.455007288	-61.67421413
-4.422031215	-61.69650241
-4.422433421	-61.67421413
-5.675743173	-65.61893865
-5.637421276	-65.57436631
-5.653034516	-65.57436631
-5.602156143	-65.57436631
-5.607797875	-65.59665459
-5.714818407	-63.1674144
-5.674622105	-63.18970268
-5.705992228	-63.14513036
-5.719185211	-63.1674144
-5.699807838	-63.18970268
-5.80713992	-61.74553322
-5.83891161	-61.67867262
-5.791833123	-61.7009609
-5.786356742	-61.67867262
-5.756839957	-61.72324494
-7.155338916	-70.90531668
-7.191239918	-70.86074437
-7.248909181	-70.83846034
-7.181670616	-70.86074437
-7.216900636	-70.81617206
-8.440022622	-74.3597372
-8.364996589	-74.29288085
-8.404426786	-74.24830429
-8.36415898	-74.29288085
-8.372255443	-74.22601601
-10.05088615	-78.9507752
-10.1057687	-78.90619863
-10.06354988	-78.92848692
-10.12995148	-78.90619863
-10.02449635	-78.90619863
-11.76242813	-83.07379325
-11.7978235	-83.02921668
-11.73609579	-83.00693688
-11.7526207	-82.98464859
-11.67897366	-82.96236031
-13.74860633	-88.48942976
-13.7557209	-88.46714995
-13.78295852	-88.4002851
-13.75448236	-88.37799682
-13.815172	-88.35571704
-13.90852967	-84.90129652
-13.84029006	-84.92357631
-13.88435009	-84.90129652
-13.80613578	-84.94586459
-13.82433335	-84.92357631
-13.8531734	-84.61156583
-13.86576691	-84.61156583
-13.81770653	-84.56699777
-13.85095297	-84.56699777
-13.84063863	-84.58927755
-13.90397772	-83.58638128
-13.90068219	-83.56410148
-13.91351319	-83.54181319
-13.92059456	-83.58638128
-13.92975974	-83.60866957
-14.0016524	-81.84803113
-13.93515951	-81.84803113
-13.95395975	-81.84803113
-13.9185299	-81.84803113
-13.9224613	-81.82574285
-14.43758201	-88.62315095
-14.36393369	-88.60086267
-14.41541601	-88.62315095
-14.38291396	-88.60086267
-14.44007313	-88.57858288
-14.94810352	-90.82952107
-14.97849239	-90.82952107
-14.98511282	-90.80724128
-14.99996251	-90.784953
-15.00449402	-90.784953
-15.08832389	-88.46714995
-15.11199784	-88.46714995
-15.07700978	-88.48942976
-15.0831182	-88.46714995
-15.02532317	-88.42257338
-15.53269982	-91.72098443
-15.5833407	-91.74327271
-15.55983274	-91.74327271
-15.58969555	-91.69870464
-15.57460709	-91.74327271
-16.1106527	-93.19190066
-16.01326148	-93.19190066
-16.05826382	-93.19190066
-15.9754516	-93.1473326
-16.02733102	-93.1473326
-16.37839779	-93.50391114
-16.39256947	-93.48163135
-16.43160257	-93.45934307
-16.45440316	-93.41476651
-16.3950606	-93.43705479
-16.42914337	-91.49255288
-16.44177263	-91.42568803
-16.45885807	-91.49255288
-16.43323693	-91.4702646
-16.47860573	-91.51483268
-16.43794593	-91.35883168
-16.41343437	-91.35883168
-16.41729299	-91.35883168
-16.44104227	-91.3365434
-16.44859353	-91.3365434
-16.41760326	-90.97995637
-16.44944773	-91.00224465
-16.48158205	-90.97995637
-16.44138447	-91.00224465
-16.49243011	-91.00224465
-16.96050169	-94.52352151
-16.94548729	-94.54580979
-16.97647755	-94.56809807
-16.9231221	-94.50124172
-16.98031702	-94.52352151
-17.62904277	-96.55160235
-17.64381968	-96.55160235
-17.67384082	-96.50703428
-17.599051	-96.52931407
-17.64187249	-96.52931407
-17.64036582	-94.27837588
-17.65554748	-94.2560876
-17.65765555	-94.27837588
-17.67763942	-94.27837588
-17.70047577	-94.27837588
-18.19169141	-96.70761185
-18.2128155	-96.66303528
-18.14564717	-96.66303528
-18.18278798	-96.70761185
-18.13019864	-96.66303528
-18.24910594	-94.18922275
-18.28786197	-94.14465469
-18.28500695	-94.14465469
-18.33000929	-94.14465469
-18.27761913	-94.14465469
-18.27034112	-93.90340334
-18.25932835	-93.88111506
-18.25429248	-93.88111506
-18.25623839	-93.90340334
-18.27152093	-93.90340334
-18.78471487	-98.24928721
-18.774066	-98.27157549
-18.82551768	-98.24928721
-18.79623072	-98.27157549
-18.84043248	-98.20471065
-18.85685396	-96.84522735
-18.86911677	-96.84522735
-18.79730838	-96.82294754
-18.84520277	-96.8675156
-18.80016595	-96.82294754
-19.36894599	-98.9847411
-19.39483654	-99.02931766
-19.41243527	-98.9847411
-19.36854506	-99.00702938
-19.39631257	-98.9847411
-19.87477	-99.98763736
-19.92525	-100.0099256
-19.89125532	-100.0322139
-19.91591244	-99.98763736
-19.94049423	-99.96534908
-19.8995548	-98.58358597
-19.9312933	-98.58358597
-19.93398361	-98.58358597
-19.95026974	-98.58358597
-19.94657711	-98.58358597
-20.00852316	-97.38011214
-19.97114613	-97.35782386
-19.98095612	-97.33553558
-19.96435843	-97.38011214
-19.96829238	-97.35782386
-20.13496001	-99.27447178
-20.15766994	-99.20760694
-20.14544289	-99.2521835
-20.20371036	-99.2521835
-20.15283199	-99.2521835
-20.27593755	-99.98763736
-20.32168429	-99.96534908
-20.2992808	-99.98763736
-20.32295603	-99.98763736
-20.30028312	-99.98763736
-20.34284286	-99.2521835
-20.33252214	-99.27447178
-20.30831702	-99.22989522
-20.31631006	-99.2521835
-20.31650541	-99.29675157
-20.7944355	-101.1911112
-20.75001668	-101.1688314
-20.78867056	-101.2133995
-20.73456688	-101.1688314
-20.78739371	-101.1911112
-20.82271758	-99.85391617
-20.78026254	-99.89849273
-20.79920962	-99.85391617
-20.78335761	-99.87620445
-20.80968612	-99.83163636
-20.86890483	-99.63105033
-20.83609124	-99.65333861
-20.85268509	-99.60877054
-20.81772512	-99.56419398
-20.82078316	-99.60877054
-20.92915651	-97.71441089
-20.858127	-97.71441089
-20.87156067	-97.71441089
-20.83858236	-97.7366907
-20.8903392	-97.66983433
-20.89854036	-97.40239192
-20.9226561	-97.42468021
-20.88964715	-97.40239192
-20.9133543	-97.44696849
-20.87362915	-97.42468021
-21.33167624	-101.7037077
-21.30783758	-101.7037077
-21.31209457	-101.6814194
-21.31411071	-101.6814194
-21.32559591	-101.6591312
-21.71528847	-102.2831606
-21.7078981	-102.2831606
-21.71636357	-102.2608723
-21.7346684	-102.2608723
-21.69856438	-102.2608723
-21.73434408	-101.3248324
-21.73709695	-101.3025441
-21.69958841	-101.3248324
-21.71560513	-101.3025441
-21.65888009	-101.3471207
-22.10872218	-103.0409028
-22.14562806	-103.1077591
-22.12931	-103.0631911
-22.15825604	-103.0409028
-22.15993381	-103.0409028
-22.25002787	-99.9430693
-22.28085087	-99.96534908
-22.21896227	-99.9430693
-22.22930215	-99.96534908
-22.17614206	-99.9430693
-22.1892246	-99.56419398
-22.20718467	-99.56419398
-22.17612163	-99.56419398
-22.2132982	-99.5419057
-22.23311991	-99.5419057
-22.2566266	-99.43047276
-22.29102475	-99.3859047
-22.21797911	-99.3859047
-22.2599183	-99.45276104
-22.19540452	-99.40818448
-22.22503749	-99.16303885
-22.19444688	-99.11846229
-22.24492305	-99.14075057
-22.18474288	-99.16303885
-22.24392201	-99.14075057
-22.76440928	-104.4449542
-22.73696737	-104.4672424
-22.76948346	-104.3780978
-22.77549483	-104.4449542
-22.77965734	-104.4003861
-23.36082787	-105.5815717
-23.41351808	-105.5369951
-23.37130565	-105.5592834
-23.42738716	-105.5592834
-23.36747767	-105.492427
-23.39645946	-103.7095003
-23.37076426	-103.7095003
-23.41449104	-103.687212
-23.41291286	-103.7095003
-23.43447619	-103.687212
-23.93652329	-106.8519103
-23.89907348	-106.8519103
-23.91762091	-106.829622
-23.94606131	-106.8073338
-23.91960257	-106.7850455
-24.64775563	-107.8770864
-24.59463384	-107.7879418
-24.60560448	-107.8770864
-24.55845832	-107.8102301
-24.58605856	-107.7879418
-24.674577	-105.2026963
-24.6899936	-105.2695612
-24.69959802	-105.2026963
-24.70178142	-105.2026963
-24.72398572	-105.2472729
-24.69263411	-103.9100778
-24.71563772	-103.9100778
-24.66157107	-103.9100778
-24.68175286	-103.9546544
-24.6333273	-103.8655013
-24.70773406	-103.5312025
-24.72815334	-103.5534908
-24.72711399	-103.5089227
-24.75401452	-103.5534908
-24.71830633	-103.5312025
-25.02028997	-107.4090749
-25.00558329	-107.3867866
-25.0339905	-107.4313547
-25.04245086	-107.4090749
-25.0196158	-107.4090749
-25.62596056	-109.3480026
-25.61495418	-109.3257144
-25.66800446	-109.3257144
-25.66085669	-109.3034346
-25.68561213	-109.2811463
-25.72409618	-105.7598609
-25.72325347	-105.7598609
-25.74605789	-105.7152928
-25.75365	-105.7598609
-25.74145359	-105.7375811
-26.28505173	-108.9914156
-26.22271624	-108.9468475
-26.23178438	-108.9468475
-26.1696583	-108.9468475
-26.20834665	-108.9245592
-26.73372168	-109.9051672
-26.79941016	-109.8383109
-26.73620897	-109.8605992
-26.79645043	-109.8160226
-26.78514271	-109.8383109
-26.81555711	-107.1416325
-26.83811894	-107.1193442
-26.85162283	-107.097056
-26.85749886	-107.097056
-26.85078011	-107.097056
-27.05823394	-108.634837
-27.00966538	-108.7016934
-27.0368366	-108.6571168
-27.04187758	-108.6571168
-27.06511357	-108.634837
-27.11466531	-106.8741901
-27.12983676	-106.8519103
-27.11899125	-106.829622
-27.12328655	-106.8519103
-27.10135549	-106.829622
-27.13728842	-106.2278809
-27.10075282	-106.2055926
-27.14928308	-106.2055926
-27.14685708	-106.2278809
-27.15475819	-106.2278809
-27.2115011	-104.0883671
-27.14651489	-104.0883671
-27.19564526	-104.1106554
-27.14543978	-104.1106554
-27.17725106	-104.0883671
-27.14922435	-103.7540684
-27.19751967	-103.7763567
-27.201008	-103.7317886
-27.20973906	-103.7317886
-27.20899849	-103.7540684
-27.17240927	-103.6426354
-27.12346786	-103.6649237
-27.20266024	-103.687212
-27.15400485	-103.6203557
-27.18133185	-103.687212
-26.96439873	-98.18242237
-26.9155416	-98.18242237
-26.95113488	-98.18242237
-26.95200569	-98.22699893
-26.94999083	-98.22699893
-26.72347118	-95.24059839
-26.76418205	-95.21831011
-26.77207294	-95.21831011
-26.79900667	-95.19602182
-26.76401351	-95.21831011
-26.28361656	-88.22032442
-26.29983502	-88.24261271
-26.26440517	-88.24261271
-26.30086926	-88.2871808
-26.26818718	-88.37632543
-26.01513217	-85.83565655
-26.04946138	-85.81336827
-26.05247984	-85.81336827
-26.0612543	-85.74651192
-26.09235054	-85.79108848
-25.9607412	-83.60699815
-25.95856036	-83.60699815
-25.98398741	-83.58470986
-25.95805217	-83.60699815
-25.97944696	-83.58470986
-25.88598203	-84.38702859
-25.94146853	-84.36474031
-25.88883961	-84.38702859
-25.91644751	-84.36474031
-25.91516556	-84.3424605
-25.96684707	-84.52074978
-25.98964893	-84.47617322
-25.91764264	-84.52074978
-25.97063929	-84.54303807
-25.92527305	-84.4984615
-25.6098468	-80.39773176
-25.63547049	-80.42002004
-25.64325924	-80.39773176
-25.64920677	-80.37544348
-25.68634504	-80.42002004
-25.29869287	-76.07413617
-25.27962449	-76.05184789
-25.28566907	-76.05184789
-25.25550492	-76.0295596
-25.28685143	-76.05184789
-24.89258011	-71.12651113
-24.84865415	-71.10422708
-24.8816631	-71.12651113
-24.81624276	-71.10422708
-24.8329643	-71.12651113
-24.83516302	-72.21855205
-24.8589123	-72.19627224
-24.85716814	-72.21855205
-24.89108875	-72.21855205
-24.86784765	-72.24084033
-24.40455274	-66.55776142
-24.43017388	-66.5800497
-24.41842181	-66.5800497
-24.42429784	-66.5800497
-24.43024793	-66.55776142
-24.37584675	-67.15950258
-24.33302398	-67.15950258
-24.36301958	-67.18178661
-24.36274634	-67.15950258
-24.40063283	-67.18178661
-23.99776325	-62.32331046
-23.97794409	-62.32331046
-23.96817624	-62.27873814
-23.93210542	-62.32331046
-23.9543659	-62.34559874
-23.69471727	-58.95803882
-23.68733201	-58.95803882
-23.70553214	-58.93575054
-23.63661835	-58.95803882
-23.68423694	-58.98032285
-22.99451942	-51.82633195
-22.96929666	-51.78175963
-22.95360681	-51.80404366
-22.92079704	-51.82633195
-22.93557523	-51.82633195
-22.86692958	-53.18581102
-22.92657859	-53.11895468
-22.88630951	-53.16352699
-22.92371846	-53.11895468
-22.88150602	-53.14123871
-22.36806437	-47.50273211
-22.42203909	-47.48044807
-22.39308539	-47.50273211
-22.43832394	-47.48044807
-22.42633183	-47.50273211
-22.00529533	-43.6917288
-22.04492854	-43.6917288
-22.06856291	-43.7585894
-22.07944417	-43.71401284
-22.10251928	-43.6917288
-22.0363839	-44.44947097
-22.0853202	-44.42718691
-22.0363839	-44.44947097
-22.06469918	-44.47175925
