"Pujol 2002, No. 10-1-2.25S"	
32189	
19.16465719	101.661897
19.21056447	101.6396088
19.20658281	101.6173205
19.14417278	101.661897
19.22825266	101.6173205
19.60264514	104.6928742
19.60571474	104.6705859
19.54037307	104.6705859
19.60710839	104.6482976
19.63095876	104.6482976
20.06728353	106.2975031
20.11070753	106.252935
20.06291481	106.2975031
20.08669621	106.252935
20.15045134	106.2083585
20.31944653	106.9215326
20.31143083	106.8992443
20.32340392	106.876956
20.37977184	106.8323795
20.35675561	106.8323795
20.36864439	106.8323795
20.49594772	106.7655231
20.49041401	106.7655231
20.40713379	106.7432348
20.49351555	106.7209465
20.44043949	104.1579894
20.51893329	104.1357096
20.4571147	104.1357096
20.40180702	104.1579894
20.53019998	104.1357096
21.06879483	108.325584
21.17605317	108.3701605
21.1532541	108.3478723
21.02944319	108.3478723
21.1218645	108.325584
21.18491196	106.4312243
21.15373952	106.4758009
21.06328412	106.4312243
21.176849	106.4312243
21.18609483	106.4312243
21.16544946	100.9470516
21.26275812	100.9247633
21.21551979	100.9470516
21.21076913	100.9693398
21.23848237	100.9693398
21.21747166	100.7241857
21.24804117	100.7241857
21.12959917	100.7241857
21.21074103	100.7241857
21.25631745	100.7018974
21.19355358	97.78236173
21.22779945	97.71549688
21.30561751	97.78236173
21.213094	97.76007345
21.2079218	97.73778516
21.10086785	93.90448933
21.0450441	93.92677761
20.99161165	93.92677761
21.05108621	93.92677761
21.01833618	93.92677761
20.73048512	89.3580279
20.8350622	89.31345983
20.8266505	89.31345983
20.69137746	89.33573961
20.83169496	89.31345983
20.71781585	89.55860546
20.82479188	89.58089374
20.80938131	89.55860546
20.75611747	89.55860546
20.76123219	89.60318202
20.76375761	90.02662541
20.71290041	90.00433713
20.74801874	90.00433713
20.81735485	90.02662541
20.69963075	90.00433713
20.42428419	85.05672059
20.53545266	85.07900887
20.54268147	85.07900887
20.40143785	85.05672059
20.4962313	85.03443231
20.22039422	80.1759604
20.22761792	80.1759604
20.13157517	80.15367212
20.21321266	80.15367212
20.19342698	80.22052846
19.91109686	75.5849224
19.79891541	75.65177875
19.90362278	75.62949047
19.93496256	75.5849224
19.78804217	75.62949047
19.57454485	71.10531731
19.56631838	71.10531731
19.50580274	71.1276056
19.60496363	71.10531731
19.55876	71.10531731
19.43469871	72.59852183
19.57237327	72.55394527
19.53595581	72.53165699
19.40806999	72.55394527
19.5549444	72.53165699
19.16492034	66.80400576
19.16588861	66.82629404
19.1417406	66.80400576
19.18205286	66.80400576
19.13368147	66.80400576
19.15313375	67.16059282
19.09761786	67.20516513
19.15356296	67.20516513
19.19101639	67.20516513
19.09379076	67.18288108
18.89903038	63.19358002
18.92826628	63.19358002
18.85595766	63.1490077
18.91630086	63.12671942
18.90912697	63.10443536
18.49536623	58.17909861
18.51023519	58.1345263
18.48108998	58.17909861
18.49071393	58.15681458
18.53924882	58.15681458
18.26158505	55.81672326
18.36637672	55.8390073
18.30147959	55.86129558
18.24481531	55.88357961
18.32268702	55.8390073
18.23111901	56.75582178
18.23900696	56.75582178
18.30389771	56.73353772
18.24943312	56.75582178
18.28185614	56.75582178
18.06976014	53.36826186
18.04929743	53.34597358
18.02456182	53.36826186
18.04459787	53.34597358
18.10709604	53.34597358
17.65153998	49.15609918
17.71855761	49.15609918
17.73271505	49.1338109
17.64390112	49.11152262
17.74066177	49.11152262
17.26881245	44.67649412
17.31110595	44.6987824
17.30724437	44.6987824
17.25920383	44.6987824
17.26213802	44.65420584
17.24839445	45.2336587
17.28560773	45.27823104
17.33482859	45.27823104
17.30337767	45.30051932
17.27737743	45.27823104
16.86131225	40.08545612
16.8871311	40.1077444
16.81338413	40.1077444
16.83862943	40.08545612
16.89830582	40.15231672
16.86175679	41.40036711
16.87805005	41.40036711
16.80488174	41.44493943
16.75976262	41.48951174
16.83931156	41.44493943
16.41442848	35.87329344
16.43315647	35.91786576
16.35327669	35.87329344
16.35310041	35.87329344
16.39068413	35.89557748
15.96265609	31.57198189
15.94862638	31.52740957
15.840189	31.57198189
15.98487777	31.54969572
15.98831526	31.59426803
15.40550824	26.89179926
15.41734848	26.84722692
15.42640909	26.93637369
15.36925813	26.86951309
15.43893274	26.89179926
14.82399523	22.54591537
14.94810506	22.56820153
14.96309921	22.54591537
14.84209857	22.56820153
14.92289425	22.56820153
14.84481178	23.14765442
14.91709868	23.12536614
14.86035393	23.19222673
14.85724729	23.14765442
14.92591914	23.08079382
14.40059905	18.11088473
14.37923194	18.13317301
14.28993899	18.08859858
14.35401986	18.13317301
14.33675449	18.11088473
13.75224598	13.60899563
13.71612488	13.60899563
13.63028602	13.60899563
13.76820839	13.60899563
13.72242247	13.65356902
13.60292406	14.87933113
13.69699195	14.87933113
13.68271954	14.87933113
13.64547944	14.85704391
13.70804787	14.90161727
12.9722413	9.017959748
13.02582703	9.107105445
12.96146513	9.040245917
13.02793986	9.062532063
13.01297892	9.062532063
12.57622495	6.923020425
12.7069696	6.900733745
12.67651761	6.923020425
12.54900862	6.923020425
12.70540989	6.923020425
12.31915545	4.738935406
12.24969416	4.783508276
12.28177356	4.783508276
12.31406628	4.761221574
12.19508394	4.783508276
11.74178761	2.532563439
11.85063887	2.532563439
11.85359222	2.487990323
11.79740058	2.532563439
11.86009931	2.510276759
11.81705597	2.866862195
11.8451933	2.91143531
11.76569674	2.933722012
11.82734161	2.933722012
11.84989159	2.91143531
11.755931	3.670293421
11.76774186	3.648007008
11.83909371	3.670293421
11.79944187	3.670293421
11.7041464	3.692580124
11.62859063	2.422244896
11.58180833	2.377671513
11.71347399	2.399958194
11.70330843	2.444531309
11.61167016	2.399958194
11.28335484	0.305019316
11.25584216	0.282732747
11.3191783	0.282732747
11.310948	0.282732747
11.2475812	0.305019316
8.119228064	-6.536962074
8.212939555	-6.447815865
8.17192026	-6.514675394
8.132015497	-6.470102011
8.198715684	-6.470102011
8.203378201	-6.068943704
8.202084193	-6.091230407
8.134505793	-6.068943704
8.159194781	-6.068943704
8.146595764	-6.068943704
7.719376315	-7.205559608
7.666964509	-7.205559608
7.603134007	-7.205559608
7.657348865	-7.183272906
7.661428249	-7.205559608
7.410357432	-7.495284981
7.377478381	-7.517571684
7.424123994	-7.495284981
7.381557126	-7.539858364
7.350313149	-7.539858364
6.697608607	-8.698760414
6.75366548	-8.676474245
6.713456696	-8.654187565
6.725940746	-8.676474245
6.726613937	-8.676474245
5.63068346	-10.88284597
5.610185628	-10.88284597
5.674358475	-10.88284597
5.68007421	-10.88284597
5.596293881	-10.90513211
4.812364382	-13.1783639
4.768980935	-13.15607773
4.876207659	-13.1783639
4.839820223	-13.13379052
4.781476162	-13.11150435
4.082254067	-15.34016275
4.088186003	-15.36244892
4.104338752	-15.29558937
4.136978609	-15.31787554
4.080983052	-15.29558937
3.48010846	-17.5019616
3.500988235	-17.52424777
3.485239784	-17.54653394
3.471879116	-17.5019616
3.47457188	-17.5019616
2.850356917	-19.79747849
2.917932762	-19.81976677
2.950408154	-19.84205294
2.916600432	-19.81976677
2.911342326	-19.79747849
2.406996854	-21.91470396
2.364046286	-21.93699224
2.418097638	-21.91470396
2.407556835	-21.93699224
2.401841739	-21.93699224
2.324714758	-21.00095445
2.355843289	-21.0232406
2.378017871	-21.0232406
2.365013918	-21.06781505
2.302375711	-21.00095445
1.762185061	-24.32165589
1.850312389	-24.3662282
1.851390516	-24.32165589
1.857448755	-24.32165589
1.838079827	-24.29936972
1.389440422	-26.55031429
1.350680531	-26.57260044
1.296374338	-26.55031429
1.344037242	-26.52802812
1.371419632	-26.52802812
0.878255101	-28.84583327
0.841627593	-28.84583327
0.769681197	-28.82354501
0.895678546	-28.82354501
0.90835229	-28.77897267
0.463988309	-30.82933757
0.379824919	-30.82933757
0.444544134	-30.85162582
0.435995161	-30.78476523
0.399495074	-30.76247908
-0.090254402	-33.0357098
-0.014536769	-33.01342363
-0.049855435	-32.99113746
-0.083333463	-32.96885132
-0.010498254	-33.01342363
-0.528951029	-35.21979586
-0.509658426	-35.28665435
-0.518828935	-35.24208203
-0.521469645	-35.26436818
-0.529675037	-35.19750972
-0.988637008	-37.55988507
-1.041266212	-37.53760103
-1.061420982	-37.53760103
-0.967225515	-37.51531275
-1.004450048	-37.47074044
-1.507049391	-39.85540406
-1.422263108	-39.83312003
-1.45630172	-39.78854347
-1.49328235	-39.85540406
-1.508766219	-39.76625943
-1.951729329	-41.99491781
-1.89438723	-42.01720187
-1.914354142	-41.9503455
-1.976252734	-41.99491781
-1.895162933	-41.97262953
-2.380520621	-44.1790039
-2.389258051	-44.1790039
-2.414671166	-44.15671562
-2.39433796	-44.15671562
-2.40098061	-44.11214331
-2.37533373	-42.93095351
-2.407374646	-42.95324179
-2.455823951	-42.9978141
-2.438781811	-42.95324179
-2.40544545	-42.90866523
-2.877657553	-46.51909522
-2.918984703	-46.51909522
-2.939024905	-46.49680693
-2.920202706	-46.49680693
-2.852841144	-46.49680693
-2.907889508	-45.36018945
-2.853621956	-45.36018945
-2.886260856	-45.33790542
-2.966399312	-45.33790542
-2.883581505	-45.33790542
-3.291358576	-48.30202193
-3.326777741	-48.39116658
-3.349436298	-48.32430598
-3.401976164	-48.34659427
-3.325178434	-48.27973365
-3.856263443	-51.15470128
-3.833038996	-51.02098434
-3.824377252	-51.06555665
-3.8194369	-51.02098434
-3.834117443	-51.06555665
-4.321841678	-53.02677689
-4.302878964	-53.09363749
-4.284451801	-53.07134921
-4.305166472	-53.04906093
-4.399744361	-53.04906093
-4.789081175	-55.52287345
-4.792245619	-55.45601284
-4.868417423	-55.50058517
-4.841736326	-55.41144052
-4.844111017	-55.47830112
-4.825579106	-52.78190276
-4.857494677	-52.78190276
-4.931079741	-52.78190276
-4.905552777	-52.78190276
-4.904662428	-52.80418679
-5.101863923	-55.7683033
-5.172805723	-55.74601927
-5.110487345	-55.74601927
-5.110271784	-55.7683033
-5.091499722	-55.74601927
-5.336466154	-57.75181183
-5.390277034	-57.72952355
-5.412554287	-57.68495123
-5.418434169	-57.68495123
-5.36971661	-57.68495123
-5.80196519	-59.75760439
-5.77765623	-59.7353161
-5.801559615	-59.71302782
-5.841539744	-59.71302782
-5.760399167	-59.71302782
-6.238016597	-61.69653635
-6.218722078	-61.76339694
-6.254436962	-61.71882038
-6.319830366	-61.69653635
-6.252798694	-61.69653635
-6.784661641	-64.28177754
-6.73543823	-64.28177754
-6.795295374	-64.25949351
-6.855770141	-64.25949351
-6.807778785	-64.23720522
-7.297609457	-66.24299778
-7.289547773	-66.24299778
-7.309969599	-66.19842544
-7.215797604	-66.24299778
-7.231396599	-66.17613716
-7.828749394	-68.47165616
-7.817612365	-68.49394444
-7.797711718	-68.44937213
-7.74114644	-68.42708385
-7.789481417	-68.44937213
-8.344106391	-70.54430934
-8.365010436	-70.58888165
-8.273506296	-70.56659762
-8.33533	-70.56659762
-8.379057388	-70.54430934
-8.35596643	-69.18482601
-8.404925418	-69.22940257
-8.353616649	-69.18482601
-8.374061469	-69.20711429
-8.345627138	-69.22940257
-8.784754529	-72.99583356
-8.811511631	-72.97354528
-8.848468788	-72.97354528
-8.807766288	-72.99583356
-8.806203386	-73.01812184
-9.345567238	-75.49193437
-9.336992677	-75.49193437
-9.282665407	-75.44735781
-9.307642449	-75.46964609
-9.350747742	-75.42506953
-9.878918997	-77.47543865
-9.86842961	-77.43086209
-9.871186883	-77.47543865
-9.829290012	-77.43086209
-9.881320513	-77.45315037
-9.921363235	-75.64793535
-9.944663048	-75.67022363
-9.883564908	-75.64793535
-9.874610959	-75.67022363
-9.899862642	-75.64793535
-10.45999577	-79.68180875
-10.48065775	-79.68180875
-10.40064831	-79.70409703
-10.42522489	-79.68180875
-10.44723325	-79.68180875
-10.91507472	-81.97732352
-10.93050702	-81.91046715
-10.98841676	-81.93275543
-10.92698777	-81.91046715
-10.95153433	-81.97732352
-11.48544368	-84.09454899
-11.51959758	-84.0722692
-11.4704738	-84.02769264
-11.48239835	-84.02769264
-11.4211993	-84.04998092
-12.01592447	-86.32320739
-12.05751796	-86.2786393
-11.98279122	-86.34549567
-12.00364736	-86.25635102
-11.99339621	-86.25635102
-12.03725453	-84.16141383
-12.07901281	-84.11683727
-12.00577296	-84.11683727
-12.03298673	-84.11683727
-12.01222384	-84.16141383
-12.2972084	-86.54607324
-12.32283564	-86.50150515
-12.30738036	-86.50150515
-12.3206053	-86.52379343
-12.34332134	-86.50150515
-12.65112414	-88.57415408
-12.72792027	-88.6410189
-12.64901387	-88.61873064
-12.65969934	-88.57415408
-12.64877627	-88.57415408
-12.697688	-86.85809219
-12.66051687	-86.88037199
-12.67546376	-86.88037199
-12.71158485	-86.88037199
-12.71557163	-86.90266027
-13.18537072	-91.00339002
-13.18302285	-91.00339002
-13.22192485	-90.95882195
-13.2401125	-90.93653367
-13.14137827	-90.91424539
-13.78614823	-93.12061551
-13.72785526	-93.12061551
-13.73144604	-93.16519205
-13.7055531	-93.0983357
-13.74167164	-93.0983357
-13.72803793	-90.55765835
-13.76007773	-90.57994663
-13.76948707	-90.57994663
-13.80627881	-90.57994663
-13.82144923	-90.55765835
-14.34891408	-94.61382003
-14.28976143	-94.54696366
-14.33075837	-94.54696366
-14.37661838	-94.54696366
-14.35298133	-94.52467538
-14.78664527	-96.32989037
-14.79387409	-96.32989037
-14.82214683	-96.30760209
-14.83663768	-96.28531381
-14.74843435	-96.28531381
-15.32508429	-98.22425002
-15.35028232	-98.22425002
-15.34860254	-98.22425002
-15.32673852	-98.15738518
-15.2554135	-98.20196174
-15.40070138	-95.81729386
-15.43115464	-95.79500558
-15.33831051	-95.77272577
-15.36741739	-95.75043749
-15.372329	-95.72814921
-15.41809065	-95.39385045
-15.43673178	-95.39385045
-15.32866612	-95.41613874
-15.37474585	-95.39385045
-15.38397763	-95.39385045
-15.33930177	-95.23784098
-15.36689877	-95.21556117
-15.37730959	-95.21556117
-15.38510685	-95.26012926
-15.36096907	-95.23784098
-15.75239571	-99.31629094
-15.7605698	-99.33857922
-15.73378907	-99.29400266
-15.77457013	-99.31629094
-15.83531826	-99.27171438
-16.19994757	-101.2997952
-16.23320856	-101.2997952
-16.27016763	-101.2997952
-16.23438888	-101.2997952
-16.2378979	-101.2329388
-16.33594617	-98.78141462
-16.27030943	-98.75912634
-16.28817134	-98.73683806
-16.29275593	-98.71454978
-16.29918127	-98.69226149
-16.72653867	-102.2358351
-16.680846	-102.2358351
-16.74898263	-102.1912586
-16.81118444	-102.1689703
-16.77686959	-102.1912586
-16.74295329	-99.62830141
-16.75382398	-99.6505897
-16.77566883	-99.6505897
-16.81459383	-99.67287798
-16.82997503	-99.62830141
-16.99640008	-102.614702
-17.020253	-102.614702
-17.0230569	-102.6369903
-17.04129437	-102.5924137
-16.98509635	-102.6369903
-17.33707554	-104.0187618
-17.36462399	-104.0187618
-17.41249974	-104.0187618
-17.40146682	-103.9964736
-17.4035988	-104.0187618
-17.4226206	-101.6786705
-17.43644081	-101.6563823
-17.39562398	-101.6563823
-17.41522827	-101.6786705
-17.3946225	-101.6563823
-17.94575506	-105.0439379
-17.96642087	-105.0439379
-17.99026868	-105.0439379
-17.91069165	-105.0216581
-17.96534146	-104.9993699
-18.17834825	-105.8016886
-18.2350764	-105.8239684
-18.27241742	-105.8016886
-18.20324993	-105.7794003
-18.2143365	-105.7794003
-18.58058555	-106.9382976
-18.59044071	-106.9605859
-18.64001923	-106.8714412
-18.53454798	-106.9382976
-18.56908254	-106.8937295
-18.65634571	-103.9964736
-18.63813251	-103.951897
-18.66604375	-104.0187618
-18.60141487	-103.9964736
-18.63008999	-104.0187618
-19.14577719	-107.9411938
-19.17647444	-107.9634821
-19.20894728	-107.9411938
-19.21353443	-107.9189141
-19.12174287	-107.8743375
-19.4626917	-108.8549455
-19.48340988	-108.8326572
-19.41391538	-108.8103774
-19.47371695	-108.8103774
-19.43994883	-108.8103774
-19.4973655	-108.8103774
-19.50495071	-108.7212243
-19.50335013	-108.7658008
-19.54186763	-108.7435126
-19.59020452	-108.7658008
-19.49891499	-106.7822966
-19.56743994	-106.7154317
-19.58939337	-106.73772
-19.58793586	-106.7154317
-19.61234701	-106.6931519
-19.94743001	-109.5012547
-19.97397442	-109.5012547
-19.88894799	-109.4343984
-19.89410358	-109.4566866
-19.89650382	-109.4343984
-19.96511308	-107.4731824
-19.990527	-107.4508941
-20.01476059	-107.4286058
-19.90081633	-107.4508941
-19.94089482	-107.4063175
-20.45025122	-110.860738
-20.44157638	-110.9053146
-20.40650914	-110.8830263
-20.46312871	-110.8830263
-20.52528198	-110.8830263
-20.52771799	-108.3646457
-20.54476364	-108.4092138
-20.51150265	-108.4092138
-20.52801051	-108.3869255
-20.54821646	-108.3646457
-20.50746861	-108.2532128
-20.53619738	-108.2532128
-20.54145517	-108.2309245
-20.56044119	-108.2309245
-20.50087594	-108.2754926
-20.51290651	-107.6068951
-20.53116953	-107.6291834
-20.52596284	-107.6291834
-20.54830077	-107.6291834
-20.56716416	-107.6068951
-20.55426623	-105.0458893
-20.57353073	-105.0681776
-20.61860386	-105.0458893
-20.58858492	-105.023601
-20.59265727	-105.0013212
-20.58249682	-102.19321
-20.53428767	-102.19321
-20.57968909	-102.1709217
-20.57402892	-102.1486334
-20.5921246	-102.1709217
-20.60231827	-102.349211
-20.54738998	-102.349211
-20.56277118	-102.3046429
-20.54172598	-102.3269312
-20.59716267	-102.3269312
-20.39783558	-98.09248022
-20.41938918	-98.07019194
-20.36592097	-98.09248022
-20.38742092	-98.09248022
-20.37196691	-98.09248022
-20.11046994	-93.10027862
-20.13878994	-93.05571053
-20.06895182	-93.03342225
-20.10989766	-93.05571053
-20.04286727	-93.05571053
-19.8383041	-88.99954885
-19.86417405	-88.99954885
-19.81591636	-89.02183713
-19.8593493	-88.97726057
-19.84585994	-88.99954885
-19.85847939	-89.2224147
-19.87674369	-89.24470298
-19.92087154	-89.26699126
-19.87870961	-89.26699126
-19.89845952	-89.2224147
-19.5409594	-84.80967446
-19.53817722	-84.85424254
-19.5460013	-84.80967446
-19.55385094	-84.83196274
-19.61349284	-84.83196274
-19.24212907	-79.70604842
-19.22863971	-79.72832823
-19.25467699	-79.72832823
-19.24951757	-79.70604842
-19.27531342	-79.66147188
-19.23270057	-80.95409034
-19.20922831	-80.93181055
-19.21791592	-80.95409034
-19.20508058	-80.90952227
-19.21959315	-80.95409034
-18.88072393	-75.71674311
-18.90402247	-75.73903139
-18.85871174	-75.71674311
-18.91180057	-75.71674311
-18.84897283	-75.71674311
-18.52057703	-71.14799764
-18.47795396	-71.12570936
-18.51037442	-71.12570936
-18.4799697	-71.12570936
-18.51755214	-71.14799764
-18.10004734	-66.53467561
-18.12483405	-66.64610852
-18.10160577	-66.66839256
-18.13619015	-66.60153621
-18.15685213	-66.60153621
-18.08020801	-67.15870081
-18.07041417	-67.18098484
-18.10782799	-67.20327313
-18.12484682	-67.18098484
-18.12047811	-67.18098484
-17.75407066	-62.09964284
-17.78430932	-62.09964284
-17.73993621	-62.03278649
-17.72963651	-62.05507053
-17.69167596	-62.05507053
-17.66157909	-63.30312092
-17.69524502	-63.34769326
-17.69114583	-63.30312092
-17.72424332	-63.30312092
-17.72319074	-63.32540498
-17.33961629	-57.64232606
-17.27325653	-57.64232606
-17.29694212	-57.64232606
-17.25825472	-57.66461434
-17.28539568	-57.62004203
-17.14819504	-55.85939935
-17.0927098	-55.88168763
-17.15078433	-55.90397589
-17.10929559	-55.90397589
-17.13705737	-55.88168763
-17.08665364	-57.19659437
-17.12358461	-57.12973802
-17.12186012	-57.15202206
-17.11883906	-57.15202206
-17.12186012	-57.15202206
-16.91389268	-53.11815291
-16.87324064	-53.11815291
-16.90347802	-53.11815291
-16.84343629	-53.07357634
-16.87081868	-53.07357634
-16.36012229	-47.16763158
-16.32205826	-47.21220814
-16.3468488	-47.16763158
-16.31707	-47.18991986
-16.36119786	-47.21220814
-16.02205017	-44.24809163
-16.00688869	-44.27037567
-16.03796532	-44.27037567
-16.01231126	-44.24809163
-16.00772666	-44.27037567
-16.09749992	-44.78296795
-16.06793317	-44.78296795
-16.0929677	-44.78296795
-16.02963411	-44.78296795
-16.06788719	-44.80525623
-15.96769671	-45.60757071
-15.98914557	-45.62985899
-15.96639632	-45.74129191
-15.99900839	-45.8081525
-15.97179334	-45.8081525
-16.03112228	-45.87501312
-16.05313447	-45.87501312
-16.02133738	-45.89729715
-16.07790074	-45.91958544
-16.01701465	-45.87501312
-15.6129545	-39.96906836
-15.57750915	-39.96906836
-15.6047242	-39.96906836
-15.5573543	-39.96906836
-15.60892558	-39.96906836
-15.10285082	-35.46717713
-15.09637695	-35.51174944
-15.12812933	-35.51174944
-15.11674512	-35.48946327
-15.11439726	-35.48946327
-14.66739596	-31.25501233
-14.64524581	-31.32187293
-14.65609351	-31.27729848
-14.64891834	-31.25501233
-14.67864987	-31.25501233
-14.08214911	-26.48568294
-14.05147741	-26.53025737
-14.10130247	-26.48568294
-14.07823259	-26.50796909
-14.1045624	-26.53025737
-13.61497763	-22.34037875
-13.58058869	-22.31809258
-13.61392122	-22.36266489
-13.58558078	-22.34037875
-13.64348797	-22.36266489
-13.52397806	-23.00897626
-13.54687677	-22.98669009
-13.52616242	-23.00897626
-13.56290689	-23.03126241
-13.55925991	-23.00897626
-13.01304663	-17.83848963
-12.99937076	-17.79391518
-13.0445563	-17.79391518
-12.98677047	-17.79391518
-13.02872163	-17.81620135
-12.87577573	-19.24254314
-12.8868623	-19.24254314
-12.8646355	-19.2648293
-12.90070423	-19.28711759
-12.86005091	-19.28711759
-12.28809542	-13.22516546
-12.2446382	-13.20287932
-12.2855074	-13.18059315
-12.24760688	-13.22516546
-12.25192706	-13.2474527
-11.64619834	-9.1912942
-11.64444702	-9.146720818
-11.65515293	-9.169008032
-11.62445568	-9.146720818
-11.68711736	-9.146720818
-11.25151432	-6.762056656
-11.21020952	-6.828916184
-11.24978344	-6.784342802
-11.22898095	-6.851202887
-11.27966826	-6.873489567
-11.29707669	-7.363794105
-11.28817448	-7.363794105
-11.30989159	-7.341507402
-11.28061865	-7.363794105
-11.32272948	-7.386080785
-11.16876166	-6.672909891
-11.19182515	-6.650623722
-11.1896408	-6.650623722
-11.23466283	-6.650623722
-11.18246691	-6.628337042
-9.95747092	0.035351663
-9.952688965	0.079924823
-9.958144111	0.035351663
-9.948319612	0.079924823
-9.955499888	0.057638232
-9.13611929	2.286296545
-9.106260017	2.308583248
-9.148422587	2.308583248
-9.090590765	2.286296545
-9.152366566	2.264010132
-8.433758298	3.422912449
-8.458743005	3.400625747
-8.447278322	3.378339333
-8.456477532	3.356052631
-8.459498588	3.356052631
-8.392434342	2.664611388
-8.421999812	2.664611388
-8.409612206	2.686898068
-8.452236558	2.664611388
-8.422673003	2.664611388
-8.38145571	2.464032224
-8.393391755	2.553178455
-8.362267854	2.530891775
-8.402093418	2.620038273
-8.363743254	2.59775157
-8.228300315	3.31092222
-8.266308135	3.3332089
-8.235655596	3.377782016
-8.261561309	3.31092222
-8.193904349	3.3332089
-8.258152562	2.686898068
-8.215363426	2.709184504
-8.233121869	2.686898068
-8.224937554	2.709184504
-8.25159949	2.686898068
-8.161649309	2.820617415
-8.155095597	2.820617415
-8.190079807	2.842904095
-8.185286356	2.79833098
-8.203600469	2.79833098
-8.18261467	2.887477211
-8.225703357	2.842904095
-8.181105419	2.887477211
-8.21831167	2.842904095
-8.182192488	2.842904095
-8.417899991	1.617141983
-8.376314167	1.572568734
-8.439613909	1.639428552
-8.405090842	1.594855436
-8.423733886	1.594855436
-8.356456314	2.062873672
-8.405799161	2.040587103
-8.364934431	2.018300423
-8.393036637	2.040587103
-8.378418687	2.040587103
-8.37526031	2.30802593
-8.391968729	2.263452814
-8.391130115	2.263452814
-8.4250643	2.263452814
-8.366310832	2.285739495
-8.361057516	2.263452814
-8.413682648	2.285739495
-8.362405175	2.263452814
-8.399276108	2.30802593
-8.330357713	2.285739495
-8.366101338	2.842904095
-8.292186385	2.842904095
-8.346619679	2.842904095
-8.326167834	2.865190531
-8.357621943	2.887477211
-8.285711872	3.04348326
-8.268697516	3.021196824
-8.30877345	3.06576994
-8.257823631	3.04348326
-8.308137304	2.998910144
-8.176861251	3.04348326
-8.236841025	3.132629758
-8.170982647	3.04348326
-8.235792278	3.110343055
-8.174637294	3.110343055
-8.174521689	3.132629758
-8.208667923	3.154916171
-8.198254541	3.154916171
-8.230595168	3.199489287
-8.172124005	3.110343055
-8.020771663	3.276099428
-8.004510974	3.298386108
-8.003555477	3.320672811
-7.991996266	3.253812993
-8.023037135	3.320672811
-7.989281148	3.320672811
-8.050006925	3.276099428
-8.024680513	3.298386108
-7.966634726	3.253812993
-7.9911238	3.231526313
-8.011917989	3.298386108
-7.955845788	3.231526313
-7.966471218	3.253812993
-8.043454491	3.276099428
-8.051141258	3.253812993
-7.990287102	3.231526313
-7.975090488	3.276099428
-7.97570428	3.253812993
-8.056137177	3.231526313
-8.032249759	3.298386108
-7.958831077	3.298386108
-7.972563148	3.276099428
-8.005705983	3.298386108
-8.03039561	3.298386108
-7.981513905	3.298386108
-7.15301521	4.145276349
-7.127723288	4.100703234
-7.061875129	4.100703234
-7.096105033	4.078416554
-7.114030816	4.056129851
-7.136467105	3.855550709
-7.138839241	3.788690913
-7.181722905	3.810977593
-7.197228011	3.833264029
-7.13882966	3.699544682
-7.379862652	2.964087352
-7.377843718	2.964087352
-7.379057889	2.986374033
-7.423146781	2.941800672
-7.457699229	2.830367739
-7.694902569	2.117197245
-7.716820234	2.072623996
-7.674596987	2.050337427
-7.694835506	2.005764311
-7.750270284	2.005764311
-7.848213808	1.693752124
-7.834434472	1.693752124
-7.864283526	1.671465556
-7.895068915	1.60460576
-7.843916627	1.649178875
-7.879018997	1.649178875
-7.862763417	1.582319191
-7.827906309	1.626892307
-7.886909509	1.560032644
-7.921645903	1.626892307
-7.871452945	1.560032644
-7.888124957	1.582319191
-7.898030571	1.582319191
-7.887286982	1.582319191
-7.860955893	1.60460576
-7.852924867	1.626892307
-7.857425154	1.60460576
-7.874768442	1.626892307
-7.898195356	1.582319191
-7.916978276	1.649178875
-7.9154224	1.47088628
-7.918741091	1.448599711
-7.954024213	1.448599711
-7.966611732	1.359453369
-7.95607572	1.47088628
-7.804311416	2.429209432
-7.862238405	2.496068983
-7.875131224	2.473782548
-7.828207776	2.451495867
-7.855259958	2.451495867
-7.235275431	4.635581154
-7.192002159	4.591007772
-7.209477658	4.591007772
-7.206240721	4.568721603
-7.236019517	4.591007772
-6.465312407	6.217928725
-6.422852202	6.240215405
-6.45666695	6.262501574
-6.474050476	6.217928725
-6.480127077	6.240215405
-6.398207923	5.326465368
-6.437774813	5.371038217
-6.462970929	5.371038217
-6.400684806	5.393324897
-6.437099706	5.371038217
-5.971202439	6.685947094
-5.944284384	6.663660392
-5.979434018	6.685947094
-6.038282652	6.708233241
-5.998254621	6.685947094
-5.081977967	8.981465559
-5.013436086	8.981465559
-5.041879678	9.003751706
-5.022517138	8.981465559
-5.04060515	8.959178345
-4.18455449	11.23241011
-4.154350958	11.25469628
-4.190469181	11.25469628
-4.237133317	11.23241011
-4.204709659	11.23241011
-3.463834996	13.3496356
-3.551199396	13.3496356
-3.497275146	13.3496356
-3.456609052	13.3496356
-3.47761561	13.3496356
-2.850678503	15.57829398
-2.867019349	15.60058015
-2.810769589	15.5337206
-2.820604307	15.57829398
-2.859204203	15.55600783
-2.268617168	17.762379
-2.299447905	17.71780562
-2.322423578	17.78466624
-2.312919068	17.74009285
-2.332164088	17.78466624
-1.743959408	20.16933093
-1.732199804	20.16933093
-1.764114417	20.16933093
-1.786490349	20.10247031
-1.786750141	20.14704265
-1.249771757	22.19740964
-1.231918946	22.17512349
-1.231067957	22.17512349
-1.296469345	22.19740964
-1.33372262	22.17512349
