"Pujol 2002, No. 10-2-2.25S"	
-6.536817532	-71.01582058
-6.569799031	-70.97124402
-6.647351298	-72.10785726
-6.688113242	-72.13014554
-6.655741435	-72.10785726
-6.657073821	-72.10785726
-6.62035947	-72.1747221
-6.808513815	-73.42277249
-6.839147199	-73.37819593
-6.81520575	-73.33361937
-6.886536598	-73.35590765
-6.831798967	-73.35590765
-6.870555628	-71.50612459
-6.888596146	-71.46154803
-6.830759616	-71.50612459
-6.793309165	-71.50612459
-6.816820318	-71.50612459
-7.001222659	-73.51191715
-6.946912131	-73.55648521
-6.970080452	-73.55648521
-6.953528095	-73.51191715
-7.013942571	-73.53420543
-7.029628591	-72.97704083
-6.977648302	-72.93246426
-7.020690688	-72.99932061
-7.002855103	-73.02160889
-7.04341339	-73.06618546
-7.487546716	-77.61264689
-7.42991065	-77.63493517
-7.484650197	-77.63493517
-7.461384198	-77.59035861
-7.504266978	-77.54579054
-7.738657094	-79.86359358
-7.784966283	-79.88588186
-7.735595862	-79.88588186
-7.775127567	-79.84130529
-7.753229067	-79.88588186
-8.020381065	-82.29282952
-8.012852159	-82.27054124
-8.022258025	-82.27054124
-8.057729369	-82.24825296
-8.076503433	-82.27054124
-8.130693938	-80.22018061
-8.096533912	-80.26474868
-8.078062459	-80.26474868
-8.07461179	-80.22018061
-8.109507278	-80.2424604
-8.505449347	-84.58834429
-8.486852125	-84.56606448
-8.545487959	-84.5437762
-8.502669021	-84.5437762
-8.523653939	-84.5437762
-8.787940063	-86.54956876
-8.737898022	-86.54956876
-8.7906591	-86.52728048
-8.753513176	-86.54956876
-8.806945236	-86.52728048
-9.062968906	-88.75593888
-9.107601601	-88.77822716
-9.058806397	-88.7336506
-9.100912219	-88.75593888
-9.03801492	-88.71136232
-9.103956852	-86.46042413
-9.131668181	-86.46042413
-9.117771019	-86.43813585
-9.12391072	-86.48270392
-9.112057145	-86.43813585
-9.144062498	-85.54667249
-9.185572034	-85.52438421
-9.127165393	-85.50209593
-9.13314485	-85.54667249
-9.120716058	-85.54667249
-9.416918793	-89.51368105
-9.352876166	-89.55825761
-9.439592337	-89.51368105
-9.416591921	-89.51368105
-9.447693269	-89.49139276
-9.599366287	-91.27431948
-9.607040115	-91.29660776
-9.567918914	-91.29660776
-9.606205698	-91.29660776
-9.584652584	-91.22975139
-9.859159837	-92.94581328
-9.846401619	-92.94581328
-9.89140396	-92.94581328
-9.872299192	-92.92353347
-9.888383587	-92.94581328
-10.19571401	-95.62020335
-10.22697943	-95.59792356
-10.19389642	-95.59792356
-10.25102431	-95.57563528
-10.18610704	-95.53105872
-10.24892135	-92.72294743
-10.24224729	-92.70066763
-10.26118415	-92.72294743
-10.22897897	-92.70066763
-10.23633167	-92.72294743
-10.50569963	-95.84306919
-10.52255652	-95.7985011
-10.4869626	-95.7985011
-10.52209111	-95.77621282
-10.47559614	-95.86535747
-10.73852242	-97.69286075
-10.7721366	-97.67057247
-10.74211674	-97.64828419
-10.78056887	-97.64828419
-10.74409584	-97.67057247
-11.06563689	-99.87694259
-11.06739	-99.8323745
-11.04689922	-99.8323745
-11.05075912	-99.8323745
-11.01196351	-99.8323745
-11.11788915	-97.78200538
-11.11596878	-97.82658194
-11.10274324	-97.80429366
-11.08994671	-97.82658194
-11.09635519	-97.80429366
-11.58719672	-101.7044459
-11.54499194	-101.637581
-11.6075879	-101.6598693
-11.60221367	-101.6598693
-11.62236098	-101.6598693
-11.85517675	-103.7102384
-11.8115866	-103.6656619
-11.85658894	-103.6656619
-11.84226148	-103.5988055
-11.91254531	-103.6433736
-11.89816295	-101.2141376
-11.90169087	-101.2141376
-11.90828321	-101.1918494
-11.91765141	-101.2141376
-11.87546706	-101.2364259
-12.24550262	-104.2896913
-12.2221964	-104.267403
-12.22803668	-104.2896913
-12.19721241	-104.2451147
-12.22878619	-104.2451147
-12.59378205	-106.4514849
-12.5740063	-106.4291966
-12.57206677	-106.3846285
-12.56998297	-106.4291966
-12.55167686	-106.4291966
-12.6101665	-103.7993831
-12.63494875	-103.8439596
-12.6055954	-103.8216713
-12.66178927	-103.7548065
-12.60810951	-103.8216713
-12.93052264	-106.7412155
-12.89962687	-106.7412155
-12.92383198	-106.7189272
-12.86997601	-106.696639
-12.95628168	-106.696639
-13.2051729	-108.657855
-13.22741934	-108.6132869
-13.20394713	-108.5909986
-13.22190976	-108.5909986
-13.20613053	-108.5909986
-13.45725623	-109.3041727
-13.50797117	-109.3041727
-13.4761931	-109.3264525
-13.47854249	-109.3264525
-13.42088791	-109.2595961
-13.46556338	-107.6995353
-13.49579264	-107.6995353
-13.42182639	-107.7441118
-13.49007621	-107.6995353
-13.46082629	-107.7218235
-13.51881668	-105.9166085
-13.50605974	-105.9166085
-13.53195156	-105.8943203
-13.46478705	-105.8943203
-13.50693182	-105.8943203
-13.53252742	-105.5377332
-13.52060936	-105.5377332
-13.50932462	-105.5600215
-13.49236432	-105.5600215
-13.50646577	-105.5600215
-13.59635043	-103.2859551
-13.55238999	-103.2636668
-13.59167974	-103.2636668
-13.57270329	-103.2636668
-13.57437468	-103.2636668
-13.50986218	-98.56120436
-13.49098532	-98.60577245
-13.47426889	-98.56120436
-13.48463814	-98.58348417
-13.44837068	-98.58348417
-13.24363653	-93.50214642
-13.24235458	-93.56900277
-13.24074065	-93.5244347
-13.22408806	-93.54672298
-13.24104837	-93.54672298
-12.99696956	-88.59909795
-13.0151084	-88.59909795
-13.00016678	-88.59909795
-12.99802168	-88.57680966
-12.97430943	-88.59909795
-13.02822796	-89.93629297
-13.01375495	-89.95858125
-13.02020811	-89.91400469
-12.98073833	-89.91400469
-12.98338906	-89.93629297
-12.89428711	-90.00314934
-12.9766984	-90.02543762
-12.94361539	-90.02543762
-13.02875913	-90.02543762
-12.98875818	-90.0477259
-12.68637489	-84.40922355
-12.70551605	-84.40922355
-12.7337279	-84.40922355
-12.74225593	-84.43150333
-12.73553846	-84.43150333
-12.51712421	-80.53135115
-12.48185908	-80.53135115
-12.52114499	-80.53135115
-12.45277386	-80.55363943
-12.49932757	-80.53135115
-12.25181661	-75.65059096
-12.19828368	-75.62830268
-12.23565305	-75.67287922
-12.19442378	-75.62830268
-12.17554693	-75.67287922
-11.83275666	-71.03726891
-11.90588147	-70.99269659
-11.8957344	-71.03726891
-11.94610842	-71.03726891
-11.87759556	-71.03726891
-11.85964825	-72.99848915
-11.79923314	-72.97620087
-11.82089095	-72.97620087
-11.81434075	-72.97620087
-11.85779811	-72.99848915
-11.80068874	-72.59733405
-11.87742446	-72.59733405
-11.8295671	-72.59733405
-11.88275656	-72.61961383
-11.83728434	-72.59733405
-11.56534227	-66.73595735
-11.54995886	-66.80281797
-11.57716201	-66.80281797
-11.53336373	-66.78053392
-11.59096085	-66.78053392
-11.50343452	-67.741085
-11.54923234	-67.76336906
-11.52488804	-67.76336906
-11.58662469	-67.69651269
-11.56045834	-67.78565734
-11.20970312	-62.37001658
-11.25356013	-62.34773255
-11.26474272	-62.39230486
-11.29003188	-62.32544427
-11.265279	-62.37001658
-11.17591529	-63.43977347
-11.19954838	-63.46206173
-11.18867351	-63.43977347
-11.21755315	-63.43977347
-11.21500074	-63.46206173
-10.93532355	-58.02413271
-10.86268777	-57.97956037
-10.86009705	-58.02413271
-10.84401266	-58.00184866
-10.83813279	-58.00184866
-10.54018589	-53.27708947
-10.51428576	-53.29937775
-10.53573865	-53.32166603
-10.4824713	-53.34395006
-10.47502092	-53.27708947
-10.14978596	-49.02035447
-10.09709	-48.99806619
-10.15448347	-49.02035447
-10.14215554	-49.06492679
-10.20180838	-49.04263851
-9.807318086	-44.31788356
-9.789011984	-44.31788356
-9.784906933	-44.36245588
-9.746825722	-44.34017185
-9.774192941	-44.34017185
-9.72057957	-45.72193921
-9.764830488	-45.76651152
-9.737867389	-45.72193921
-9.784848837	-45.74422749
-9.744685094	-45.76651152
-9.712843177	-46.14538259
-9.707899878	-46.18995915
-9.747393917	-46.16767087
-9.698698946	-46.16767087
-9.736806971	-46.16767087
-9.319800819	-40.2171538
-9.295492915	-40.19486552
-9.349654052	-40.23943785
-9.365182382	-40.19486552
-9.412368124	-40.19486552
-8.963082736	-35.91584226
-8.969796378	-35.91584226
-8.948534384	-35.87126993
-8.985068061	-35.91584226
-8.947593989	-35.93813052
-8.487710163	-30.96821934
-8.473812363	-30.94593317
-8.520590792	-30.99050762
-8.491075284	-30.96821934
-8.502500477	-30.96821934
-8.426725576	-32.2385559
-8.461012648	-32.21626973
-8.413155925	-32.21626973
-8.468403017	-32.21626973
-8.458565578	-32.17169531
-8.058627628	-26.88977574
-8.101384639	-26.82291515
-8.061852934	-26.86748957
-8.065077601	-26.84520129
-8.022485303	-26.91206191
-7.521043422	-22.20959311
-7.549819	-22.2764516
-7.553084526	-22.23187926
-7.527186315	-22.25416543
-7.559963519	-22.23187926
-7.539878136	-22.92276294
-7.552635077	-22.92276294
-7.536045053	-22.90047679
-7.595315478	-22.90047679
-7.533188755	-22.90047679
-7.121233794	-18.39858768
-7.160153253	-18.42087382
-7.13946137	-18.44315999
-7.160483956	-18.42087382
-7.138318595	-18.42087382
-7.107172558	-19.51291688
-7.186092963	-19.51291688
-7.137971294	-19.46834243
-7.159767008	-19.49062859
-7.08819356	-19.51291688
-6.539242257	-13.78526458
-6.607550179	-13.80755075
-6.600670547	-13.80755075
-6.641977703	-13.80755075
-6.581118885	-13.85212413
-5.991314982	-9.105081949
-5.962473647	-9.082794713
-6.025905943	-9.105081949
-5.987495944	-9.082794713
-6.012741689	-9.149654264
-5.650886227	-6.854136333
-5.618742337	-6.898709716
-5.641275428	-6.876423013
-5.607722541	-6.854136333
-5.701052121	-6.876423013
-5.601926949	-7.634166756
-5.605866011	-7.589593907
-5.6185955	-7.61188061
-5.590328105	-7.545020525
-5.635126789	-7.567307227
-5.603652603	-6.497551409
-5.561302905	-6.519837577
-5.580039302	-6.564410937
-5.541485659	-6.519837577
-5.525629181	-6.564410937
-5.042790268	-3.600295228
-5.050051037	-3.644868343
-5.042790268	-3.600295228
-5.046420652	-3.622581908
-5.042790268	-3.600295228
-4.458301225	-0.01215521
-4.461931609	-0.034441802
-4.461931609	-0.034441802
-4.45467084	0.010131359
-4.45467084	0.010131359
-4.088003595	2.261076419
-4.041765589	2.21650317
-4.014360703	2.194216601
-4.028630703	2.194216601
-4.005827559	2.21650317
-3.692148989	3.263972686
-3.676535112	3.263972686
-3.641069833	3.241686006
-3.682542659	3.241686006
-3.673882789	3.174826188
-3.69376643	2.751381201
-3.643047663	2.862814135
-3.714420966	2.751381201
-3.691457579	2.66223497
-3.732561717	2.751381201
-3.644397605	2.751381201
-3.648400509	2.729094521
-3.691383841	2.729094521
-3.689947712	2.66223497
-3.744556063	2.684521406
-3.651639222	2.63994829
-3.658064297	2.550802059
-3.624743477	2.617661588
-3.682070227	2.550802059
-3.6342799	2.595375175
-3.638258862	2.327936214
-3.594766389	2.327936214
-3.683698521	2.283362832
-3.652305415	2.283362832
-3.72622219	2.305649534
-3.724549525	1.726198365
-3.70333254	1.681625116
-3.737178143	1.748484934
-3.670614709	1.703911818
-3.671252173	1.681625116
-3.728922075	1.614765454
-3.697694	1.614765454
-3.665415084	1.592478885
-3.627692346	1.637052
-3.632298558	1.570192205
-3.739856322	1.748484934
-3.659298366	1.659338569
-3.651874161	1.637052
-3.659498511	1.681625116
-3.66870519	1.659338569
-3.671413374	1.793058049
-3.72214906	1.815344729
-3.686752731	1.837631298
-3.721909971	1.882204414
-3.688572551	1.815344729
-3.648301873	1.837631298
-3.692466285	1.837631298
-3.625864226	1.882204414
-3.649977091	1.837631298
-3.661767462	1.859917845
-3.645844588	1.882204414
-3.650011247	1.859917845
-3.70109168	1.882204414
-3.66616906	1.882204414
-3.730643898	1.882204414
-3.72508548	2.105070236
-3.700373775	2.08278369
-3.706614985	2.105070236
-3.656409189	2.105070236
-3.651568996	2.127356805
-3.694193215	2.461655561
-3.649191513	2.461655561
-3.691009087	2.461655561
-3.649534984	2.461655561
-3.686584506	2.417082446
-3.685684013	2.729094521
-3.672053073	2.706808086
-3.727664704	2.729094521
-3.689577746	2.751381201
-3.67453366	2.684521406
-3.62482296	2.90738725
-3.621768751	2.885100815
-3.640602827	2.90738725
-3.607281687	2.974247046
-3.649975814	2.885100815
-3.607350956	3.018820162
-3.667364185	3.063393277
-3.630057698	3.041106842
-3.667672543	3.041106842
-3.638392612	2.996533748
-3.662735947	3.10796666
-3.601081975	3.085679957
-3.637659384	3.063393277
-3.58372361	3.041106842
-3.605249911	3.063393277
-3.558607146	3.085679957
-3.57287555	3.085679957
-3.558229839	3.063393277
-3.605106904	3.085679957
-3.573678365	3.063393277
-3.602098981	3.085679957
-3.629467158	3.085679957
-3.57351461	3.063393277
-3.548019242	3.085679957
-3.53979318	3.085679957
-3.378414558	3.139167709
-3.331029628	3.116881274
-3.356359006	3.094594594
-3.443342037	3.094594594
-3.451671843	3.161454389
-3.454389604	3.072307891
-3.382017809	3.072307891
-3.380872481	3.094594594
-3.350446902	3.072307891
-3.354341274	3.094594594
-3.210819943	2.938588545
-3.229015598	2.98316166
-3.224814464	2.98316166
-3.197176554	2.916301865
-3.264906385	2.96087498
-3.102453299	2.98316166
-3.124344138	3.027734776
-3.166290673	3.005448363
-3.136463934	3.050021478
-3.140123367	3.027734776
-3.025423899	2.98316166
-2.992451657	2.938588545
-3.000073773	2.98316166
-2.995576411	3.005448363
-2.995286568	2.916301865
-2.936906103	2.916301865
-2.851433896	2.916301865
-2.844374868	2.916301865
-2.822519462	2.894015451
-2.828926023	2.916301865
-2.757105186	3.139167709
-2.804255815	3.116881274
-2.704007659	3.116881274
-2.747863714	3.139167709
-2.711429949	3.139167709
-2.692817405	2.916301865
-2.737945195	3.005448363
-2.674981022	3.005448363
-2.702823706	2.98316166
-2.657655855	2.98316166
-2.681786437	3.161454389
-2.65146955	3.094594594
-2.693142362	3.116881274
-2.645593198	3.094594594
-2.671251523	3.072307891
-2.617692098	3.317460439
-2.599221603	3.317460439
-2.632303813	3.317460439
-2.617692098	3.317460439
-2.634088521	3.272887323
-2.635727509	3.495753145
-2.652522626	3.495753145
-2.655708829	3.495753145
-2.689429302	3.473466465
-2.673375871	3.518039581
-2.696320744	3.71861899
-2.692899442	3.674045875
-2.681618213	3.651759194
-2.754862092	3.674045875
-2.705328234	3.674045875
-2.72143242	3.785478808
-2.683509856	3.807765221
-2.709841875	3.785478808
-2.669645892	3.740905426
-2.697014708	3.740905426
-2.661445686	3.651759194
-2.68845092	3.629472492
-2.717873219	3.651759194
-2.734325345	3.651759194
-2.695599966	3.69633231
-2.729336718	3.807765221
-2.776522141	3.807765221
-2.760599587	3.830051924
-2.793646844	3.807765221
-2.750629356	3.785478808
-2.781162828	3.763192106
-2.75654146	3.807765221
-2.786567386	3.785478808
-2.757652313	3.763192106
-2.832406697	3.785478808
-2.733490928	3.785478808
-2.739333762	3.763192106
-2.701754989	3.785478808
-2.766772805	3.807765221
-2.693693639	3.785478808
-2.755929213	3.740905426
-2.763716361	3.785478808
-2.775436824	3.763192106
-2.762206175	3.785478808
-2.771942424	3.785478808
-2.714058012	3.69633231
-2.717950788	3.71861899
-2.741262115	3.69633231
-2.734746384	3.71861899
-2.735617829	3.740905426
-2.690076661	4.654655462
-2.702635053	4.632368782
-2.646550511	4.632368782
-2.670026072	4.61008208
-2.660125111	4.61008208
-2.907603827	2.292277468
-2.941414955	2.336850851
-2.931039965	2.359137264
-2.951494356	2.336850851
-2.930367708	2.359137264
-2.945110459	2.804868953
-2.882710491	2.849442069
-2.907187895	2.827155634
-2.863093071	2.871728749
-2.922108447	2.804868953
-2.902087864	2.894015451
-2.896010729	2.871728749
-2.911658762	2.894015451
-2.891952282	2.849442069
-2.897828953	2.849442069
-2.89787875	2.537429993
-2.866884657	2.582003109
-2.913836418	2.537429993
-2.889722595	2.582003109
-2.948098911	2.537429993
-2.782941151	4.788375076
-2.795533699	4.788375076
-2.733063824	4.788375076
-2.818262147	4.832947924
-2.74720199	4.810661778
-2.537768254	6.816454336
-2.501226756	6.861027184
-2.540859173	6.861027184
-2.503918182	6.861027184
-2.550904099	6.838740482
-2.550686078	6.214716353
-2.519218435	6.281575881
-2.554848746	6.303862584
-2.512777559	6.237003033
-2.553720655	6.214716353
-2.52202366	6.125570122
-2.580291923	6.125570122
-2.537472984	6.125570122
-2.577908535	6.103283419
-2.526555815	6.125570122
-2.208226982	8.777673511
-2.221019994	8.799960191
-2.211083919	8.777673511
-2.217833312	8.799960191
-2.213301796	8.799960191
-1.910141701	11.22919774
-1.910649246	11.22919774
-1.927683931	11.16233821
-1.890070204	11.16233821
-1.914252817	11.16233821
-1.599417267	13.41328276
-1.519258325	13.36870937
-1.575199701	13.39099659
-1.54111437	13.39099659
-1.575308232	13.34642323
-1.145486564	15.50822208
-1.169196506	15.53050822
-1.122341147	15.53050822
-1.126069848	15.55279546
-1.110421575	15.53050822
-0.809997038	17.75916663
-0.856509724	17.75916663
-0.823097529	17.75916663
-0.86702772	17.71459324
-0.840730655	17.75916663
-0.492812815	20.01011224
-0.449121713	19.9878261
-0.512867952	19.94325165
-0.477602978	19.94325165
-0.473400767	19.94325165
-0.138315242	22.12733773
-0.115751427	22.08276328
-0.112456553	22.12733773
-0.075390092	22.03819097
-0.093222356	22.06047714
-0.110574436	21.03529468
-0.154773363	21.05758085
-0.102856427	21.03529468
-0.131901549	21.03529468
-0.073434043	21.01300853
-0.112824154	21.6593199
-0.053609616	21.70389221
-0.059252739	21.6593199
-0.029261561	21.70389221
-0.043199687	21.70389221
0.065748205	22.52849497
0.06221932	22.52849497
0.059961487	22.46163649
0.064966637	22.48392264
0.051865677	22.48392264
0.266586516	24.44514288
0.218836289	24.48971519
0.262692344	24.46742905
0.238817609	24.48971519
0.240020096	24.46742905
0.588254174	26.62922683
0.581464481	26.56236837
0.616331239	26.60694069
0.551547046	26.58465452
0.590437935	26.62922683
0.958964903	28.67959384
0.992884324	28.67959384
0.934890502	28.72416615
0.94522599	28.65730556
0.931087983	28.67959384
1.274889201	30.75224488
1.338361558	30.75224488
1.334468383	30.77453103
1.333795167	30.77453103
1.324822391	30.70767257
1.717284104	33.27062972
1.689750097	33.27062972
1.742813149	33.27062972
1.705906314	33.24834356
1.765610227	33.18148296
2.095717301	35.43242751
2.130110191	35.45471368
2.106634789	35.43242751
2.160336103	35.45471368
2.109491407	35.43242751
2.512182071	37.66108591
2.485411776	37.59422531
2.526684776	37.6165136
2.517820132	37.59422531
2.566825695	37.6165136
2.985614161	40.0903261
2.920720838	40.02346551
2.931369391	40.0903261
2.89519323	40.02346551
2.939048646	40.00117722
3.302492181	42.09611866
3.288463504	42.16297503
3.274649656	42.07383038
3.3071683	42.11840269
3.273213846	42.14069097
3.592338791	44.45849403
3.642106629	44.41392169
3.622161061	44.39163341
3.633880886	44.41392169
3.616921854	44.41392169
3.688990398	43.32188079
3.687205691	43.27730423
3.68227548	43.32188079
3.722471463	43.27730423
3.669552694	43.29959251
3.742760502	42.58642266
3.693282826	42.54185035
3.70054583	42.63099498
3.690028153	42.58642266
3.712864494	42.58642266
3.651657098	42.29669622
3.709759531	42.29669622
3.672853334	42.27440794
3.741130931	42.3189845
3.700934948	42.36355682
3.876118799	44.99337457
3.814190944	44.97108629
3.880011894	44.97108629
3.853954077	44.99337457
3.871477474	44.94879801
4.017478754	46.15227609
4.024301247	46.19684843
4.010288849	46.12998781
4.034837119	46.10770377
4.04793753	46.10770377
4.046055783	45.06023094
4.07850005	45.03794691
4.066579761	45.03794691
4.085484383	44.97108629
4.066250016	45.03794691
4.415470156	48.84895021
4.423496712	48.8712385
4.392998673	48.82666618
4.395146962	48.84895021
4.412340933	48.8043779
4.799829023	50.98846397
4.80819873	51.01075225
4.819007847	50.96617568
4.824994007	51.01075225
4.816095367	51.01075225
5.083792896	53.23941065
5.1144914	53.26169468
5.104118007	53.23941065
5.161512111	53.26169468
5.118056027	53.23941065
5.453763335	55.57950196
5.477711169	55.62407428
5.446540233	55.57950196
5.51934392	55.51264137
5.464008726	55.57950196
5.831076262	57.71901149
5.879774425	57.71901149
5.855700184	57.7635838
5.894150403	57.7635838
5.873456604	57.67443917
6.251067035	60.08139108
6.263785671	59.9922422
6.210558544	59.9922422
6.23721967	60.01453049
6.199133989	59.9922422
6.617208859	62.2877612
6.57844709	62.26547717
6.572062236	62.26547717
6.532972318	62.24318889
6.585329914	62.26547717
6.982016383	64.49413555
6.993429446	64.49413555
6.962165939	64.51641961
6.955978995	64.49413555
6.927430057	64.49413555
7.247876854	66.49992811
7.213648517	66.47763983
7.237764255	66.52221216
7.164843099	66.43306751
7.215016654	66.45535154
7.339626341	63.14774354
7.258120967	63.19232008
7.258759389	63.21460414
7.189572999	63.21460414
7.268022248	63.19232008
7.580992489	67.73878151
7.520502679	67.64963688
7.602912696	67.56048801
7.522266638	67.71649323
7.586609323	67.6942092
7.644110681	69.25427009
7.682485567	69.18740947
7.646183637	69.20969775
7.698739782	69.20969775
7.672605992	69.16512121
7.684497872	67.40448276
7.70649852	67.40448276
7.665390551	67.38219448
7.728804971	67.42677104
7.679547551	67.47134335
7.710062189	67.38219448
7.680475177	67.40448276
7.723294116	67.40448276
7.70347687	67.40448276
7.716908623	67.40448276
7.974603042	71.61664969
7.932656826	71.5943614
7.957621027	71.39378384
7.943124387	71.54978484
7.982994456	71.61664969
8.219052767	73.24356692
8.223106745	73.10984571
8.252534789	73.19899036
8.245311049	73.19899036
8.207755897	73.15442227
8.517199497	75.67280287
8.552900034	75.60594652
8.575338	75.65051459
8.569790755	75.65051459
8.528846222	75.6282348
8.915166001	77.94603783
8.879496746	77.87917299
8.887247185	77.8568932
8.803451154	77.8568932
8.817320226	77.90146127
8.805372165	76.14082284
8.849571371	76.11853456
8.842998182	76.14082284
8.871787805	76.20767919
8.889071794	76.09624628
9.235672171	80.10783139
9.158297385	80.08555158
9.189690492	80.08555158
9.13495286	80.08555158
9.207357533	80.0632633
9.536809267	82.33648979
9.537572819	82.26963342
9.499030029	82.33648979
9.559242764	82.26963342
9.495039894	82.31420999
9.849470512	84.72115767
9.861026582	84.74344595
9.844374631	84.76573423
9.87147116	84.72115767
9.786124403	84.63201302
9.880730188	83.16109678
9.878381435	83.16109678
9.846678056	83.1388085
9.858506732	83.20567334
9.848698022	83.1388085
10.29892125	86.90523951
10.25996285	86.90523951
10.21270879	86.94981605
10.1575862	86.86067142
10.19234378	86.86067142
10.47047344	88.97789689
10.50140688	88.95560861
10.53146824	88.95560861
10.59175312	88.95560861
10.55735943	88.93332035
10.56933941	87.70755821
10.58072949	87.7298465
10.57548933	87.75213478
10.49525697	87.7298465
10.48057519	87.77442306
10.59686752	86.16978563
10.5845696	86.19207391
10.52395402	86.19207391
10.54511451	86.19207391
10.51361351	86.14749735
10.6842585	89.60191786
10.75999254	89.60191786
10.73531499	89.60191786
10.77933672	89.57962958
10.7551533	89.57962958
10.92626562	91.29569994
10.94541061	91.29569994
10.93348872	91.29569994
10.9420806	91.27341166
10.85271562	91.29569994
10.86053246	89.69106249
10.91161002	89.6687827
10.89384657	89.64649442
10.91208372	89.69106249
10.93746992	89.6687827
11.27026507	93.47978176
11.22237196	93.50207004
11.25436454	93.43521369
11.24073424	93.45750198
11.29903618	93.43521369
11.5579187	95.61929553
11.58771001	95.68616038
11.56308609	95.64158381
11.59955528	95.61929553
11.58275841	95.61929553
11.72992226	96.9342023
11.79590696	96.9342023
11.7458994	96.91192249
11.83156919	96.88963421
11.82421713	96.86734593
11.75128767	94.88384165
11.84052242	94.83926509
11.81983245	94.86155337
11.89593486	94.83926509
11.86805627	94.83926509
12.13953357	97.98167513
12.14271802	97.98167513
12.12921795	98.02625169
12.16262911	98.02625169
12.15551071	97.95938685
12.49955485	100.6783535
12.56608604	100.7674981
12.58670068	100.6783535
12.6102878	100.7452098
12.60762814	100.7229216
12.60737277	98.65027264
12.58027432	98.58341629
12.60120434	98.62798436
12.57030473	98.62798436
12.62513366	98.56112801
12.98015737	102.7732907
13.04318618	102.7287141
13.01816516	102.7287141
13.02910899	102.7064343
13.05365247	102.684146
13.04198723	100.6114886
13.05712676	100.5892088
12.98519579	100.6337769
13.03297782	100.5669206
13.00678977	100.5669206
13.73701514	105.3808244
13.67021453	105.3585361
13.67510995	105.3362478
13.57693475	105.2916713
13.65546061	105.3362478
13.70296684	103.6870423
13.73437335	103.6870423
13.77225857	103.7316104
13.75644614	103.7538987
13.7311506	103.7093306
13.70669522	103.0630129
13.63856414	103.0407331
13.72280005	103.0853012
13.69848512	103.0630129
13.7379383	103.0630129
13.7968161	99.43030309
13.73178009	99.47487965
13.78171487	99.43030309
13.72992739	99.47487965
13.73733563	99.45259137
13.78617872	99.47487965
13.77207215	99.47487965
13.7120618	99.51944772
13.70889395	99.49715943
13.72902083	99.51944772
13.6080744	93.45750198
13.69493039	93.43521369
13.65842927	93.47978176
13.56978571	93.45750198
13.58147521	93.50207004
13.35248869	88.93332035
13.41505529	88.97789689
13.41756939	88.97789689
13.41622488	88.97789689
13.42730532	88.97789689
13.34418027	89.22305102
13.40117855	89.28990739
13.37168092	89.24533082
13.3914273	89.28990739
13.41315407	89.24533082
13.09346189	84.92173523
13.19152983	84.92173523
13.23429259	84.96631177
13.20292055	84.94402349
13.20519844	84.98860005
12.97077257	80.13011967
12.93345172	80.15240795
12.84781384	80.15240795
12.91196117	80.15240795
12.8804972	80.19698452
12.64471149	75.80652408
12.67396908	75.7842358
12.7625654	75.82881236
12.76111491	75.7842358
12.67238707	75.82881236
12.63227249	77.47801786
12.70602168	77.45572958
12.7268189	77.47801786
12.661253	77.41116151
12.65769061	77.43344132
12.60360097	75.36079239
12.59372076	75.33850411
12.60362012	75.33850411
12.51072467	75.36079239
12.52346118	75.38308067
12.35177429	71.37149556
12.34814039	71.326919
12.28181094	71.326919
12.29404054	71.34920728
12.27356253	71.34920728
12.133632	66.86960644
12.11918452	66.86960644
12.04237601	66.91417875
12.04059226	66.86960644
11.97258504	66.86960644
11.98186769	67.78558521
12.0593874	67.83015753
12.07621747	67.80786925
12.14443537	67.78558521
12.07856303	67.80786925
11.79652878	62.30308386
11.78204938	62.32537214
11.76290822	62.32537214
11.7532821	62.36994446
11.68026838	62.34765617
11.56197268	58.937808
11.54232206	58.937808
11.4385096	58.96009626
11.5004365	58.98238454
11.5042351	58.91552394
11.32518848	55.7062533
11.30997745	55.7731139
11.29234424	55.7731139
11.31750827	55.79540218
11.25108433	55.75082987
11.29278475	57.24403014
11.27269363	57.19945782
11.30146218	57.28860248
11.26197325	57.31089076
11.24577777	57.24403014
11.06597143	53.96790315
11.0480637	53.92332659
11.03044454	53.92332659
11.09462507	53.90104256
11.08498235	53.94561487
10.82111503	49.71116391
10.76996213	49.6665916
10.76142771	49.64430332
10.72359229	49.68887563
10.82784399	49.71116391
10.39645228	44.40695609
10.39836819	44.47381668
10.39662338	44.518389
10.37001844	44.4515284
10.31387564	44.49610497
10.38002378	45.09784188
10.39933157	45.09784188
10.35656945	45.05326957
10.312549	45.0755536
10.35228947	45.12012591
9.999155485	40.26165401
9.984618624	40.32851038
10.0716706	40.28393804
10.0924889	40.28393804
10.00943918	40.35079866
10.04348429	41.68799368
9.992404176	41.71028196
9.984981886	41.732566
9.930807981	41.68799368
10.01511219	41.68799368
9.60927076	35.78204894
9.566518217	35.7374766
9.576565058	35.75976066
9.528871771	35.75976066
9.585118631	35.75976066
9.207416268	31.65903089
9.253257494	31.65903089
9.242307287	31.68131706
9.170770228	31.68131706
9.22672533	31.65903089
8.80477971	26.82284302
8.776242902	26.82284302
8.771766928	26.77826859
8.673831135	26.80055474
8.722893198	26.77826859
8.283078795	22.45467086
8.348500413	22.49924531
8.307791458	22.43238472
8.247942623	22.47695915
8.274620347	22.49924531
