"Pujol 2002, No. 10-3-3S"	
-13.32967661	-13.15409347
-13.27448634	-13.22095302
-13.31531468	-13.17637964
-13.33284829	-13.19866685
-13.3292195	-14.62500759
-13.33031758	-14.60272142
-13.31797179	-14.62500759
-13.29269412	-14.64729481
-13.2576767	-14.66958098
-12.7552925	-9.499093276
-12.76050075	-9.499093276
-12.74203121	-9.499093276
-12.72279429	-9.52138049
-12.70515087	-9.565952805
-12.74540718	-10.52427678
-12.72912743	-10.4797034
-12.72980288	-10.4797034
-12.72148042	-10.50198954
-12.69796352	-10.54656293
-12.27216311	-7.203575345
-12.27375789	-7.225862025
-12.28802789	-7.225862025
-12.31070079	-7.225862025
-12.30010172	-7.270434874
-10.70460691	0.440722925
-10.70921823	0.418436334
-10.71382955	0.396149765
-10.70460691	0.440722925
-10.71382955	0.396149765
-10.93517033	-0.673606254
-10.93978101	-0.695892867
-10.93517033	-0.673606254
-10.93978101	-0.695892867
-10.93055837	-0.651319685
-10.15586756	3.092826403
-10.17115202	3.092826403
-10.16133501	3.115113106
-10.20996103	3.137399519
-10.22406632	3.137399519
-10.12165136	2.424228892
-10.12088142	2.401942189
-10.14902049	2.424228892
-10.15453901	2.379655776
-10.17975347	2.424228892
-10.07546602	2.09048732
-10.04540722	2.09048732
-10.06673178	2.09048732
-10.06320386	2.09048732
-10.10235698	2.135060413
-10.10365617	2.558505556
-10.08763178	2.580792236
-10.0860236	2.558505556
-10.04121534	2.603078672
-10.04646955	2.536218854
-9.991302899	2.157347116
-10.02287157	2.157347116
-10.02346466	2.179633662
-10.03275817	2.112773867
-10.0512443	2.157347116
-9.908537919	3.338535979
-9.946509961	3.383109095
-9.960613333	3.383109095
-9.967164177	3.383109095
-9.927287085	3.405395797
-9.753894326	3.650548055
-9.812654652	3.605974939
-9.796531952	3.605974939
-9.834767662	3.672834735
-9.839202139	3.650548055
-9.693425583	3.8734139
-9.710893437	3.8734139
-9.682247459	3.851127464
-9.711056873	3.8734139
-9.726722463	3.806554349
-9.682998881	3.828840784
-9.676530393	3.806554349
-9.64706149	3.828840784
-9.687875146	3.828840784
-9.649752437	3.828840784
-9.605301054	3.8734139
-9.640401475	3.8734139
-9.631160961	3.8734139
-9.654241818	3.851127464
-9.676260341	3.89570058
-9.624179182	3.806554349
-9.626294272	3.828840784
-9.604706684	3.806554349
-9.612616728	3.851127464
-9.589518633	3.828840784
-9.542922154	3.806554349
-9.561061628	3.806554349
-9.540328247	3.828840784
-9.569961225	3.806554349
-9.512188537	3.806554349
-9.257898181	3.626868614
-9.30372217	3.582295499
-9.308348173	3.604582179
-9.293426983	3.649155294
-9.29246169	3.582295499
-9.299958036	3.604582179
-9.287793551	3.626868614
-9.297530757	3.626868614
-9.323125719	3.604582179
-9.306183924	3.649155294
-9.156354668	1.999948062
-9.163839523	2.022234608
-9.123683441	1.977661515
-9.141840791	2.022234608
-9.09424582	2.044521177
-8.766079868	5.521228505
-8.783301929	5.543514674
-8.799902807	5.498941825
-8.782336636	5.476655145
-8.80016456	5.521228505
-8.747676088	4.941777225
-8.769212603	5.030923456
-8.752401046	4.986350073
-8.725197901	4.986350073
-8.759117241	4.986350073
-7.636983342	8.775069344
-7.686764269	8.752783198
-7.717663875	8.752783198
-7.722868927	8.752783198
-7.722623134	8.775069344
-6.327286916	13.36610576
-6.329126209	13.36610576
-6.332034857	13.29924621
-6.321790106	13.29924621
-6.324150989	13.29924621
-5.157769683	17.57827055
-5.164251578	17.6005567
-5.167421341	17.55598334
-5.122847063	17.57827055
-5.128724053	17.57827055
-4.026141178	22.05787457
-4.034710711	22.05787457
-4.031016484	22.05787457
-3.996588641	22.05787457
-4.03892972	22.10244689
-4.021669034	21.07726445
-4.005187541	21.03269
-4.026925159	21.01040385
-4.03592052	21.03269
-4.016874807	21.05497828
-3.993151379	19.85150234
-4.006103357	19.89607465
-3.987946646	19.85150234
-3.99003237	19.82921617
-4.000772856	19.82921617
-2.998989094	26.98320919
-2.929376877	26.96092304
-2.930460598	26.93863476
-2.916259228	26.91634859
-2.852181807	26.89406245
-1.991574773	30.0810448
-2.030631652	30.10333095
-2.043224838	30.10333095
-2.003068118	30.05875652
-1.967637314	30.05875652
-0.839741181	36.05384803
-0.843816785	35.98698743
-0.836839475	35.9647034
-0.850202358	35.98698743
-0.850283198	35.9647034
0.091499625	39.37454735
0.115340453	39.37454735
0.152391252	39.35226332
0.125943629	39.32997503
0.137533824	39.32997503
0.112323372	37.70305355
0.131056099	37.68076951
0.183361753	37.70305355
0.185875099	37.70305355
0.199814238	37.70305355
0.180006768	36.74473382
0.194977755	36.70015726
0.172026737	36.76701788
0.215728612	36.67787322
0.194356311	36.76701788
1.214211056	44.45588933
1.234305217	44.38902873
1.236226866	44.41131701
1.305919444	44.41131701
1.292145817	44.41131701
1.348438405	41.73692694
1.319312493	41.71463866
1.256266841	41.69235463
1.22219803	41.64778229
1.256199168	41.67006635
1.385549056	40.33147988
1.323409723	40.33147988
1.35498047	40.33147988
1.331305163	40.33147988
1.307367465	40.35376816
2.334079356	49.24611346
2.342140387	49.24611346
2.367670229	49.24611346
2.356849621	49.22382518
2.360624927	49.24611346
3.268187553	52.61138935
3.270765818	52.6782457
3.254067582	52.65596166
3.251815549	52.63367338
3.264642078	52.65596166
3.337515672	51.18504542
3.347595073	51.18504542
3.333985839	51.18504542
3.332753685	51.11818483
3.337036856	51.14047311
3.384746742	50.53873619
3.352406537	50.56102023
3.35871127	50.53873619
3.34990967	50.51644791
3.30709137	50.51644791
3.35102627	50.44958729
3.393086763	50.47187558
3.377130053	50.47187558
3.373107039	50.47187558
3.312574455	50.44958729
4.42388998	57.80416001
4.395618436	57.73730366
4.398883963	57.7595877
4.406631847	57.71501538
4.399340753	57.6927271
4.461096873	56.11038218
4.473953089	56.0880939
4.465395366	56.0880939
4.410890439	56.11038218
4.435665028	56.0880939
5.384973405	61.30315709
5.394329474	61.23629649
5.395069405	61.25858053
5.43278097	61.23629649
5.404149676	61.21400821
6.64929593	66.09477265
6.651974109	66.09477265
6.656603943	66.07248437
6.607976006	66.09477265
6.602196375	66.07248437
6.604864977	64.64614469
6.572882608	64.62385641
6.584542102	64.64614469
6.663230121	64.62385641
6.670948638	64.62385641
6.628745138	63.0860838
6.637234231	63.06379552
6.60899748	63.10836786
6.6713202	63.06379552
6.736644777	63.06379552
7.530152421	70.97553284
7.513356825	70.97553284
7.562577217	70.93096053
7.572576177	70.90867225
7.63008775	70.93096053
7.616437658	69.34861135
7.613663077	69.37089964
7.600328365	69.34861135
7.623673528	69.34861135
7.57806788	69.37089964
8.518062643	75.16540724
8.499084283	75.16540724
8.536105715	75.18769552
8.434281296	75.12083915
8.43058675	75.12083915
9.423615198	79.13242427
9.421856346	79.11013598
9.439491467	79.11013598
9.404702595	79.15471255
9.372242048	79.0878477
10.40486094	83.96860789
10.38683319	83.90175154
10.40463174	83.90175154
10.44644708	83.90175154
10.45243931	83.8348952
10.53006882	80.91535098
10.47633415	80.91535098
10.47237849	80.93763926
10.52824741	80.87077444
10.54895142	80.93763926
11.60090491	87.91333666
11.65432675	87.8687601
11.62032825	87.84648031
11.58571941	87.89104838
11.54728387	87.84648031
11.70884413	84.50349271
11.65107208	84.50349271
11.61715274	84.50349271
11.57996595	84.48120443
11.56804662	84.48120443
12.13533786	90.36486091
12.14761471	90.32028434
12.19521287	90.34257263
12.28716985	90.32028434
12.27206607	90.27571625
12.23747894	88.04705785
12.23613187	88.04705785
12.28518946	88.00248129
12.31858275	88.04705785
12.35497916	87.98019301
12.77592246	92.0140664
12.75344236	91.96949834
12.84597391	91.96949834
12.85487096	91.96949834
12.90315861	91.94721006
13.53359358	94.6884565
13.47961248	94.66616822
13.45274898	94.66616822
13.38801941	94.64388841
13.39826224	94.64388841
13.60591399	91.68171904
13.63630285	91.68171904
13.61188578	91.65943076
13.56536144	91.65943076
13.53690827	91.63714248
13.61751283	90.9239769
13.58706012	90.85711205
13.57597584	90.85711205
13.54269875	90.90168862
13.56470132	90.90168862
14.10113636	96.74077701
14.14976749	96.71848873
14.14740278	96.71848873
14.15615426	96.67391216
14.15178746	96.67391216
14.90764163	99.21458104
14.83812646	99.17001295
14.82661827	99.19230123
14.79859028	99.14772467
14.8328748	99.10314811
14.93042307	95.24757249
14.91856758	95.26986077
14.907671	95.22528421
14.94605163	95.20299592
14.9707445	95.20299592
15.28005595	98.61284835
15.30786687	98.59056007
15.29862508	98.59056007
15.34362742	98.59056007
15.352181	98.59056007
16.00766763	100.7300738
15.98887377	100.6854973
15.98038404	100.7077856
15.99056304	100.6854973
15.97115502	100.7077856
15.9569578	99.05858004
16.00348725	99.01400348
16.03134796	99.05858004
16.05260613	99.03629176
16.01001958	99.05858004
16.04088726	97.63224036
16.07358722	97.56537552
16.06357166	97.5876638
16.0839654	97.60995208
16.06188495	97.5876638
16.58913311	102.6244335
16.59644431	102.6021452
16.59032057	102.5798569
16.57791987	102.5352888
16.58799799	102.5352888
17.04585994	103.805619
17.01606225	103.7833308
16.99691726	103.7833308
17.07736732	103.7833308
17.09986019	103.7833308
17.13511	100.8415068
17.1393338	100.7969302
17.11765556	100.8415068
17.06326714	100.7969302
17.07576105	100.8192185
17.66551963	104.2513507
17.68317582	104.2067826
17.7129684	104.2290624
17.72933498	104.2513507
17.74976064	104.2290624
18.41644647	106.0119891
18.38847211	106.0342774
18.38789753	106.0119891
18.38371204	105.9674211
18.37430553	105.9674211
18.46186889	102.6467217
18.4323189	102.6467217
18.4319882	102.6467217
18.45044369	102.6912898
18.49304557	102.6244335
18.47724846	101.9112594
18.45667724	101.8889711
18.48008944	101.9112594
18.48421492	101.8889711
18.50882352	101.8666913
18.36966165	101.7775382
18.40050763	101.7106818
18.49328817	101.7329701
18.49612915	101.7329701
18.53170328	101.7775382
19.10939185	106.9480291
19.08814773	106.9257408
19.11921716	106.9257408
19.1293055	106.8811727
19.11947764	106.9034525
19.7937045	108.3298007
19.78112759	108.2852241
19.78717089	108.2852241
19.86106309	108.2852241
19.86357975	108.2852241
19.89886786	104.6970824
19.94126034	104.7193707
19.99722182	104.630226
19.9757849	104.6970824
19.96302796	104.6970824
20.22019951	107.6612032
20.23246231	107.6612032
20.19310745	107.5943383
20.2454044	107.6166266
20.27066674	107.6389149
20.31002416	105.0759577
20.33488047	105.0759577
20.35453236	105.0759577
20.31994012	105.0759577
20.30744621	105.0536694
20.42430801	99.76729137
20.39258484	99.72271481
20.36217044	99.76729137
20.37802883	99.78957965
20.40892461	99.78957965
20.34403032	99.6112819
20.30683205	99.58900209
20.39683673	99.58900209
20.47811802	99.58900209
20.43822688	99.6112819
20.14870778	93.32647031
20.14367702	93.32647031
20.14099948	93.32647031
20.12561863	93.34875857
20.15677743	93.32647031
19.8386264	87.15308314
19.78741732	87.15308314
19.79505412	87.17537142
19.72720267	87.17537142
19.81168628	87.13079486
19.86699403	87.55424674
19.82630869	87.4873819
19.78882568	87.57652655
19.75400234	87.50967018
19.78605365	87.55424674
19.52554954	83.38665215
19.53799366	83.34207559
19.58559054	83.36436387
19.63745719	83.40894043
19.67896098	83.36436387
19.26125193	77.3469862
19.19844401	77.3469862
19.25930474	77.36927448
19.30121712	77.3469862
19.29576372	77.32469792
19.25170114	78.57274831
19.25483068	78.55046003
19.17597412	78.57274831
19.15054579	78.55046003
19.18144284	78.55046003
18.75869408	70.99530977
18.81975145	70.97302573
18.79908064	71.01759805
18.75132031	70.99530977
18.68589742	71.01759805
18.59307347	67.54088925
18.54387159	67.54088925
18.52077222	67.56317754
18.53152196	67.56317754
18.60298816	67.54088925
18.47184231	68.25406333
18.47376779	68.27634736
18.51423989	68.27634736
18.58819976	68.29863564
18.55260903	68.25406333
17.99818709	60.67662479
18.10165225	60.63204822
18.0639292	60.65433651
18.03562414	60.67662479
18.0173308	60.67662479
18.0527466	61.99153153
18.10262138	61.99153153
18.01359476	62.03610387
17.97467785	61.94695921
18.00252708	62.03610387
17.615295	55.72899975
17.60018484	55.72899975
17.555789	55.7067157
17.48247138	55.72899975
17.52446931	55.68442741
17.17946371	50.11278143
17.16754565	50.11278143
17.14881181	50.13506971
17.10390651	50.11278143
17.11365776	50.11278143
16.83164905	45.83375816
16.9031012	45.85604644
16.87077536	45.83375816
16.83810733	45.85604644
16.78227991	45.83375816
16.83940332	46.50235567
16.88433799	46.48006739
16.89876887	46.52464395
16.79481213	46.52464395
16.75719888	46.52464395
16.75333898	47.41945012
16.83396908	47.37487781
16.84804244	47.41945012
16.80934771	47.39716184
16.8096899	47.39716184
16.15657564	39.93115621
16.17263067	39.90887218
16.25390047	39.90887218
16.2561043	39.86429561
16.24603767	39.8197233
15.77709655	34.33722406
15.79858838	34.33722406
15.76459753	34.31493791
15.78139441	34.31493791
15.75688157	34.31493791
15.71565996	36.32073047
15.75469945	36.34301875
15.68494039	36.32073047
15.67369268	36.32073047
15.64420526	36.34301875
14.89213182	25.97975507
14.90406775	25.97975507
14.8671989	26.00204124
14.77965342	25.93518276
14.78416451	25.97975507
14.80024124	27.18323104
14.84617951	27.16094487
14.88446437	27.16094487
14.84860934	27.18323104
14.78766178	27.13865659
14.49176485	23.28307883
14.46506861	23.28307883
14.53325204	23.28307883
14.55933156	23.34993732
14.55773551	23.32765117
14.51297705	24.46426652
14.45438016	24.46426652
14.48386757	24.44198035
14.47411504	24.44198035
14.52832598	24.4865548
14.55642674	24.75399296
14.52936788	24.79856527
14.48707628	24.75399296
14.46734139	24.77627913
14.453909	24.77627913
13.53146892	15.43820107
13.61550819	15.46048723
13.57059522	15.43820107
13.51263803	15.48277445
13.47589304	15.43820107
12.9659576	11.71634135
12.96236073	11.69405518
12.87721699	11.69405518
12.87076638	11.67176796
12.93576025	11.67176796
12.96788307	12.45179839
12.96755237	12.45179839
12.95999984	12.45179839
12.90633412	12.47408562
12.89936894	12.45179839
12.3741765	7.72704291
12.43537049	7.74932959
12.47442785	7.72704291
12.48426209	7.70475623
12.43144547	7.72704291
11.64373917	3.158293194
11.66951225	3.180579874
11.63434415	3.158293194
11.60755088	3.180579874
11.57823072	3.20286631
11.54787761	5.144027786
11.50269651	5.188601169
11.49474688	5.121741084
11.56332741	5.144027786
11.57212869	5.166314466
11.4865521	6.347503219
11.39922751	6.347503219
11.34784224	6.347503219
11.41971574	6.347503219
11.45437565	6.369789899
11.39483007	6.392076601
11.39911515	6.414363281
11.4383053	6.436649984
11.48330764	6.436649984
11.45039062	6.436649984
11.49503417	6.481222832
11.45792783	6.481222832
11.4532316	6.481222832
11.45986608	6.45893613
11.48175372	6.525796192
11.39777574	6.570369063
11.44464738	6.525796192
11.45310392	6.548082895
11.50432704	6.548082895
11.48209464	6.525796192
11.43478249	6.592655743
11.42548707	6.570369063
11.41530936	6.592655743
11.45351634	6.570369063
11.51457115	6.548082895
11.51789094	6.637229126
11.44024993	6.570369063
11.43612701	6.592655743
11.53094028	6.570369063
11.48319911	6.659515806
11.4701651	6.726375357
11.44497809	6.726375357
11.38294904	6.704088655
11.40209147	6.704088655
11.46193967	6.726375357
11.50410742	6.525796192
11.40118364	6.481222832
11.4114801	6.548082895
11.46759226	6.503509512
11.45434373	6.45893613
11.45575847	6.481222832
11.46389835	6.503509512
11.39055903	6.414363281
11.3706275	6.481222832
11.41085445	6.45893613
11.4430807	6.503509512
11.4373681	6.503509512
11.46600131	6.481222832
11.41443344	6.525796192
11.3756672	6.481222832
11.41908115	6.659515806
11.3675286	6.659515806
11.40162926	6.614942424
11.48178565	6.681801975
11.47132319	6.614942424
11.46045853	6.681801975
11.48782639	6.681801975
11.48445936	6.726375357
11.38716518	6.659515806
11.44963601	6.659515806
11.07655263	2.647930424
11.00926043	2.714790242
11.05999197	2.670217126
11.180563	2.670217126
11.0254789	2.692503539
11.04301762	4.80972903
11.09373255	4.80972903
11.19710067	4.787442328
11.14714163	4.765156182
11.13973849	4.80972903
11.03868784	2.469637717
11.02650548	2.491924397
11.0171143	2.491924397
11.0126645	2.469637717
11.02230211	2.491924397
11.07383423	3.450247571
11.08501299	3.427960869
11.04807136	3.427960869
11.02597304	3.450247571
11.07076087	3.383387753
11.04085975	3.602910515
11.0161656	3.647483897
11.03148134	3.558337399
11.05369841	3.625197195
11.02709921	3.602910515
10.87846444	3.677849237
10.89122394	3.677849237
10.92985355	3.677849237
10.92044705	3.677849237
10.94026238	3.677849237
10.85351237	3.700135918
10.92243637	3.722422353
10.93023405	3.744709033
10.95434979	3.722422353
10.93445274	3.700135918
10.87510124	2.920105495
10.87889091	2.897818792
10.89408023	2.920105495
10.89834872	2.942391908
10.9558603	2.96467861
10.87206107	2.452087125
10.88145225	2.496660241
10.80302599	2.496660241
10.78028541	2.474373805
10.78757363	2.496660241
9.852786474	-0.935473661
9.858856587	-0.913187025
9.852786474	-0.935473661
9.852786474	-0.935473661
9.846716361	-0.957760207
8.274573742	-6.729985423
8.304282693	-6.68541204
8.229573317	-6.729985423
8.231081908	-6.729985423
8.199182533	-6.729985423
6.301718768	-10.31812502
6.273738025	-10.25126549
6.293068794	-10.29583887
6.265511324	-10.25126549
6.241186822	-10.29583887
6.250864655	-9.292942581
6.227511192	-9.248369198
6.22642396	-9.270656412
6.279405294	-9.248369198
6.274695019	-9.248369198
6.194450528	-9.003217207
6.202334397	-9.003217207
6.243641553	-9.003217207
6.257165877	-9.025503354
6.268404651	-8.980929993
6.253793095	-8.980929993
6.242191697	-8.936357656
6.217111942	-9.003217207
6.206183441	-8.958643825
6.177915408	-9.025503354
4.730219678	-13.95083906
4.693029384	-13.97312521
4.671207176	-13.97312521
4.690515599	-13.97312521
4.733160887	-13.92855185
3.734769379	-17.49440527
3.746617207	-17.51669249
3.714021314	-17.47211911
3.679842455	-17.44983189
3.66137196	-17.44983189
2.54247821	-21.99629544
2.545499381	-21.99629544
2.489165535	-22.01858161
2.484210426	-21.99629544
2.487645613	-21.97400929
2.463248171	-20.72596101
2.446123947	-20.72596101
2.436138395	-20.74824718
2.407681868	-20.77053333
2.411272511	-20.70367273
1.511940258	-26.45361224
1.524711882	-26.45361224
1.53274961	-26.40903993
1.614715286	-26.45361224
1.559601464	-26.36446548
1.55047012	-25.6067212
1.537628269	-25.62900948
1.553242785	-25.62900948
1.577425238	-25.62900948
1.542480433	-25.58443503
0.522678458	-30.93321519
0.539792945	-30.88864288
0.552231154	-30.93321519
0.580605843	-30.88864288
0.551125248	-30.86635671
0.491186196	-30.08632629
0.497806828	-30.06403801
0.514023017	-30.08632629
0.526686429	-30.06403801
0.552972162	-30.04175184
-0.305763997	-34.76650892
-0.307533123	-34.74422063
-0.308973243	-34.72193447
-0.286136083	-34.72193447
-0.246846878	-34.72193447
-1.186420882	-39.78098819
-1.245445515	-39.80327647
-1.243685785	-39.78098819
-1.269896664	-39.73641587
-1.252264735	-39.73641587
-2.123629413	-44.3497379
-2.126236248	-44.32745387
-2.171063023	-44.37202618
-2.183088013	-44.30516559
-2.162754125	-44.3497379
-2.216388564	-42.23251243
-2.205824761	-42.1879401
-2.182125593	-42.23251243
-2.186173665	-42.1879401
-2.206732437	-42.21022838
-3.170230373	-48.89620358
-3.125393384	-48.89620358
-3.141867216	-48.85163125
-3.151274358	-48.85163125
-3.133642111	-48.85163125
-3.962479369	-52.79635577
-4.023273707	-52.79635577
-3.970633929	-52.77406748
-3.953354409	-52.72949517
-3.931025293	-52.72949517
-3.944254666	-51.74888718
-3.949272022	-51.7934595
-4.010747875	-51.74888718
-3.989078887	-51.74888718
-3.99285547	-51.77117122
-4.777356262	-57.23138429
-4.833275932	-57.23138429
-4.814297253	-57.23138429
-4.863242485	-57.25367257
-4.874676616	-57.20910026
-4.883805088	-55.38159696
-4.861794545	-55.42617352
-4.883036748	-55.40388524
-4.83542837	-55.42617352
-4.824261738	-55.40388524
-5.829513405	-62.31272629
-5.828449795	-62.24586567
-5.784707061	-62.22358164
-5.747353011	-62.20129336
-5.70268265	-62.20129336
-6.743538454	-66.72547076
-6.712248771	-66.65861016
-6.678492866	-66.65861016
-6.689090665	-66.61403783
-6.678682478	-66.61403783
-6.755426503	-65.20998221
-6.735436883	-65.25455452
-6.733762303	-65.25455452
-6.688087067	-65.25455452
-6.715454925	-65.25455452
-6.751861556	-64.51909639
-6.770427496	-64.49681236
-6.731137114	-64.49681236
-6.710835306	-64.45224004
-6.72046845	-64.51909639
-6.770608807	-62.71833989
-6.791026808	-62.69605586
-6.809237785	-62.71833989
-6.825275574	-62.69605586
-6.853991141	-62.69605586
-7.653289908	-71.0758089
-7.656984454	-71.0758089
-7.686359509	-71.0758089
-7.6739537	-71.03123656
-7.63736448	-70.98666425
-8.582706663	-75.17653865
-8.594979042	-75.13197058
-8.553092837	-75.1096823
-8.580378339	-75.08739402
-8.631765534	-75.08739402
-8.666405015	-73.05931318
-8.583195694	-73.03703337
-8.643481848	-73.03703337
-8.647756081	-73.05931318
-8.647012319	-73.03703337
-9.518641703	-79.36642152
-9.547263421	-79.3887098
-9.542328422	-79.32184495
-9.555936379	-79.32184495
-9.503225736	-79.27727689
-10.55158874	-83.60087248
-10.56209461	-83.5785842
-10.55102246	-83.53400763
-10.61593462	-83.51172785
-10.59158522	-83.51172785
-10.62519109	-81.28306945
-10.53936616	-81.32763751
-10.56313523	-81.30534923
-10.59596734	-81.28306945
-10.6075598	-81.28306945
-10.60750362	-81.17163653
-10.61457159	-81.12705997
-10.63630218	-81.14934825
-10.65308629	-81.19391632
-10.59517315	-81.14934825
-11.98409195	-89.21708655
-11.94371561	-89.19480674
-11.92935368	-89.21708655
-11.97949787	-89.1502302
-11.92635437	-89.12794192
-12.02078076	-86.52041667
-11.97478887	-86.47584011
-11.99920594	-86.49812839
-12.01542313	-86.47584011
-12.01298181	-86.49812839
-12.01367641	-85.29465456
-12.09472276	-85.22778972
-12.07859112	-85.27236628
-12.052412	-85.22778972
-12.00521604	-85.27236628
-12.07264231	-84.9603558
-11.98448139	-84.9603558
-12.004132	-84.9603558
-12.06717742	-84.98263559
-12.05558879	-84.98263559
-12.09392984	-84.80434631
-12.06437475	-84.80434631
-12.01156068	-84.82663459
-12.04364903	-84.78205803
-12.06504892	-84.80434631
-12.52648219	-90.01940528
-12.56116636	-89.997117
-12.52801696	-89.97483719
-12.50457795	-89.997117
-12.54203414	-89.95254891
-13.1720235	-92.78293998
-13.08841452	-92.73837191
-13.04358583	-92.69379535
-13.10739097	-92.73837191
-13.11302312	-92.71608363
-13.10646015	-91.40117686
-13.06726234	-91.37888858
-13.08513304	-91.40117686
-13.15364717	-91.40117686
-13.14769453	-91.37888858
-13.14775326	-90.08627012
-13.14228965	-90.10854991
-13.14556986	-90.08627012
-13.18796616	-90.10854991
-13.19224869	-90.08627012
-13.59805885	-93.91955746
-13.54702214	-93.87498939
-13.54802319	-93.87498939
-13.61428242	-93.85270111
-13.5934737	-93.80812455
-14.04800692	-95.70248419
-14.0186408	-95.65791611
-14.01057753	-95.65791611
-14.01318612	-95.63562782
-13.99353678	-95.63562782
-14.0654205	-94.23156793
-14.08262724	-94.25385621
-14.03714353	-94.20928815
-14.00203928	-94.20928815
-14.06660158	-94.23156793
-14.55727202	-97.55227575
-14.54434398	-97.50769919
-14.55307759	-97.50769919
-14.52497937	-97.44084282
-14.52673759	-97.46312263
-15.04326154	-99.66950122
-15.0441898	-99.64721294
-15.02100744	-99.64721294
-15.07442545	-99.60263638
-15.03498504	-99.55806831
-15.12483905	-97.03967922
-15.08999273	-97.01739094
-15.13551474	-96.97282287
-15.15860134	-96.99511115
-15.11225449	-96.99511115
-15.15258103	-96.08135951
-15.12175292	-96.10364779
-15.15207284	-96.08135951
-15.15518962	-96.05907123
-15.18255748	-96.05907123
-15.51347439	-99.93693513
-15.53438525	-99.91464685
-15.55421718	-99.87007878
-15.56160499	-99.87007878
-15.57781963	-99.8477905
-15.60700188	-96.92824631
-15.62243381	-97.01739094
-15.61052214	-96.97282287
-15.65552575	-96.97282287
-15.66063696	-96.99511115
-15.56874766	-96.83910165
-15.59543496	-96.88367822
-15.63517287	-96.81681337
-15.64372006	-96.86138994
-15.59351969	-96.81681337
-15.58689032	-96.54937946
-15.57295102	-96.54937946
-15.62569869	-96.5048029
-15.65893237	-96.54937946
-15.63963416	-96.5048029
-15.93643255	-100.0706563
-15.94951508	-100.1152329
-15.96447841	-100.0706563
-15.94255629	-100.0929446
-15.86657773	-100.0706563
-16.7004151	-102.477604
-16.67909182	-102.477604
-16.63400393	-102.4553242
-16.6016168	-102.4107477
-16.6557639	-102.4330359
-16.67676541	-100.2489456
-16.62815216	-100.2266658
-16.65576007	-100.2935222
-16.72260664	-100.2489456
-16.66659153	-100.2712339
-16.74562302	-99.66950122
-16.700101	-99.71406929
-16.63789192	-99.69178103
-16.67685479	-99.69178103
-16.72303311	-99.69178103
-17.15430096	-103.7479427
-17.0988949	-103.7033661
-17.06295687	-103.7033661
-17.10571324	-103.6365098
-17.15877246	-103.6810863
-17.89774805	-104.6394061
-17.89893807	-104.5948295
-17.89659123	-104.5948295
-17.90944393	-104.5725497
-17.91170395	-104.5502614
-17.94725765	-102.2993147
-17.94750408	-102.321603
-17.93157035	-102.2770264
-17.89755525	-102.2993147
-17.87489511	-102.2547382
-17.94547262	-101.5861407
-17.9626717	-101.6084289
-17.97031616	-101.5861407
-17.93195596	-101.5638609
-17.89777997	-101.5861407
-17.99234043	-100.9621197
-17.94264186	-100.9621197
-17.92744232	-100.984408
-17.90619564	-100.9621197
-17.96278917	-100.9621197
-18.27515099	-104.8622719
-18.31076726	-104.8176953
-18.33679315	-104.8176953
-18.29555495	-104.8399836
-18.30287126	-104.8176953
-18.66581395	-105.7537352
-18.67009521	-105.731447
-18.65775069	-105.7537352
-18.69613004	-105.731447
-18.67597124	-105.731447
-18.73967167	-103.9039522
-18.69634583	-103.9039522
-18.71104102	-103.926232
-18.76889479	-103.9039522
-18.74192658	-103.926232
-19.34323292	-106.6229103
-19.32928086	-106.6674869
-19.36019323	-106.6229103
-19.33852137	-106.6229103
-19.3591973	-106.5783423
-19.91793879	-109.497878
-19.95069748	-109.4533099
-20.02332561	-109.4310216
-19.96205756	-109.341877
-19.9819661	-109.3195887
-20.05413328	-105.620014
-20.12492402	-105.5977258
-20.09427468	-105.620014
-20.01854	-105.620014
-20.03694697	-105.5531577
-20.73731337	-109.230444
-20.78886719	-109.230444
-20.77787357	-109.2081558
-20.71223106	-109.1635792
-20.73760321	-109.1190111
-20.99267819	-109.497878
-21.04987949	-109.4310216
-21.10033523	-109.4533099
-21.05776399	-109.4310216
-21.03375679	-109.4310216
-21.07990318	-107.0909303
-21.14035788	-107.0909303
-21.10239988	-107.0909303
-21.09670005	-107.0909303
-21.12844365	-107.0463537
-21.14768313	-106.4446211
-21.11821486	-106.4669093
-21.09478862	-106.4891891
-21.12072769	-106.4669093
-21.12098689	-106.4446211
-21.27256478	-102.0981772
-21.21892587	-102.0758889
-21.18786283	-102.0758889
-21.2331831	-102.1204655
-21.23487237	-102.1204655
-21.03842748	-95.1447681
-21.06286115	-95.16704791
-21.10356819	-95.18933617
-21.04590084	-95.16704791
-21.03942597	-95.18933617
-20.68742199	-89.14967024
-20.75275296	-89.10510215
-20.75325731	-89.14967024
-20.68564718	-89.17195852
-20.75888053	-89.12739043
-20.72628272	-89.46168919
-20.72291696	-89.46168919
-20.72628272	-89.46168919
-20.68648607	-89.46168919
-20.73997559	-89.4394009
-20.72461133	-90.53144182
-20.70026193	-90.53144182
-20.71152241	-90.48686526
-20.73376757	-90.50915354
-20.67492425	-90.48686526
-20.36322383	-84.4472078
-20.39872646	-84.46948759
-20.34088163	-84.4472078
-20.40116906	-84.4472078
-20.32474999	-84.49177587
-20.11304555	-79.989891
-20.03133907	-80.01217081
-20.10842976	-79.96760272
-20.07164135	-80.01217081
-20.07988338	-79.96760272
