Saatcioglu and Grira 1999 Column BG-2	
11.01128	96.45234043
11.5109	98.83641337
12.01052	99.56656535
12.51014	102.0195745
13.00976	103.748997
13.50938	106.2019453
14.02623	107.4539818
14.50862	109.5918541
15.00824	111.1145897
15.50786	113.6708815
16.00748	115.5037082
16.5071	117.5087538
17.00672	119.9961702
17.50634	121.4499088
18.00596	122.3868693
18.50558	123.9095441
19.0052	125.4666869
19.50482	128.126383
20.00444	128.3742249
20.50406	130.482614
21.00368	132.1086322
21.5033	133.3212158
22.00292	136.3254711
22.50254	137.2279635
23.00216	138.6817021
23.50178	140.4111246
24.0014	141.8648632
24.50102	143.3530699
25.00064	143.9454711
25.50026	145.8815805
26.0171	146.6167781
26.51673	148.7251672
27.01635	149.7654711
27.51596	150.2889362
28.01558	151.9838298
28.5152	152.3006079
29.01483	154.0299696
29.51444	155.1391489
30.03129	155.771003
30.51368	157.1163526
31.01331	157.467538
31.51292	158.9557447
32.01254	159.2035258
32.51216	159.5202432
33.01178	159.9748328
32.49494	123.5096657
31.99532	115.0959878
31.4957	112.8842553
30.99608	108.5707599
30.49645	104.7051064
29.97961	100.868997
29.49722	97.07726444
28.9976	96.89841945
28.49797	90.65537994
27.99836	90.02857143
27.49874	85.57720365
26.99912	81.36705167
26.49949	77.4325228
25.99988	75.1518541
25.48303	70.79890578
24.98341	70.34431611
24.48379	65.9618845
23.98417	65.50735562
23.48455	58.33401824
22.98493	57.91391489
22.48531	54.46176292
21.98569	50.80287538
21.46884	50.44668693
20.98645	47.20624316
20.4696	40.13131307
19.98721	39.75063222
19.48759	39.60617021
18.98797	39.5306079
18.48835	35.11370213
17.98873	32.17835866
17.48911	27.5547234
16.98949	25.37739818
16.48987	22.57987234
15.99025	18.74869909
15.49063	14.91752584
14.99101	12.46455319
14.49139	9.288024316
13.99177	7.041781155
13.49215	5.415733739
12.99253	1.412281459
12.49291	0.406422128
11.99329	-3.631485714
11.49367	-7.049209726
10.99405	-9.467726444
10.49443	-11.81733739
9.994811	-12.13409726
9.495192	-16.10309422
8.978342	-19.11233435
8.478723	-21.66868085
7.979102	-23.29473556
7.496711	-26.36292401
6.997091	-29.26381763
6.497471	-32.19916109
5.997851	-34.68660182
5.498231	-37.34631003
4.998611	-39.04128267
4.498991	-42.07999392
3.999371	-44.42960486
3.499752	-46.43467477
2.965675	-48.10514894
2.483283	-51.00106991
1.983663	-54.41879635
1.484043	-56.25157447
0.9844235	-58.46336778
0.4848036	-60.6062614
-0.01481631	-61.99112462
-0.5144362	-64.51300912
-1.014056	-67.79288754
-1.513676	-70.34924012
-2.013296	-72.49215805
-2.512916	-72.94674772
-3.029764	-76.54170213
-3.512156	-77.88717325
-4.011776	-79.4787234
-4.511395	-81.48382979
-5.011016	-84.41914894
-5.510636	-85.76954407
-6.010255	-89.0150152
-6.509875	-91.2612766
-7.009495	-93.12851064
-7.509115	-94.51337386
-8.008734	-96.75963526
-8.508354	-98.28231003
-9.007974	-100.0462006
-9.507595	-102.3958055
-10.00721	-105.6756839
-10.50683	-106.543769
-11.00645	-108.4798784
-11.50607	-111.036231
-12.00569	-111.4908207
-12.50531	-111.7386626
-13.02216	-114.5756231
-13.52178	-117.511003
-14.00417	-120.06231
-14.50379	-121.653921
-15.00341	-123.2799392
-15.50303	-124.561459
-16.00265	-126.2908815
-16.50227	-126.8488146
-17.00189	-129.5085106
-17.50151	-131.5824924
-18.00113	-132.4505167
-18.50075	-132.4226748
-19.00037	-135.9093009
-19.51722	-136.6100912
-20.01684	-138.3050456
-20.51646	-140.0344073
-21.01608	-140.4200608
-21.5157	-142.8041337
-22.01532	-143.63769
-22.51494	-144.0578116
-23.01456	-146.0628571
-23.51418	-148.2401824
-24.0138	-149.1082067
-24.51342	-151.6300304
-25.01304	-152.0156839
-25.51266	-155.4333739
-26.02951	-155.6862006
-26.5119	-156.1013374
-27.01152	-159.2088754
-27.51114	-159.663465
-28.01076	-159.9801824
-28.51038	-162.1919149
-29.01	-163.0599392
-29.50962	-163.5834043
-30.00924	-163.4522188
-30.50886	-165.4227964
-31.00848	-167.4622492
-31.5081	-168.7093009
-32.00772	-169.1293617
-32.50734	-169.2737994
-33.00696	-169.0047416
-32.49011	-129.4042553
-31.99049	-126.8479635
-31.49087	-123.0167781
-30.99125	-117.6696049
-30.49163	-114.3208511
-29.99201	-110.6619453
-29.47516	-107.5149544
-28.99277	-102.7929483
-28.47592	-100.1627356
-27.9763	-96.9862614
-27.49391	-93.64243161
-26.99429	-91.6718541
-26.49467	-88.15082067
-25.99505	-85.35331307
-25.49543	-82.65914894
-24.99581	-79.51708207
-24.49619	-77.06413374
-23.99657	-74.12881459
-23.49695	-71.64139818
-22.99733	-67.53465046
-22.49771	-64.42699088
-21.99809	-62.73209726
-21.49847	-59.41772644
-20.99885	-56.44793921
-20.49923	-53.06469909
-19.99961	-51.74874772
-19.48276	-49.29080243
-18.98314	-47.11347112
-18.48352	-44.14368389
-17.98391	-41.6907234
-17.48428	-39.5133921
-16.96744	-38.15800608
-16.48504	-34.2973617
-15.98543	-33.36041337
-15.48581	-29.6326079
-14.98619	-27.69646201
-14.48657	-25.38131307
-13.98695	-22.65269909
-13.48733	-19.3383465
-12.98771	-17.2643769
-12.48809	-13.98448024
-11.98847	-11.5315076
-11.48885	-10.38782979
-10.98923	-7.00456535
-10.48961	-4.896141033
-9.989985	-2.787715502
-9.490366	1.077920973
-8.990746	2.807341033
-8.491126	5.983874772
-7.991507	7.265379939
-7.491887	10.47637082
-6.992267	13.30835258
-6.492647	16.38152584
-5.993027	16.49155015
-5.493407	19.4613617
-4.993787	19.88148936
-4.476939	21.89153191
-3.994547	24.82190274
-3.494927	26.89587842
-2.978079	30.21522188
-2.495687	32.28420669
-1.97884	34.67325836
-1.47922	37.43633435
-0.9968279	38.71285714
-0.497208	40.78683891
0.002411962	44.27346505
0.5020319	46.51971429
1.001652	48.24913678
1.501272	51.15004255
2.000892	53.32737994
2.500511	55.60808511
3.000131	56.68285714
3.51698	60.0711003
4.0166	61.28370821
4.516219	63.49550152
5.033067	65.33325228
5.515459	67.88462006
6.015079	70.23422492
6.514699	72.85951368
7.014319	74.72674772
7.513939	75.93933131
8.013558	79.21920973
8.51318	80.94863222
9.030027	83.71671733
9.512419	84.99325228
10.01204	86.86048632
10.51166	89.14115502
11.01128	89.90583587
11.5109	92.39325228
12.02775	95.02352584
12.51014	97.85051672
13.00976	98.92528875
13.50938	101.6194529
14.009	104.1757447
14.50862	104.6648024
15.00824	107.1522188
15.50786	109.1228571
16.00748	110.5421277
16.5071	112.1682067
17.00672	115.0001824
17.50634	117.0741033
18.00596	118.321155
18.50558	120.3262006
19.0052	122.3312462
19.50482	123.2682067
20.00444	124.6530699
20.50406	126.9682067
21.00368	128.1807903
21.5033	130.2891793
22.00292	130.4336778
22.50254	133.5068085
23.00216	135.0294833
23.50178	136.0353191
24.0014	137.7646809
24.50102	139.3907599
25.00064	139.8797568
25.50026	141.5747112
26.0171	143.3435258
26.51673	145.0728875
27.01635	145.6308207
27.51596	146.9812158
28.01558	148.4694225
28.5152	148.303769
29.01483	150.2743465
29.51444	152.1415805
30.01406	153.0095441
30.51368	154.5666869
31.01331	155.9170213
31.51292	156.9228571
32.01254	157.7219453
32.51216	158.4520973
33.01178	158.941155
33.52863	159.745228
34.01102	160.1258359
34.51064	160.9593921
35.01026	161.7240122
35.50988	162.8676596
36.0095	164.0801824
36.50912	163.7767173
37.00874	164.0589666
37.50837	165.2714894
38.00798	165.0713678
38.5076	166.0082675
39.00722	166.7728875
39.50684	167.7786626
40.00646	168.2331307
40.50608	167.7918541
41.02293	167.7345289
41.50532	169.1143465
42.00494	168.1217629
42.50456	167.8182371
43.00418	166.6189058
43.5038	167.7969605
44.00342	168.7338602
44.50304	168.7404255
45.00266	167.1620669
45.50228	168.3400608
46.0019	167.6920365
46.50152	167.9397568
47.00114	166.9127052
47.50076	167.9874164
48.00038	167.3737994
48.5	167.0013374
49.01685	166.4960486
49.51647	167.9152584
50.01609	167.8529483
49.49924	121.2925228
48.99962	117.4269909
48.48277	114.6245593
47.98315	109.8976292
47.48354	108.7196353
46.98391	103.5792097
46.48429	100.9540426
45.98467	96.84735562
45.48505	94.11878419
44.98543	93.62984802
44.48582	90.79793313
43.98619	86.03653495
43.48657	83.8937386
42.96973	81.12577508
42.48733	77.19629179
41.98772	74.98455927
41.47086	72.49221884
40.98848	70.73337386
40.48885	68.48723404
39.98923	65.68972644
39.48961	63.85702128
38.98999	60.30154407
38.49038	57.22844377
37.99076	56.80837082
37.49113	54.94119149
36.99151	51.83361702
36.4919	48.72604863
35.99227	47.06559271
35.49266	44.1647538
34.9758	43.29177508
34.49342	40.77492401
33.99379	40.21702736
33.49417	37.59181763
32.99455	34.34641945
32.49494	32.92713678
31.99532	31.57677204
31.4957	30.39866869
30.99608	28.15246201
30.49645	26.18189058
29.99684	24.24577508
29.49722	24.10132523
28.9976	21.20046809
28.49797	18.33406079
27.99836	15.29537994
27.49874	13.56598784
26.99912	11.18195137
26.49949	10.65848632
25.99988	9.066911854
25.48303	6.919075988
24.98341	4.638399392
24.48379	2.529996353
23.98417	1.661979939
23.48455	-1.445627964
22.98493	-2.933840729
22.48531	-3.905228571
21.98569	-6.323732523
21.48607	-7.880863222
20.98645	-11.02292401
20.48683	-11.47748936
19.98721	-12.8623465
19.48759	-14.52283891
18.98797	-17.28589666
18.48835	-18.53293617
17.98873	-19.53878419
17.48911	-20.75136778
16.98949	-22.41186626
16.48987	-25.58840122
15.99025	-26.52533739
15.49063	-28.8404924
14.99101	-30.70772036
14.49139	-32.26486322
13.99177	-33.09844985
13.49215	-35.31022492
12.99253	-36.14381155
12.49291	-38.49341641
11.99329	-41.08421277
11.49367	-42.7102614
10.97682	-43.85892401
10.49443	-45.61781763
9.994811	-47.07159878
9.495192	-48.28418845
8.99557	-50.1858845
8.495952	-52.32876596
7.979102	-52.78832219
7.496711	-54.75394529
6.997091	-55.86318541
6.497471	-57.31696049
5.997851	-60.32121581
5.498231	-62.25738602
4.998611	-63.53884498
4.498991	-66.12966565
3.999371	-67.4456535
3.499752	-70.58772036
2.982903	-71.04729483
2.483283	-75.01629179
1.983663	-75.22966565
1.484043	-75.37416413
0.9844235	-77.93051672
0.4848036	-80.28012158
-0.01481631	-82.31963526
-0.5144362	-83.18765957
-1.014056	-83.78012158
-1.513676	-86.37088146
-2.030524	-87.38176292
-2.512916	-89.31294833
-3.012536	-91.55914894
-3.512156	-92.73732523
-4.011776	-94.05325228
-4.511395	-96.09276596
-5.011016	-97.99446809
-5.510636	-99.06924012
-6.010255	-101.0398784
-6.509875	-103.596231
-7.009495	-104.7398784
-7.509115	-106.6415805
-8.008734	-106.9238906
-8.508354	-109.5835866
-9.007974	-110.0037082
-9.507595	-111.9743465
-10.00721	-112.36
-10.50683	-114.8818845
-11.00645	-118.0928875
-11.5233	-118.6213374
-12.00569	-119.518845
-12.50531	-120.8348328
-13.00493	-123.0810942
-13.50455	-123.8457143
-14.00417	-124.4381155
-14.52102	-127.6541033
-15.00341	-128.792766
-15.50303	-129.2473556
-16.00265	-131.1490578
-16.50227	-132.4305167
-17.01912	-132.8212158
-17.50151	-134.7523404
-18.00113	-135.1035866
-18.50075	-136.6951368
-19.00037	-137.6320973
-19.53445	-139.9227356
-20.01684	-141.1992097
-20.51646	-142.3084498
-21.01608	-142.866383
-21.5157	-144.492462
-22.01532	-145.532766
-22.51494	-146.5041337
-23.01456	-148.7848024
-23.51418	-149.997386
-24.0138	-151.8646201
-24.51342	-152.6981763
-25.01304	-153.3594529
-25.51266	-154.2618845
-26.01228	-155.5434043
-26.5119	-155.8601216
-27.01152	-157.4172644
-27.51114	-157.5617021
-28.01076	-158.9465046
-28.51038	-159.6422492
-29.01	-162.1296657
-29.50962	-162.4808511
-30.00924	-162.6942249
-30.52609	-164.1184802
-31.00848	-163.8789058
-31.5081	-165.9872948
-32.00772	-167.3721581
-32.50734	-167.9989666
-33.00696	-168.9703343
-33.50658	-169.3215198
-34.0062	-169.1558055
-34.52304	-169.7531915
-35.00544	-170.2027356
-35.50505	-171.4497264
-36.00468	-172.31769
-36.5043	-172.6344073
-37.00392	-171.9174468
-37.50354	-171.4761702
-38.00316	-173.2055319
-38.50278	-173.7289362
-39.0024	-174.5969605
-39.50202	-174.7069301
-40.00164	-173.3008511
-40.50126	-174.4789058
-41.00087	-175.4158055
-41.5005	-175.9736778
-42.00011	-175.670152
-42.51697	-175.9918541
-43.01658	-176.3774468
-43.51621	-176.8319149
-44.01582	-176.7006687
-44.51545	-176.3282675
-45.01506	-177.1272948
-45.51469	-176.2035866
-46.0143	-176.761459
-46.51392	-176.2856535
-47.01355	-176.5334347
-47.51316	-176.3332523
-48.01279	-174.7548936
-48.5124	-174.6925836
-49.01203	-174.6991489
-49.51164	-173.3274772
-50.01126	-173.2995745
-49.49442	-128.1518541
-48.9948	-123.4593313
-48.49517	-121.7644985
-47.99556	-118.1056535
-47.49593	-116.479696
-46.99632	-112.9931915
-46.49669	-109.0931915
-45.99708	-106.3302128
-45.49746	-103.6016413
-44.99783	-100.6319757
-44.49822	-96.83531915
-43.9986	-94.58911854
-43.49898	-92.27404255
-42.99936	-88.06395137
-42.49974	-86.30012158
-41.98289	-82.80863222
-41.48327	-80.76917933
-40.98365	-78.00613982
-40.48403	-76.3112462
-39.98441	-73.37598784
-39.48479	-70.61294833
-38.98517	-68.22893617
-38.48555	-67.01641337
-37.98593	-64.56352584
-37.48631	-62.3862614
-36.98669	-58.83075988
-36.48707	-56.58455927
-35.98745	-55.19975076
-35.48783	-52.3333617
-34.98821	-49.81152584
-34.48859	-49.39144073
-33.97174	-46.17552584
-33.48935	-44.72676596
-32.98973	-44.27223708
-32.49011	-41.44029179
-31.99049	-39.46972644
-31.49087	-37.67143465
-30.99125	-35.76978723
-30.49163	-33.55802432
-29.99201	-32.20764742
-29.49239	-30.23708207
-28.99277	-27.61186018
-28.49315	-26.39930091
-27.99353	-24.3253617
-27.49391	-21.9068693
-26.97706	-19.75902736
-26.49467	-19.27500912
-25.99505	-16.85651064
-25.49543	-14.92038298
-24.99581	-12.46743465
-24.49619	-11.11703951
-23.99657	-9.973379939
-23.49695	-7.003598784
-22.99733	-6.204492401
-22.49771	-4.06162614
-21.99809	-2.952417021
-21.49847	-0.396088997
-20.99885	1.505587234
-20.49923	2.580345289
-19.99961	4.240840729
-19.49999	6.555981763
-18.98314	6.843258359
-18.48352	9.330674772
-17.98391	10.43989666
-17.48428	13.47859574
-16.98466	14.07099088
-16.48504	15.38693617
-15.98543	16.3238845
-15.48581	17.39864438
-14.98619	19.57597568
-14.48657	20.47846809
-13.98695	22.44906991
-13.48733	22.73136778
-12.98771	25.28770821
-12.48809	26.08683283
-11.98847	28.78099088
-11.48885	30.26922188
-10.98923	32.06755015
-10.48961	33.83142249
-9.989985	34.90619453
-9.490366	36.29106383
-8.990746	38.22721581
-8.491126	38.88851672
-7.991507	41.20367781
-7.491887	41.93390274
-6.992267	43.90451064
-6.492647	44.84145289
-5.993027	46.43305775
-5.493407	47.61120365
-4.993787	48.65151976
-4.494167	50.51875988
-3.994547	51.76581763
-3.494927	52.25485106
-2.995308	54.36327052
-2.495687	56.98852888
-1.996068	58.78686322
-1.496448	58.75907599
-0.9968279	61.03975684
-0.497208	61.25319149
0.002411962	63.223769
0.5020319	63.91957447
1.001652	66.30364742
1.501272	66.65483283
2.000892	68.93556231
2.500511	70.18261398
3.000131	71.73975684
3.534208	73.54802432
4.0166	72.96401216
4.516219	76.10607903
5.01584	77.66322188
5.515459	77.73878419
6.015079	77.67653495
6.514699	80.26735562
7.014319	82.78924012
7.513939	83.07155015
8.013558	85.35227964
8.51318	86.53039514
9.012799	88.15641337
9.512419	89.05896657
10.01204	90.82279635
10.51166	91.69088146
11.01128	92.90346505
11.5109	94.2193921
12.01052	95.74206687
12.52737	96.3049848
13.00976	97.78826748
13.50938	99.48322188
14.009	100.1100304
14.50862	101.9083891
15.00824	102.2596353
15.50786	103.7133739
16.00748	105.3738602
16.5071	106.7242553
17.00672	107.730152
17.52357	109.1199392
18.02319	109.6779331
18.50558	111.712462
19.0052	112.993921
19.50482	114.3443161
20.02167	115.2173252
20.50406	115.6669301
21.00368	117.3274164
21.5033	117.6786018
22.00292	118.5810942
22.51977	119.6952584
23.00216	120.592766
23.50178	121.6330699
24.0014	122.7767173
24.50102	123.8514894
25.00064	125.0296049
25.50026	125.587538
26.0171	127.0462614
26.53395	128.1260182
27.01635	129.1957447
27.51596	130.3393921
28.01558	129.8292401
28.53243	132.0459574
29.01483	130.3937386
29.53167	134.1265046
30.01406	135.0928875
30.51368	136.1331915
31.01331	137.2079027
31.51292	137.3868085
32.01254	138.7716717
32.51216	139.053921
33.01178	140.0941641
33.51141	142.0302736
34.01102	141.4511854
34.51064	142.8359878
35.01026	143.8418237
35.50988	142.9525836
36.0095	144.7164134
36.50912	145.7566565
37.00874	146.383465
37.50837	147.113617
38.00798	148.2916717
38.5076	148.2638298
39.00722	148.6839514
39.50684	150.1031611
40.00646	148.972766
40.50608	150.4953799
41.0057	151.4322796
41.50532	150.8186626
42.00494	152.9270517
42.50456	153.7950152
43.00418	153.0091185
43.5038	153.1534954
44.00342	154.2626748
44.50304	155.0961702
45.01989	155.28
45.51951	155.5622492
46.0019	156.3907599
46.50152	155.6737994
47.00114	155.6458967
47.50076	156.996231
48.00038	156.7271125
48.5	157.7673556
49.01685	156.9519757
49.51647	158.1989666
48.99962	118.3227964
48.48277	117.7944073
47.98315	108.4849848
47.48354	107.582614
46.98391	106.852462
46.48429	102.4356231
45.98467	98.32887538
45.48505	97.49537994
44.98543	92.6306383
44.48582	88.52389058
43.98619	88.31057751
43.48657	82.58443769
42.98695	79.78699088
42.48733	79.29805471
41.98772	76.776231
41.48809	74.56449848
40.98848	70.97458967
40.47162	67.89647416
39.98923	64.4493617
39.48961	60.92832827
38.98999	60.33598784
38.49038	59.95038906
37.99076	57.25629179
37.49113	52.21923404
36.99151	51.69579939
36.4919	51.34464438
35.99227	48.71943465
35.49266	46.16314894
34.99303	43.36566565
34.47619	41.63132523
33.97656	41.31460182
33.49417	36.48925228
32.99455	35.69017021
32.49494	32.96159271
31.99532	32.16250456
31.4957	28.53809119
30.99608	27.98018237
30.49645	26.73317325
29.99684	23.66004255
29.49722	20.96591489
28.98037	19.02481459
28.49797	18.16178723
27.99836	15.43319757
27.49874	15.21983587
26.99912	12.4912462
26.49949	12.41569605
25.99988	9.032462006
25.48303	6.540072948
24.98341	6.085513678
24.48379	3.460284498
23.98417	0.387136657
23.48455	-0.377517082
22.98493	-2.451469909
22.48531	-3.147213982
21.98569	-6.185914894
21.48607	-6.640474164
20.98645	-9.33462614
20.48683	-11.61531307
19.98721	-11.93205471
19.48759	-12.17989058
18.98797	-13.53029179
18.48835	-14.98406079
17.98873	-17.71266261
17.48911	-18.8218845
16.98949	-20.17228571
16.48987	-22.72862006
15.99025	-22.942
15.49063	-25.05042553
14.99101	-26.84874772
14.49139	-29.26726444
13.97454	-29.72682067
13.49215	-32.10590274
12.99253	-32.45711246
12.47568	-34.53606079
11.99329	-35.95040122
11.49367	-38.30001216
10.99405	-39.13359878
10.49443	-41.48320973
9.994811	-43.52271733
9.495192	-43.66720365
8.99557	-44.84533739
8.478723	-46.37300912
7.979102	-48.03351976
7.496711	-48.20748328
6.997091	-51.72855927
6.497471	-52.21759878
5.997851	-52.67218237
5.498231	-54.71170213
4.998611	-55.75201824
4.498991	-57.82599392
3.999371	-58.17721581
3.499752	-59.11417021
2.982903	-61.81331307
2.483283	-63.37045593
1.983663	-65.23768997
1.484043	-66.69148936
0.9844235	-67.52504559
0.4848036	-69.56455927
-0.03204459	-69.88632219
-0.5144362	-71.26620061
-1.014056	-73.20237082
-1.513676	-73.8981155
-2.013296	-75.83428571
-2.512916	-77.0468693
-3.012536	-77.22583587
-3.512156	-79.40316109
-4.011776	-81.06370821
-4.511395	-81.55270517
-5.011016	-83.31659574
-5.527864	-83.8106383
-6.010255	-86.25860182
-6.509875	-88.84942249
-7.009495	-89.09726444
-7.509115	-90.51659574
-8.008734	-91.14346505
-8.508354	-91.77027356
-9.025203	-94.02151976
-9.507595	-94.22990881
-10.00721	-94.37440729
-10.50683	-97.75768997
-11.00645	-98.24674772
-11.50607	-100.0795137
-12.00569	-100.5685714
-12.50531	-101.5744073
-13.00493	-102.8903951
-13.50455	-103.4138602
-14.00417	-105.2121581
-14.50379	-105.7700912
-15.00341	-106.5692401
-15.50303	-107.9541033
-16.00265	-109.2700304
-16.50227	-110.8961094
-17.00189	-111.7641337
-17.50151	-113.6313678
-18.00113	-114.7750152
-18.50075	-116.4355623
-19.00037	-116.4766565
-19.53445	-118.526079
-20.01684	-119.4235866
-20.51646	-119.740304
-21.01608	-121.2630395
-21.5157	-122.7167781
-22.01532	-123.4125228
-22.51494	-124.9351976
-23.01456	-126.2166565
-23.51418	-126.7057143
-24.0138	-128.0216413
-24.51342	-128.3728267
-25.03027	-130.0038298
-25.51266	-131.1769605
-26.01228	-132.1138602
-26.5119	-133.2575684
-27.01152	-133.2297264
-27.51114	-135.4070517
-28.01076	-136.9297264
-28.52761	-137.5615198
-29.01	-138.08
-29.50962	-137.9832219
-30.00924	-140.7462614
-30.50886	-140.6840122
-31.00848	-142.1032827
-31.5081	-143.3158663
-32.00772	-144.3217021
-32.50734	-145.5686322
-33.00696	-145.5753191
-33.50658	-147.028997
-34.0062	-147.6213374
-34.50582	-148.4548936
-35.00544	-149.0128267
-35.50505	-150.3976292
-36.00468	-150.7143465
-36.5043	-151.7890578
-37.00392	-151.2099696
-37.50354	-151.6300304
-38.00316	-154.0829179
-38.50278	-154.7441945
-39.0024	-155.0953191
-39.50202	-156.7213374
-40.00164	-157.0379939
-40.50126	-157.8715502
-41.00087	-158.4983587
-41.5005	-158.746079
-42.00011	-160.3375684
-42.51697	-160.5559271
-43.01658	-160.8381763
-43.51621	-161.7406079
-44.03305	-161.958845
-44.51545	-162.2016413
-45.01506	-162.9317933
-45.51469	-163.5930091
-46.0143	-163.8752584
-46.51392	-163.8818237
-47.01355	-163.7505775
-47.51316	-163.7571429
-48.01279	-164.3839514
-48.5124	-164.7694833
-49.01203	-162.6054103
-49.51164	-162.7841945
-48.9948	-122.8047416
-48.49517	-118.6635258
-47.99556	-117.0031003
-47.49593	-113.4821277
-46.99632	-110.20231
-46.49669	-108.8175076
-45.99708	-104.4006687
-45.49746	-102.0856535
-44.99783	-98.56462006
-44.49822	-94.5612766
-43.9986	-91.24699088
-43.49898	-89.68990881
-42.99936	-85.89325228
-42.49974	-83.85386018
-41.98289	-81.53379939
-41.48327	-77.80601824
-40.98365	-75.83550152
-40.48403	-73.93386018
-39.98441	-72.20449848
-39.48479	-68.2700304
-38.98517	-65.23136778
-38.48555	-63.36419453
-37.98593	-60.22217021
-37.48631	-59.11300304
-36.98669	-56.28106991
-36.48707	-54.13824924
-35.98745	-53.71818237
-35.48783	-50.12822492
-34.98821	-49.0535076
-34.48859	-45.9114772
-33.98897	-44.87120365
-33.48935	-42.17708207
-32.98973	-40.1376231
-32.49011	-38.37378116
-31.97326	-36.84615805
-31.49087	-34.50156231
-30.99125	-33.01337386
-30.49163	-31.52517325
-29.99201	-29.31342249
-29.49239	-29.03114894
-28.99277	-25.82019453
-28.49315	-24.46981155
-27.99353	-21.98241337
-27.49391	-20.08074772
-26.99429	-18.52362918
-26.49467	-16.34632219
-25.99505	-13.96227964
-25.49543	-13.71445593
-24.99581	-11.98506383
-24.49619	-9.359829787
-23.97934	-7.659908815
-23.49695	-5.590940426
-22.99733	-3.930454711
-22.49771	-2.511144073
-21.99809	-0.333828815
-21.49847	0.844293617
-20.99885	2.952702128
-20.49923	4.578742249
-19.99961	6.066959271
-19.48276	9.214012158
-18.98314	10.35768389
-18.48352	11.81144681
-17.98391	12.95511854
-17.48428	14.61561702
-16.98466	16.65512462
-16.48504	16.83405471
-15.98543	18.25336778
-15.48581	20.63742857
-14.98619	21.60883283
-14.48657	22.85586626
-13.98695	25.0676535
-13.48733	26.76262006
-12.98771	28.35421277
-12.48809	28.94661398
-11.98847	30.98612158
-11.48885	32.33653495
-10.98923	33.06674772
-10.47238	35.14569605
-9.972758	35.94483283
-9.490366	37.11798176
-8.973518	38.37001216
-8.491126	41.33483283
-7.991507	42.23733131
-7.491887	43.3810152
-6.992267	45.73062614
-6.492647	45.70283891
-5.993027	47.60453495
-5.493407	48.47257751
-4.993787	50.20199392
-4.494167	51.690231
-3.994547	53.3507538
-3.494927	54.14987842
-2.995308	54.74228571
-2.495687	56.78179939
-1.996068	58.54568389
-1.496448	59.31035866
-0.9968279	61.03975684
-0.497208	61.28765957
0.002411962	62.63805471
0.5020319	64.43641337
1.01888	65.58504559
1.501272	67.30948328
2.000892	67.86741641
2.500511	68.83884498
3.000131	70.46492401
3.51698	71.4412766
4.0166	73.13629179
4.516219	74.76231003
5.01584	76.07829787
5.515459	76.56735562
6.015079	77.43537994
6.514699	79.13033435
7.014319	81.06650456
7.531167	82.35294833
8.030787	82.84200608
8.51318	84.77319149
9.012799	86.33033435
9.512419	87.12948328
10.01204	88.8243769
10.51166	88.76218845
11.01128	90.80170213
11.5109	91.46297872
12.01052	93.29574468
12.51014	95.09410334
13.00976	95.5831003
13.52661	95.87039514
14.009	97.49148936
14.50862	99.59987842
15.00824	99.36534954
15.50786	101.646079
16.00748	102.4451672
16.5071	104.3468693
17.00672	104.7325228
17.50634	106.5308815
18.00596	107.0543465
18.50558	108.5425532
19.02243	108.3474772
19.50482	109.3138602
20.00444	110.2163526
20.50406	112.2903343
21.00368	111.2633435
21.5033	113.7506991
22.00292	114.1363526
22.50254	116.3136778
23.00216	116.8716109
23.50178	117.6018237
24.0014	119.7791489
24.50102	119.4412158
25.00064	121.3084498
25.50026	122.7966565
26.0171	122.0502736
26.53395	124.301459
27.01635	124.9922188
27.51596	126.342614
28.01558	126.3837082
28.5152	127.9752584
29.01483	129.0155623
29.51444	129.8835258
30.01406	131.233921
30.51368	132.3775684
31.01331	131.3849848
31.51292	132.5286322
32.01254	132.8109422
32.51216	134.0579331
33.01178	135.2704559
33.51141	135.8628571
34.01102	136.3517933
34.51064	137.84
35.01026	139.8794529
35.50988	140.4029179
36.0095	140.4439514
36.50912	140.7606687
37.00874	141.9043161
37.50837	143.5992097
38.00798	143.7091793
38.5076	143.7502128
39.00722	145.1350152
39.50684	146.5198176
40.00646	146.7675988
40.50608	148.393617
41.0057	148.6069909
41.50532	148.9236474
42.00494	149.8950152
42.52179	151.1469301
43.00418	149.8392705
43.52103	151.5735562
44.00342	150.6448632
44.50304	151.8918541
45.00266	152.4152584
45.50228	152.4562918
46.0019	152.4973252
46.50152	153.399696
47.00114	153.337386
47.50076	153.7919149
48.00038	153.9362918
48.5	154.2874164
49.01685	154.1610942
49.51647	154.82231
48.99962	115.4975076
48.48277	114.3489362
47.96592	107.5152584
47.48354	107.1001824
46.98391	106.6801824
46.48429	101.367538
45.98467	96.36492401
45.48505	95.56589666
44.98543	91.14905775
44.48582	90.3500304
43.98619	85.27854103
43.48657	84.75513678
42.96973	80.47112462
42.48733	79.84930091
41.98772	75.983769
41.47086	73.04346505
40.98848	70.11319149
40.48885	67.04012158
39.98923	65.62085106
39.48961	63.06455927
38.98999	58.54432827
38.49038	56.12587234
37.97352	55.35627356
37.49113	51.73686322
36.97429	49.34787234
36.4919	46.38309422
35.99227	46.06638906
35.49266	43.16555015
34.99303	39.85125228
34.49342	38.39751976
33.99379	36.97824316
33.49417	35.66232827
32.99455	33.07157447
32.49494	30.85982979
31.99532	30.57756839
31.4957	27.02206687
30.99608	26.73979939
30.49645	24.355769
29.99684	22.00619453
29.49722	19.65661398
