"Pujol 2002, No. 10-1-2.25N"	
32189	
5.190204578	71.84356254
5.169777322	71.82127426
5.198266582	71.84356254
5.151270002	71.82127426
5.162573094	71.82127426
5.332649596	74.29508677
5.301255205	74.29508677
5.339193088	74.29508677
5.335290625	74.27279849
5.34051456	74.29508677
5.47604564	76.43460054
5.471808497	76.3677357
5.461702969	76.43460054
5.481069662	76.43460054
5.492896489	76.41231226
5.585251379	78.4403931
5.603622336	78.41810482
5.558942007	78.41810482
5.594695212	78.39581654
5.574868655	78.39581654
5.639862871	76.10030176
5.625119735	76.07801348
5.609652313	76.0557252
5.602049855	76.0557252
5.60026724	76.0557252
5.65973797	78.35123997
5.718166978	78.35123997
5.652410153	78.41810482
5.70255968	78.2843836
5.661059442	78.32896017
5.870817161	80.98106198
5.904915492	80.93648541
5.86883591	81.00335024
5.875840544	81.00335024
5.884963111	81.00335024
5.852340179	83.09828744
5.873490763	83.09828744
5.873352165	83.05371088
5.914331223	83.05371088
5.921272625	83.05371088
6.046191687	85.43837876
6.03198506	85.46066704
6.023520994	85.43837876
6.052658535	85.34923413
6.095632256	85.43837876
6.123775978	87.24359375
6.117033211	87.22130547
6.13996641	87.22130547
6.109644079	87.33273841
6.210892242	87.26587356
6.294747938	89.49453196
6.292103077	89.49453196
6.341544923	89.51682022
6.310273482	89.44996387
6.324481387	89.42767559
6.264831821	89.18252147
6.234097528	89.18252147
6.281881306	89.16023318
6.282740359	89.16023318
6.310036524	89.16023318
6.262552936	88.44706761
6.254425465	88.46935589
6.279075492	88.44706761
6.299764935	88.46935589
6.251647116	88.44706761
6.352798835	87.15444063
6.333494097	87.13216084
6.323386014	87.15444063
6.320805662	87.13216084
6.29179203	87.15444063
6.30384815	87.37730647
6.26365725	87.31045012
6.238942075	87.35502669
6.23226254	87.31045012
6.232661089	87.33273841
6.335489399	87.22130547
6.350295766	87.22130547
6.362122593	87.19901719
6.321542723	87.22130547
6.329731509	87.17672891
6.392400853	90.11856139
6.353341731	90.14084967
6.394577546	90.0962731
6.378392224	90.14084967
6.403302202	90.0962731
6.502602328	92.19121031
6.550399519	92.25807516
6.545361445	92.14664222
6.52044955	92.19121031
6.516808954	92.14664222
6.638650116	94.26386772
6.643339459	94.24157943
6.597536293	94.24157943
6.612142108	94.24157943
6.593772428	94.26386772
6.702530438	96.38109319
6.763998385	96.38109319
6.715217595	96.3588049
6.743246989	96.40337299
6.739741798	96.38109319
6.823600687	98.63203137
6.852814233	98.63203137
6.822539805	98.60975159
6.858493563	98.60975159
6.824060552	98.60975159
6.855149324	98.3200209
6.816291393	98.36459746
6.86519673	98.3200209
6.80776665	98.36459746
6.810133037	98.27545283
6.867427074	97.69599995
6.869610154	97.71828823
6.847799153	97.71828823
6.841516889	97.69599995
6.793275163	97.74056802
6.915062673	95.24308428
6.893112435	95.19850771
6.823385445	95.22079599
6.80593741	95.22079599
6.796551699	95.22079599
6.866939106	95.19850771
6.928469008	95.17621943
6.897673399	95.19850771
6.875067215	95.17621943
6.838188618	95.19850771
6.859472053	93.23729172
6.855096951	93.14813859
6.844529642	93.19271516
6.863495869	93.17042687
6.907913054	93.19271516
6.839147947	89.60457345
6.849456582	89.58228517
6.797910855	89.62686173
6.8295636	89.58228517
6.857455673	89.58228517
6.834413895	89.7828712
6.814711246	89.71600636
6.823635816	89.73829464
6.804070487	89.71600636
6.818678218	89.73829464
6.653109669	84.9466791
6.646889359	84.90210254
6.684367697	84.92439082
6.632946516	84.92439082
6.623162894	84.92439082
6.484825362	81.09110346
6.452970787	81.11338325
6.495733098	81.11338325
6.463079508	81.09110346
6.481125367	81.11338325
6.344597914	76.03204549
6.305725292	75.96518914
6.330713831	76.00975721
6.254304751	75.96518914
6.234874188	75.98746893
6.290521015	77.43609691
6.29482075	77.45838519
6.280874074	77.45838519
6.263362809	77.48067345
6.221987756	77.48067345
5.937220351	71.55244043
5.955665398	71.57472871
5.973312068	71.57472871
6.035502387	71.53015215
6.043762707	71.53015215
5.735106606	66.82768546
5.781247007	66.8722578
5.780846541	66.82768546
5.817396846	66.84997375
5.789840729	66.8722578
5.781549751	67.16198424
5.760998268	67.18427252
5.727946129	67.16198424
5.71465987	67.13970019
5.754253585	67.16198424
5.61849449	62.88296097
5.631122248	62.90524925
5.585643541	62.86067269
5.562251117	62.90524925
5.550685518	62.90524925
5.23249936	57.17759377
5.268577984	57.1107374
5.310415455	57.1107374
5.32938264	57.08844912
5.362883147	57.02158852
5.093837368	53.92375504
5.060064774	53.92375504
5.026028716	53.94603908
5.07963138	53.94603908
5.118825587	53.94603908
5.054983268	54.81410272
5.067607833	54.81410272
5.069201392	54.85867503
5.077065398	54.836391
5.132250763	54.81410272
5.060937878	56.32959127
5.068729392	56.28501896
5.048777011	56.35187955
5.015987378	56.30730299
4.993452728	56.32959127
4.974099129	54.01178824
5.012310056	54.07864461
4.976941349	54.01178824
4.997830704	54.05636056
4.94733085	54.03407227
4.761343987	49.28702905
4.798622091	49.30931733
4.757705307	49.28702905
4.731273623	49.33160561
4.712503797	49.33160561
4.454566625	45.29773222
4.492627138	45.23087162
4.537319923	45.3200205
4.607833154	45.2531599
4.572875131	45.27544394
4.585865991	45.56517038
4.562734475	45.56517038
4.551106604	45.60974269
4.512709814	45.63203097
4.493466072	45.56517038
4.282601804	40.19410618
4.250010807	40.14952962
4.219413834	40.19410618
4.296149291	40.19410618
4.291001041	40.2386785
3.986689385	35.91507866
4.00598071	35.84822231
4.058786595	35.82593403
4.049737798	35.87050634
4.022707971	35.89279462
3.934146326	37.43056721
3.985244962	37.47513955
4.025426921	37.45285549
3.965876993	37.47513955
3.980022624	37.47513955
3.670420606	31.23489814
3.633081825	31.25718431
3.604655478	31.212612
3.566454451	31.23489814
3.543263536	31.30175663
3.300097922	25.61867771
3.298503724	25.5741054
3.268890032	25.55181923
3.242906078	25.48495863
3.23332173	25.48495863
3.033026367	22.47626981
3.010707279	22.63227717
3.0124768	22.52084423
2.983923352	22.52084423
3.019604384	22.45398364
3.026280088	22.94428764
3.020335378	22.96657592
3.010027701	22.98886209
2.99462351	22.96657592
2.996531629	22.89971533
2.721445654	18.21953268
2.71120089	18.21953268
2.731690738	18.21953268
2.68786978	18.21953268
2.666521997	18.21953268
2.606945722	19.53444155
2.619969315	19.55672772
2.678333974	19.57901389
2.691481315	19.53444155
2.696966479	19.53444155
2.285965565	13.73992973
2.281404761	13.73992973
2.226542579	13.71764251
2.20975544	13.71764251
2.220399233	13.73992973
1.79619078	9.015173716
1.793150723	9.015173716
1.807756858	9.015173716
1.782706684	9.015173716
1.824608186	8.992886502
1.602851191	7.098527389
1.575556941	7.120814069
1.625519648	7.076240709
1.561548791	7.143100238
1.550904679	7.120814069
1.32120879	4.713862693
1.333437519	4.736149373
1.277653452	4.736149373
1.288096852	4.736149373
1.240836729	4.713862693
1.198499155	3.554960376
1.12989029	3.532673963
1.129505632	3.621820172
1.152895502	3.554960376
1.155013994	3.577247079
1.171768239	4.361456295
1.186910723	4.40602941
1.150033403	4.428315823
1.124721921	4.450602526
1.188171678	4.450602526
1.02139295	2.422523266
0.979891994	2.467096648
0.940559268	2.422523266
1.048624766	2.422523266
1.04367659	2.489383083
0.747005634	0.394444228
0.813694803	0.394444228
0.810391441	0.394444228
0.806365549	0.43901741
0.75480569	0.394444228
0.255506615	-6.514397002
0.311055042	-6.53668317
0.351580722	-6.492110322
0.295768651	-6.469823619
0.262456561	-6.469823619
0.263059255	-5.689793174
0.2140544	-5.667506494
0.186795798	-5.645219814
0.27331362	-5.645219814
0.285927985	-5.689793174
0.279122805	-5.53378688
0.341222867	-5.511500734
0.274561642	-5.53378688
0.255818062	-5.556073583
0.231655743	-5.578360263
0.206291029	-6.960128691
0.203883725	-6.937841989
0.173177654	-6.960128691
0.144199809	-6.937841989
0.17935072	-6.982414838
-0.077997795	-9.166499857
-0.068196543	-9.233360454
0.009804512	-9.188787071
0.015848677	-9.21107324
0.006925828	-9.21107324
-0.236709085	-11.6848847
-0.236445701	-11.6848847
-0.285224136	-11.6848847
-0.2402915	-11.72945702
-0.258247441	-11.64031132
-0.326300217	-10.03567707
-0.309549424	-10.05796321
-0.263783582	-10.08025043
-0.252498972	-10.0133909
-0.226959274	-10.03567707
-0.340949543	-11.37287209
-0.372598336	-11.32829871
-0.358660842	-11.37287209
-0.353139312	-11.35058594
-0.408687699	-11.32829871
-0.557826623	-13.46781141
-0.56112204	-13.42323803
-0.605085907	-13.46781141
-0.639312857	-13.42323803
-0.572850348	-13.40095082
-0.710423634	-15.54046352
-0.767121682	-15.49589014
-0.784289646	-15.56274967
-0.789700641	-15.51817629
-0.823701012	-15.49589014
-0.949634331	-17.74683469
-0.997355756	-17.74683469
-0.975254386	-17.7691219
-0.997753108	-17.74683469
-1.025645341	-17.74683469
-1.196647081	-19.95320799
-1.242583896	-19.95320799
-1.213135308	-19.93091971
-1.211415046	-19.93091971
-1.167688058	-19.90863354
-1.410965285	-21.82527933
-1.378974507	-21.82527933
-1.311161943	-21.82527933
-1.35934483	-21.82527933
-1.420747949	-21.82527933
-1.376722607	-21.3572615
-1.386512936	-21.40183595
-1.351210493	-21.3572615
-1.404387782	-21.37954767
-1.451873447	-21.3572615
-1.601821605	-25.01226171
-1.699623337	-25.07912231
-1.704412158	-25.05683403
-1.686256602	-25.14598079
-1.655350658	-25.12369462
-1.860250257	-26.86204902
-1.809489174	-26.86204902
-1.838467678	-26.83976074
-1.797687417	-26.83976074
-1.837344363	-26.83976074
-1.900901182	-25.07912231
-1.927717204	-25.14598079
-1.884214799	-25.10140845
-1.844266924	-25.12369462
-1.846910029	-25.12369462
-2.179276308	-29.20214033
-2.120443002	-29.15756591
-2.134814095	-29.13527974
-2.146957557	-29.20214033
-2.216915119	-29.17985205
-2.342145388	-31.25250521
-2.341059277	-31.27479137
-2.294687347	-31.25250521
-2.288407958	-31.25250521
-2.304353928	-31.18564461
-2.4876814	-33.68174328
-2.53740124	-33.61488269
-2.522171734	-33.63716886
-2.476622611	-33.59259652
-2.476830827	-33.63716886
-2.685783144	-35.62067736
-2.665926568	-35.64296141
-2.652670168	-35.62067736
-2.601645621	-35.62067736
-2.667673734	-35.62067736
-2.874395707	-37.96076869
-2.83690268	-38.02762504
-2.856125026	-37.98305273
-2.852025523	-37.98305273
-2.794457484	-37.98305273
-3.013319566	-40.07799416
-3.019917029	-40.0334176
-3.014676487	-40.1002782
-2.981827135	-40.1002782
-2.985754508	-40.07799416
-3.213099817	-42.57409073
-3.199181883	-42.55180244
-3.191353963	-42.57409073
-3.200739355	-42.57409073
-3.199804936	-42.52951841
-3.312684484	-44.64674388
-3.359083239	-44.64674388
-3.34189803	-44.64674388
-3.286077157	-44.6244556
-3.329896837	-44.6244556
-3.389337229	-42.93067351
-3.341842782	-42.90838948
-3.337914771	-42.93067351
-3.366864533	-42.93067351
-3.407618129	-42.9529618
-3.388757607	-42.70780767
-3.387002138	-42.68552364
-3.405320402	-42.73009595
-3.333551804	-42.77466829
-3.380469504	-42.73009595
-3.47734001	-44.80274913
-3.524578338	-44.86960972
-3.554010958	-44.80274913
-3.514390098	-44.82503316
-3.44509487	-44.84732144
-3.591123	-46.98683519
-3.597865448	-46.98683519
-3.561619803	-47.00911923
-3.608706759	-46.98683519
-3.599557686	-47.00911923
-3.727167595	-49.23777763
-3.730527163	-49.19320531
-3.767133034	-49.148633
-3.748807744	-49.2154936
-3.799351669	-49.12634472
-3.910438383	-51.3550031
-3.839793898	-51.39957544
-3.88016587	-51.3550031
-3.92438442	-51.3550031
-3.943259951	-51.37729138
-3.989260795	-53.53908919
-4.023005925	-53.56137747
-4.052644846	-53.53908919
-4.095541923	-53.53908919
-4.090583367	-53.53908919
-4.191388272	-55.74545931
-4.150662459	-55.70088699
-4.171387669	-55.72317527
-4.201025951	-55.70088699
-4.215513287	-55.74545931
-4.252064869	-54.60940179
-4.272318717	-54.58711351
-4.250164734	-54.54254119
-4.207478748	-54.58711351
-4.177773402	-54.60940179
-4.252705806	-53.47278431
-4.261030635	-53.47278431
-4.226567924	-53.49507259
-4.203925015	-53.47278431
-4.223065607	-53.49507259
-4.320879156	-55.50086514
-4.368800255	-55.50086514
-4.349990829	-55.47857686
-4.37464373	-55.47857686
-4.344381437	-55.52315343
-4.508034842	-58.15296693
-4.499048957	-58.15296693
-4.506678241	-58.1306829
-4.500597169	-58.1306829
-4.453138489	-58.1306829
-4.595719551	-60.06961486
-4.659614243	-59.98047023
-4.644157359	-60.02504255
-4.576610255	-60.02504255
-4.562265988	-60.02504255
-4.760788955	-62.52113911
-4.710859461	-62.54342739
-4.723945806	-62.54342739
-4.723945806	-62.54342739
-4.770146245	-62.54342739
-4.910579674	-64.77208577
-4.86817312	-64.74979749
-4.877105992	-64.79436982
-4.843058757	-64.74979749
-4.887975087	-64.77208577
-5.047876442	-66.86702298
-5.022853094	-66.8447347
-4.972980125	-66.82245066
-4.993931754	-66.82245066
-5.012665174	-66.80016238
-5.047678764	-66.2875701
-5.044213492	-66.30985838
-4.967479632	-66.30985838
-5.0395976	-66.35443069
-5.074250962	-66.2875701
-5.029867948	-64.95037505
-5.040311348	-64.95037505
-5.0847643	-64.97266333
-5.11871094	-64.99495161
-5.071180088	-64.95037505
-5.15741718	-67.06760054
-5.19402401	-67.02302821
-5.1633175	-67.00074417
-5.153744649	-67.04531649
-5.151165575	-67.04531649
-5.268850389	-69.0733931
-5.243429131	-69.05110904
-5.271754882	-69.0733931
-5.277836913	-69.0733931
-5.271746579	-69.02882076
-5.357446524	-71.52491732
-5.357682205	-71.54720561
-5.408896446	-71.50262904
-5.429582056	-71.50262904
-5.390823762	-71.52491732
-5.503276658	-73.66443108
-5.533376082	-73.64214279
-5.536220218	-73.64214279
-5.50283276	-73.59757473
-5.496326952	-73.61985453
-5.656916188	-75.84851291
-5.638335098	-75.80394485
-5.650542591	-75.8708012
-5.658002619	-75.82623313
-5.625974956	-75.80394485
-5.796229655	-77.80973741
-5.785116258	-77.76516084
-5.825859634	-77.74287256
-5.788526282	-77.78744912
-5.791197969	-77.76516084
-5.907359801	-80.21668507
-5.937894181	-80.21668507
-5.96423932	-80.23897335
-5.970318477	-80.23897335
-5.914770649	-80.26126163
-6.110227213	-82.77964223
-6.150102595	-82.71278588
-6.100805095	-82.75735394
-6.087583346	-82.75735394
-6.074759506	-82.75735394
-6.112680463	-80.7292816
-6.116316588	-80.7292816
-6.196952592	-80.7292816
-6.202409654	-80.75156139
-6.146625507	-80.75156139
-6.390839868	-84.919156
-6.390468144	-84.89686772
-6.348034126	-84.89686772
-6.31052066	-84.87457944
-6.345380323	-84.85229963
-6.48175321	-87.10323784
-6.529266179	-87.05866975
-6.512079373	-87.05866975
-6.473546541	-87.05866975
-6.468758838	-87.08095803
-6.646824212	-89.13131868
-6.659169025	-89.1981835
-6.658119639	-89.08675059
-6.600795584	-89.15360694
-6.606306935	-89.13131868
-6.654015347	-88.46272114
-6.629018505	-88.41815308
-6.591079664	-88.41815308
-6.597623795	-88.41815308
-6.583641352	-88.39586479
-6.821203003	-91.38226534
-6.799881886	-91.35997706
-6.75017945	-91.35997706
-6.737584904	-91.33768878
-6.748063433	-91.35997706
-6.88083277	-93.74464493
-6.903012301	-93.76693322
-6.90171957	-93.74464493
-6.919601922	-93.76693322
-6.90416324	-93.74464493
-6.992018482	-95.83958214
-7.032336484	-95.83958214
-7.020126437	-95.77272577
-7.046246115	-95.81729386
-7.029022264	-95.79500558
-7.215972608	-98.4025393
-7.183757167	-98.42482758
-7.138180101	-98.4025393
-7.162370902	-98.4025393
-7.202252672	-98.38025102
-7.2020815	-96.41903503
-7.242371399	-96.44132331
-7.249340905	-96.41903503
-7.192007907	-96.44132331
-7.182025649	-96.44132331
-7.348255254	-98.33568293
-7.314476273	-98.29110637
-7.308627688	-98.31339465
-7.27729621	-98.31339465
-7.275080556	-98.29110637
-7.404132013	-100.4751882
-7.407000419	-100.4529084
-7.453599407	-100.4529084
-7.409090888	-100.4751882
-7.43658569	-100.4751882
-7.508258802	-102.7707115
-7.574513814	-102.7484232
-7.565590522	-102.7484232
-7.498439413	-102.7484232
-7.530947378	-102.7038466
-7.554933795	-102.0798257
-7.515882337	-102.1244022
-7.53009088	-102.1244022
-7.574110155	-102.1244022
-7.545321345	-102.1021139
-7.562191994	-101.8792481
-7.562022099	-101.8569598
-7.52623632	-101.8792481
-7.529738317	-101.8792481
-7.592501551	-101.9015364
-7.621697852	-100.2116571
-7.596126818	-100.2562251
-7.600309032	-100.1893688
-7.600347993	-100.2116571
-7.602237909	-100.2339369
-7.571077602	-100.2562251
-7.578517831	-100.2785134
-7.63447315	-100.3008017
-7.624057852	-100.2785134
-7.585486059	-100.2562251
-7.592314411	-97.98299867
-7.614477975	-97.91613383
-7.617953786	-97.93842211
-7.591815586	-97.96071039
-7.58596253	-97.93842211
-7.486222978	-93.25823948
-7.401423282	-93.25823948
-7.394718199	-93.28052777
-7.429549759	-93.28052777
-7.421062061	-93.30281605
-7.242217472	-88.82321096
-7.253149479	-88.80092268
-7.213267071	-88.82321096
-7.223482455	-88.84549924
-7.261160067	-88.84549924
-7.251293414	-89.06836509
-7.224948912	-89.04607681
-7.212288581	-89.02378852
-7.24411633	-89.04607681
-7.249366453	-89.02378852
-7.078665301	-84.744761
-7.064520629	-84.744761
-7.01898891	-84.78933756
-7.053425753	-84.78933756
-7.068654302	-84.76704928
-7.028096148	-86.05967626
-7.046640193	-86.08195605
-7.028386118	-86.03738798
-6.959490078	-86.05967626
-7.003507436	-86.05967626
-6.72873187	-79.86400081
-6.755898379	-79.86400081
-6.736566815	-79.88628909
-6.761844685	-79.86400081
-6.715806477	-79.84171253
-6.53735405	-75.36211594
-6.557209988	-75.33982766
-6.542765764	-75.31753938
-6.569560549	-75.29525109
-6.558664948	-75.33982766
-6.249055906	-71.19452135
-6.289402649	-71.17223307
-6.321024098	-71.14994903
-6.278072093	-71.19452135
-6.276343129	-71.14994903
-6.040047383	-66.46976639
-6.02719608	-66.49205044
-6.045712023	-66.53662276
-6.069429546	-66.49205044
-6.059214162	-66.46976639
-5.993272753	-66.87092151
-6.039936249	-66.87092151
-6.038840877	-66.84863748
-6.005897956	-66.87092151
-6.014395873	-66.89320979
-5.962024305	-68.58699188
-5.978060172	-68.60927591
-6.036261802	-68.63156419
-6.040415275	-68.58699188
-5.976603933	-68.60927591
-5.89869646	-66.06860703
-5.819580565	-66.06860703
-5.907565463	-66.11317935
-5.918462341	-66.06860703
-5.892578343	-66.04631875
-5.645977795	-61.83415607
-5.662765412	-61.83415607
-5.652955603	-61.85644013
-5.605198651	-61.83415607
-5.673434913	-61.81186779
-5.433986539	-57.95628792
-5.468223468	-57.95628792
-5.47261326	-57.93400389
-5.416179554	-57.97857621
-5.408115315	-57.97857621
-5.303149912	-55.34875845
-5.303631173	-55.28189785
-5.245412297	-55.32647442
-5.264354892	-55.34875845
-5.277864377	-55.32647442
-5.218553961	-56.30847383
-5.249088022	-56.30847383
-5.311208403	-56.26390152
-5.261505966	-56.26390152
-5.269776825	-56.30847383
-5.106927865	-53.72323264
-5.206494328	-53.70094436
-5.1975985	-53.67866032
-5.112346923	-53.72323264
-5.115679665	-53.70094436
-4.8514944	-49.48878168
-4.931033435	-49.4664934
-4.962176178	-49.51106571
-4.910716675	-49.48878168
-4.864374126	-49.44420936
-4.852991196	-50.87054904
-4.826428579	-50.91512135
-4.871941775	-50.93740964
-4.889352126	-50.91512135
-4.899598168	-50.91512135
-4.503700298	-44.58573321
-4.528287732	-44.58573321
-4.559419936	-44.58573321
-4.487082255	-44.60801724
-4.497182992	-44.56344492
-4.529462303	-44.9646043
-4.51990542	-44.94231602
-4.478238162	-44.9646043
-4.536402429	-44.9646043
-4.56343513	-44.9646043
-4.273247708	-40.19527702
-4.199552787	-40.19527702
-4.23571572	-40.23984933
-4.291716387	-40.17298874
-4.253797984	-40.26213337
-3.930981562	-35.89396546
-3.902022858	-35.84939315
-3.986729304	-35.87167718
-3.96320818	-35.9162495
-3.881912079	-35.9162495
-3.903283015	-37.36487745
-3.883426439	-37.38716574
-3.90363462	-37.45402633
-3.957028748	-37.40945402
-3.911725046	-37.43173805
-3.806230159	-35.22536793
-3.776392922	-35.2476541
-3.735840197	-35.22536793
-3.816222637	-35.26994027
-3.852403134	-35.2476541
-3.497078427	-30.9240564
-3.503161096	-30.9240564
-3.493577068	-30.9240564
-3.478309558	-30.9240564
-3.502075304	-30.94634254
-3.226872446	-26.55588636
-3.234410077	-26.55588636
-3.2019663	-26.60045867
-3.166472407	-26.60045867
-3.171514313	-26.53360019
-2.815490228	-21.92027604
-2.787399838	-21.92027604
-2.815725589	-21.94256219
-2.820946651	-21.94256219
-2.77428507	-21.94256219
-2.834710339	-22.45515448
-2.756634248	-22.52201507
-2.759305296	-22.49972679
-2.829261899	-22.47744064
-2.857930634	-22.54430124
-2.511227592	-17.93097707
-2.419487611	-17.93097707
-2.455480968	-17.95326536
-2.477716227	-17.93097707
-2.419497351	-17.97555152
-2.415282723	-19.53561239
-2.408683664	-19.58018471
-2.407652481	-19.55789856
-2.418784401	-19.53561239
-2.417597535	-19.53561239
-1.9812057	-13.49594751
-1.968609558	-13.47366134
-1.956788639	-13.51823472
-1.985756924	-13.45137412
-1.961774819	-13.49594751
-1.429137447	-8.882624941
-1.47275897	-8.882624941
-1.520270981	-8.838051558
-1.506894346	-8.860338261
-1.491002347	-8.882624941
-1.152038046	-6.475674076
-1.218527382	-6.475674076
-1.248402143	-6.475674076
-1.188256466	-6.475674076
-1.218527382	-6.475674076
-1.216162831	-6.988265294
-1.219004811	-6.988265294
-1.197684092	-6.965978614
-1.167328708	-7.032838677
-1.229447572	-6.988265294
-0.645137851	0.366307447
-0.679908095	0.344020856
-0.683074376	0.388593994
-0.651022602	0.344020856
-0.593866845	0.232587922
-0.262770083	3.642435188
-0.222989728	3.575575392
-0.270249911	3.553288979
-0.345048806	3.709295006
-0.282458761	3.709295006
-0.329045114	2.822010442
-0.251188577	2.79972374
-0.249333151	2.822010442
-0.256750685	2.710577509
-0.257994995	2.79972374
-0.236128386	3.668900683
-0.22547168	3.780333595
-0.198113441	3.758046914
-0.250794379	3.735760212
-0.25523381	3.646613981
-0.223598669	3.958626057
-0.178062879	3.914052941
-0.21624742	4.047772555
-0.170595267	3.914052941
-0.199547883	3.891766506
-0.201805751	3.80262003
-0.161490045	3.780333595
-0.140262876	3.869479826
-0.227778069	3.82490671
-0.245025951	3.847193146
-0.170689176	3.691187097
-0.133150511	3.668900683
-0.210020584	3.668900683
-0.223566634	3.691187097
-0.198779885	3.691187097
-0.230048991	3.646613981
-0.175540489	3.490607954
-0.155112026	3.53518107
-0.178579309	3.512894367
-0.148905708	3.490607954
-0.127955985	3.468321252
-0.175016096	3.468321252
-0.21050925	3.468321252
-0.248123311	3.423748136
-0.183817416	3.379175021
-0.194411629	3.245455429
-0.239996859	3.401461456
-0.193660856	3.423748136
-0.099369823	3.223168994
-0.167180232	3.245455429
-0.192245016	3.134022496
-0.176576123	3.178595611
-0.188253274	3.334601927
-0.156461322	3.334601927
-0.176854157	3.0671627
-0.216310512	3.08944938
-0.177652813	3.022589585
-0.146182996	3.08944938
-0.174934501	3.08944938
-0.139378145	3.0671627
-0.105047456	2.777437327
-0.185544643	2.822010442
-0.193608463	2.822010442
-0.138498265	2.732863944
-0.129361188	2.844296856
-0.222497888	2.777437327
-0.2310473	2.621431011
-0.169953352	2.777437327
-0.140342484	2.777437327
-0.19130389	2.755150624
-0.162042291	2.621431011
-0.20824282	2.621431011
-0.163039693	2.576857895
-0.121003116	2.576857895
-0.171363364	2.621431011
-0.117115662	2.487711664
-0.182545961	2.5099981
-0.203432722	2.5099981
-0.127634469	2.420851869
-0.153208956	2.443138549
-0.158918744	2.264845842
-0.172203376	2.264845842
-0.169825851	2.242559139
-0.194413885	2.242559139
-0.199970364	2.220272593
-0.184231813	2.264845842
-0.256477501	2.242559139
-0.143389806	2.242559139
-0.175844511	2.220272593
-0.164204424	2.264845842
-0.231793163	1.975120179
-0.155121157	1.997406748
-0.145599373	2.019693428
-0.213807622	2.041979997
-0.23581704	2.041979997
-0.184706447	2.175699477
-0.220336663	2.153412908
-0.228399944	2.153412908
-0.166135547	2.175699477
-0.198514505	2.220272593
-0.264141953	2.264845842
-0.215363518	2.264845842
-0.124681804	2.264845842
-0.178548352	2.264845842
-0.242994083	2.242559139
-0.16538636	2.331705637
-0.213565275	2.376278753
-0.232334922	2.376278753
-0.205965032	2.353992073
-0.150118821	2.331705637
-0.175555858	2.398565188
-0.189562012	2.443138549
-0.233380435	2.465424984
-0.216990549	2.465424984
-0.200728901	2.465424984
-0.162975414	2.576857895
-0.163961957	2.599144598
-0.209762649	2.621431011
-0.247174381	2.621431011
-0.208577419	2.599144598
-0.192038556	2.710577509
-0.191902073	2.732863944
-0.144579207	2.732863944
-0.218533271	2.777437327
-0.249204852	2.755150624
-0.196172628	2.933443354
-0.169999578	2.933443354
-0.166362615	2.933443354
-0.236291774	2.933443354
-0.267159516	2.933443354
-0.206588404	3.134022496
-0.224237769	3.111736083
-0.166210424	3.08944938
-0.232236721	3.111736083
-0.241620038	3.134022496
-0.202922201	3.356888341
-0.219844405	3.356888341
-0.229428493	3.356888341
-0.17912931	3.356888341
-0.185611706	3.312315225
-0.178794751	3.379175021
-0.218847033	3.401461456
-0.234512453	3.401461456
-0.175166749	3.334601927
-0.16788925	3.379175021
-0.195381776	3.401461456
-0.192600533	3.446034839
-0.230013902	3.423748136
-0.226511465	3.423748136
-0.210448614	3.423748136
-0.189799489	3.185281778
-0.165719483	3.341287827
-0.141665154	3.319001125
-0.154615256	3.341287827
-0.243003165	3.207568213
-0.134337906	3.252141596
-0.185561329	3.252141596
-0.214837028	3.274428009
-0.170157277	3.274428009
-0.146690084	3.296714711
-0.141142357	3.274428009
-0.147687446	3.252141596
-0.247551235	3.296714711
-0.145169287	3.296714711
-0.182382374	3.296714711
-0.158392235	3.274428009
-0.176302938	3.274428009
-0.208293596	3.274428009
-0.136781945	3.252141596
-0.137643902	3.229854893
-0.245830275	3.319001125
-0.181786346	3.296714711
-0.165272462	3.229854893
-0.141068577	3.319001125
-0.208092944	3.296714711
-0.129851411	3.65329988
-0.206151573	3.452720738
-0.133828153	3.564153649
-0.145206911	3.497293854
-0.143213465	3.564153649
-0.098377641	2.271531741
-0.128712008	2.293818421
-0.178814111	2.271531741
-0.146235379	2.226958626
-0.160230037	2.360678239
-0.107032998	1.803513505
-0.149929137	1.803513505
-0.138429664	1.781226936
-0.157595196	1.803513505
-0.135847196	1.825800052
-0.139464091	3.430434058
-0.149108845	3.475007418
-0.224073384	3.385860942
-0.152163922	3.363574507
-0.162344267	3.363574507
-0.100573156	5.079641424
-0.044715738	5.124214273
-0.086616092	5.146500953
-0.108239554	5.079641424
-0.059259784	5.101928104
0.108202819	7.286013124
0.085394746	7.241439742
0.051423446	7.263726444
0.103504175	7.241439742
0.067948178	7.263726444
0.292089973	9.224946153
0.295717994	9.180372771
0.261420368	9.224946153
0.238748458	9.202658917
0.271925084	9.180372771
0.528829995	11.45360453
0.535050983	11.52046408
0.44925667	11.49817792
0.507420418	11.49817792
0.54846127	11.4758907
0.763230236	13.97198831
0.806922177	13.97198831
0.734887799	14.03884786
0.739973216	14.01656169
0.772426014	14.01656169
0.851184078	12.81308575
0.847607751	12.76851237
0.781118815	12.79079958
0.782451065	12.85765913
0.782438531	12.76851237
1.024822375	16.13378718
1.078746944	16.06692763
1.083372337	16.06692763
1.055740135	16.02235425
1.06712075	16.11149995
1.310256265	18.25101158
1.263257929	18.20643927
1.209069257	18.27329987
1.253673981	18.20643927
1.267557744	18.22872544
1.453860925	20.4128115
1.448289216	20.27909242
1.483272628	20.4128115
