"Aboutaha and Machado, Test ORC2"	
10275	
32.16492203	308.7915469
32.17033587	308.7747334
32.17891388	308.6231456
32.15632573	308.5052291
32.15438699	308.3704547
32.15358223	308.3030675
32.15173494	307.4103539
32.10284577	305.1195005
31.92325626	302.828647
31.80654777	300.6220387
31.62922622	298.4491462
31.46715853	296.3098806
31.32171645	294.2885315
31.13014699	292.1661683
30.93303566	290.1953485
30.7646945	288.2919603
30.60824184	286.3548563
30.37400181	284.3840365
30.20518511	282.5311776
30.00604359	280.6782742
29.7920323	278.8085574
29.60168827	277.0398992
29.41064922	275.1869958
29.2444297	273.3509504
29.03429589	271.5822922
28.8283322	269.8978346
28.64420677	268.078647
28.48751634	266.377376
28.32197355	264.6087178
28.17973222	262.9242602
27.9606546	260.5829219
27.1694292	251.5206112
26.51142816	244.1764739
25.87274136	237.5060752
25.17788597	231.0377936
24.4908587	224.7211443
23.830041	218.4887402
23.19671317	212.3910659
22.54701579	205.1648006
21.41863253	193.3737309
20.30515562	182.0711405
19.1326203	171.2401715
18.03725049	160.8134813
16.85920988	150.8079277
15.75127484	141.2066083
14.8651975	132.060097
14.1098205	124.2611517
13.60439464	121.3976182
13.3213386	118.483511
13.03552077	115.5525904
12.7212437	112.6385277
12.37131942	109.8086656
12.09296391	107.0293328
11.81036512	104.2163286
11.52718105	101.504383
10.98605311	96.19836384
10.46520878	90.80818848
10.03972851	85.68747296
9.57505277	80.88683552
9.05773841	74.62071552
8.46494122	68.472512
7.91058961	62.72854272
7.34906832	57.40571008
6.87980179	52.53768544
6.29507049	46.00206112
5.42642352	36.4007551
4.65383563	29.51139024
4.02537294	24.40753709
3.6565368	20.34803875
3.34765528	17.16444502
3.07663406	14.68831904
2.93688017	12.71752589
2.77633055	11.08361536
2.69488518	9.634999616
2.57342129	8.37166976
2.47657574	7.142024608
2.37834015	5.828165472
2.25319997	4.227944096
2.04535241	1.768662688
1.68160089	-2.89724928
1.16757873	-11.33626176
0.41534761	-23.93588896
-0.5015118	-38.42209088
-1.2246984	-52.2177408
-2.0384205	-65.3224384
-2.7319773	-78.62952
-3.9508229	-93.3684128
-5.2442917	-109.2864704
-6.9116081	-125.7769856
-8.5050329	-141.9983968
-10.5293701	-157.2425824
-12.0470743	-171.8800608
-13.2379362	-185.490496
-14.8747083	-198.1068032
-15.9426614	-209.5781952
-16.7587612	-219.8699776
-17.7676376	-228.9323328
-18.2338497	-236.7986208
-18.8582703	-243.603616
-19.1516419	-247.595696
-19.8797668	-253.7944288
-20.1455205	-258.6458624
-20.6519706	-262.6717472
-20.6978785	-265.9227904
-21.0731893	-268.6849984
-21.3868628	-271.6157856
-21.7901573	-274.5808224
-21.7848532	-277.4778048
-22.119926	-280.4423968
-22.3811072	-282.6828544
-22.4687163	-283.221952
-22.4489631	-286.3715808
-23.0080884	-289.4037824
-23.35633	-292.2838624
-23.5114292	-295.1305824
-23.8966166	-297.9101376
-24.0636043	-300.571376
-24.3893492	-303.0475776
-24.6150478	-305.3049376
-24.8897636	-307.410176
-25.077419	-309.5327616
-25.5377783	-312.1770976
-25.5792966	-313.7943904
-25.8578533	-315.1421344
-25.8951649	-314.5354272
-25.9721658	-311.0655424
-25.9533271	-310.9983776
-25.9787502	-310.930768
-25.9533271	-310.8636032
-25.9696052	-310.7457312
-25.9666788	-310.6443168
-25.7164716	-310.577152
-25.7391512	-310.4423776
-25.73403	-309.667536
-25.6753191	-308.7241152
-25.1518593	-301.9693824
-24.6258389	-296.1580704
-24.204986	-290.53224
-23.7909004	-285.1083488
-23.3883375	-279.7351648
-22.9590712	-274.5808224
-22.5477291	-269.5608096
-22.182112	-264.6088512
-21.4737403	-254.63688
-20.7176317	-240.521152
-19.5518271	-227.2478752
-18.5175276	-214.6480256
-17.8918267	-202.688688
-17.0786533	-191.1670336
-16.1901251	-180.1342144
-15.2992192	-169.6062432
-14.4496487	-159.4994976
-13.4733285	-149.8646848
-12.3819642	-140.616848
-11.3460186	-131.7568768
-10.3889029	-123.4021984
-8.8417518	-110.7520864
-7.3975734	-97.882688
-6.1028243	-86.260064
-5.4057924	-75.8504096
-4.435325	-66.65328
-3.8359617	-58.466736
-3.180631	-51.3583872
-2.7259416	-44.06495712
-2.0638436	-34.93530368
-1.5506262	-28.78710016
-1.3161484	-24.62652992
-1.146783	-21.74613856
-1.0235084	-19.59005952
-0.9269372	-18.00666048
-0.8460954	-16.77701088
-0.7778737	-15.7663808
-0.6321024	-14.90729408
-0.5638807	-14.1493104
-0.5187044	-13.52605664
-0.5091936	-12.7848864
-0.4623712	-12.0100448
-0.3319635	-10.9151696
-0.1741208	-9.12965344
0.06366749	-5.28916128
0.4715162	2.139238912
1.3501678	11.75739395
2.32165944	22.45358851
3.30295452	34.41311293
4.55005817	46.52425632
5.57102426	58.2647968
6.79934408	71.53816256
8.19673666	86.31072672
9.39151262	101.959191
10.75761101	117.8265859
12.12171579	133.6603539
13.81240681	149.4098323
15.58933518	164.7719344
17.24882346	180.1003206
19.08819389	195.159247
20.81444067	209.8307082
22.34666713	223.996832
23.70590677	237.3713008
25.13658715	249.9877859
26.57174858	261.7451843
27.39282326	269.6620461
28.50567831	279.9707754
29.54222748	289.1004733
30.59706665	296.8826051
31.4180133	303.4855722
32.04003791	308.8926499
32.55669383	313.5079837
32.82515445	314.6365747
32.85569875	313.7943904
32.64437609	304.4288595
32.66290386	304.4288595
32.63859645	304.3614723
32.65187499	304.327801
32.65833136	304.2941296
32.65847768	304.2941296
32.66281241	304.2604582
32.6341154	304.193071
32.65160064	303.9066643
32.53926346	300.6051808
32.17512785	296.0235184
31.77938712	291.7113603
31.45003909	287.466545
31.10999141	283.5081363
30.71211075	279.5665411
30.37348969	275.7597203
29.988284	271.952855
29.5156704	268.2976221
29.17028204	264.6423891
28.76718873	261.1219306
28.38192817	257.6351434
28.05528706	254.1314982
27.7609278	250.7457696
27.4154297	247.3768989
27.05670793	243.5195043
26.37315576	236.4112
25.56385984	228.3427059
24.71535016	220.4258442
23.87717433	212.7448154
23.08913139	205.1985165
22.35242848	197.8038054
21.69049509	190.6281139
20.98559849	183.5871523
20.24159787	176.6809206
19.51895997	170.094767
18.61488527	161.5546515
17.30235829	149.9320275
16.08748162	138.9326128
15.05471848	128.505967
13.819924	118.5677562
12.82026576	109.1348826
11.79695855	100.156817
10.98310842	91.83567648
10.24194275	83.93567264
9.55149525	76.70940736
8.91906363	69.8874208
8.31157957	63.58762944
7.69729163	57.86051808
7.12616809	52.53768544
6.6475005	47.72019008
6.25086356	43.2732665
5.88213716	39.31483562
5.47052071	35.65959821
5.17464338	32.52654266
4.82598111	29.76405888
4.56209299	27.15317629
4.27726282	24.89602534
4.0047784	22.94207677
3.73121487	20.12905926
3.45174367	16.76017965
3.20866957	14.23351994
3.01781342	12.29641149
2.89532529	10.72988371
2.7663625	9.517087584
2.71176685	8.422203488
2.64725802	7.529449856
2.56526395	6.6535408
2.54732146	5.811320896
2.48308698	4.969096544
2.3438635	3.975279904
2.23935444	2.594038016
2.1316995	0.185290336
1.74768266	-4.51431968
1.1434908	-12.54909792
0.43471672	-25.08129344
-0.5393721	-39.11268736
-1.2980413	-51.8974848
-1.9912323	-64.0254016
-2.6271756	-76.5242816
-3.6876298	-90.5554976
-5.1235777	-105.9344576
-6.7159051	-122.1892288
-8.6718377	-138.3599328
-10.5504036	-153.6712832
-12.2916116	-168.2082368
-13.9382603	-182.0037088
-15.2181945	-194.8054976
-16.3587589	-206.4957312
-17.2608217	-217.04016
-17.9913243	-226.4730336
-18.9071046	-234.6088704
-19.3738654	-241.666512
-19.82636	-247.8149824
-20.5588745	-253.2388736
-21.1368385	-257.9888928
-22.3227621	-261.8631008
-22.6797829	-264.5919488
-23.1269734	-267.6913152
-23.1218522	-270.5211328
-23.4722886	-273.4181152
-23.79529	-276.2648352
-23.7546862	-279.1284576
-24.0643359	-282.0930496
-24.4070905	-285.0576416
-24.5709689	-288.039136
-24.9663987	-291.0544352
-25.3155548	-294.086192
-25.4333424	-297.0845888
-25.8029833	-300.0322784
-26.0072826	-303.0475776
-26.365035	-305.9952672
-26.6196318	-309.0105664
-26.9797619	-311.8741888
-27.2425892	-314.4006528
-27.3173953	-314.3165856
-27.1410797	-305.5406816
-27.1745504	-305.4899744
-27.1621132	-305.439712
-27.1681489	-305.4228096
-27.1648567	-305.3890048
-27.1458351	-305.3382976
-27.162479	-305.2711328
-26.930196	-301.5316992
-26.141897	-292.907472
-25.4695566	-284.5692512
-24.8343449	-276.7029632
-24.2538203	-269.0724192
-23.6039766	-261.7283264
-23.0426565	-254.6706848
-22.5427908	-247.8483424
-22.0692627	-241.2790912
-21.4986147	-234.8615168
-20.9897869	-228.6796864
-20.4593769	-222.5481184
-19.9062873	-216.6696416
-19.4234313	-210.79072
-18.9617917	-205.0808224
-18.4833253	-199.5221568
-18.0226002	-194.0475584
-17.6697861	-188.6743744
-17.2500306	-183.5031296
-16.824971	-178.3483424
-16.468316	-173.311872
-15.8385913	-166.8102304
-14.5081767	-158.0005216
-13.5845317	-149.5110688
-12.2720413	-141.375232
-11.581228	-133.5761088
-10.5452824	-126.0465344
-9.9279949	-118.9381856
-8.8646143	-112.1331904
-8.0986291	-105.6480064
-7.723867	-99.584048
-6.9598937	-93.7389312
-6.1494638	-88.0454912
-5.77964	-82.6892096
-5.4187783	-77.6358368
-5.1202855	-72.818208
-4.5902413	-68.2536704
-4.3478988	-63.9582368
-4.0448335	-59.8816448
-3.3845645	-51.4931616
-2.6564396	-40.39286624
-2.0764637	-32.12225504
-1.6144583	-26.91733888
-1.3960757	-23.36316448
-1.2305512	-20.735464
-1.0811219	-18.88256064
-1.0304586	-17.433936
-0.9134026	-16.28853152
-0.8684092	-15.41263136
-0.793786	-14.57040256
-0.7659852	-13.91347744
-0.7144074	-13.22283648
-0.5986317	-12.51538208
-0.5316903	-11.74054048
-0.4464589	-10.67933664
-0.3334267	-9.01173696
-0.0331049	-5.67658208
0.44448358	0.85906448
1.13165717	9.853974656
2.23730596	19.96061795
3.33739459	31.17898992
4.01202124	37.22613043
3.96379051	36.23230934
3.96221757	35.67644278
3.93158182	35.22164368
3.83378519	34.91844576
3.84485064	34.64893254
3.83427902	34.39626835
3.59078425	34.21097802
3.58012118	33.9751584
3.5480771	33.85725082
3.56625736	33.63827133
3.53554845	33.55404845
3.55674656	33.43613642
3.52783007	33.31822438
4.05339322	41.0498047
5.32032323	54.35687296
6.47059962	67.562896
8.06347572	80.66786048
8.07477894	80.63414464
8.04781948	80.63414464
8.03733931	80.53308608
8.04657576	80.549944
8.67425198	92.61051808
10.38006883	111.0214573
11.86611304	128.3038054
13.5918477	144.8450278
15.43449204	160.7461386
17.12176283	176.1587699
18.98229479	191.3187104
20.6920257	206.0744166
22.30522199	220.1731533
23.73242727	233.6318672
25.21485006	246.2483078
26.64602427	258.2752106
27.91432603	269.1398509
29.07703962	279.2296496
30.21705532	288.3256317
30.99352069	293.6821357
31.58770792	299.2071299
31.81913129	301.2958218
32.55318215	308.4883712
33.18502849	313.7943904
33.7156031	318.1402198
33.86263641	318.4771114
34.36429453	321.9976144
34.5812688	323.0756317
34.63771174	322.9577152
35.11577576	326.882497
35.48441071	329.4933395
35.57229416	329.2069773
35.90789737	331.7505216
36.15523304	333.0980432
36.4199625	334.8498435
36.67551038	336.0458218
36.9511041	337.1912262
36.98088022	336.3995712
36.97897806	335.7594595
36.95132358	332.2895302
36.93550273	332.1884717
36.97552125	332.0873686
36.94327598	331.9526387
36.94821428	331.767335
36.94622067	331.6999923
36.93398466	331.6157472
36.94336743	331.4809728
36.92520546	331.2451843
36.88968628	328.5837235
36.71196235	325.9223517
36.11660456	319.6225158
35.47215641	311.8740998
34.81744757	304.5299626
34.0731726	296.7478307
33.1045342	288.3256317
32.30714507	279.6002125
31.40244851	270.0831382
30.53052763	260.9534848
29.47510318	252.0933357
28.54651988	243.5195043
27.66400909	235.1984083
26.83554525	227.0962429
26.06641417	219.1456653
25.21741066	211.4141072
24.34199639	203.935151
23.52725005	196.5910138
22.72883668	189.1626314
21.72824565	179.7466157
20.78245146	170.6506336
19.74253693	161.4872643
18.77622136	152.660831
17.6337548	144.137529
16.48651455	134.2330339
15.19141794	124.5811853
14.25074495	115.4178605
13.32448448	106.7598285
12.40096751	98.52288864
11.50826919	90.235464
10.30133038	78.7980992
9.33252737	68.23667904
7.89645144	54.72748032
6.62101658	43.20589264
5.81408007	34.61524784
5.05226499	28.31543869
4.50266878	23.56531718
3.94732951	19.94377338
3.68777612	16.96231456
3.42288205	14.45249498
3.20976697	12.4985464
3.09783217	10.84779574
2.98911641	9.399175552
2.89056989	8.001089088
2.80941716	6.670385376
2.69322079	5.120697728
2.50545565	2.829857632
2.14142978	-1.24650752
1.49877405	-8.96120768
0.71771789	-20.280656
-0.1421133	-33.3350912
-0.9435811	-46.5073984
-1.6413446	-58.6184128
-2.1589516	-71.1003904
-3.2965896	-84.8958624
-4.5681104	-100.0052736
-6.1542192	-115.9735936
-8.0872893	-131.9757184
-9.7624704	-147.422288
-11.5305647	-162.127376
-13.1918454	-176.1421344
-14.6550454	-189.2637344
-15.9294926	-201.2906816
-17.7489818	-212.374208
-18.5930653	-222.3292768
-19.3250311	-231.0544736
-20.0807739	-238.466176
-20.9180901	-245.0354272
-21.5196482	-250.6448
-21.940684	-255.6474656
-22.4279296	-259.8419296
-22.8994458	-263.092528
-22.8692673	-265.939248
-23.2250078	-268.9714496
-23.5516672	-271.7674624
-23.8439414	-274.59728
-23.8395518	-277.41064
-24.1859644	-280.3414272
-24.5395101	-283.2891168
-24.6711981	-286.219904
-25.0340717	-289.151136
-25.3439043	-292.149088
-25.7265311	-295.1305824
-25.8726682	-298.2134912
-26.2397485	-301.2114432
-26.4008834	-304.1426752
-26.7805838	-307.0734624
-27.2149713	-310.0549568
-27.3199559	-313.0026464
-27.714837	-315.9000736
-27.8339049	-318.7129888
-28.1993391	-321.5597088
-28.4356459	-324.1537824
-28.6509192	-326.8319232
-29.0543966	-329.4090944
-29.4476316	-332.0200704
-29.668209	-334.4793696
-29.9100028	-336.2986016
-29.9826141	-335.7256992
-29.9610319	-335.1696992
-29.9683479	-334.7489184
-29.9442051	-332.2220096
-29.9515211	-332.1041376
-29.9549962	-331.9693632
-29.9487776	-331.8683936
-29.9403642	-331.7336192
-29.953533	-331.6998144
-29.9496921	-331.6157472
-29.9694453	-331.2452288
-29.3395377	-324.4402336
-28.8032749	-317.85408
-28.2371994	-311.402256
-27.7618423	-305.1870656
-27.3031291	-299.1062048
-26.8539267	-293.1770208
-25.8070071	-279.937104
-24.7046688	-267.4555712
-23.8671697	-257.0623744
-22.9488288	-247.1411104
-22.2258251	-237.4555904
-21.6017703	-228.1574912
-20.8149345	-219.213008
-20.0655932	-210.4709088
-19.3328958	-201.9979136
-18.6034906	-193.7273024
-17.9748633	-185.7769472
-17.3808041	-178.0285312
-16.737179	-170.465152
-16.0802022	-163.2558336
-15.361771	-156.1812896
-14.0159928	-149.359392
-12.9390776	-138.208256
-11.3165717	-127.730992
-10.5390638	-117.7928256
-8.9282635	-108.595696
-7.9245083	-100.0893408
-6.8263767	-90.0333024
-6.1342831	-80.7352032
-4.7457063	-64.834048
-3.4026716	-48.545472
-2.5289583	-37.59672
-2.0364086	-30.47151328
-1.6418933	-25.73826304
-1.3682749	-22.36934784
-1.2444516	-19.99429376
-1.1592202	-18.2087776
-1.020582	-16.89492736
-0.9335216	-15.81691008
-0.9161461	-14.97468128
-0.8524969	-14.2166976
-0.8051258	-13.52605664
-0.6900817	-12.95333216
-0.6289931	-12.26273568
-0.5872919	-11.57209472
-0.4941958	-10.57827808
-0.3740305	-9.06226624
-0.1693654	-6.35032064
0.26983237	-0.69064096
0.821221	7.209402912
1.89389292	16.65911219
2.98719596	27.0015751
4.18314248	37.76514797
5.17116828	48.41083104
6.07482231	60.05031296
7.31612803	73.45845312
8.67741615	88.3657472
10.09834796	103.7446627
11.53958167	119.1404362
12.77082789	134.1993626
14.66905554	149.2077152
16.3133997	163.8960342
18.00548076	178.4832947
19.85695917	192.9694522
21.54966209	207.1356205
23.04788744	220.7290643
24.63449007	233.8171709
26.25344771	246.1135779
27.55719549	257.6014275
28.8237597	268.4155386
30.12249602	278.3537494
31.24727615	287.3992022
31.92385983	293.1936563
32.76198079	300.7568131
33.56410703	306.9218301
34.28742166	312.0930749
34.84118799	316.5231494
35.34240715	320.3804995
35.75175564	323.8673312
36.03139145	325.8044352
36.41840785	328.7184979
36.750097	331.1777971
37.0791341	333.3001603
37.35306343	335.1530637
37.57336648	336.3153261
37.58867521	335.6078717
37.59461946	335.085721
37.35800173	322.1828736
37.3712254	322.199687
37.36566524	322.1828736
37.3675674	322.1828736
37.36206211	322.1828736
37.37296295	322.1323443
37.32193385	321.8123107
37.33682191	320.9364106
36.63143148	314.6365747
36.01822265	308.5726163
35.4957688	302.8960342
34.83581073	296.0909056
33.95873207	287.2475699
33.03748306	278.7579837
32.24916577	270.5716176
31.46821935	262.6210845
30.7310409	254.973727
29.90691179	247.360041
29.02999774	240.049575
28.22328071	232.890697
27.45012583	225.2264816
26.4407556	215.6925939
25.4135892	206.1754752
24.28407196	196.5236266
23.07806594	185.9453485
21.84208261	174.440641
21.06270913	167.8207715
20.99756015	167.4502086
20.65796972	163.845505
20.31722702	160.4934477
19.75109665	155.6086096
18.59816821	147.1358368
17.62488415	138.4778493
16.5807995	130.122993
15.40970909	121.9366269
14.43915024	112.0489453
13.48197967	102.7003168
12.50192831	93.97494208
11.07728363	81.7122064
9.89677387	70.51067456
8.8565667	60.5893216
7.49906461	47.85496448
6.39206236	37.93358928
5.69899939	30.53890048
5.02872576	25.09816026
4.50060201	21.03865747
4.05134474	17.8887529
3.69095858	15.19365187
3.54626639	13.07125754
3.31789745	11.35312858
3.20497499	9.938197536
3.08945535	8.5906448
2.93752032	7.529449856
2.86851215	6.434561312
2.73761062	5.221765184
2.63112624	3.655237408
2.441715	1.094884096
2.1055448	-3.75629152
1.37831611	-11.8247856
0.5527238	-23.48108096
-0.1037043	-35.89540448
-0.8846873	-47.5517888
-1.5486143	-58.551248
-2.1188965	-69.7019392
-3.0869862	-82.5544352
-4.1642672	-97.4619072
-5.8994395	-113.2954528
-8.0053501	-129.2806752
-10.0437706	-144.5924704
-12.0580483	-159.2975584
-13.2834783	-173.278512
-15.0609005	-186.2991424
-16.614636	-198.4439616
-17.6613727	-209.4936832
-18.6980499	-219.533264
-20.6307542	-228.4439424
-21.4378919	-236.1585536
-22.0032358	-242.7954144
-22.8019601	-248.5391168
-23.1355697	-253.5924896
-23.7409687	-258.0560576
-23.8494284	-261.6442592
-24.2629653	-264.9286624
-24.4926877	-267.0850528
-24.5117093	-269.8641632
-24.8416609	-272.6099136
-25.232884	-275.4228288
-25.5816743	-278.235744
-25.682818	-281.0322016
-26.0204514	-283.929184
-26.3714365	-286.8097088
-26.4866635	-289.6733312
-26.8798985	-292.587216
-27.2146055	-295.1812896
-27.151505	-296.6300032
-27.5873557	-299.6786624
-27.9302932	-302.7780288
-28.0903307	-305.7426208
-28.4815538	-308.7410176
-28.7747425	-311.7563168
-28.9040528	-314.7880736
-29.3025919	-317.8202752
-29.4485461	-320.8351296
-29.840135	-323.7663616
-30.1106441	-326.4783072
-30.4446195	-329.1226432
-30.6931806	-332.0703328
-30.9693596	-334.96776
-31.2217616	-337.6459008
-31.3530838	-337.7637728
-31.3669842	-337.22512
-31.3977114	-336.8207968
-31.3646065	-336.466736
-31.391127	-336.1807296
-31.1597585	-329.2236128
-31.1764024	-329.1902528
-31.1557347	-329.1395456
-31.1637823	-329.1226432
-31.1561005	-329.0892832
-31.1705496	-329.0216736
-31.169818	-328.9878688
-31.1617704	-328.9878688
-30.2520258	-317.3990496
-29.0900621	-304.0079008
-28.0544823	-291.5090208
-27.0949889	-279.6844576
-26.1587238	-268.4661568
-25.1730757	-257.837216
-24.0870155	-245.9112384
-22.9640095	-232.7055712
-21.8594764	-220.0719168
-20.7878653	-208.0454144
-19.6712608	-196.439248
-18.6907339	-185.3054592
-17.6386931	-174.659616
-16.3046205	-164.3842912
-15.1346092	-154.5808992
-13.8797323	-145.0977632
-12.8282402	-136.1194752
-11.8398486	-127.4280832
-10.825851	-119.3594112
-9.6968093	-111.7288672
-8.7941978	-104.6543232
-7.9340191	-97.9672
-7.1570599	-91.6839552
-6.3394969	-85.7209664
-5.9488225	-80.0444288
-5.5232142	-74.5364704
-4.9357394	-69.3145184
-4.5580509	-64.3963648
-4.2868102	-59.7806752
-3.8193178	-54.3229792
-3.2358668	-46.3895264
-2.6491236	-37.66406272
-2.1616951	-30.31992544
-1.7424883	-25.62034656
-1.4580788	-22.3525344
-1.3119417	-20.0280096
-1.2197601	-18.2087776
-1.0856944	-16.89492736
-1.0611858	-15.83372352
-0.9757715	-15.04206848
-0.8740791	-14.30089824
-0.8439006	-13.59344384
-0.8179288	-13.08810656
-0.7573889	-12.44799488
