"Bayrak and Sheikh 1996, AS2-HT"	
0.053247425	-10.59367647
-0.019010023	-12.02867647
-0.151213678	-14.05714286
-0.236432676	-16.52920168
-0.388837263	-18.82037815
-0.583158307	-21.16323529
-0.747929488	-23.43718487
-0.929529876	-25.71113445
-1.21903675	-28.1487395
-1.412200989	-30.62079832
-1.732793953	-33.4460084
-2.05046576	-36.18508403
-2.357316256	-39.10504202
-2.747128391	-41.94747899
-3.067087432	-44.51428571
-3.505411263	-47.55483193
-3.849152056	-50.55231092
-4.262437051	-53.5842437
-4.625982832	-56.19411765
-5.049081604	-59.30357143
-5.473720803	-61.72394958
-5.920000453	-64.36827731
-6.312762267	-67.18487395
-6.734831552	-69.7947479
-7.12011572	-72.55105042
-7.560040243	-74.96281513
-8.058099497	-77.69327731
-8.554726245	-80.27731092
-9.070393996	-82.86134454
-9.498052013	-85.27310924
-10.01285941	-87.42647059
-10.48075937	-90.18277311
-10.96929598	-92.42226891
-11.31222727	-93.45588235
-11.57406531	-94.74789916
-11.97943529	-96.38445378
-12.27361051	-97.8487395
-12.56356604	-99.22689076
-12.8500749	-100.9495798
-13.13334002	-102.0693277
-13.49961292	-103.447479
-13.82609625	-105.0840336
-14.22383688	-106.2037815
-14.53898649	-107.5819328
-14.86283776	-108.8739496
-15.18130142	-110.1659664
-15.45173753	-111.4579832
-15.79228468	-112.4054622
-16.08092138	-113.6113445
-16.40775087	-114.644958
-16.51802535	-115.1617647
-16.86230113	-116.539916
-17.30519597	-117.6596639
-17.41562416	-118.4348739
-17.83595527	-119.6407563
-18.11095918	-120.6743697
-18.42444137	-121.6218487
-18.75213912	-122.5693277
-19.10689477	-123.2584034
-19.428381	-123.947479
-19.68965542	-124.894958
-20.07027921	-125.7563025
-20.37975522	-126.1869748
-20.60473244	-125.0672269
-20.87860454	-125.9285714
-21.2808961	-126.2731092
-21.57919427	-126.8760504
-21.96788543	-127.3928571
-22.06783727	-125.4117647
-21.86781072	-123.6029412
-21.61031483	-121.7941176
-21.33415296	-119.6407563
-21.15676585	-118.262605
-20.74534208	-116.2815126
-20.56532225	-115.2478992
-20.27443819	-113.3529412
-19.85807332	-111.5441176
-19.78660297	-110.2521008
-19.42560826	-108.3571429
-19.1005251	-106.5483193
-18.92073524	-104.8256303
-18.57045327	-102.8445378
-18.17510043	-100.5189076
-17.81107433	-98.19327731
-17.47673695	-95.86764706
-17.09058014	-93.88655462
-16.68079934	-91.64705882
-16.3129956	-89.32142857
-15.86794312	-86.99579832
-15.59048459	-84.75630252
-15.16657246	-82.60294118
-14.75736426	-80.19117647
-14.44335864	-78.12394958
-14.04762618	-76.05672269
-13.69938543	-73.90336134
-13.29689197	-71.62079832
-12.96677341	-69.31239496
-12.57096131	-67.10735294
-12.18375838	-64.73865546
-11.90412598	-62.53361345
-11.40458008	-60.34579832
-11.09201426	-58.26134454
-10.75070605	-55.91848739
-10.3650532	-53.55840336
-10.01340522	-51.30168067
-9.656081191	-49.19138655
-9.318608163	-46.87436975
-9.042522855	-44.54012605
-8.616520223	-42.22310924
-8.305837333	-40.0697479
-7.981658896	-37.95084034
-7.630619995	-35.66827731
-7.344321745	-33.34264706
-7.070331079	-31.11176471
-6.807446494	-28.87226891
-6.547712326	-26.53802521
-6.269746193	-24.33298319
-6.047191699	-22.42079832
-5.837704981	-20.27605042
-5.610801559	-18.22605042
-5.457261821	-16.41722689
-5.265591147	-14.35
-5.125364408	-12.41197479
-4.995027319	-10.86844538
-4.950746573	-9.278403361
-4.895764843	-8.27407563
-4.772294288	-6.311932773
-4.681312565	-4.685714286
-4.605835117	-3.156827731
-4.641824539	-1.751113445
-4.6552157	-0.416029412
-4.643531962	1.240336134
-4.559811484	2.859663866
-4.531350099	4.349789916
-4.351099795	6.356722689
-4.163864174	8.294747899
-4.078416072	9.896848739
-3.910724554	11.7487395
-3.729447899	13.40252101
-3.632779151	14.89264706
-3.475673608	16.91680672
-3.252126969	18.78592437
-3.038554556	20.62058824
-2.852024092	22.39495798
-2.644758837	24.49663866
-2.387751715	26.43466387
-2.240966162	27.93340336
-1.97879832	29.9144958
-1.762121223	31.65441176
-1.577693032	33.29096639
-1.271735372	35.50462185
-0.997128322	37.4512605
-0.729501898	39.38067227
-0.453650897	41.39621849
-0.139435747	43.50651261
0.129663439	45.68571429
0.4279308	47.70987395
0.734059977	49.45840336
0.978548721	51.62037815
1.259513221	53.2052521
1.558264524	54.91932773
1.729795589	56.24579832
2.03568049	58.34747899
2.366413305	60.11323529
2.674232376	62.22352941
2.856165541	63.56722689
3.205129339	65.37605042
3.500886351	67.35714286
3.85724006	69.25210084
4.15614211	71.06092437
4.385460016	72.69747899
4.688019964	74.42016807
4.958412791	76.05672269
5.289045477	77.95168067
5.524951345	79.41596639
5.875691148	81.22478992
6.147978742	82.68907563
6.506580358	84.75630252
6.752018315	86.30672269
7.078278851	88.02941176
7.435521723	89.75210084
7.703653776	91.30252101
7.97376345	92.76680672
8.323653582	94.31722689
8.655441073	96.21218487
9.003718641	97.93487395
9.372235645	99.57142857
9.744508537	101.4663866
10.04474307	103.0168067
10.36547973	104.5672269
10.74942828	106.1176471
10.96697937	107.5819328
11.46973979	109.3046218
11.77453021	110.7689076
12.13836741	112.1470588
12.42313923	113.8697479
12.76409901	115.0756303
13.17001783	116.7121849
13.51047156	118.0903361
13.88174861	119.4684874
14.27998288	120.8466387
14.5373307	122.3970588
14.88701607	123.4306723
15.27243015	124.7226891
15.65392114	126.3592437
15.96548435	127.3067227
16.38473888	128.5987395
16.72063205	130.0630252
17.12807532	130.9243697
17.4366398	131.6995798
17.7373799	132.5609244
18.08579594	132.8193277
18.42434884	133.5945378
18.77075579	134.0252101
19.12436339	134.9726891
19.38200973	135.5756303
19.81201481	136.3508403
20.02607142	136.8676471
20.39261825	137.4705882
20.67034262	137.9012605
21.11326577	138.3319328
21.46875593	138.9348739
21.44991122	139.1932773
21.57062846	139.3655462
21.80322059	139.6239496
22.22884137	139.710084
22.45383531	139.8823529
22.56271561	140.3991597
23.0149396	140.5714286
23.46427693	140.8298319
23.58149028	141.0882353
23.94068191	141.2605042
24.15168293	141.605042
24.34500105	141.605042
24.8612288	141.7773109
25.11996703	141.8634454
25.2712072	142.1218487
25.69754916	141.9495798
26.09329795	142.2079832
26.3682194	142.2079832
26.75391404	142.2079832
26.93550434	142.0357143
27.36754146	141.8634454
27.72587126	141.605042
28.09034956	141.1743697
28.26978388	141.4327731
28.78299361	141.2605042
29.05177289	141.1743697
29.32315832	140.9159664
29.61193658	140.7436975
29.82339947	140.5714286
29.82102942	140.5714286
30.3124546	140.4852941
30.65970612	139.710084
31.0768631	138.9348739
31.29466218	137.4705882
31.14780617	135.5756303
31.53761018	134.0252101
31.43839496	132.1302521
31.24039744	130.3214286
30.91421306	128.2542017
30.60862879	126.1869748
30.40208989	124.2920168
29.99023147	122.2247899
29.81391732	120.3298319
29.26686287	118.262605
29.2152815	116.1953782
28.93220355	114.8172269
28.50346674	113.4390756
28.21494498	111.6302521
27.941326	110.0798319
27.624745	108.1848739
27.31371434	106.4621849
27.14817591	104.6533613
26.8079496	102.9306723
26.54458137	101.2079832
25.99149499	99.82983193
25.82317204	97.93487395
25.52854638	96.55672269
25.21211188	94.92016807
24.8528263	93.28361345
24.57406885	91.64705882
24.32696621	89.92436975
23.87286118	87.7710084
23.79006539	85.96218487
22.91886241	81.82773109
22.49199818	80.01890756
22.22691194	78.12394958
21.89571173	76.2289916
21.56020839	74.33403361
21.19636992	72.35294118
20.83198927	70.28571429
20.47671999	68.21848739
20.05146956	66.23739496
19.71813959	64.08403361
19.28141246	62.10294118
18.91228927	59.97542017
18.55046976	58.02878151
18.13924192	55.79789916
17.80081324	53.79096639
17.3995468	51.75819328
17.03229462	49.81155462
16.6890404	47.83907563
16.34490893	45.85798319
15.95534866	43.91995798
15.64274829	41.94747899
15.22686267	39.99222689
14.85147094	38.13172269
14.49094396	36.2539916
14.10237524	34.44516807
13.76482203	32.33487395
13.37940434	30.35378151
13.00132369	28.42436975
12.64359487	26.39159664
12.25338275	24.52247899
11.85553214	22.37773109
11.41425944	20.53445378
11.10012543	18.45861345
10.69286014	16.23634454
10.27723359	13.80735294
9.906391471	11.63676471
9.519936367	9.371428571
9.128103824	7.312815126
8.679303337	4.909663866
8.368741823	2.661554622
7.983039595	0.422058824
7.615260574	-1.852752101
7.229637643	-4.009558824
6.97391598	-5.995819328
6.625201839	-7.527289916
6.373123406	-9.268928571
6.102901516	-10.98042017
5.914273231	-12.75995798
5.700536703	-14.55672269
5.405072508	-16.65840336
5.074599361	-18.72563025
4.804330639	-21.12016807
4.44008749	-23.3855042
4.110222166	-25.56470588
3.722000328	-27.80420168
3.361545597	-30.30210084
2.927557132	-32.69663866
2.511176643	-35.22037815
2.036006117	-37.91638655
1.569749587	-40.63823529
0.971461178	-43.27394958
0.502746928	-45.99579832
0.012736803	-48.5539916
-0.526885951	-51.38781513
-0.985605075	-53.86848739
-1.614626533	-56.6592437
-2.098844001	-59.15714286
-2.63029596	-62.12016807
-3.213811999	-64.81617647
-3.778022396	-67.41743697
-4.374575349	-69.95840336
-4.953327337	-72.49936975
-5.472495028	-74.74747899
-6.06194325	-77.26260504
-6.699286448	-79.67436975
-7.229601274	-82.25840336
-7.870175488	-84.58403361
-8.473180766	-86.99579832
-9.088754273	-89.40756303
-9.702022369	-91.73319328
-10.24171838	-94.05882353
-10.89783447	-96.38445378
-11.5396506	-98.62394958
-12.17087325	-100.8634454
-12.73099999	-102.9306723
-13.35271442	-104.8256303
-13.99764184	-107.0651261
-14.63270164	-109.1323529
-15.15229343	-110.6827731
-15.68457058	-111.8886555
-15.98160883	-113.2668067
-16.45714821	-114.1281513
-16.84623911	-115.3340336
-17.23599768	-116.4537815
-17.53367612	-117.4012605
-17.93961331	-118.4348739
-18.30917169	-119.2962185
-18.70817134	-120.0714286
-19.08754393	-121.1911765
-19.53584372	-121.8802521
-19.86588505	-122.5693277
-20.27451905	-123.6029412
-20.69313005	-124.3781513
-21.09257323	-124.7226891
-21.49485313	-125.2394958
-21.85783954	-125.842437
-22.39886608	-126.5315126
-22.81503895	-126.8760504
-23.19998695	-127.3067227
-23.62275983	-127.4789916
-24.06792071	-127.737395
-24.4842111	-127.2205882
-24.93231379	-127.3067227
-25.29326083	-127.3928571
-25.6043863	-127.4789916
-26.06135931	-127.6512605
-26.25510855	-127.737395
-26.46991283	-127.5651261
-26.93041809	-127.5651261
-27.33576511	-127.4789916
-27.70121338	-127.3928571
-28.09162332	-127.2205882
-28.41342808	-127.1344538
-28.59159405	-126.789916
-29.0539075	-126.8760504
-29.26857845	-126.6176471
-29.54843442	-126.6176471
-30.01465292	-126.3592437
-30.40808226	-126.2731092
-30.7484371	-125.7563025
-31.19389577	-125.0672269
-31.50440819	-124.8088235
-31.92619872	-124.2920168
-32.11285489	-123.7752101
-32.45884162	-123.1722689
-32.55443648	-123
-32.92166377	-122.7415966
-33.33180981	-122.5693277
-33.32512523	-121.7941176
-33.65224305	-121.5357143
-33.53742613	-120.9327731
-33.73129023	-119.3823529
-33.56603929	-118.262605
-33.61875327	-115.1617647
-32.71144813	-111.3718487
-31.92187717	-108.0987395
-31.29702741	-104.8256303
-30.44710416	-101.6386555
-29.86617664	-98.36554622
-29.42769457	-95.26470588
-28.81248789	-92.25
-28.1781264	-89.14915966
-27.43213186	-86.22058824
-26.69063497	-83.1197479
-26.3166342	-80.19117647
-25.47404449	-77.17647059
-25.10282186	-74.16176471
-24.528073	-71.06953782
-23.9157062	-68.21848739
-23.28919101	-65.43634454
-22.65810377	-62.51638655
-22.08632445	-59.57058824
-21.54929695	-56.6592437
-21.04825873	-53.81680672
-20.45682072	-50.91407563
-19.88074383	-48.01995798
-19.32417557	-45.34117647
-18.72686453	-42.36092437
-18.2033503	-39.6907563
-17.68383333	-36.77079832
-17.07139181	-33.79915966
-16.57135536	-31.28403361
-16.08167644	-28.53634454
-15.55988497	-25.96953782
-15.23194314	-23.70420168
-14.88786313	-21.15462185
-14.46936491	-18.79453782
-14.03277268	-16.56365546
-13.7239407	-14.38445378
-13.32307054	-12.14495798
-13.10541313	-10.37058824
-12.80090129	-8.424810924
-12.5265595	-7.244768908
-12.39245166	-5.543613445
-12.20149649	-3.88552521
-12.06269818	-2.817457983
-11.9408013	-1.08012605
-11.88498258	0.852731092
-11.59582269	2.73907563
-11.25921377	4.832142857
-10.97765814	6.968277311
-10.61226889	8.88907563
-10.28780131	10.78403361
-9.897958468	12.78235294
-9.594868651	14.61701681
-9.228030257	16.50336134
-8.936294273	18.32079832
-8.548660411	19.97457983
-8.128213307	22.04180672
-7.776021615	23.74726891
-7.438171233	25.40105042
-7.139603148	26.79642857
-6.749109697	28.54495798
-6.371036472	30.36239496
-5.95872777	31.89558824
-5.703343469	33.41155462
-5.426531833	35.06533613
-4.874098143	36.66743697
-4.501454185	38.4762605
-4.117679581	40.12142857
-3.809364592	41.78382353
-3.373155403	43.30840336
-2.948538003	45.07415966
-2.55244876	46.76239496
-2.142533114	48.27836134
-1.761299322	49.9407563
-1.338133107	51.47394958
-0.958293893	53.11911765
-0.560208447	54.91932773
-0.153686523	56.46113445
0.249228029	58.1407563
0.710253046	59.76869748
1.133840444	61.43970588
1.600757455	63.30882353
2.034267526	64.68697479
2.443269395	66.40966387
2.897741198	68.13235294
3.383580692	69.59663866
3.803560364	71.06092437
4.294046621	72.95588235
4.682111613	74.59243697
5.149896947	76.2289916
5.588132546	77.86554622
6.146405925	79.24369748
6.572009373	80.8802521
7.062400056	82.34453782
7.440721983	83.89495798
7.939637602	85.53151261
8.46548757	87.16806723
8.91666629	88.8907563
9.423840563	90.35504202
9.888501366	91.81932773
10.40370001	93.3697479
10.84224513	94.66176471
11.33279616	96.12605042
11.90147245	97.8487395
12.37999154	99.22689076
12.87455846	100.605042
13.40227052	102.0693277
13.9120219	103.447479
14.37653774	104.9117647
14.79837614	106.2037815
15.3550202	107.5819328
15.90956058	109.1323529
16.46979472	110.3382353
16.967713	111.7163866
17.42399986	112.9222689
18.00104049	114.3865546
18.47389352	115.592437
19.06487012	116.7121849
19.54842431	118.0903361
20.16255691	119.210084
20.70739411	120.3298319
21.25896002	121.7941176
21.73164704	122.052521
22.14367131	122.2247899
22.49976081	123
22.63028501	123.6890756
23.01487379	124.2920168
23.4956677	124.8088235
23.74147107	125.2394958
24.15543527	125.9285714
24.52888289	126.6176471
24.81245583	127.0483193
24.98592457	127.4789916
25.47324296	127.9096639
25.92808618	128.5987395
26.0384995	128.9432773
26.56494626	129.3739496
26.93152003	129.8907563
27.31925639	130.2352941
27.69820634	130.4936975
27.88111657	130.4936975
28.33105166	130.6659664
28.71830828	130.8382353
28.83525122	131.0966387
29.18568284	131.1827731
29.43571801	131.4411765
29.56501074	131.5273109
30.02111657	131.7857143
30.11908603	131.6134454
30.38403289	131.6134454
30.77514396	131.6134454
31.04270549	131.6134454
31.22012567	128.512605
30.25922764	123.0861345
29.6082901	119.4684874
28.96727913	115.3340336
28.29555696	111.2857143
27.37013602	107.5819328
26.90397165	104.0504202
26.10064364	100.2605042
25.43258417	96.55672269
24.67504047	92.85294118
24.28836916	89.49369748
23.58062366	85.96218487
22.91956844	82.25840336
22.06153478	78.81302521
21.5154346	75.19537815
20.78553713	71.49159664
20.19488839	68.13235294
19.48718032	64.60084034
18.95634821	61.5
18.22724632	57.96848739
17.63808145	54.6092437
16.9469215	51.25861345
16.35205492	48.09747899
15.7488138	44.84159664
15.10133304	41.76659664
14.56339103	38.44180672
13.86908406	35.65966387
13.26881058	32.43823529
12.65673767	29.12205882
12.05478652	26.0039916
9.16780982	11.3697479
8.55286305	7.967436975
7.88120633	4.694327731
7.219987501	1.188655462
6.630723941	-2.110294118
6.013248384	-5.329138655
5.533908254	-7.677163866
4.999659212	-10.49634454
4.595516148	-12.95892857
4.123281693	-16.2105042
3.542671431	-19.53529412
2.997145143	-22.82563025
2.25449432	-26.31407563
1.586903634	-29.41491597
0.937990538	-32.81722689
-0.038913001	-37.4512605
-1.319511832	-42.87773109
-2.728586189	-48.51092437
-4.019492242	-53.80819328
-5.525079328	-59.08823529
-6.954547419	-64.15294118
-8.389747921	-68.70945378
-9.854583994	-73.75693277
-11.43129601	-78.21008403
-13.07599475	-82.77521008
-14.59676886	-87.16806723
-16.11346044	-91.30252101
-17.63036318	-95.17857143
-19.04527781	-98.88235294
-20.67308742	-102.1554622
-22.280101	-105.4285714
-23.89738213	-108.5294118
-25.62133468	-111.1134454
-26.63681677	-111.6302521
-26.96805054	-112.2331933
-27.5554158	-112.8361345
-27.92700584	-113.0945378
-28.37939272	-113.4390756
-28.90159817	-113.9558824
-29.31961183	-114.7310924
-29.64933798	-115.0756303
-30.14013486	-115.3340336
-30.53720676	-115.3340336
-31.09766784	-115.8508403
-31.43963308	-116.1953782
-32.00683371	-116.7983193
-32.45067148	-116.7121849
-32.61743896	-116.7121849
-33.1968007	-116.8844538
-33.60441381	-116.8844538
-33.96897068	-116.1092437
-33.96103202	-112.5777311
-33.41327664	-110.1659664
-33.04275495	-106.8067227
-32.32991607	-103.447479
-31.67570678	-100.2605042
-30.83179079	-97.24579832
-30.1876414	-94.31722689
-29.63975726	-91.21638655
-28.93996712	-88.02941176
-28.33927355	-85.10084034
-27.91866819	-82.17226891
-27.0577141	-79.24369748
-26.39848855	-76.2289916
-25.87485164	-73.47268908
-25.29028473	-70.55273109
-24.72802797	-67.68445378
-24.06717937	-64.85063025
-23.56914258	-62.15462185
-22.96061201	-58.79537815
-22.10040515	-53.96323529
-21.12628385	-49.22584034
-20.14263081	-44.68655462
-19.26903154	-40.06113445
-18.40580528	-35.53046218
-17.47688246	-31.13760504
-16.8226428	-27.38214286
-15.98825839	-23.17878151
-15.26063759	-19.38886555
-14.65627088	-15.54726891
-14.08224357	-12.1105042
-13.58598325	-9.138865546
-13.23225447	-7.213760504
-12.90593347	-4.253319328
-12.73643754	-2.238634454
-12.28117916	1.145588235
-11.70476896	4.470378151
-11.14697682	7.915756303
-10.55774789	10.96491597
-10.00008919	14.18634454
-9.392732291	17.05462185
-8.744957439	20.15546218
-8.169928322	22.87731092
-7.59708509	25.64222689
-6.943554254	28.4157563
-6.297512376	31.11176471
-5.731356865	33.59243697
-5.06357566	36.24537815
-4.420733363	39.05336134
-3.783330341	41.66323529
-3.147038109	44.16113445
-2.48093645	46.91743697
-1.797309541	49.45840336
-1.099108293	52.22331933
-0.339642082	54.84180672
0.26938367	57.5894958
1.084495977	60.14768908
1.852686768	62.96428571
2.565922314	65.37605042
3.404421471	68.04621849
4.132404153	70.54411765
4.966315247	73.30042017
5.71886468	75.88445378
6.527224066	78.29621849
7.365052395	80.8802521
8.13753941	83.55042017
8.917174544	85.70378151
9.748961323	88.46008403
10.56764615	90.87184874
11.38424296	93.19747899
12.28672988	95.52310924
13.07202805	97.76260504
13.98489346	99.91596639
14.75381361	102.3277311
15.67074847	104.2226891
16.55191025	106.6344538
17.3354905	108.8739496
18.26585175	111.0273109
19.15765134	113.0084034
20.02556068	114.9033613
20.96514542	116.8844538
21.76843156	118.9516807
22.68413877	120.5882353
23.90264058	122.3970588
24.88943789	124.1197479
25.98959409	125.7563025
26.77806178	127.3067227
28.06377541	128.4264706
28.99377611	129.6323529
30.11766194	130.3214286
31.42508314	131.1827731
32.67853727	131.4411765
33.88813025	131.6134454
34.62436781	130.6659664
34.91433229	130.1491597
35.4612401	129.8046218
35.78110177	129.6323529
36.17426287	129.460084
36.51383385	129.2016807
36.96284958	129.2878151
37.24176574	129.2016807
37.64403742	129.0294118
38.17010207	128.9432773
38.35919037	128.8571429
38.87647021	128.5987395
39.23102987	128.5987395
39.43491499	128.512605
39.72134603	128.2542017
40.32424456	128.2542017
40.84677953	127.9957983
41.14472591	127.737395
41.68723844	127.5651261
41.90776011	127.0483193
42.28676739	126.6176471
42.55915869	126.1008403
42.98946778	125.6701681
43.37737435	125.4117647
43.27797841	124.5504202
43.70319486	124.1197479
44.01662746	121.5357143
44.06081972	121.5357143
44.10767189	120.5882353
44.0988305	117.1428571
44.05940133	115.0756303
43.65120928	114.0420168
43.27359452	111.9747899
43.07732493	109.9936975
42.72795921	108.7878151
42.49917878	107.4096639
42.34275838	105.5147059
41.95224458	104.394958
41.56982961	102.5
41.39300411	100.0021008
40.65555072	96.55672269
40.03181415	92.93907563
39.19984473	88.46008403
38.19340507	83.29201681
37.10619067	78.21008403
36.09968587	73.47268908
35.10813552	68.47689076
33.91942225	63.56722689
32.7639431	58.65756303
31.80394429	53.98907563
30.72864918	49.26029412
29.89055082	44.66932773
28.7068627	40.18172269
27.73218229	35.95252101
26.86473136	31.33571429
25.7070802	26.82226891
24.45327109	22.43802521
23.37974153	17.91596639
22.37655205	13.85903361
21.65038957	10.81848739
20.87373728	7.769327731
20.19142862	4.806302521
19.37761792	1.998319328
18.67671432	-1.128361345
17.95463006	-3.856239496
17.18089653	-6.500567227
16.65377748	-8.477352941
15.99219083	-11.05363445
15.42885781	-13.03128151
14.69979913	-15.62478992
14.02790159	-18.17436975
13.36068762	-20.64642857
12.60453993	-23.20462185
11.77607484	-25.90063025
10.94855698	-28.49327731
10.05330521	-30.97394958
9.211910856	-33.77331933
8.254555301	-36.49516807
7.28625845	-39.36344538
6.279069046	-42.13697479
5.295915618	-44.8157563
4.228591062	-47.44285714
3.200453423	-50.34558824
2.261029792	-52.96407563
1.204346313	-55.80651261
0.280921339	-58.36470588
-0.752871199	-60.93151261
-1.6950692	-63.61890756
-2.705583569	-66.18571429
-3.777442163	-68.74390756
-4.858169185	-71.12121849
-5.861641826	-73.67079832
-6.981819647	-76.14285714
-8.031991577	-78.46848739
-9.096721367	-80.79411765
-10.12705864	-82.68907563
-10.89055376	-84.2394958
-11.78799843	-85.96218487
-12.61670744	-87.5987395
-13.423283	-89.23529412
-14.29220046	-90.95798319
-15.04139327	-92.25
-15.97797058	-93.71428571
-16.70735356	-95.35084034
-17.59950402	-96.81512605
-18.35451418	-98.19327731
-19.19453651	-99.48529412
-19.99092285	-100.9495798
-20.84761426	-102.0693277
-21.53587909	-103.447479
-22.36856074	-104.7394958
-23.136946	-105.7731092
-23.98951057	-106.8067227
-24.70959945	-107.6680672
-25.64501955	-108.8739496
-26.6309064	-109.907563
-27.3377263	-110.5966387
-28.18622843	-111.5441176
-28.95243282	-111.8886555
-29.85440105	-112.75
-30.83233815	-113.3529412
-31.60571795	-113.5252101
-32.56839636	-114.1281513
-33.21483086	-113.8697479
-33.90065166	-113.3529412
-34.09008894	-113.0084034
-34.54924788	-112.8361345
-34.95351583	-112.6638655
-35.36471139	-112.75
-35.5904628	-112.8361345
-36.12698693	-112.9222689
-36.48844266	-112.6638655
-36.82367371	-112.6638655
-37.25052853	-112.6638655
-37.29156271	-112.4915966
-37.8913853	-112.4054622
-38.33220724	-111.802521
-38.7761319	-111.5441176
-39.057902	-111.2857143
-39.46244135	-111.1995798
-39.65856281	-110.9411765
-39.94572493	-110.6827731
-40.309935	-111.1134454
-40.6740306	-110.9411765
-41.09169786	-110.855042
-41.52578185	-110.855042
-41.72483899	-110.5966387
-42.17844342	-110.5966387
-42.37257437	-110.2521008
-42.74621542	-110.2521008
-43.18836047	-109.907563
-43.7021902	-109.5630252
-43.79174606	-109.2184874
-44.42324506	-109.0462185
-44.70199675	-108.7878151
-44.91892864	-108.4432773
-45.26119326	-108.0987395
-45.67247055	-107.9264706
-45.94771777	-107.4957983
-46.45410484	-106.8067227
-46.64041876	-106.289916
-46.95648093	-105.5147059
-46.75793744	-102.0693277
-46.47055448	-98.88235294
-45.77575223	-94.83403361
-45.24572218	-91.30252101
-44.44201008	-87.51260504
-43.46258221	-83.89495798
-42.95469045	-80.27731092
-42.03664849	-76.65966387
-41.34290666	-73.12815126
-40.40507603	-69.61386555
-39.64436263	-66.03067227
-38.85414466	-62.81785714
-37.96991544	-59.43277311
-37.15480286	-56.16827731
-36.32166039	-52.89516807
-35.69863328	-49.63928571
-34.86427166	-46.46092437
-34.19598372	-43.29978992
-33.38321996	-40.2592437
-32.90999089	-37.90777311
-32.25941442	-35.22037815
-31.54246573	-32.45546218
-30.7732411	-29.74222689
-30.29188965	-27.08067227
-27.96638284	-17.94180672
-27.66477973	-15.67647059
-27.20411802	-13.46281513
-26.76114203	-11.54201681
-26.45154852	-9.722857143
-26.13601231	-8.050987395
-25.87776455	-6.843382353
-25.58466401	-4.955315126
-25.28609689	-3.496197479
-25.1613843	-1.745945378
-24.54115955	0.423781513
-24.19846893	2.523739496
-23.67664792	4.539285714
-23.16364614	6.606512605
-22.70400429	8.716806723
-22.14773677	10.71512605
-21.60319989	12.69621849
-21.13779581	14.52226891
-20.46084017	16.36554622
-19.98959454	18.12268908
-19.3623804	19.94012605
-18.7375268	21.7144958
-18.22805647	23.48886555
-17.5968423	25.15987395
-17.22607948	26.52079832
-16.61508408	28.20903361
-16.00821819	29.87142857
-15.68684785	31.01701681
-15.06322859	32.66218487
-14.39276611	34.26428571
-13.84076433	35.79747899
-13.14819368	37.51155462
-12.58210128	39.13088235
-12.27849403	38.45903361
-12.20204898	37.52878151
-11.84249616	39.63046218
-11.34232561	41.6460084
-10.7339154	43.42037815
-10.18359329	45.05693277
-9.512190437	46.69348739
-7.929818187	50.48340336
-7.288552004	51.8012605
-6.672742615	53.28277311
-5.988079424	54.78151261
-5.388874524	56.21995798
-4.701506944	57.54642857
-4.033395708	59.12268908
-3.410955731	60.48361345
-2.75342011	61.8789916
-2.131091566	63.13655462
-1.392941597	64.60084034
-0.75383752	65.89285714
-0.074922459	67.44327731
0.640370526	68.73529412
1.312672195	69.94117647
1.962236538	71.23319328
2.64062486	72.69747899
3.384836811	74.07563025
4.082888845	75.45378151
4.756294293	76.74579832
5.448961266	78.29621849
6.168457592	79.41596639
6.844657361	80.62184874
7.494129905	81.74159664
8.29685592	83.03361345
8.977505452	84.41176471
9.635110693	85.70378151
10.42237549	86.99579832
11.06952317	88.28781513
11.74032096	89.57983193
12.51396485	90.61344538
13.20186057	91.81932773
13.8598533	93.02521008
14.6560557	94.23109244
15.34957897	95.43697479
16.10649843	96.47058824
16.77725911	97.59033613
17.50006228	98.79621849
18.22450871	99.91596639
18.92336394	101.0357143
19.69852972	101.9831933
20.35536753	103.2752101
21.11497978	104.2226891
21.75395074	105.4285714
22.80616155	106.4621849
23.54944377	107.4957983
24.49216943	108.6155462
24.81818286	109.3046218
25.60182231	110.2521008
26.61288333	111.1995798
27.17137306	112.1470588
28.11624124	113.0084034
29.02474799	113.7836134
29.80850697	114.7310924
30.68057682	115.4201681
31.44438062	116.1092437
32.25552642	116.8844538
32.98639081	117.4012605
34.08504871	117.9180672
34.82235425	118.5210084
35.46102093	118.8655462
36.27748019	119.2962185
37.26062222	119.5546218
38.31571677	119.8991597
38.89483964	119.8991597
39.78540641	119.1239496
39.87722796	118.5210084
40.49266179	118.9516807
41.3592916	119.6407563
42.12701253	119.210084
42.55031604	118.1764706
42.83440658	117.6596639
43.27353005	117.3151261
43.36348767	116.9705882
43.8612796	117.0567227
44.17286574	116.4537815
44.22367292	112.4915966
43.60049416	109.5630252
43.23988901	106.8067227
42.81287499	104.3088235
42.27206155	101.6386555
41.64527883	98.88235294
41.56021881	96.38445378
40.99281439	93.71428571
40.81870828	91.30252101
40.26878902	88.63235294
39.49352856	86.13445378
39.17665744	83.72268908
38.6816463	80.96638655
38.19479579	78.55462185
37.49022926	76.14285714
36.9597983	73.73109244
36.58999975	71.14705882
36.18416137	68.73529412
35.50345263	66.23739496
34.8561106	63.91176471
34.55586898	61.5
33.95442149	59.18298319
33.49885662	56.91764706
32.89080912	54.59201681
32.27801307	52.34390756
32.09166277	49.96659664
31.48478992	47.75294118
30.96854982	45.47037815
30.26984048	43.17058824
