"Pujol 2002, No. 10-2-3S"	
-8.580397027	-33.2752579
-8.590292422	-33.23068347
-8.594685408	-33.2752579
-8.607018086	-33.25296962
-8.619881524	-33.2752579
-8.562036928	-34.56787849
-8.564576403	-34.61245294
-8.554378264	-34.54559235
-8.635467745	-34.61245294
-8.590038858	-34.63473911
-7.973282965	-27.10187286
-7.928183647	-27.12415903
-7.909108202	-27.10187286
-7.968075635	-27.10187286
-7.956149171	-27.10187286
-7.471354018	-22.77827516
-7.466720881	-22.75598899
-7.523172471	-22.75598899
-7.486822718	-22.82284959
-7.467912059	-22.80056344
-7.518821001	-23.51373327
-7.452946016	-23.46916095
-7.497993599	-23.51373327
-7.44339552	-23.51373327
-7.504609903	-23.49144712
-6.946088853	-18.25409987
-6.981393691	-18.29867221
-6.906131717	-18.29867221
-6.980403704	-18.34324664
-6.953174602	-18.29867221
-6.926735573	-19.59129492
-6.924779871	-19.52443432
-7.005601737	-19.56900875
-6.914452075	-19.54672049
-6.945556176	-19.59129492
-6.49373588	-14.8442517
-6.435543191	-14.86653891
-6.433715229	-14.91111229
-6.482240539	-14.86653891
-6.46249382	-14.8442517
-5.926833156	-11.03324626
-5.898776298	-11.03324626
-5.912377436	-11.03324626
-5.876793486	-11.07781964
-5.852052763	-10.98867287
-5.26838286	-7.623399124
-5.316616284	-7.667971973
-5.295788563	-7.667971973
-5.262692673	-7.667971973
-5.295877662	-7.690258653
-4.623386163	-4.43641728
-4.627992155	-4.458703983
-4.585319262	-4.458703983
-4.555524818	-4.525563511
-4.553328325	-4.480990663
-4.588468378	-4.72614321
-4.570065485	-4.703856507
-4.6115571	-4.703856507
-4.567296716	-4.72614321
-4.547382657	-4.703856507
-4.625606607	-5.795899029
-4.542853948	-5.773612326
-4.539665871	-5.773612326
-4.60734359	-5.729039478
-4.542853948	-5.773612326
-4.578272474	-5.885045237
-4.532653892	-5.862758557
-4.598427004	-5.885045237
-4.553507481	-5.90733194
-4.540286689	-5.840472389
-3.932527858	0.355198169
-4.008885842	0.332911578
-3.95437271	0.355198169
-3.937476513	0.37748476
-3.895321288	0.332911578
-2.4783982	3.230167492
-2.547185661	3.207880812
-2.495962318	3.163307697
-2.514690948	3.185594377
-2.521324178	3.163307697
-2.519173032	2.851295621
-2.479617001	2.829008918
-2.563607143	2.873582034
-2.472813877	2.806722505
-2.470205422	2.829008918
-2.525409469	2.64960211
-2.473669577	2.64960211
-2.487025933	2.671888523
-2.494074318	2.671888523
-2.491051026	2.671888523
-2.513288041	2.003291011
-2.537896713	2.02557758
-2.509342625	1.981004465
-2.488175275	2.02557758
-2.535377037	1.981004465
-2.461461445	3.073047097
-2.479280246	3.073047097
-2.462986184	3.073047097
-2.456512949	3.050760417
-2.489529162	3.073047097
-2.421329944	3.073047097
-2.488941237	3.095333777
-2.433763696	3.073047097
-2.417549632	3.050760417
-2.456009334	3.095333777
-2.345685229	2.920941182
-2.32443357	2.943227617
-2.303342864	2.920941182
-2.340312476	2.920941182
-2.335693869	2.898654502
-2.342326939	2.876368066
-2.327379738	2.876368066
-2.378696491	2.898654502
-2.258578545	2.898654502
-2.34224758	2.898654502
-2.347149131	2.873582034
-2.347234398	2.895868736
-2.362685534	2.851295621
-2.298681304	2.895868736
-2.350256412	2.895868736
-2.324364431	2.204984656
-2.374512201	2.227271202
-2.328728515	2.160411407
-2.371570344	2.204984656
-2.374427254	2.204984656
-1.689444359	5.25824673
-1.767812017	5.280533432
-1.657943944	5.280533432
-1.721194027	5.25824673
-1.718510046	5.21367337
-0.454137583	10.94132511
-0.518653811	10.94132511
-0.416164053	10.94132511
-0.456580455	10.91903897
-0.542254812	10.91903897
0.745296949	16.84726988
0.652222043	16.80269756
0.689869516	16.89184326
0.671115498	16.78041032
0.652984093	16.86955709
1.662997506	23.04294108
1.795298834	23.06522722
1.715740798	23.04294108
1.656021135	23.02065491
1.775888551	23.04294108
-0.21975822	3.210666845
-0.179943634	3.210666845
-0.214293274	3.232953258
-0.196652452	3.232953258
-0.170782426	3.232953258
-0.269068434	3.700971627
-0.234871223	3.678684947
-0.301830104	3.656398512
-0.268818662	3.678684947
-0.281582044	3.678684947
-0.281505958	3.611825129
-0.295107256	3.611825129
-0.354238556	3.611825129
-0.247901423	3.611825129
-0.268399314	3.611825129
-0.435992726	3.278083691
-0.418945077	3.300370104
-0.350813083	3.278083691
-0.416676052	3.278083691
-0.409699561	3.300370104
-0.064391442	6.531925063
-0.131506734	6.554211744
-0.094710739	6.509638361
-0.078171097	6.531925063
-0.108489776	6.509638361
0.436443609	11.47954638
0.377142175	11.52411977
0.51481945	11.5018336
0.454663713	11.45726022
0.386464695	11.45726022
0.483097964	10.03091843
0.383300411	10.03091843
0.488973335	10.07549181
0.454116506	10.09777796
0.395153664	10.05320564
1.134015101	17.31863159
1.136792333	17.29634543
1.091169599	17.27405821
1.170807314	17.31863159
1.12880833	17.31863159
1.675137616	22.82341805
1.691431678	22.82341805
1.703856169	22.7788436
1.667487575	22.80113188
1.689840194	22.80113188
1.671769586	21.8650941
1.671341816	21.88738024
1.715694492	21.84280793
1.709065414	21.90966852
1.703520052	21.8650941
2.359950935	27.88247177
2.433362113	27.83789943
2.375907124	27.83789943
2.339458532	27.83789943
2.427811961	27.83789943
3.151282181	32.20606947
3.142388269	32.25064179
3.108359236	32.22835564
3.193374813	32.22835564
3.155142809	32.20606947
3.99063017	38.49088531
3.937464058	38.46860127
4.044217186	38.44631299
4.045655221	38.46860127
3.940312984	38.42402471
3.975024469	37.01997331
4.036438446	36.99768503
4.048359162	37.04225735
4.058692706	37.01997331
3.980989936	36.99768503
4.525438487	41.61100706
4.498476362	41.67786766
4.590285163	41.61100706
4.486791007	41.61100706
4.451096243	41.63329535
5.014403399	45.08771586
5.06278564	45.13228818
5.064137132	45.08771586
4.989122016	45.10999989
5.084206395	45.10999989
5.10025759	43.48308266
5.034738362	43.48308266
5.080188966	43.46079437
5.053052475	43.48308266
5.088498147	43.48308266
5.734614168	50.43649602
5.858679286	50.41420774
5.857072953	50.39192368
5.807353272	50.39192368
5.78878304	50.3696354
6.51194333	54.51494173
6.440803533	54.53722577
6.525881064	54.47036517
6.518069112	54.53722577
6.478518189	54.51494173
7.320511998	59.99743884
7.256012137	59.95286652
7.251291497	59.90829421
7.304288992	59.84143359
7.328981174	59.79686128
7.221872928	57.99164628
7.378357872	57.96936225
7.342654485	57.94707397
7.255053446	57.96936225
7.312341096	58.01393456
8.263044373	67.21829459
8.368453035	67.151434
8.334087726	67.0845734
8.287224316	67.0845734
8.309555859	67.04000108
8.387363056	63.33764359
8.428775792	63.31535531
8.366949533	63.31535531
8.370896066	63.29306703
8.306730246	63.33764359
8.872143519	70.29105694
8.874907817	70.26876865
8.868455659	70.33562925
8.783187795	70.26876865
8.860639236	70.31334097
9.192204904	72.98773106
9.209680402	72.98773106
9.137182727	72.96544278
9.128281151	72.96544278
9.132741839	72.98773106
9.674354557	77.17761393
9.700471041	77.19989372
9.724912852	77.17761393
9.678467791	77.15532565
9.710638523	77.17761393
9.72881787	75.10495653
9.790994137	75.14953309
9.709166317	75.14953309
9.683639353	75.14953309
9.715553327	75.14953309
10.00424427	78.98282045
10.02118965	78.93825236
10.055044	78.91596408
10.08653387	78.8936758
10.10494251	78.91596408
10.61901317	83.32870432
10.61035877	83.30642452
10.55013182	83.28413623
10.58676835	83.32870432
10.52712006	83.28413623
11.16487708	87.22885651
11.15244413	87.22885651
11.08692745	87.18428844
11.12849922	87.20657672
11.18057252	87.16200016
11.20706967	85.02248641
11.13979018	85.04477467
11.19833096	85.02248641
11.20976243	85.02248641
11.27367724	85.00019813
11.73488708	89.81410195
11.64416088	89.81410195
11.78628719	89.81410195
11.75294061	89.83639023
11.77604115	89.76953388
11.86111229	87.91974232
11.74737241	87.91974232
11.69907639	87.85288595
11.77156513	87.91974232
11.81205494	87.91974232
12.21880147	92.75593442
12.19838603	92.73364614
12.1303516	92.73364614
12.17662804	92.71135786
12.22762193	92.73364614
12.38197042	94.04855291
12.38347136	94.00398484
12.36593519	94.07084119
12.2588212	94.00398484
12.36416471	94.04855291
12.74600317	96.70065469
12.83186503	96.74523126
12.74558035	96.67837491
12.72618939	96.70065469
12.76129368	96.70065469
12.8067743	94.47199631
12.71428145	94.49428459
12.82625851	94.47199631
12.83994204	94.44971651
12.84053476	94.42742822
13.11482619	98.14928265
13.15135989	98.12700287
13.15195516	98.10471458
13.03611778	98.12700287
13.09315123	98.10471458
13.11370335	94.65057404
13.13251182	94.65057404
13.16242602	94.69514213
13.21911968	94.67285385
13.19963036	94.71743041
13.28759482	94.05106426
13.25272557	94.02877598
13.19552223	94.0064877
13.19838872	94.05106426
13.12933748	94.05106426
13.43580922	98.48609278
13.45429067	98.44151622
13.38440145	98.44151622
13.46160252	98.41922794
13.41270485	98.41922794
13.70588395	100.4918853
13.67757927	100.5141736
13.68589388	100.4918853
13.62608464	100.4918853
13.68321262	100.4918853
14.04371719	102.9656978
14.02758105	102.9211213
14.05639029	102.898833
14.05849034	102.9211213
14.01456815	102.898833
14.01228671	101.1381946
14.08889123	101.1381946
14.05017062	101.2050509
14.10679147	101.1604829
14.04361883	101.1604829
14.32408522	104.347461
14.35985503	104.3028929
14.37229693	104.347461
14.39748474	104.3028929
14.43050942	104.3251727
14.44544608	100.8930404
14.49431948	100.8484724
14.47776818	100.8261841
14.49785022	100.8484724
14.49062268	100.8484724
14.77381377	103.9240176
14.86528214	103.9463059
14.86301476	103.9240176
14.89400197	103.9017293
14.9149271	103.879441
15.30392029	105.8183772
15.28854676	105.7960889
15.17615198	105.7960889
15.25040481	105.7069443
15.18454324	105.7069443
15.62135853	106.3086855
15.58347079	106.2863972
15.54491496	106.3086855
15.57742484	106.2863972
15.46746991	106.3086855
15.92539044	107.6458805
15.92924819	107.6458805
15.86355651	107.6013039
15.96477019	107.5790157
15.93184259	107.5790157
15.96306613	106.4869747
15.8665533	106.509263
16.00069584	106.4869747
15.99691856	106.509263
15.98859373	106.4869747
15.97871303	103.366853
15.97449888	103.3222764
16.0230606	103.366853
16.06673625	103.366853
16.06051402	103.366853
16.30468687	106.3755418
16.3114175	106.3755418
16.3011523	106.3755418
16.31862333	106.3309652
16.36314334	106.3755418
16.43317819	106.5538311
16.34228337	106.5538311
16.42729319	106.509263
16.38126329	106.5538311
16.4616502	106.5315513
16.47435269	105.8629538
16.48039863	105.8629538
16.35616106	105.8406655
16.4443644	105.8406655
16.32784872	105.8183772
16.46147264	104.5444242
16.49322375	104.5444242
16.52531592	104.5444242
16.45366644	104.566704
16.50457091	104.5221359
16.53523878	103.8089619
16.51398281	103.8312501
16.56984615	103.8089619
16.54355339	103.7866736
16.43721222	103.8312501
16.8781663	107.9096916
16.79139365	107.8874118
16.8139794	107.9096916
16.84405711	107.8651235
16.86320409	107.9096916
17.21057058	108.7120103
17.19275721	108.7120103
17.18544664	108.689722
17.17830213	108.6674422
17.09674128	108.645154
17.23378481	105.7701863
17.20548396	105.747898
17.2269852	105.747898
17.17709754	105.747898
17.18598698	105.747898
17.48541385	107.5753928
17.47693445	107.5976811
17.54925329	107.5753928
17.49145085	107.5308248
17.46853043	107.553113
17.658475	108.0434128
17.68527617	108.0657011
17.72566762	108.0434128
17.70979974	108.0657011
17.75827203	108.0434128
17.97987319	108.7342986
17.90711875	108.689722
17.9945697	108.7565869
17.96163061	108.7120103
18.03294796	108.689722
18.02539341	107.0850931
18.05360739	107.0405165
18.06260668	107.0628048
18.09360029	107.0405165
18.00984743	107.0628048
18.10431897	105.9484756
18.06264756	105.9484756
18.04862296	105.9261873
18.11314837	105.9707639
17.95177673	105.9484756
18.17769039	108.2217106
18.19601728	108.2217106
18.21506973	108.2439904
18.21692068	108.1994223
18.24597647	108.1994223
18.36293412	108.5782891
18.40064431	108.6005774
18.38905444	108.5560093
18.42919936	108.5560093
18.48145404	108.5114328
18.65754774	109.4697525
18.77363166	109.4251844
18.74766846	109.4028961
18.80462782	109.4028961
18.77143963	109.3806078
19.04287479	109.5366173
19.04254778	109.5366173
19.07707212	109.5143291
18.99482276	109.4920408
18.94930637	109.4920408
19.11065247	106.1267649
19.05589152	106.1267649
19.06454209	106.1490532
19.01734464	106.1936297
19.09041714	106.1044851
19.15822164	103.9649713
19.14453939	103.942683
19.09640305	103.9649713
19.05735159	103.9872596
19.10119075	103.9872596
19.1342959	104.0318277
19.03071648	103.9649713
19.11195031	103.9872596
19.07136597	103.9649713
19.19847003	104.0318277
19.45592147	107.9988447
19.42803961	108.0434128
19.43803145	107.9765564
19.3399142	107.9765564
19.33227789	107.9542682
19.66282483	109.5366173
19.62746634	109.4697525
19.63888632	109.5589056
19.64376855	109.5143291
19.69692891	109.4920408
19.89450468	109.8709161
19.90274393	109.9154842
19.92373803	109.8263395
19.88501486	109.8486278
19.94398868	109.8040512
20.26785737	110.2720712
20.23887056	110.2497829
20.23147951	110.2497829
20.23039116	110.2720712
20.15664291	110.2720712
20.28886808	107.9319799
20.28895238	107.9096916
20.2636726	107.9319799
20.20781181	107.9096916
20.27216221	107.9096916
20.45553966	110.0937819
20.56424147	110.0937819
20.489714	110.0714936
20.56758187	110.0492053
20.51600166	110.0046373
20.57870421	104.6781369
20.63381389	104.6335688
20.54871975	104.6112806
20.61407292	104.6112806
20.56897807	104.6781369
20.68161172	103.72288
20.67279126	103.7897449
20.62649693	103.7674566
20.65228896	103.7451683
20.68429426	103.7674566
20.63463271	103.6114471
20.62287294	103.6114471
20.69445217	103.6114471
20.64648061	103.5891589
20.60431101	103.6337354
20.28632477	95.90028738
20.30255033	95.92257566
20.3122803	95.87800757
20.29640858	95.94486394
20.31354365	95.90028738
19.91639425	89.90519799
19.99460446	89.92748627
19.92479189	89.8606299
19.9443438	89.74919699
19.926289	89.72690871
20.06888411	91.33153766
20.0801508	91.33153766
20.0456124	91.30925786
19.98118791	91.33153766
20.01815337	91.28696957
19.92331649	91.26468129
19.98992662	91.24239301
19.98715338	91.22010473
20.01982038	91.24239301
20.00101958	91.28696957
19.5367989	82.21632651
19.43315178	82.26090308
19.502272	82.23861479
19.48993613	82.21632651
19.55923136	82.23861479
19.17795367	75.82008199
19.20088687	75.79779371
19.15023916	75.86465008
19.16417561	75.82008199
19.13797482	75.82008199
19.12399876	77.20184511
19.13878214	77.20184511
19.13930204	77.24642167
19.10854348	77.20184511
19.06721952	77.20184511
18.75826579	72.12050735
18.79935342	72.14279564
18.86360164	72.07593081
18.78841375	72.05364253
18.83384966	72.03136272
18.62252394	68.3094998
18.59807957	68.33178808
18.58280184	68.33178808
18.5842287	68.35407212
18.56271469	68.3094998
18.57662305	68.77751977
18.56764802	68.79980381
18.60409613	68.79980381
18.5723412	68.75523149
18.60510784	68.75523149
18.01159236	59.50629915
17.987125	59.3502939
17.92297387	59.57315974
17.95532791	59.68459266
17.90191206	59.77373731
17.67365437	55.00441003
17.65895786	55.07127062
17.61073593	55.07127062
17.60788732	55.11584294
17.62166538	55.11584294
17.57923647	56.74276443
17.58387344	56.80962077
17.57967079	56.80962077
17.50179525	56.83190906
17.54615815	56.83190906
17.06068406	49.70020218
17.09041431	49.70020218
17.02322041	49.70020218
17.10202079	49.74477452
17.10555153	49.74477452
16.87349612	46.95895152
16.86097885	46.93666748
16.82796184	46.95895152
16.9229699	46.93666748
16.87173841	46.93666748
16.8676801	47.49383208
16.80467225	47.49383208
16.8182753	47.49383208
16.76873254	47.49383208
16.78207628	47.4715438
16.76580985	48.13846989
16.83091647	48.16075818
16.76573959	48.16075818
16.8026118	48.18304223
16.73489927	48.13846989
16.76082926	48.71792278
16.74966093	48.69563449
16.80064843	48.67334621
16.75192832	48.67334621
16.76561057	48.69563449
16.14737992	39.22383631
16.13175857	39.22383631
16.18300283	39.22383631
16.14747061	39.24612459
16.16048734	39.22383631
15.8187708	35.43511704
15.81003337	35.43511704
15.77869614	35.41283087
15.76709988	35.41283087
15.80600189	35.47968935
15.31712607	30.46520797
15.3523977	30.46520797
15.29385181	30.48749625
15.33820704	30.53206856
15.3247726	30.53206856
15.27056221	31.84697744
15.24318365	31.84697744
15.24871736	31.84697744
15.19319764	31.86926361
15.25813054	31.84697744
14.92691552	27.16679481
14.88861006	27.16679481
14.90574258	27.16679481
14.84198489	27.14450865
14.89322915	27.14450865
14.58331353	24.38097181
14.56056044	24.40325798
14.55904544	24.44783029
14.53040353	24.42554413
14.59263984	24.40325798
14.59507584	25.250149
14.56080826	25.250149
14.59088341	25.250149
14.57383904	25.22786074
14.60903402	25.250149
14.540541	25.87417208
14.48989839	25.89645825
14.53222894	25.89645825
14.51056037	25.89645825
14.54256312	25.87417208
14.58203357	25.87417208
14.59623573	25.89645825
14.6143825	25.89645825
14.57011796	25.91874653
14.57069279	25.89645825
13.93893445	19.09905013
13.90483421	19.09905013
13.91969933	19.12133842
13.87349442	19.12133842
13.94589885	19.12133842
12.95518287	11.03130759
12.93745381	10.96444804
12.92754117	11.00902142
12.9266176	11.03130759
12.94317146	11.05359376
12.28698408	7.554600371
12.2426429	7.599173753
12.32058869	7.554600371
12.29186886	7.599173753
12.30748127	7.554600371
12.28678864	8.802649186
12.29845387	8.780362505
12.2919008	8.780362505
12.31332922	8.802649186
12.31165199	8.802649186
11.54853073	3.743594687
11.60052738	3.765881367
11.57760057	3.743594687
11.62035266	3.765881367
11.56465921	3.743594687
11.59507415	4.612771608
11.58817874	4.612771608
11.55147003	4.590484928
11.5435808	4.635057776
11.56777352	4.635057776
10.94244945	3.321263779
10.97008987	3.343550482
11.01796179	3.298977366
10.9051557	3.276690664
10.99376652	3.298977366
10.97881964	3.298977366
10.9287557	3.298977366
10.98704866	3.298977366
10.94832933	3.321263779
10.97571172	3.321263779
11.03046373	3.276690664
11.04355838	3.276690664
10.95897392	3.25440425
11.0080351	3.25440425
11.02692788	3.232117548
11.02944181	3.232117548
10.99626767	3.298977366
11.05717165	3.276690664
11.07086795	3.298977366
10.94276369	3.232117548
11.02200222	2.429800423
10.95025693	2.429800423
11.00518522	2.429800423
10.98200931	2.429800423
11.03501	2.452087125
7.717344607	-8.780351363
7.757704763	-8.847210914
7.680525409	-8.824924211
7.742641639	-8.758064683
7.797647209	-8.780351363
6.811832621	-10.74157054
6.758072517	-10.74157054
6.767802488	-10.78614392
6.832837581	-10.74157054
6.789086561	-10.71928439
6.711125437	-9.850107181
6.780341467	-9.850107181
6.779210327	-9.916966732
6.775540351	-9.87239335
6.851742493	-9.850107181
5.041913529	-15.62233286
5.091812366	-15.62233286
5.00406762	-15.55547224
5.044453963	-15.57775948
5.065967649	-15.57775948
3.767648147	-20.32480166
3.773058264	-20.28022932
3.861322594	-20.30251549
3.755911377	-20.28022932
3.79834316	-20.25794104
2.896416202	-23.95751568
2.870710722	-23.95751568
2.839710729	-23.97980185
2.881555865	-23.9352274
2.863750477	-23.9352274
2.81396501	-22.28602188
2.895372884	-22.2637336
2.881504769	-22.28602188
2.854783115	-22.28602188
2.773477433	-22.28602188
1.958853081	-27.85766789
1.971986051	-27.81309344
2.029097579	-27.81309344
1.932588896	-27.79080729
2.029936193	-27.81309344
0.730542556	-33.40702559
0.721397874	-33.38473944
0.80700904	-33.36245327
0.710653885	-33.38473944
0.719568395	-33.3401671
-0.237999062	-38.2432156
-0.226988156	-38.22092732
-0.206655827	-38.22092732
-0.266459819	-38.22092732
-0.234977407	-38.2432156
-1.416639185	-44.03772743
-1.534063889	-44.03772743
-1.460963759	-43.99315511
-1.397551126	-44.01543915
-1.472316829	-44.01543915
-1.462312695	-42.05422315
-1.496894045	-42.00964659
-1.554184728	-42.00964659
-1.481185193	-41.98736255
-1.542856727	-42.03193487
-2.457987231	-49.20821406
-2.416737364	-49.18593003
-2.503670322	-49.16364174
-2.441490701	-49.11906941
-2.458813391	-49.16364174
-2.500713455	-47.35842673
-2.494503206	-47.35842673
-2.551666947	-47.29157038
-2.518494253	-47.31385441
-2.50508217	-47.35842673
-3.708728297	-54.89129298
-3.692076723	-54.84672064
-3.731115726	-54.82443236
-3.70068737	-54.77986004
-3.72414622	-54.80214832
-4.653609495	-59.68290851
-4.610595217	-59.68290851
-4.601259643	-59.66062448
-4.634103246	-59.6383362
-4.706911969	-59.61604792
-6.046258112	-66.72547076
-6.098097642	-66.74775479
-6.094911801	-66.74775479
-6.140263406	-66.74775479
-6.089083016	-66.68089844
-6.156121075	-65.81171912
-6.149809431	-65.78943509
-6.103709269	-65.81171912
-6.13972562	-65.78943509
-6.060844127	-65.76714681
-6.159718878	-65.43284803
-6.131068027	-65.41055975
-6.122405325	-65.38827571
-6.10315296	-65.36598743
-6.106112701	-65.38827571
-6.146242286	-63.13565763
-6.178931643	-63.15794591
-6.242190508	-63.18022995
-6.192965821	-63.18022995
-6.185890929	-63.13565763
-6.183706572	-63.13565763
-6.126658435	-63.11336935
-6.234798821	-63.18022995
-6.243156224	-63.09108532
-6.174486923	-63.18022995
-7.229501573	-72.40687826
-7.213182762	-72.36230169
-7.204788953	-72.36230169
-7.22216226	-72.34001341
-7.144883269	-72.34001341
-8.132461949	-77.17620554
-8.086437792	-77.17620554
-8.099900332	-77.2207821
-8.158651246	-77.13162897
-8.10539891	-77.13162897
-9.20474963	-83.66160316
-9.208179455	-83.63931488
-9.175477324	-83.57245853
-9.218480425	-83.57245853
-9.200380915	-83.50559368
-9.247344602	-80.67520261
-9.302806843	-80.71977068
-9.224521898	-80.71977068
-9.248945825	-80.6974824
-9.22130987	-80.67520261
-10.20376234	-88.23035287
-10.19801978	-88.18577631
-10.17249409	-88.18577631
-10.24130391	-88.20806459
-10.18017575	-88.09663168
-10.22398425	-86.06855084
-10.24086256	-86.04626256
-10.21030327	-86.09083912
-10.24179123	-86.06855084
-10.25926673	-86.06855084
-10.62549087	-90.43672299
-10.70152951	-90.45901128
-10.69051702	-90.43672299
-10.67690439	-90.43672299
-10.67304153	-90.43672299
-11.10864967	-93.17796943
-11.08302116	-93.15568963
-11.11191344	-93.15568963
-11.12297829	-93.11111306
-11.12005432	-93.13340135
-11.16736674	-91.06074397
-11.17449208	-91.03846416
-11.14646588	-91.08303222
-11.17146975	-91.03846416
-11.11091451	-91.06074397
-11.65515676	-95.6963585
-11.67227905	-95.65178194
-11.65520658	-95.62949366
-11.60262999	-95.62949366
-11.65377333	-95.60721387
-12.19642394	-98.88333663
-12.17815198	-98.7719037
-12.2147917	-98.81648026
-12.12364268	-98.79419198
-12.20123847	-98.74961542
-12.56046436	-100.6216953
-12.53834231	-100.5548304
-12.47973127	-100.599407
-12.58293003	-100.5325422
-12.53649136	-100.5548304
-12.85375842	-101.9143137
-12.87557773	-101.8697372
-12.83096063	-101.8474574
-12.81205252	-101.8251691
-12.78877443	-101.8028808
-12.85425406	-98.90562491
-12.8622391	-98.9279132
-12.89087845	-98.90562491
-12.87558795	-98.90562491
-12.92867805	-98.90562491
-12.92367575	-98.28160394
-12.83967762	-98.28160394
-12.91309758	-98.28160394
-12.94105097	-98.25931566
-12.85402923	-98.25931566
-13.11263289	-100.755408
-13.13558014	-100.7776963
-13.17603929	-100.7331282
-13.15554466	-100.7331282
-13.14337868	-100.755408
-13.30337329	-101.936602
-13.31864974	-101.936602
-13.25717093	-101.936602
-13.33779033	-101.8920255
-13.25724885	-101.9143137
-13.50497926	-103.0286429
-13.53082238	-102.9840664
-13.47725325	-103.0286429
-13.44735821	-103.0286429
-13.52450819	-102.9617866
-13.64628931	-104.0092509
-13.63854442	-103.9646829
-13.71836289	-104.0092509
-13.69969749	-103.9646829
-13.69139182	-103.9869627
-13.80044108	-99.39982745
-13.79380114	-99.37754764
-13.79396465	-99.37754764
-13.76968124	-99.35525936
-13.79447306	-99.37754764
-13.77244043	-99.33297108
-13.73992799	-99.3106828
-13.79353417	-99.35525936
-13.79962865	-99.28839452
-13.77294755	-99.33297108
-14.35184828	-106.4869662
-14.34337399	-106.5092545
-14.33418181	-106.4423897
-14.28203825	-106.464678
-14.36281988	-106.4201014
-14.99406982	-109.2059244
-14.96860736	-109.1836446
-15.06350173	-109.139068
-14.99656075	-109.1613563
-15.02940148	-109.139068
-15.12963283	-104.7708959
-15.14089696	-104.7708959
-15.07427023	-104.7486076
-15.10264771	-104.7040395
-15.07780097	-104.7486076
-15.76108587	-108.7156246
-15.76408394	-108.6710481
-15.75107104	-108.6487598
-15.78708101	-108.62648
-15.72752214	-108.6041917
-15.86381327	-104.9029457
-15.79333261	-104.8806574
-15.78157157	-104.8806574
-15.88385315	-104.8360893
-15.82894147	-104.8806574
-15.99544955	-107.599624
-15.93907652	-107.5773358
-15.9713322	-107.5773358
-16.04710386	-107.5773358
-15.98083224	-107.599624
-16.28942191	-109.8059941
-16.27484165	-109.8951388
-16.33040864	-109.8059941
-16.32673483	-109.8505707
-16.24693041	-109.8505707
-16.36105862	-107.4881911
-16.3794596	-107.5104794
-16.35037699	-107.4659028
-16.32248619	-107.4659028
-16.34566337	-107.4659028
-16.53469971	-109.3602625
-16.58343132	-109.404839
-16.6011425	-109.3825508
-16.56359199	-109.3602625
-16.57686165	-109.3602625
-17.13377061	-110.7197458
-17.07396521	-110.7197458
-17.04640526	-110.7197458
-17.10873353	-110.7197458
-17.03883793	-110.6751692
-17.1277285	-108.6248086
-17.17317847	-108.6470884
-17.10404419	-108.6248086
-17.0951522	-108.6693767
-17.20449909	-108.6248086
-17.43609336	-111.7672101
-17.35204541	-111.6780655
-17.38567302	-111.7226421
-17.47207266	-111.6557772
-17.40607058	-111.7003538
-17.73659197	-112.2352301
-17.84653924	-112.2129418
-17.8393117	-112.2129418
-17.80544905	-112.190662
-17.81157419	-112.1683737
-17.87786625	-108.1567886
-17.9090042	-108.0899238
-17.95968001	-108.1567886
-17.93968995	-108.1567886
-17.9055897	-108.1567886
-18.0751495	-108.9813872
-18.09244807	-108.9813872
-18.0983369	-108.9813872
-18.09975226	-108.9591073
-18.10126343	-108.9591073
-18.15537673	-107.5773358
-18.08832334	-107.5327592
-18.08221992	-107.599624
-18.18340676	-107.5327592
-18.14386606	-107.599624
-18.29816218	-110.2517258
-18.28588379	-110.2071493
-18.309913	-110.2071493
-18.28504581	-110.2071493
-18.25185763	-110.1848695
-18.516147	-111.366055
-18.49054403	-111.3883433
-18.53739659	-111.3437667
-18.49246269	-111.366055
-18.46952822	-111.3437667
-18.8368886	-112.1237972
-18.87962281	-112.1015089
-18.90173464	-112.1237972
-18.83626651	-112.0569408
-18.88851353	-112.0569408
-19.35356835	-112.7478266
-19.36508796	-112.7701064
-19.26392922	-112.7255383
-19.35078489	-112.7255383
-19.39000241	-112.7032501
-19.39341052	-109.2711178
-19.39719674	-109.2934061
-19.5097563	-109.2934061
-19.4269155	-109.2488295
-19.40684879	-109.2711178
-19.78027428	-111.3214785
-19.79017798	-111.3214785
-19.76990944	-111.2546221
-19.7684877	-111.2769104
-19.82718687	-111.2546221
-20.07517532	-112.8369713
-20.13104378	-112.8592596
-20.06476449	-112.8369713
-20.05224851	-112.8592596
-20.08986928	-112.814683
-20.33871997	-113.3718476
-20.36432294	-113.3495593
-20.36466656	-113.3495593
-20.36498335	-113.3049912
-20.38832404	-113.3049912
-20.72982087	-113.5278571
-20.68563809	-113.5278571
-20.70537523	-113.5055688
-20.70268374	-113.5055688
-20.6592508	-113.4832805
-20.77879136	-110.6974575
-20.70993683	-110.7420341
-20.73410273	-110.6974575
-20.8203593	-110.6751692
-20.77003349	-110.6528809
-20.85922936	-108.3573662
-20.81128719	-108.3796545
-20.80571388	-108.3350779
-20.87341875	-108.3350779
-20.81612854	-108.3350779
-20.86000219	-107.1538924
-20.81002384	-107.1761806
-20.8687524	-107.1984604
-20.90883344	-107.2207487
-20.83556294	-107.1761806
-20.89317632	-106.2409722
-20.89197046	-106.1964041
-20.88778441	-106.1964041
-20.84780045	-106.1964041
-20.88762857	-106.2409722
