"Bayrak and Sheikh 1996, AS5-HT"	
1.206449536	2.228277311
1.288879763	4.034516807
1.340933609	6.040588235
1.368134908	8.304201681
1.36518787	10.75903361
1.424535029	12.89516807
1.414377905	15.15189076
1.445882113	17.64978992
1.463883929	19.85483193
1.52133692	22.10294118
1.46812855	24.51470588
1.540906683	27.03844538
1.558701092	29.61386555
1.650595761	31.85336134
1.695675145	34.40294118
1.73072187	36.90084034
1.786522351	39.26953782
1.894924101	41.40567227
1.909232118	44.13613445
1.981833679	46.51344538
1.967853784	49.00273109
2.125450336	51.26806723
2.171084527	53.86932773
2.25552571	56.4447479
2.336739933	58.64978992
2.406288195	60.91512605
2.456792582	63.67142857
2.563668681	66.04012605
2.648448981	68.14180672
2.729645429	71.11344538
2.798376359	73.78361345
2.855698389	75.85084034
3.002028267	78.00420168
3.061836492	80.24369748
3.136320218	82.74159664
3.227724351	85.2394958
3.326574773	87.22058824
3.455992817	89.8907563
3.511643256	92.21638655
3.63959208	94.3697479
3.748805695	97.29831933
3.842574324	99.96848739
4.015278487	102.4663866
4.117934271	104.3613445
4.230697553	106.5147059
4.340731239	109.1848739
4.44421804	111.3382353
4.500797941	113.3193277
4.626516277	114.4390756
4.692527195	115.9894958
4.828851771	117.8844538
4.883113672	119.5210084
5.009319805	121.157563
5.105563695	122.8802521
5.274891868	124.6029412
5.311278286	126.5840336
5.457963693	128.0483193
5.578307626	130.2016807
5.698696865	132.0105042
5.826777788	133.9054622
5.988202144	135.4558824
6.147199382	137.6092437
6.335835326	139.2457983
6.402118624	140.6239496
6.681814698	142.9495798
6.745830855	144.5
7.010269729	145.8781513
7.179039543	147.6008403
7.282227989	147.6869748
7.369836608	149.3235294
7.423954864	147.1701681
7.312984228	145.1029412
7.183192879	142.7773109
7.05406271	140.8823529
6.975255629	138.8151261
6.833325287	136.9201681
6.749994232	135.0252101
6.645094821	133.302521
6.551368846	131.7521008
6.458570678	129.9432773
6.381411135	128.1344538
6.328839237	126.2394958
6.140113581	124.2584034
6.044870799	122.5357143
5.960982203	120.8991597
5.802130192	118.7457983
5.694897101	117.1953782
5.652789321	114.9558824
5.609118977	113.2331933
5.472877445	111.2521008
5.342650263	109.4432773
5.267596315	107.6344538
5.200379725	105.9978992
5.172496578	104.1029412
4.967358647	102.1218487
4.87884271	100.2268908
4.778297456	97.47058824
4.62402766	94.88655462
4.585250765	92.47478992
4.368493735	90.32142857
4.322528632	87.6512605
4.198937237	85.32563025
4.1182098	82.65546218
4.019299223	80.50210084
3.898663034	77.91806723
3.833511853	75.50630252
3.697080626	73.18067227
3.581847561	70.33823529
3.478796607	68.18487395
3.450316286	65.71281513
3.378326947	63.36134454
3.270994134	60.75147059
3.151758792	58.64978992
3.063725563	55.81596639
3.033291962	53.05966387
2.89836004	50.70819328
2.853802992	48.22752101
2.75509616	45.86743697
2.708687029	43.31785714
2.669181679	41.24201681
2.590973261	39.3039916
2.487721666	36.12563025
2.439640933	33.67941176
2.363094536	30.93172269
2.296333296	28.56302521
2.214419326	25.8842437
2.137747126	23.43802521
2.133479975	21.24159664
2.015913861	18.41638655
2.056545628	16.34915966
1.962408164	13.98046218
1.927399729	11.81848739
1.859003813	9.699579832
1.846696935	7.511764706
1.811622866	5.17407563
1.852890462	3.254138655
1.720329878	1.314390756
1.764477431	-0.588319328
1.754397439	-2.993193277
1.710916784	-5.122436975
1.641984357	-7.260294118
1.58455355	-9.232773109
1.531982574	-11.7737395
1.489291109	-14.08214286
1.45828246	-16.20966387
1.42525234	-17.78592437
1.374128569	-19.63781513
1.368508555	-21.74810924
1.336408647	-23.36743697
1.32448855	-25.31407563
1.310195139	-27.09705882
1.324064155	-29.34516807
1.289150063	-31.17983193
1.264636977	-33.2987395
1.222621256	-35.38319328
1.241768084	-37.50210084
1.179759521	-39.30231092
1.142246489	-41.25756303
1.101672508	-43.24726891
1.099505329	-45.27142857
1.01960423	-47.19222689
1.022883164	-49.15609244
0.973831966	-51.10273109
0.862297274	-52.81680672
0.824788511	-54.72037815
0.747774883	-56.59810924
0.721377332	-58.49306723
0.650689847	-60.11239496
0.633478934	-62.03319328
0.531718462	-63.86785714
0.513138489	-65.625
0.424561026	-67.59747899
0.402944967	-69.54411765
0.319364996	-71.43907563
0.24104454	-73.33403361
0.196804064	-75.05672269
0.102048126	-76.86554622
0.094736578	-78.58823529
-0.048039045	-80.56932773
-0.115236786	-82.55042017
-0.191727223	-84.87605042
-0.19946337	-86.68487395
-0.265083574	-88.23529412
-0.404083042	-90.21638655
-0.425438429	-92.11134454
-0.523601412	-94.26470588
-0.653655298	-96.33193277
-0.66698737	-98.48529412
-0.692287227	-100.0357143
-0.811719473	-101.8445378
-0.876568462	-103.9117647
-0.984575408	-105.8067227
-1.058785664	-107.7878151
-1.048656628	-109.5105042
-1.195717702	-111.3193277
-1.229351284	-113.0420168
-1.299699116	-114.6785714
-1.381260662	-116.8319328
-1.422220185	-118.5546218
-1.547528303	-120.4495798
-1.555093893	-122.0861345
-1.703249884	-124.2394958
-1.751885777	-126.3928571
-1.911737813	-128.3739496
-1.965555309	-130.0105042
-2.024505185	-131.9054622
-2.128193989	-133.6281513
-2.248197807	-135.4369748
-2.325068286	-137.0735294
-2.310675445	-138.9684874
-2.426592212	-140.6911765
-2.549698197	-142.5
-2.563259983	-144.394958
-2.683225145	-146.3760504
-2.761853363	-148.0987395
-2.836735013	-149.7352941
-2.964298601	-151.4579832
-3.040994055	-153.5252101
-3.063765336	-154.9033613
-3.177079321	-156.7983193
-3.324154433	-158.5210084
-3.368251042	-160.157563
-3.457104355	-161.6218487
-3.501783468	-163.6890756
-3.645668181	-165.4978992
-3.729972628	-167.4789916
-3.89520317	-169.2878151
-3.952897141	-170.6659664
-3.95706312	-172.3886555
-4.109677725	-173.8529412
-4.155719408	-175.4894958
-4.294339107	-176.9537815
-4.337722296	-178.5042017
-4.416057893	-180.3991597
-4.516693399	-182.1218487
-4.599970305	-183.5
-4.73299408	-185.1365546
-4.775280987	-186.8592437
-4.931262027	-188.4096639
-5.048933794	-190.3046218
-5.167584258	-191.9411765
-5.302151095	-193.5777311
-5.429329082	-195.1281513
-5.536551506	-196.7647059
-6.577580775	-192.8886555
-7.674383708	-176.8676471
-8.014509324	-172.5609244
-8.124426815	-170.0630252
-8.167055239	-167.9096639
-8.262656849	-166.1869748
-8.271251029	-164.2058824
-8.104381721	-160.4159664
-7.969254271	-157.4012605
-7.768013695	-153.8697479
-7.663295254	-150.5105042
-7.418999284	-147.5819328
-7.125379968	-144.1365546
-7.025221691	-140.6911765
-6.797604735	-137.0735294
-6.632235097	-133.9726891
-6.487172082	-130.6995798
-6.253772599	-127.4264706
-6.081749032	-124.1533613
-5.901572256	-120.7941176
-5.696684567	-117.6071429
-5.549367811	-113.9894958
-5.320303878	-110.2857143
-5.126136288	-107.1848739
-4.986804557	-104.0840336
-4.770760947	-100.7247899
-4.655047939	-97.27941176
-4.428295176	-93.83403361
-4.320627361	-90.81932773
-4.119488981	-87.11554622
-3.880690489	-84.10084034
-3.678407956	-81.08613445
-3.58950133	-77.46848739
-3.436758208	-73.93697479
-3.264967095	-70.66386555
-3.137155019	-67.90756303
-2.989567872	-65.1512605
-2.823588464	-62.18823529
-2.702834796	-59.87983193
-2.611690172	-57.02016807
-2.440543606	-54.08298319
-2.33497801	-51.28361345
-2.205238833	-48.30336134
-2.034831563	-45.44369748
-1.934035489	-42.56680672
-1.804995154	-39.54348739
-1.736448541	-36.65798319
-1.555137757	-34.19453782
-1.481612909	-31.03340336
-1.431720939	-28.13928571
-1.302229067	-24.97815126
-1.169910519	-22.07542017
-1.049776189	-18.62142857
-0.940777277	-14.65063025
-0.81762863	-10.44726891
-0.682154861	-5.899369748
-0.480216742	-1.696008403
-0.339013223	2.34197479
-0.282768336	4.181806723
-0.097492116	7.545357143
-0.006281187	12.41281513
0.116118613	16.8487395
0.210161195	21.74978992
0.34691708	26.41827731
0.495365721	31.42268908
0.662173721	36.4960084
0.787286397	41.29369748
0.963202754	45.82436975
1.176393693	51.15609244
1.394606233	56.57394958
1.629989055	61.57836134
1.821226019	66.84978992
1.993571901	71.71638655
2.277192718	76.79831933
2.488157273	81.53571429
2.780633786	86.61764706
3.025794935	91.78571429
3.219708181	96.26470588
3.551462084	100.8298319
3.790432861	105.2226891
4.078061422	110.4768908
4.354086931	114.8697479
4.677913237	119.4348739
4.805882576	121.4159664
4.974495952	123.3109244
5.13149533	125.5504202
5.219905966	126.9285714
5.431107103	128.6512605
5.555093315	130.3739496
5.74508946	132.1827731
5.798862654	133.6470588
5.979861714	135.6281513
6.23311868	137.6092437
6.400714263	139.4180672
6.561167044	141.1407563
6.715888075	142.9495798
7.009783613	144.4138655
7.247041529	145.9642857
7.430816506	143.7247899
7.743671426	145.3613445
8.217873868	146.2226891
8.377906848	147.4285714
8.986855274	148.5483193
9.433688334	148.8067227
9.929740542	149.4096639
10.4038079	149.1512605
10.80102855	148.7205882
11.2059282	148.1176471
11.61708634	147.2563025
11.86082746	145.7058824
12.26865964	144.5861345
12.75971285	143.3802521
13.2652442	142.4327731
13.26918321	140.710084
13.2062926	138.9012605
13.17167732	137.4369748
13.00208497	135.5420168
12.89717599	133.7331933
12.77472462	132.0966387
12.69638054	130.460084
12.53653725	128.3067227
12.38673473	126.2394958
12.33903787	124.4306723
12.10515432	122.6218487
11.99942472	120.5546218
11.76029257	118.4012605
11.69075524	116.2478992
11.46072217	114.0945378
11.34725742	111.855042
11.14902637	109.5294118
11.00150996	107.8067227
10.88684809	105.6533613
10.69036248	103.4138655
10.54756859	101.605042
10.41271597	99.45168067
10.2325925	97.55672269
10.10052144	95.66176471
9.893213174	93.59453782
9.816755653	91.18277311
9.62247866	89.11554622
9.452498611	87.13445378
9.395199824	84.98109244
9.226385794	82.91386555
9.120276063	81.10504202
8.97862358	79.46848739
8.787776282	77.31512605
8.651568937	75.50630252
8.567849368	73.18067227
8.445786351	71.6302521
8.267068191	69.3907563
8.161919382	67.22878151
8.000779994	65.22184874
7.892363195	63.30966387
7.735532013	60.98403361
7.61132154	58.84789916
7.43371062	56.78928571
7.331666061	54.83403361
7.269769185	52.79264706
7.10303834	50.68235294
6.978562603	48.47731092
6.819082496	46.32394958
6.793986384	44.45483193
6.601505408	42.71491597
6.589515756	40.89747899
6.410578828	38.63214286
6.31556659	36.94390756
6.246101737	34.70441176
6.097816218	32.46491597
6.003674651	30.28571429
5.908133235	28.60609244
5.772604126	26.66806723
5.769494788	24.8592437
5.621435878	22.7144958
5.497385408	20.58697479
5.389276279	18.62310924
5.281175345	16.52142857
5.16359383	14.19579832
5.143232555	11.99936975
5.03278591	9.932142857
4.908090393	7.847689076
4.820858084	5.732226891
4.763772611	3.876029412
4.717356651	1.853592437
4.62063317	-0.047394958
4.605167706	-2.230903361
4.433190622	-4.453172269
4.361683613	-6.261134454
4.298294275	-8.156092437
4.248630462	-9.93907563
4.123887086	-11.68760504
4.015938933	-13.77205882
3.96995233	-15.63256303
3.847827403	-17.45861345
3.759985611	-19.36218487
3.663759496	-21.50693277
3.609421393	-23.36743697
3.541871542	-25.35714286
3.468872071	-27.29516807
3.415722876	-29.44852941
3.327263395	-31.12815126
3.289158891	-32.99726891
3.223929779	-35.1592437
3.165971548	-37.60546218
3.074590716	-39.39705882
2.985221649	-41.36953782
2.907781966	-43.29894958
2.799025596	-45.43508403
2.676960806	-47.05441176
2.573154025	-48.9407563
2.4746549	-51.00798319
2.370761361	-52.86848739
2.300654791	-54.84096639
2.154400328	-56.4947479
2.093103296	-58.33802521
1.939235325	-60.23298319
1.933023731	-62.04180672
1.797126586	-64.09180672
1.668553269	-65.60777311
1.580158385	-67.55441176
1.411699054	-69.88865546
1.326601934	-71.69747899
1.191720931	-73.67857143
1.054293804	-75.4012605
0.973767889	-77.21008403
0.872286993	-79.53571429
0.68065962	-81.51680672
0.533770832	-83.49789916
0.370338061	-85.82352941
0.2659765	-87.80462185
0.136434017	-89.95798319
0.03428417	-91.59453782
-0.176989431	-93.31722689
-0.15909342	-95.03991597
-0.341653855	-97.10714286
-0.474822571	-99.00210084
-0.575242036	-100.8109244
-0.741307697	-102.447479
-0.922128168	-104.4285714
-0.969183721	-106.0651261
-1.189218674	-108.1323529
-1.331020202	-110.0273109
-1.538592366	-112.0084034
-1.634270151	-114.1617647
-1.838190101	-116.1428571
-2.025016349	-117.8655462
-2.180234746	-119.6743697
-2.293436966	-121.6554622
-2.510852714	-123.6365546
-2.659931326	-125.5315126
-2.812819414	-127.0819328
-2.934540952	-128.8046218
-3.179270029	-130.6995798
-3.37106767	-132.7668067
-3.471410189	-134.0588235
-3.657266311	-136.039916
-3.896434017	-137.8487395
-4.072942191	-139.3991597
-4.330060218	-141.552521
-4.523313395	-143.6197479
-4.8026698	-145.6008403
-5.041775975	-147.4096639
-5.275821868	-149.2184874
-5.52852404	-151.0273109
-5.819341309	-152.9222689
-6.146882384	-154.9033613
-6.510345349	-156.8844538
-6.885550487	-158.8655462
-7.397768019	-159.8130252
-8.042574515	-160.3298319
-8.65358095	-161.4495798
-9.28518663	-161.1911765
-10.00315671	-161.0189076
-10.65211963	-159.9852941
-11.41525665	-159.9852941
-12.07797966	-158.3487395
-12.47463832	-155.8508403
-12.5419079	-154.1281513
-12.46145357	-152.5777311
-12.38282808	-150.7689076
-12.24717727	-148.8739496
-12.17797595	-147.1512605
-11.98184961	-144.9978992
-11.85307523	-143.2752101
-11.71288102	-141.6386555
-11.59354176	-139.5714286
-11.43916121	-137.5903361
-11.29419835	-135.3508403
-11.13658501	-133.4558824
-10.95947418	-131.7331933
-10.86392866	-129.7521008
-10.7487913	-128.2878151
-10.58395183	-126.3928571
-10.36481079	-124.5840336
-10.29803586	-122.8613445
-10.15604737	-120.7079832
-9.941344424	-118.8991597
-9.756745937	-117.0042017
-9.656587647	-114.592437
-9.47640812	-112.6113445
-9.272393828	-110.6302521
-9.145537183	-108.907563
-9.04828725	-106.6680672
-8.891327525	-104.7731092
-8.764137242	-102.8781513
-8.587156319	-101.0693277
-8.426409008	-98.82983193
-8.252838277	-96.76260504
-8.098680611	-95.03991597
-7.964086065	-93.4894958
-7.900778761	-91.50840336
-7.737241687	-89.61344538
-7.515699235	-87.63235294
-7.401428443	-85.90966387
-7.260081889	-83.92857143
-7.139656275	-81.94747899
-6.948193649	-80.31092437
-6.84200908	-78.41596639
-6.688374761	-76.69327731
-6.56114755	-74.62605042
-6.419542926	-72.73109244
-6.266829863	-70.92226891
-6.104724086	-69.11344538
-5.960794254	-66.96008403
-5.851649	-65.35798319
-5.651274613	-63.23046218
-5.566684949	-61.1460084
-5.357829732	-58.94957983
-5.107587275	-56.9512605
-5.049775209	-55.03046218
-4.88882735	-53.07521008
-4.739420264	-51.00798319
-4.589476252	-48.77710084
-4.435775602	-47.11470588
-4.329015057	-45.37478992
-4.114177317	-43.4539916
-4.017939954	-41.56764706
-3.939493603	-39.70714286
-3.817874324	-37.70882353
-3.660389889	-35.90861345
-3.510618662	-34.22037815
-3.38388576	-32.36848739
-3.230725854	-30.59411765
-3.180988369	-28.71638655
-3.096826241	-26.87310924
-2.922828775	-24.88340336
-2.841817799	-23.0487395
-2.725779018	-21.4552521
-2.541526084	-19.18130252
-2.465883076	-16.90735294
-2.360287487	-14.89180672
-2.207070229	-12.94516807
-2.14571484	-11.26554622
-1.912898859	-9.405042017
-1.83515362	-7.467016807
-1.610203704	-5.339495798
-1.563055172	-3.235231092
-1.490331912	-1.498760504
-1.296395399	0.635651261
-1.118613225	2.490987395
-1.013010807	4.414369748
-0.877034553	6.216302521
-0.671033296	9.31197479
-0.571045758	11.12079832
-0.424018134	13.51533613
-0.283028473	15.8237395
-0.15028092	18.26995798
-0.02886171	20.10462185
0.098026506	22.73172269
0.283975868	24.91092437
0.379097424	26.94369748
0.518147662	29.03676471
0.658692475	31.68970588
0.808118534	33.7052521
0.91582259	35.93613445
1.041472063	38.34789916
1.202085183	40.47542017
1.37796621	42.87857143
1.564471422	44.97163866
1.674856158	47.09054622
1.803529334	49.75210084
2.050609601	51.91407563
2.157898658	53.90378151
2.347787761	55.95378151
2.4579117	58.28802521
2.637720662	60.52752101
2.77087159	62.45693277
2.984450529	64.75672269
3.212601412	66.6947479
3.375717321	69.20987395
3.523454889	71.37184874
3.77104892	74.04201681
4.003237618	76.45378151
4.186911744	78.43487395
4.36459004	80.7605042
4.605885672	82.82773109
4.808903504	84.89495798
4.945889525	86.53151261
5.159075023	88.85714286
5.488734821	90.83823529
5.655225372	92.21638655
5.808301792	93.59453782
5.958354998	95.57563025
6.276279464	98.07352941
6.506807151	99.71008403
6.74665409	101.9495798
7.003049128	103.6722689
7.143448445	105.0504202
7.388367597	106.6869748
7.671519794	108.6680672
7.8759248	110.2184874
8.190643832	111.855042
8.507351693	113.3193277
8.734198458	115.1281513
9.006116792	116.7647059
9.347898912	118.5735294
9.612806803	120.0378151
9.98001871	121.6743697
10.303763	123.3109244
10.77106794	124.947479
11.19071975	126.5840336
11.72148243	127.8760504
12.16723642	129.4264706
12.58311569	130.1155462
13.08651992	130.7184874
13.46617548	130.8907563
13.93623873	131.2352941
14.24330466	129.0819328
14.11749744	127.1869748
13.85288863	124.7752101
13.61742921	121.157563
13.35424898	118.1428571
13.03503305	115.0420168
12.83748671	111.855042
12.58732034	108.8403361
12.36920175	105.8256303
12.07623841	102.9831933
11.81014846	100.2268908
11.52948656	97.03991597
11.31383402	94.19747899
11.05377582	91.44117647
10.79851809	88.16806723
10.56365859	85.49789916
10.29297739	82.22478992
10.07483319	79.21008403
9.839686897	76.71218487
9.650199441	73.35294118
9.332816462	70.25210084
9.122144517	67.23739496
8.846795855	64.30882353
8.656031979	61.33718487
8.44706855	58.41722689
8.26770537	55.89348739
8.019837855	52.80987395
7.783106124	49.88991597
7.59820855	47.02163866
7.375779395	43.79159664
7.172566401	40.98361345
6.984622006	37.73634454
6.776273905	35.27289916
6.558870466	32.20651261
6.361515569	29.08844538
6.154769321	26.28046218
5.923269792	23.3605042
5.78956133	20.78508403
5.579939183	17.58088235
5.437481689	15.01407563
5.302556975	12.02521008
5.080824828	9.458403361
4.940097716	6.693487395
4.786513996	4.346323529
4.671149662	2.512521008
4.505108983	0.161911765
4.322380366	-2.161134454
4.07265938	-4.813214286
3.955652176	-7.31197479
3.793516328	-9.973529412
3.591566069	-12.66953782
3.439163416	-15.4
3.290428025	-17.52752101
3.113088847	-19.68088235
2.993419046	-21.79978992
2.880808924	-23.70336134
2.764203231	-26.01176471
2.634370239	-27.30378151
2.582963057	-29.43991597
2.460699034	-31.26596639
2.341139805	-33.32457983
2.167518611	-35.64159664
2.063987819	-37.44180672
1.972131193	-39.26785714
1.84159934	-41.37815126
1.740838281	-43.29033613
1.619151145	-45.08193277
1.522928774	-47.11470588
1.364348511	-48.98382353
1.240847497	-50.99936975
1.084014797	-53.03214286
0.948255954	-55.22857143
0.803407839	-57.0460084
0.676572015	-58.74285714
0.475212728	-61.08571429
0.345521968	-63.23907563
0.199423966	-65.46134454
-0.112632376	-67.52857143
-0.252072738	-69.88865546
-0.36972947	-71.95588235
-0.602157975	-74.1092437
-0.800653316	-76.5210084
-0.982410381	-78.58823529
-1.17390612	-80.48319328
-1.361876508	-82.46428571
-1.536393113	-84.61764706
-1.816879987	-87.11554622
-2.047975143	-89.35504202
-2.180135078	-91.25
-2.413769767	-93.23109244
-2.617674668	-95.38445378
-2.834554761	-97.62394958
-3.079735074	-99.2605042
-3.330862372	-101.5
-3.501830674	-103.2226891
-3.725236166	-105.2037815
-3.92075812	-107.012605
-4.12037533	-108.7352941
-4.345754237	-110.7163866
-4.603294792	-112.7836134
-4.903817899	-114.8508403
-5.088129231	-116.7457983
-5.37631809	-118.8130252
-5.6692787	-121.2247899
-5.983262433	-122.8613445
-6.259385048	-124.7563025
-6.538344908	-126.8235294
-6.832790139	-128.7184874
-7.115136947	-130.6134454
-7.422052809	-132.4222689
-7.652864912	-134.3172269
-7.951989912	-136.039916
-8.332764994	-137.8487395
-8.675353513	-139.9159664
-9.177977311	-141.8109244
-9.716314784	-144.394958
-10.3888626	-144.1365546
-11.07552429	-145.0840336
-11.69276585	-146.4621849
-12.36736129	-146.8928571
-12.88703295	-144.9978992
-12.75417701	-143.447479
-12.53998821	-141.1218487
-12.4001673	-138.5378151
-12.18180668	-136.1260504
-12.08575012	-133.9726891
-11.86944669	-132.0777311
-11.67394934	-129.9243697
-11.5045405	-127.512605
-11.35919341	-125.6176471
-11.14169834	-123.0336134
-10.90110754	-120.6218487
-10.78726165	-118.5546218
-10.55240624	-116.1428571
-10.39191874	-114.4201681
-10.18061951	-112.1806723
-10.0384693	-109.6827731
-9.813244538	-107.6155462
-9.62546695	-105.6344538
-9.497758786	-103.7394958
-9.322165038	-101.7584034
-9.10356412	-99.43277311
-8.938627563	-97.27941176
-8.805404158	-95.38445378
-8.600855574	-93.05882353
-8.417928689	-90.73319328
-8.239006796	-88.75210084
-8.088816855	-86.7710084
-7.866169903	-84.70378151
-7.691930884	-82.63655462
-7.53516396	-80.48319328
-7.350057162	-78.67436975
-7.15297537	-76.86554622
-7.020125256	-74.71218487
-6.862573811	-72.73109244
-6.658895897	-71.00840336
-6.540696668	-68.85504202
-6.356412681	-66.96008403
-6.167771265	-64.75504202
-5.935979101	-62.38634454
-5.776517843	-60.19852941
-5.618717532	-58.38970588
-5.409910569	-56.23634454
-5.280721374	-54.41029412
-5.119700552	-52.41197479
-4.956858519	-50.29306723
-4.752047293	-48.27752101
-4.612445276	-46.42563025
-4.465101045	-44.28088235
-4.275713398	-42.34285714
-4.138803394	-40.3789916
-3.983534973	-38.12226891
-3.85712343	-36.1842437
-3.610037395	-33.91029412
-3.499406626	-32.14453782
-3.298937293	-29.60357143
-3.125688953	-27.61386555
-2.985944461	-25.51218487
-2.824845997	-23.43634454
-2.70366069	-21.08487395
-2.456744805	-19.04348739
-2.351503278	-16.95903361
-2.160001707	-14.83151261
-2.028211826	-12.50588235
-1.816766305	-9.956302521
-1.649264246	-7.656512605
-1.415093914	-5.15
-1.244371737	-2.802836134
-1.064182641	-0.296323529
-0.866479044	2.017247899
-0.633995032	3.888088235
-0.522120809	5.851953782
-0.275921714	8.993277311
-0.079313981	11.71512605
0.110671786	13.62731092
0.298892651	16.70231092
0.548843168	19.02794118
0.739451092	21.67226891
0.951065376	24.72142857
1.165295931	27.15903361
1.328575248	29.95840336
1.538306786	32.57689076
1.754628548	35.11785714
1.963638597	37.84831933
2.211754794	40.09642857
2.387493105	42.76659664
2.619281166	45.075
2.906455777	47.84852941
3.032702548	50.5789916
3.261414069	52.93907563
3.492455521	55.24747899
3.808004193	57.70231092
4.020988672	60.25189076
4.183471845	62.82731092
4.502328134	65.51470588
4.695624702	67.87478992
4.943981376	69.78697479
5.215494958	71.45798319
5.35437683	73.09453782
5.527242359	74.9894958
5.734270296	76.45378151
5.909769689	78.26260504
6.167818555	80.15756303
6.362431548	81.79411765
6.528241502	83.94747899
6.785511313	85.49789916
6.989320496	87.39285714
7.209504128	89.28781513
7.522583017	91.18277311
7.716025889	92.81932773
7.926035025	94.45588235
8.190421931	96.26470588
8.418944754	97.9012605
8.674179239	99.79621849
8.966188508	101.605042
9.215377563	103.3277311
9.549416681	105.3088235
9.876610811	106.8592437
10.11953565	108.7542017
10.43175208	110.3046218
10.74572898	111.5105042
11.02146736	113.4915966
11.46632197	115.3865546
11.95441111	117.1953782
12.34621494	118.8319328
12.89991437	120.2962185
13.3366298	121.7605042
13.82539233	122.6218487
14.32441726	123.7415966
14.82476781	124.0861345
15.33993199	124.7752101
15.79931617	124
16.38715888	123.3109244
16.87432915	122.6218487
17.34132917	121.7605042
17.77206582	120.8991597
18.18775094	119.6071429
18.65235091	118.2289916
18.91801563	116.8508403
19.48772342	115.1281513
19.7785872	113.6638655
20.21783497	112.2857143
20.64953117	110.6491597
20.9308231	108.9264706
20.73678814	107.1176471
20.6806345	105.2226891
20.34570693	103.4138655
20.33600109	101.4327731
19.97511047	98.15966387
19.75813739	95.4894958
19.54936949	92.81932773
19.27676783	90.14915966
19.09779672	87.30672269
18.69313491	84.55042017
18.51445095	82.13865546
18.31156712	79.46848739
17.97715608	76.71218487
17.8031167	73.78361345
17.54182547	71.28571429
17.28526945	68.87394958
17.07798718	66.20378151
16.77474541	63.79201681
16.59258973	61.04432773
16.34052067	58.65840336
16.14913052	55.91932773
15.91531845	53.37836134
15.67024342	50.65651261
15.47046386	48.20168067
15.22901371	45.85021008
14.95140411	42.9302521
14.72638346	40.50987395
14.5196044	37.65882353
14.30270652	35.61743697
14.09361218	32.95588235
13.86431032	30.36323529
13.65329416	27.91701681
13.40942071	25.47079832
13.16547205	22.96428571
12.95123267	20.3802521
12.81470063	18.13214286
12.61201509	15.93571429
12.42945465	13.48088235
12.18435501	11.07773109
12.02601495	8.967436975
11.71996565	6.495378151
11.60574273	4.588361345
11.3516944	2.834663866
11.09020253	0.795
10.86235894	-1.422962185
10.72834454	-3.186995798
10.49367373	-5.091428571
10.19119733	-7.458403361
9.993381985	-9.784033613
9.815184458	-12.21302521
9.600431294	-13.84096639
9.376339739	-16.05462185
9.182537235	-18.1907563
8.957987968	-20.12016807
8.829586912	-22.12710084
8.630018924	-24.21155462
8.396492263	-26.37352941
8.18007709	-28.51827731
8.005985752	-30.24957983
7.783625956	-32.09285714
7.683474508	-33.95336134
7.436823611	-36.06365546
7.172212445	-38.52710084
7.007339174	-40.81827731
6.760306767	-42.64432773
6.579612111	-44.77184874
6.326154399	-46.75294118
6.125750609	-48.81155462
5.894671366	-50.81848739
5.697904951	-52.84264706
5.475440837	-54.73760504
5.247173524	-56.73592437
5.048731114	-58.80315126
4.809890808	-61.0512605
4.588617435	-62.77394958
4.340759083	-64.64306723
4.137473269	-66.82226891
3.937714415	-69.11344538
3.653224906	-71.00840336
3.490514393	-72.73109244
3.206294486	-75.14285714
2.902470272	-77.38235294
2.623292541	-79.70798319
2.325827508	-81.51680672
2.028476948	-83.15336134
1.777887602	-85.04831933
1.606154813	-86.7710084
1.340101601	-88.40756303
1.186731685	-89.95798319
0.992229387	-91.68067227
0.69171795	-93.57563025
0.465177126	-94.95378151
0.240480179	-96.8487395
-0.04322271	-98.65756303
-0.287961735	-100.4663866
-0.5025932	-102.2752101
-0.793471987	-104.1701681
-1.077137962	-105.6344538
-1.353394586	-107.1848739
-1.570314345	-108.907563
-1.811894405	-110.6302521
-2.130126176	-112.6113445
-2.375973414	-114.4201681
-2.75347095	-116.4012605
-3.071877746	-118.3823529
-3.436654044	-120.1911765
-3.848337242	-122.0861345
-4.093358941	-123.7226891
-4.471295038	-125.6176471
-4.867307624	-127.2542017
-5.173214716	-128.8046218
-5.480513086	-130.1827731
-5.918820798	-131.7331933
-6.23604654	-133.4558824
-6.523125445	-134.4033613
-6.801693239	-136.039916
-7.255707101	-137.5042017
-7.773312708	-139.2268908
-8.205088204	-140.5189076
-8.724100124	-141.9831933
-9.313304015	-143.2752101
-9.960982307	-144.8256303
-10.61580914	-146.5483193
-11.29954296	-147.1512605
-11.95767744	-147.6680672
-12.71392707	-148.3571429
-13.41009223	-148.6155462
-14.09718975	-148.7878151
-14.69942629	-148.5294118
-15.52604427	-148.012605
-15.88842328	-146.289916
-16.60132799	-145.0840336
-17.32456445	-144.2226891
-17.99837912	-143.1890756
-18.43282954	-141.552521
-18.97622968	-139.4852941
-18.83137858	-137.9348739
-18.74874399	-136.039916
-18.61498628	-133.8865546
-18.35807846	-131.9915966
-18.28756107	-130.1827731
-18.04756235	-128.0294118
-17.9180103	-126.4789916
-17.67193606	-124.4978992
-17.58542126	-122.3445378
-17.25034055	-120.7079832
-17.15119787	-118.8991597
-17.03447333	-117.1764706
-16.78186141	-115.1092437
