"Wehbe et al. 1998,Specimen B2"	
31.1531	-59.77268
29.8958	-61.73244
28.3591	-65.89693
27.5209	-67.12178
26.2636	-70.55136
24.58719975	-76.18567
23.05049924	-78.88034
22.49170025	-78.63537
21.9329	-80.8401
21.37409949	-81.08507
19.6977	-86.71938
18.58009924	-89.41405
17.0434	-93.82351
15.36700051	-97.49806
14.24939975	-100.19273
13.13180051	-102.15249
11.59509975	-107.29686
9.499600254	-111.70632
8.661399746	-113.17614
7.8232	-115.87081
6.7056	-119.05542
5.1689	-124.44476
3.7719	-128.85422
2.374900076	-133.26368
1.5367	-135.71338
0.8382	-137.67314
0	-141.59266
-1.1176	-145.02224
-1.9558	-148.20685
-3.2131	-153.10625
-3.7719	-154.08613
-4.4704	-157.51571
-5.308599746	-160.94529
-6.565900254	-165.35475
-7.124699746	-166.08966
-7.264400254	-165.84469
-8.5217	-172.94882
-10.0584	-177.60325
-11.8745	-185.19732
-13.55090051	-189.85175
-14.38910025	-192.54642
-15.50669949	-197.69079
-16.48459975	-200.8754
-18.30069975	-207.24462
-19.6977	-211.40911
-20.67560025	-214.59372
-22.49170025	-222.43276
-24.30780051	-227.8221
-25.5651	-231.25168
-26.4033	-233.45641
-27.94	-240.0706
-29.7561	-246.19485
-30.5943	-247.66467
-31.7119	-250.84928
-32.9692	-255.25874
-33.9471	-259.17826
-35.7632	-265.30251
-37.16019746	-268.73209
-37.99840254	-271.67173
-39.8145	-277.79598
-42.04969746	-285.14508
-44.0055	-291.02436
-45.5422	-293.47406
-46.6598	-297.88352
-49.5935	-306.2125
-52.8066	-314.05154
-54.0639	-317.48112
-55.46090254	-320.9107
-56.2991	-322.38052
-57.1373	-325.07519
-58.3946	-329.72962
-59.6519	-331.68938
-60.35039746	-333.1592
-61.46800254	-336.09884
-62.1665	-337.56866
-63.4238	-341.24321
-64.54139746	-343.93788
-65.659	-346.87752
-67.47510254	-352.02189
-69.29119746	-355.69644
-70.2691	-356.67632
-71.5264	-362.06566
-72.92340254	-362.80057
-74.73949746	-367.94494
-75.8571	-369.9047
-76.83500254	-371.37452
-77.81289746	-372.84434
-78.51140254	-374.31416
-79.2099	-376.02895
-80.18780254	-378.23368
-81.02600254	-380.19344
-82.00389746	-381.66326
-82.84209746	-383.62302
-83.68029746	-384.6029
-84.09939746	-385.09284
-85.217	-388.52242
-86.0552	-389.01236
-86.75369746	-390.48218
-87.7316	-393.42182
-88.5698	-394.15673
-89.12860254	-394.64667
-89.68739746	-395.38158
-90.38590254	-396.60643
-91.0844	-399.54607
-92.4814	-401.7508
-93.04019746	-401.7508
-93.45929746	-401.26086
-93.7387	-401.7508
-94.1578	-402.73068
-94.71660254	-403.95553
-95.13570254	-404.69044
-95.97390254	-406.6502
-96.6724	-407.87505
-97.37089746	-408.36499
-97.9297	-409.83481
-98.3488	-408.60996
-98.90760254	-410.32475
-99.6061	-412.03954
-100.1649	-412.77445
-101.0031	-414.24427
-101.4222	-413.75433
-102.1207051	-415.46912
-102.6795	-415.71409
-102.9589051	-415.95906
-103.5177	-416.449
-103.9368	-416.69397
-104.0764949	-415.95906
-104.3559	-415.46912
-104.775	-416.93894
-104.9146949	-415.95906
-105.1941	-416.449
-105.1941	-415.46912
-105.1941	-414.48924
-105.4735051	-399.05613
-105.4735051	-399.3011
-104.3559	-387.54254
-102.6795	-371.61949
-101.2825	-357.41123
-100.1649	-347.12249
-98.20909746	-329.48465
-95.8342	-309.39711
-94.5769	-298.37346
-92.4814	-282.20544
-90.38590254	-265.05754
-88.9889	-254.7688
-87.7316	-244.97
-86.0552	-231.25168
-83.9597	-216.06354
-83.1215	-209.69432
-81.44510254	-196.46594
-79.76870254	-185.19732
-78.3717	-175.64349
-76.2762	-160.70032
-75.15859746	-152.86128
-73.3425	-141.59266
-71.5264	-129.58913
-69.85	-119.30039
-68.5927	-111.70632
-65.9384	-94.80339
-64.4017	-87.20932
-62.5856	-75.9407
-61.04890254	-68.34663
-59.79160254	-60.75256
-57.27699746	-47.03424
-55.18149746	-36.7455
-53.08599746	-27.92658
-51.82869746	-22.53724
-50.0126	-14.6982
-49.31409746	-12.2485
-48.0568	-7.10413
-47.0789	-3.42958
-45.26279746	4.16449
-43.307	11.75856
-41.7703	16.41299
-39.116	26.21179
-37.8587	29.3964
-35.9029	36.25556
-33.9471	41.88987
-33.3883	43.11472
-32.131	46.78927
-31.1531	49.97388
-29.4767	54.87328
-27.94	58.7928
-26.9621	60.75256
-25.7048	64.18214
-25.14600025	63.6922
-24.58719975	67.12178
-23.19019975	70.55136
-22.49170025	71.0413
-21.37409949	75.20579
-19.83740051	80.10519
-18.44040025	82.79986
-17.60220051	83.2898
-16.20520025	88.1892
-14.8082	91.37381
-13.69059924	94.31345
-12.573	95.04836
-11.59509975	98.72291
-10.61719949	100.68267
-9.359899746	104.11225
-7.962899746	106.80692
-6.426199746	110.72644
-5.308599746	113.42111
-4.3307	115.1359
-3.0734	119.30039
-1.816100076	123.46488
-0.6985	124.9347
0.1397	127.13943
1.1176	130.56901
2.374900076	134.24356
3.3528	136.93823
4.190999746	139.14296
5.867400254	146.982
7.264400254	151.14649
8.9408	157.27074
10.47749975	161.92517
11.73480025	166.5796
12.9921	170.74409
13.97000025	173.9287
14.8082	177.35828
16.06549975	182.50265
17.18310051	185.19732
18.16099924	188.38193
18.99920076	190.58666
20.1168	194.99612
20.67560025	195.976
21.9329	201.36534
22.91080025	202.83516
23.749	207.24462
24.86659924	210.42923
25.7048	213.61384
26.9621	218.0233
28.0797	221.45288
30.0355	227.8221
31.1531	230.51677
32.131	233.21144
32.9692	236.39605
34.7853	241.78539
36.0426	246.43982
37.99840254	251.82916
39.8145	256.72856
40.9321	259.6682
43.0276	266.77233
45.8216	274.85634
48.1965	281.22556
49.5935	282.94035
51.68900254	290.04448
53.08599746	293.22909
54.9021	298.37346
56.7182	303.51783
58.3946	307.43735
59.93129746	310.62196
61.88710254	315.52136
63.4238	319.44088
65.1002	322.87046
66.63689746	327.27992
68.5927	331.68938
70.12939746	334.38405
71.5264	338.0586
72.92340254	340.75327
74.5998	345.16273
75.99680254	347.8574
77.5335	351.04201
78.93050254	354.47159
79.76870254	353.73668
81.02600254	358.88105
83.4009	364.02542
85.07729746	366.96506
86.33459746	367.94494
88.29040254	373.33428
89.54770254	375.04907
90.52559746	376.76386
92.4814	381.41829
93.7387	382.64314
95.13570254	386.07272
96.11359746	386.31769
97.0915	388.76739
98.20909746	390.48218
99.04729746	390.97212
100.1649	394.4017
101.2825	395.62655
102.1207051	396.36146
103.2382975	398.32122
104.3559	400.28098
105.0544051	401.01589
106.1719949	402.73068
107.1499025	403.95553
107.9881025	404.93541
108.5469	404.93541
109.1056949	406.16026
109.9438949	407.38511
110.5027025	407.38511
111.0614975	408.12002
111.6202949	408.85493
112.1791025	409.0999
112.7378975	411.05966
113.8555025	412.77445
114.4142975	412.52948
114.8333975	411.5496
115.3921924	413.75433
116.2304051	415.46912
116.9288975	415.22415
117.7670975	416.449
118.4656	416.20403
118.8847	416.449
119.4434975	416.69397
120.0023051	417.42888
120.2816975	416.449
120.4214051	416.20403
120.5611	415.71409
120.8405051	415.22415
120.8405051	414.24427
121.2596051	398.81116
121.1198975	398.81116
121.1198975	398.81116
121.8184	405.91529
122.2375	409.34487
122.7962949	413.01942
123.3551025	414.48924
123.7742025	415.95906
124.0535949	416.449
124.7521	418.40876
125.7299949	420.61349
126.2888025	419.87858
126.8476	420.85846
127.5461025	421.83834
127.9652025	422.32828
128.5239975	422.08331
128.9430975	422.08331
129.2225025	420.85846
129.2225025	420.61349
129.5018949	420.85846
129.7812975	403.22062
129.5018949	403.22062
129.6416025	403.22062
129.5018949	403.22062
128.9430975	394.64667
128.3843025	388.52242
127.8254949	381.90823
126.9872949	373.33428
126.1490949	365.0053
125.0315025	353.73668
124.0535949	346.14261
123.0757	337.56866
122.2375	330.95447
121.1198975	321.15567
119.5832051	309.64208
117.9068051	295.92376
116.0906975	281.96047
114.4142975	268.73209
113.2966949	260.64808
112.4584949	253.29898
111.3409025	245.94988
110.5027025	239.58066
109.1056949	229.78186
107.7087	218.51324
106.5910949	210.6742
105.7528949	204.30498
104.6353051	196.46594
102.9589051	184.95235
101.0031	171.96894
99.6061	162.17014
97.9297	151.8814
95.97390254	139.14296
93.7387	126.89446
92.62109746	119.05542
91.2241	111.70632
88.84919746	97.49806
86.75369746	86.22944
85.35670254	79.37028
83.9597	71.28627
81.8642	61.73244
80.0481	53.8934
78.3717	45.56442
77.25410254	42.13484
75.438	33.56089
73.2028	24.74197
69.98970254	12.73844
68.03389746	6.12425
66.63689746	0.97988
63.8429	-7.83904
61.46800254	-15.18814
58.8137	-23.27215
57.69609746	-25.47688
55.60059746	-31.35616
53.6448	-35.76562
51.5493	-42.62478
49.0347	-48.994
47.3583	-51.4437
45.26279746	-56.58807
43.307	-61.2425
42.3291	-62.71232
41.21149746	-65.65196
38.5572	-72.26615
36.6014	-75.69573
35.3441	-78.88034
32.9692	-84.02471
31.4325	-86.71938
29.05760254	-91.86375
26.6827	-96.02824
25.7048	-96.02824
24.1681	-100.92764
21.9329	-106.07201
18.99920076	-111.70632
17.32279949	-113.17614
15.92579924	-117.34063
13.83029975	-121.99506
11.31569975	-127.3844
9.359899746	-131.30392
7.8232	-134.97847
5.4483	-141.10272
3.9116	-145.02224
2.095499898	-149.18673
0.1397	-156.7808
-2.514599975	-164.61984
-4.4704	-169.51924
-5.4483	-172.45888
-7.683500254	-181.2778
-9.918700254	-185.93223
-10.47749975	-187.40205
-11.45540025	-190.58666
-12.71270051	-194.50618
-14.10969924	-199.65055
-14.66849975	-199.65055
-15.6464	-204.06001
-17.18310051	-208.95941
-18.58009924	-213.1239
-20.53589975	-219.49312
-22.352	-224.39252
-23.05049924	-226.35228
-24.1681	-230.02683
-25.5651	-234.68126
-26.543	-236.15108
-26.9621	-237.86587
-28.3591	-243.01024
-29.8958	-247.90964
-31.1531	-250.60431
-32.68979746	-255.50371
-33.3883	-255.50371
-34.2265	-258.93329
-35.7632	-264.5676
-36.1823	-263.58772
-37.0205	-267.50724
-38.1381	-270.44688
-39.3954	-274.12143
-40.2336	-275.34628
-41.21149746	-279.02083
-42.6085	-283.43029
-44.0055	-287.59478
-45.68189746	-291.26933
-47.3583	-295.92376
-48.7553	-299.84328
-50.4317	-304.00777
-51.82869746	-307.19238
-52.24779746	-305.72256
-53.36540254	-310.86693
-54.483	-313.31663
-55.04180254	-313.80657
-56.2991	-317.97106
-57.9755	-322.38052
-59.09309746	-324.34028
-59.93129746	-326.05507
-60.62980254	-327.27992
-61.60769746	-329.72962
-62.72530254	-333.64914
-64.12229746	-336.58878
-64.6811	-335.11896
-65.1002	-336.58878
-66.3575	-340.01836
-67.19569746	-341.73315
-67.89420254	-344.18285
-69.4309	-349.08225
-71.24700254	-351.77692
-72.08520254	-352.7568
-72.3646	-352.02189
-72.64399746	-351.77692
-73.7616	-356.92129
-75.0189	-360.1059
-75.99680254	-360.84081
-76.55559746	-360.59584
-76.6953	-360.84081
-78.09230254	-365.98518
-79.2099	-367.69997
-80.18780254	-368.92482
-80.74659746	-370.14967
-82.00389746	-373.57925
-82.84209746	-375.04907
-83.4009	-374.8041
-84.51849746	-378.47865
-85.91549746	-381.41829
-87.03310254	-382.88811
-88.01099746	-384.35793
-88.5698	-384.6029
-89.12860254	-385.58278
-89.8271	-387.0526
-90.6653	-389.5023
-92.3417	-393.17685
-93.3196	-393.42182
-94.71660254	-397.34134
-95.69449746	-397.58631
-96.53269746	-399.3011
-97.37089746	-400.28098
-98.20909746	-401.7508
-99.04729746	-402.73068
-99.7458	-404.2005
-101.2825	-407.38511
-102.6795	-409.0999
-103.9368	-411.5496
-104.775	-410.81469
-105.1941	-410.56972
-106.1719949	-413.26439
-106.8705	-413.75433
-107.2896	-413.50936
-107.7087	-413.26439
-107.9881025	-413.50936
-108.6865949	-415.71409
-109.1056949	-415.46912
-109.6645025	-416.20403
-110.3629949	-418.16379
-110.9218025	-417.67385
-111.3409025	-418.65373
-111.8996975	-419.14367
-112.3187975	-419.38864
-112.7378975	-419.38864
-113.1569975	-419.87858
-113.2966949	-418.8987
-113.5760975	-419.38864
-113.8555025	-419.14367
-114.1348949	-418.8987
-114.4142975	-419.63361
-114.5539949	-418.8987
-114.8333975	-420.36852
-115.2524975	-420.36852
-115.2524975	-419.87858
-115.3921924	-419.63361
-115.6715975	-405.91529
-115.5319025	-406.16026
-115.5319025	-406.16026
-115.5319025	-405.67032
-115.8112924	-408.60996
-116.0906975	-411.5496
-116.6495051	-414.97918
-116.9288975	-417.67385
-117.4877051	-419.38864
-117.9068051	-420.85846
-118.1861975	-421.3484
-118.4656	-421.3484
-118.7450051	-421.3484
-119.1641051	-423.30816
-119.7229	-424.28804
-120.2816975	-424.77798
-120.9802	-426.73774
-121.3993	-426.73774
-121.9580949	-426.49277
-122.5169051	-427.22768
-122.7962949	-426.73774
-123.3551025	-427.96259
-123.6344949	-426.98271
-124.0535949	-428.20756
-124.333	-427.71762
-124.4726949	-426.73774
-125.1712	-429.67738
-125.4506025	-429.18744
-125.7299949	-427.71762
-125.8697025	-427.22768
-126.0094	-427.22768
-126.2888025	-428.20756
-126.4285	-427.47265
-126.5681949	-427.47265
-126.7079025	-409.34487
-126.7079025	-409.34487
-126.7079025	-409.34487
-126.7079025	-409.0999
-125.7299949	-399.3011
-124.6124025	-388.03248
-122.6566	-369.65973
-121.1198975	-356.18638
-119.3038	-340.01836
-118.0465	-329.97459
-117.4877051	-325.32016
-116.9288975	-321.15567
-116.2304051	-315.03142
-114.6937025	-303.27286
-112.0393949	-281.7155
-110.7820949	-271.9167
-109.5247949	-262.60784
-108.1278	-251.82916
-106.5910949	-240.80551
-105.1941	-230.76174
-103.7971051	-219.98306
-102.4000975	-209.93929
-100.7236975	-198.18073
-99.3267	-188.6269
-97.65030254	-177.11331
-96.53269746	-169.0293
-95.27539746	-161.43523
-93.3196	-148.94176
-91.5035	-137.42817
-89.26829746	-123.46488
-87.59189746	-114.40099
-85.217	-100.92764
-83.68029746	-92.84363
-82.2833	-85.00459
-80.60690254	-75.9407
-78.09230254	-62.95729
-75.8571	-52.42358
-73.6219	-42.62478
-71.1073	-31.60113
-69.57060254	-26.70173
-68.31330254	-20.33251
-66.63689746	-14.6982
-64.96049746	-8.32898
-63.28409746	-1.95976
-62.1665	1.22485
-60.4901	6.85916
-58.8137	12.49347
-56.9976	18.61772
-55.18149746	24.497
-53.6448	27.92658
-51.68900254	33.80586
-50.0126	38.46029
-48.7553	41.6449
-47.9171	43.60466
-46.7995	45.80939
-45.9613	48.994
-44.5643	53.15849
-43.0276	56.83304
-41.7703	58.7928
-40.6527	62.22238
-39.116	65.89693
-37.8587	67.61172
-36.8808	70.55136
-35.6235	73.491
-34.2265	76.43064
-32.9692	78.88034
-31.7119	81.81998
-30.5943	82.55489
-29.4767	86.96435
-27.6606	89.65902
-26.4033	91.61878
-25.7048	92.59866
-24.72690025	95.04836
-23.19019975	98.72291
-21.9329	100.68267
-21.09470025	100.68267
-20.67560025	102.15249
-20.1168	102.39746
-19.6977	104.35722
-18.85950025	105.82704
-18.44040025	105.82704
-17.74189949	108.03177
-17.0434	108.76668
-16.48459975	109.99153
-15.78610051	111.21638
-15.08759949	113.17614
-14.10969924	114.89093
-12.9921	116.85069
-11.73480025	119.54536
-10.33780025	122.97494
-9.220200254	124.44476
-7.8232	128.11931
-6.845299746	129.58913
-5.588	131.79386
-4.749800254	132.2838
-3.7719	135.22344
-2.9337	137.67314
-1.397	140.36781
0.1397	145.26721
1.5367	148.45182
3.0734	152.86128
4.6101	156.7808
6.426199746	161.6802
7.962899746	165.59972
9.220200254	168.78433
9.778999746	169.51924
10.47749975	171.96894
12.01419975	177.35828
13.97000025	183.7275
16.06549975	189.11684
17.8816	194.99612
19.83740051	200.14049
21.37409949	203.57007
22.77109975	207.73456
24.58719975	213.1239
26.1239	217.53336
28.4988	224.14755
30.3149	228.31204
31.85159746	232.7215
33.3883	235.66114
34.925	240.80551
37.719	247.4197
39.8145	253.05401
42.3291	259.17826
45.8216	267.26227
48.0568	272.65161
49.5935	275.34628
50.7111	277.79598
53.08599746	284.1652
55.88	290.77939
58.3946	295.92376
60.76949746	301.55807
63.0047	305.23262
65.1002	310.13202
67.05599746	313.07166
68.31330254	315.52136
69.98970254	318.95094
72.08520254	323.85034
74.1807	328.2598
76.41590254	332.42429
77.67320254	332.42429
79.48929746	338.0586
81.16569746	340.5083
82.84209746	343.93788
84.51849746	346.63255
85.91549746	347.61243
87.3125	351.28698
88.9889	354.71656
90.6653	357.16626
92.0623	359.12602
94.01809746	363.53548
96.11359746	366.47512
98.06940254	369.41476
100.4443	373.33428
102.1207051	374.8041
102.9589051	374.8041
104.6353051	377.74374
105.7528949	379.21356
106.8705	379.21356
108.5469	383.62302
110.2233	384.35793
110.9218025	384.35793
111.7600025	385.33781
113.1569975	388.27745
114.4142975	388.76739
115.6715975	391.46206
117.2083	392.68691
118.8847	394.4017
119.4434975	393.42182
120.8405051	395.87152
121.9580949	396.60643
123.0757	396.36146
123.7742025	397.34134
125.0315025	399.54607
126.2888025	399.3011
127.1270025	398.81116
128.1048975	399.3011
128.5239975	398.07625
128.8034025	397.09637
129.0827949	397.34134
129.5018949	396.8514
129.7812975	374.31416
129.7812975	374.06919
129.7812975	374.06919
129.7812975	373.33428
128.6636949	362.5556
127.2667	347.8574
126.0094	335.36393
125.4506025	330.46453
124.4726949	321.40064
123.3551025	312.58172
121.3993	298.12849
120.0023051	286.6149
118.6052975	276.32616
117.6274	269.467
116.6495051	262.60784
115.1128025	250.60431
113.5760975	238.60078
112.1791025	228.80198
110.7820949	219.49312
109.1056949	206.99965
107.9881025	199.89552
106.8705	192.54642
105.6132	183.23756
104.2162051	173.9287
102.6795	164.1299
100.8634	152.61631
99.46639746	143.55242
97.78999746	133.01871
96.2533	124.44476
94.85629746	116.60572
93.3196	107.29686
92.0623	100.4377
90.38590254	92.10872
89.26829746	85.24956
88.01099746	78.88034
86.4743	71.28627
85.35670254	65.65196
83.26119746	55.36322
81.8642	49.48394
79.48929746	39.1952
77.81289746	31.8461
76.13649746	25.72185
74.73949746	20.33251
72.92340254	13.47335
70.96759746	6.85916
69.15150254	0.48994
67.19569746	-5.14437
66.4972	-7.83904
64.12229746	-15.18814
62.5856	-19.5976
61.46800254	-22.0473
60.35039746	-24.497
59.6519	-27.43664
58.67399746	-30.37628
57.1373	-34.54077
55.88	-37.23544
55.46090254	-36.99047
53.08599746	-44.0946
52.10810254	-46.5443
50.292	-51.19873
49.73319746	-51.4437
48.895	-54.38334
46.7995	-59.52771
44.84369746	-63.93717
43.4467	-66.1419
41.4909	-71.28627
38.9763	-76.43064
37.4396	-78.88034
36.1823	-81.33004
34.7853	-84.75962
33.10889746	-86.96435
31.5722	-90.88387
30.3149	-91.86375
29.1973	-94.55842
27.80029746	-97.25309
25.8445	-101.41758
24.58719975	-102.39746
23.60929949	-104.60219
23.05049924	-105.09213
21.9329	-107.29686
21.09470025	-109.01165
19.83740051	-112.19626
18.02130025	-115.62584
16.62430025	-117.83057
15.08759949	-120.0353
13.97000025	-123.46488
12.85239949	-123.21991
12.01419975	-125.91458
11.03630025	-128.11931
9.778999746	-130.56901
8.801100254	-133.26368
7.543799746	-136.20332
6.2865	-138.89799
5.588	-139.38793
4.3307	-143.79739
3.3528	-145.02224
2.6543	-146.73703
1.5367	-150.16661
0.6985	-152.12637
-0.4191	-155.31098
-1.6764	-158.98553
-3.4925	-164.1299
-4.8895	-167.55948
-6.007099746	-170.49912
-7.543799746	-175.15355
-8.9408	-178.58313
-10.61719949	-183.48253
-12.01419975	-186.66714
-13.83029975	-191.81151
-14.94790051	-194.99612
-16.48459975	-199.65055
-18.58009924	-205.28486
-20.53589975	-209.69432
-21.65350051	-212.14402
-22.352	-213.61384
-22.91080025	-214.59372
-23.60929949	-217.28839
-25.14600025	-222.43276
-26.8224	-226.59725
-27.94	-229.78186
-30.0355	-235.90611
-31.85159746	-240.31557
-32.5501	-241.54042
-34.0868	-246.19485
-35.9029	-250.35934
-37.2999	-254.7688
-39.3954	-259.6682
-40.9321	-261.62796
-43.4467	-270.69185
-46.7995	-278.53089
-49.73319746	-284.41017
-51.5493	-289.0646
-53.78450254	-294.94388
-56.01969746	-298.12849
-57.9755	-304.25274
-60.76949746	-310.13202
-63.8429	-316.50124
-64.96049746	-316.74621
-67.7545	-324.58525
-70.12939746	-328.01483
-72.50430254	-334.13908
-74.4601	-336.09884
-77.25410254	-342.71303
-79.2099	-345.65267
-80.32749746	-346.14261
-81.44510254	-349.32722
-82.84209746	-352.26686
-84.51849746	-354.47159
-85.91549746	-357.41123
-87.7316	-361.33075
-88.9889	-362.06566
-89.54770254	-361.57572
-91.2241	-366.47512
-92.62109746	-368.92482
-94.01809746	-370.39464
-94.5769	-370.14967
-95.55480254	-372.3544
-96.39300254	-373.33428
-96.95179746	-373.57925
-97.78999746	-376.76386
-99.04729746	-378.47865
-100.1649	-379.7035
-100.7236975	-379.21356
-101.5618975	-381.41829
-102.6795	-384.11296
-104.0764949	-385.82775
-104.6353051	-384.35793
-105.3337949	-386.56266
-106.0323	-387.0526
-106.5910949	-387.29757
-107.5690025	-389.74727
-108.5469	-390.48218
-109.5247949	-391.70703
-110.6423975	-394.4017
-112.4584949	-396.8514
-114.1348949	-398.32122
-115.6715975	-399.79104
-116.6495051	-398.56619
-117.2083	-398.81116
-118.3259051	-400.52595
-119.5832051	-401.7508
-119.8625975	-399.79104
-120.7007975	-401.99577
-121.6787051	-402.24074
-122.3771949	-402.48571
-122.9360051	-402.24074
-123.6344949	-403.22062
-124.333	-403.46559
-125.0315025	-403.71056
-125.5903	-402.97565
-125.7299949	-401.01589
-125.8697025	-400.28098
-126.1490949	-401.01589
-126.4285	-401.01589
-126.4285	-400.03601
-126.4285	-399.3011
-126.7079025	-380.68338
-126.7079025	-380.68338
-126.7079025	-380.68338
-126.2888025	-376.76386
-126.1490949	-375.29404
-125.8697025	-371.86446
-125.1712	-364.51536
-123.9139	-353.73668
-122.6566	-343.44794
-121.3993	-330.46453
-120.142	-320.42076
-118.3259051	-306.45747
-117.2083	-296.90364
-116.0906975	-289.0646
-114.6937025	-277.79598
-112.7378975	-262.60784
-110.3629949	-244.97
-108.2674949	-230.51677
-106.3117025	-216.55348
-104.4955949	-203.81504
-103.2382975	-195.48606
-101.7016051	-184.95235
-100.584	-177.35828
-99.88549746	-172.94882
-98.48850254	-162.90505
-96.95179746	-153.84116
-95.27539746	-143.55242
-93.45929746	-132.03883
-91.78289746	-122.485
-90.2462	-113.17614
-89.12860254	-107.05189
-87.45220254	-98.47794
-87.03310254	-96.02824
-86.75369746	-95.78327
-85.35670254	-87.20932
-83.68029746	-77.90046
-82.5627	-72.51112
-81.16569746	-65.16202
-80.0481	-60.50759
-78.65109746	-53.40346
-77.5335	-48.01412
-75.99680254	-41.88987
-73.6219	-32.33604
-71.5264	-23.51712
-70.12939746	-18.86269
-68.5927	-12.49347
-65.659	-2.20473
-63.28409746	5.38934
-61.7474	9.55383
-59.6519	16.65796
-57.27699746	23.02718
-55.46090254	27.92658
-53.6448	33.31592
-50.85080254	40.90999
-47.7774	48.01412
-44.704	54.13837
-43.0276	56.83304
-40.79239746	61.73244
-39.116	64.91705
-37.0205	68.10166
-35.2044	72.75609
-33.2486	75.69573
-31.1531	79.61525
-28.7782	83.2898
-26.6827	86.71938
-25.14600025	89.16908
-22.63139924	94.55842
-20.67560025	97.49806
-18.71979975	100.68267
-16.62430025	103.86728
-15.2273	106.56195
-13.27149949	110.72644
-10.89659975	113.66608
-9.499600254	115.1359
-8.5217	117.83057
-7.124699746	121.01518
-6.007099746	122.97494
-4.3307	126.15955
-3.632200254	127.62937
-2.095499898	131.05895
-0.2794	135.71338
0.6985	137.1832
1.816100076	141.10272
3.4925	145.02224
5.308599746	150.65655
7.4041	156.04589
8.9408	158.74056
10.33780025	162.90505
11.8745	167.06954
13.4112	170.74409
14.8082	174.41864
16.20520025	178.09319
17.18310051	179.31804
19.13889949	185.44229
20.81529924	189.60678
22.07260051	192.54642
22.91080025	194.01624
23.88870051	196.46594
24.72690025	198.67067
26.1239	202.34522
28.4988	208.95941
30.4546	212.87893
31.9913	216.79845
33.3883	219.00318
35.2044	224.39252
36.8808	227.57713
38.1381	230.2718
39.6748	233.94635
41.63059746	238.84575
43.307	242.27533
44.704	245.21497
46.52009746	249.37946
49.4538	256.23862
51.82869746	260.15814
53.6448	264.5676
56.1594	269.22203
58.3946	274.12143
60.62980254	277.79598
61.7474	279.2658
63.8429	284.1652
66.3575	289.0646
68.03389746	290.77939
69.29119746	292.49418
71.38669746	296.90364
73.06309746	300.08825
74.73949746	303.27286
76.83500254	307.19238
77.81289746	306.94741
78.3717	308.17226
79.76870254	310.86693
80.60690254	311.84681
82.1436	315.27639
83.9597	318.461
85.35670254	319.93082
86.75369746	321.40064
87.59189746	322.38052
88.9889	324.83022
90.52559746	327.27992
91.5035	327.76986
92.3417	328.50477
94.996	334.38405
97.0915	336.58878
98.62819746	338.0586
100.7236975	340.99824
102.4000975	341.24321
103.2382975	341.97812
104.3559	342.46806
105.0544051	342.46806
105.4735051	341.97812
105.7528949	341.73315
106.3117025	342.46806
106.5910949	342.46806
107.1499025	342.958
107.1499025	341.97812
107.9881025	344.91776
108.2674949	343.69291
108.5469	344.42782
109.1056949	345.89764
110.0836025	346.63255
110.7820949	347.8574
111.8996975	349.08225
112.5982025	349.32722
113.7157949	350.79704
114.8333975	351.28698
116.0906975	351.77692
117.2083	353.73668
119.1641051	354.71656
120.2816975	353.24674
121.2596051	353.73668
121.9580949	352.26686
122.7962949	353.24674
123.6344949	353.24674
124.8917949	354.22662
125.7299949	353.73668
126.2888025	352.7568
127.2667	353.24674
127.6858	351.77692
127.9652025	350.3071
128.2445949	349.32722
128.3843025	348.34734
128.8034025	349.32722
129.0827949	349.32722
129.2225025	347.36746
129.2225025	347.12249
129.5018949	347.36746
129.6416025	319.44088
129.6416025	319.44088
129.6416025	319.44088
129.6416025	319.44088
128.8034025	311.60184
128.3843025	306.2125
127.4063949	297.14861
126.4285	288.08472
124.1933025	268.48712
121.6787051	251.82916
119.8625975	239.09072
118.3259051	228.06707
115.6715975	209.69432
113.5760975	195.48606
112.3187975	187.15708
110.5027025	175.88846
108.966	165.59972
106.1719949	148.20685
104.4955949	138.16308
103.3780051	131.05895
101.1427975	118.56548
98.90760254	105.3371
95.97390254	90.14896
92.4814	72.51112
89.54770254	58.30286
87.17279746	48.74903
84.23909746	35.27568
80.74659746	22.0473
78.65109746	13.96329
77.1144	9.7988
73.7616	-2.69467
70.40880254	-12.49347
67.61479746	-19.5976
65.5193	-25.47688
63.14440254	-30.62125
60.9092	-36.01059
59.37250254	-39.93011
57.9755	-43.11472
56.9976	-44.58454
55.7403	-48.01412
53.36540254	-53.15849
50.85080254	-58.30286
48.4759	-61.97741
46.52009746	-66.38687
45.26279746	-67.61172
43.0276	-72.02118
41.4909	-73.73597
38.2778	-80.10519
37.0205	-81.33004
35.2044	-84.75962
32.9692	-88.1892
31.2928	-90.6389
29.6164	-94.06848
27.38119746	-97.74303
25.00629975	-100.4377
23.60929949	-101.66255
21.79319949	-105.82704
19.83740051	-108.27674
17.8816	-111.70632
16.06549975	-115.1359
14.24939975	-118.07554
11.8745	-121.99506
10.19809975	-125.66961
6.985000254	-133.01871
4.6101	-135.46841
3.632200254	-137.67314
2.095499898	-141.59266
-0.1397	-146.24709
-2.794	-152.37134
-4.8895	-155.80092
-5.308599746	-154.82104
-6.7056	-158.74056
-8.102600254	-161.92517
-9.6393	-165.59972
-11.73480025	-170.00918
-13.69059924	-173.9287
