"Wehbe et al. 1998,Specimen B1"	
93.17989746	285.63502
94.5769	287.59478
96.53269746	291.5143
98.62819746	294.94388
100.1649	296.4137
101.5618975	298.37346
103.0986	300.82316
104.775	303.27286
105.7528949	304.25274
107.4292949	306.70244
108.5469	307.68232
110.5027025	311.60184
111.7600025	312.58172
112.8775949	314.05154
114.5539949	317.48112
115.8112924	317.97106
116.7892	318.70597
118.0465	320.9107
119.0243975	322.38052
120.2816975	323.85034
121.6787051	326.30004
123.6344949	329.23968
125.3108949	330.21956
126.4285	330.95447
127.4063949	331.68938
127.8254949	331.44441
129.2225025	335.11896
130.0607025	335.11896
130.7591949	336.09884
132.2958975	338.54854
133.4135025	340.01836
134.6708	340.01836
135.7884051	342.958
137.1854	343.93788
139.1412051	346.38758
140.6778949	347.36746
142.0749025	347.8574
143.3322025	349.81716
144.3101	349.81716
145.2879949	349.81716
146.4055975	351.77692
147.1041025	350.79704
147.9423025	352.26686
148.7805025	352.26686
149.4789949	353.24674
150.3171924	353.73668
150.8760025	353.24674
151.0156975	352.51183
151.7142	353.73668
152.1333	353.00177
152.4127051	353.24674
152.5524	352.26686
152.9715	333.1592
152.9715	333.1592
152.9715	333.1592
152.9715	333.1592
153.2509051	336.09884
153.6700051	339.28345
154.3684975	345.89764
155.067	349.57219
155.7655051	352.7568
156.7434	354.71656
157.4419051	355.69644
158.0007	356.18638
158.2801025	355.69644
158.8389	356.67632
159.1183025	356.67632
159.6771	357.6562
159.9565025	357.6562
160.5153	358.63608
160.6549949	357.16626
160.7947025	355.69644
160.7947025	340.99824
160.7947025	340.99824
160.6549949	340.99824
160.3756025	337.07872
159.5374025	329.23968
158.0007	313.5616
156.6037051	301.3131
155.2066975	291.02436
153.3906	277.30604
150.4569025	257.2185
146.9643949	233.21144
144.3101	216.30851
140.9573	194.26121
137.8839051	175.88846
134.5311051	156.04589
130.8989025	134.97847
126.9872949	114.89093
125.1712	105.3371
122.2375	91.12884
117.7670975	69.57148
112.5982025	48.50406
110.3629949	39.1952
106.4514	24.98694
103.5177	14.20826
100.8634	5.63431
97.9297	-3.18461
95.13570254	-11.26862
92.3417	-17.63784
88.84919746	-25.72185
85.6361	-31.8461
82.7024	-36.7455
80.32749746	-41.15496
77.67320254	-45.31945
74.1807	-51.93364
71.5264	-55.36322
68.87209746	-59.77268
65.2399	-66.38687
62.44589746	-70.55136
59.37250254	-75.45076
56.85789746	-79.37028
53.08599746	-85.00459
49.5935	-90.14896
47.2186	-92.59866
45.68189746	-94.06848
43.7261	-97.49806
40.2336	-103.13237
37.0205	-106.31698
33.8074	-110.97141
29.8958	-115.87081
26.1239	-119.54536
24.30780051	-121.75009
22.07260051	-123.95482
19.6977	-127.3844
16.62430025	-130.32404
14.8082	-131.30392
12.2936	-135.46841
8.242299746	-140.12284
4.8895	-143.06248
2.514599975	-146.00212
-0.4191	-148.94176
-3.2131	-151.39146
-5.588	-153.84116
-8.381999492	-157.27074
-11.73480025	-160.45535
-13.83029975	-162.17014
-16.20520025	-164.61984
-17.74189949	-164.86481
-18.58009924	-165.84469
-19.83740051	-167.06954
-21.5138	-170.25415
-23.88870051	-173.43876
-26.4033	-175.15355
-28.4988	-178.09319
-31.2928	-182.01271
-34.3662	-185.19732
-36.74109746	-187.89199
-39.3954	-192.54642
-43.4467	-197.69079
-46.6598	-201.36534
-48.3362	-202.59019
-49.4538	-204.30498
-53.2257	-211.89905
-56.1594	-215.32863
-59.51219746	-220.71797
-61.18859746	-221.45288
-63.4238	-228.06707
-67.19569746	-234.19132
-70.82790254	-239.58066
-72.92340254	-241.54042
-74.8792	-245.70491
-77.25410254	-250.35934
-79.76870254	-254.27886
-81.44510254	-256.72856
-85.07729746	-264.07766
-88.5698	-270.20191
-92.7608	-276.8161
-94.996	-280.00071
-97.78999746	-284.65514
-100.8634	-289.0646
-102.4000975	-290.53442
-104.9146949	-295.43382
-107.5690025	-299.10837
-110.2233	-303.51783
-111.7600025	-304.49771
-114.6937025	-309.88705
-116.6495051	-312.58172
-119.1641051	-316.25627
-121.5389949	-319.44088
-123.2153949	-319.68585
-123.9139	-320.17579
-124.8917949	-322.13555
-126.2888025	-324.83022
-128.5239975	-328.2598
-130.6194975	-330.46453
-131.4576975	-328.99471
-133.4135025	-333.89411
-135.2295975	-335.85387
-137.6045	-339.28345
-139.4205949	-340.26333
-141.2367025	-341.73315
-142.6337	-341.48818
-144.5895025	-345.89764
-146.8246975	-346.38758
-149.4789949	-349.32722
-150.7362924	-348.83728
-152.1333	-348.34734
-153.1111975	-348.83728
-154.2288	-350.06213
-155.067	-349.57219
-155.9052	-349.81716
-156.4639949	-350.06213
-157.3021949	-350.55207
-157.5816	-349.32722
-158.0007	-349.57219
-158.4198	-349.81716
-158.6992025	-348.83728
-159.1183025	-349.81716
-159.3976949	-349.32722
-159.3976949	-348.34734
-159.8167949	-328.99471
-159.8167949	-328.99471
-159.8167949	-328.99471
-159.8167949	-329.23968
-158.9785949	-320.66573
-157.3021949	-306.70244
-154.7875975	-285.39005
-152.9715	-272.40664
-151.5744924	-262.1179
-148.2216949	-238.35581
-145.4277025	-219.24815
-142.6337	-201.36534
-139.8396949	-183.23756
-135.3693051	-155.55595
-132.5753025	-139.14296
-129.0827949	-118.81045
-126.0094	-102.39746
-121.5389949	-80.35016
-116.5097975	-55.85316
-112.0393949	-37.72538
-108.2674949	-22.53724
-104.9146949	-9.7988
-101.5618975	0.97988
-99.04729746	8.81892
-96.53269746	15.67808
-93.7387	22.78221
-91.0844	27.43664
-88.70950254	32.82598
-85.35670254	38.95023
-82.2833	43.11472
-78.65109746	48.994
-74.4601	55.60819
-71.80579746	59.77268
-68.5927	64.18214
-64.8208	69.81645
-61.88710254	74.47088
-57.4167	80.8401
-54.0639	85.24956
-50.4317	90.14896
-46.9392	94.06848
-44.84369746	96.51818
-42.04969746	99.70279
-39.8145	100.92764
-39.2557	100.4377
-38.5572	102.39746
-36.1823	105.82704
-33.9471	108.27674
-32.27069746	108.76668
-30.5943	111.70632
-28.7782	112.6862
-26.2636	116.11578
-23.19019975	119.54536
-20.95499975	121.50512
-18.85950025	122.485
-15.92579924	126.40452
-13.69059924	127.87434
-11.45540025	130.32404
-9.080499746	132.52877
-7.543799746	132.2838
-6.2865	133.99859
-4.749800254	135.71338
-2.6543	138.40805
-1.6764	137.67314
0.2794	140.36781
1.2573	140.61278
3.0734	143.06248
4.6101	144.5323
6.1468	145.75715
9.080499746	148.45182
11.59509975	150.90152
13.83029975	153.35122
15.6464	155.06601
18.30069975	157.76068
20.39619924	159.2305
22.352	161.19026
25.14600025	164.37487
28.0797	166.33463
30.8737	170.00918
33.52799746	171.479
36.74109746	175.64349
39.9542	178.8281
42.46879746	181.2778
44.9834	182.99259
48.0568	188.38193
50.57139746	190.83163
53.2257	194.75115
55.18149746	197.44582
56.9976	198.18073
59.51219746	203.81504
62.5856	208.2245
65.5193	211.16414
69.15150254	217.28839
71.80579746	220.22803
74.5998	226.59725
77.5335	229.53689
79.34960254	232.47653
81.58479746	236.64102
83.9597	238.84575
86.61400254	244.23509
88.43009746	245.70491
89.96680254	248.64455
91.6432	250.84928
93.87840254	255.25874
96.53269746	258.68832
97.78999746	259.17826
99.3267	262.60784
101.4222	266.03742
103.0986	267.50724
104.775	269.467
106.5910949	272.89658
108.8263025	276.57113
111.8996975	281.22556
114.2746025	283.43029
116.7892	285.87999
119.7229	291.5143
121.6787051	292.73915
124.333	295.43382
126.0094	296.65867
127.8254949	300.33322
130.2003975	302.29298
131.7371025	303.27286
133.5531975	305.47759
134.8104975	306.2125
135.9281	307.68232
138.3030051	311.84681
140.5382	313.5616
143.0528	315.52136
145.7070949	319.19591
147.8025949	320.42076
149.8980924	321.89058
151.2951025	322.87046
152.4127051	322.38052
152.9715	320.42076
153.1111975	318.21603
152.9715	316.99118
153.1111975	316.99118
153.2509051	316.99118
153.2509051	316.0113
153.2509051	315.52136
153.2509051	314.54148
153.2509051	314.05154
153.2509051	313.5616
153.3906	314.29651
154.7875975	321.89058
155.7655051	323.3604
156.8830949	324.34028
157.4419051	324.34028
158.4198	325.56513
159.258	326.30004
159.6771	325.32016
160.0962	324.34028
160.2358949	324.09531
160.5153	323.3604
160.5153	322.87046
160.7947025	301.80304
160.7947025	301.80304
160.7947025	301.80304
160.7947025	301.80304
159.9565025	293.964
158.6992025	283.18532
157.4419051	270.93682
156.1846051	260.89305
154.9273051	253.78892
153.8097	245.94988
152.5524	237.86587
151.0156975	228.06707
149.7583975	219.98306
147.9423025	208.95941
146.6850025	201.61031
144.3101	186.91211
140.2587949	163.63996
136.3472	143.06248
132.5753025	122.97494
129.7812975	110.2365
127.9652025	101.17261
124.8917949	87.20932
122.3771949	76.43064
119.7229	65.40699
117.3479975	55.85316
114.1348949	43.60466
111.2011949	33.80586
108.1278	23.27215
106.4514	18.12778
103.5177	9.30886
99.88549746	-0.97988
98.06940254	-5.87928
94.85629746	-13.22838
92.4814	-18.12778
90.10649746	-21.55736
87.3125	-26.70173
84.09939746	-31.11119
81.02600254	-35.27568
78.51140254	-38.70526
75.8571	-42.37981
73.7616	-44.82951
70.96759746	-49.23897
68.45299746	-51.93364
65.1002	-56.83304
61.46800254	-61.73244
58.25489746	-65.16202
56.01969746	-67.85669
53.36540254	-70.55136
49.5935	-75.45076
47.0789	-77.90046
43.8658	-81.81998
39.9542	-86.47441
37.4396	-87.94423
34.925	-91.37381
31.0134	-95.04836
28.0797	-96.51818
24.58719975	-100.19273
22.77109975	-100.92764
20.81529924	-102.64243
19.13889949	-103.86728
17.32279949	-105.3371
14.24939975	-108.76668
9.918700254	-111.70632
8.102600254	-111.46135
6.1468	-113.66608
4.4704	-114.64596
2.374900076	-116.85069
-0.5588	-119.30039
-3.9116	-122.97494
-6.565900254	-124.44476
-8.102600254	-125.17967
-11.31569975	-128.36428
-14.38910025	-130.56901
-16.62430025	-130.81398
-18.16099924	-133.26368
-19.83740051	-133.99859
-22.49170025	-136.69326
-25.14600025	-138.40805
-26.8224	-139.6329
-29.05760254	-142.57254
-31.4325	-144.04236
-33.52799746	-145.75715
-34.6456	-146.24709
-36.32199746	-147.96188
-37.57929746	-148.69679
-38.9763	-150.65655
-40.3733	-151.39146
-41.7703	-153.59619
-43.8658	-156.04589
-46.52009746	-158.98553
-48.1965	-160.21038
-50.99049746	-163.63996
-54.62270254	-167.80445
-56.01969746	-168.29439
-59.09309746	-173.9287
-63.28409746	-179.31804
-66.21779746	-182.01271
-68.31330254	-184.46241
-70.54849746	-187.89199
-74.73949746	-194.50618
-77.5335	-196.95588
-80.60690254	-202.59019
-82.9818	-205.28486
-84.93759746	-208.46947
-87.3125	-212.14402
-88.9889	-214.34875
-90.2462	-214.59372
-92.20199746	-219.49312
-94.996	-223.90258
-97.9297	-229.04695
-101.1427975	-233.45641
-102.6795	-234.43629
-103.7971051	-235.90611
-105.3337949	-239.33569
-107.7087	-243.25521
-109.6645025	-245.45994
-110.9218025	-247.66467
-113.0173025	-251.09425
-115.6715975	-255.74868
-119.5832051	-262.1179
-121.6787051	-263.34275
-122.9360051	-263.58772
-124.6124025	-266.52736
-125.7299949	-267.99718
-127.6858	-271.67173
-128.9430975	-272.40664
-130.3400949	-273.38652
-131.5973949	-275.34628
-133.5531975	-277.55101
-135.7884051	-280.49065
-137.7441975	-280.98059
-140.1191	-283.92023
-141.7955	-284.41017
-143.7513025	-286.36993
-144.8688949	-284.90011
-146.4055975	-286.12496
-147.6628975	-286.36993
-149.0598949	-288.57466
-150.1774975	-287.34981
-151.1553924	-287.59478
-152.1333	-287.83975
-153.3906	-290.28945
-154.7875975	-291.26933
-156.1846051	-290.77939
-156.4639949	-288.08472
-157.1625	-288.57466
-157.5816	-288.32969
-158.0007	-287.83975
-158.4198	-288.08472
-159.1183025	-288.57466
-159.3976949	-288.08472
-159.6771	-265.30251
-159.6771	-265.30251
-159.6771	-265.30251
-159.6771	-265.05754
-158.2801025	-253.78892
-155.6257975	-233.94635
-152.6920975	-213.85881
-150.5965975	-200.8754
-146.8246975	-178.33816
-142.9131025	-155.55595
-138.8618	-133.99859
-135.3693051	-116.36075
-132.8546924	-103.37734
-128.5239975	-82.79986
-124.4726949	-65.40699
-121.2596051	-51.93364
-116.9288975	-36.25556
-112.4584949	-20.57748
-107.7087	-6.61419
-102.6795	7.10413
-99.46639746	13.96329
-95.27539746	22.0473
-88.9889	33.07095
-80.18780254	42.13484
-75.99680254	46.5443
-71.5264	50.21885
-68.1736	53.40346
-63.8429	57.81292
-59.79160254	61.48747
-56.7182	63.20226
-53.92419746	66.63184
-51.26990254	68.5916
-48.6156	71.0413
-46.10099746	72.26615
-42.46879746	75.9407
-39.6748	77.65549
-36.4617	80.35016
-33.10889746	82.55489
-29.4767	85.49453
-26.543	87.20932
-22.77109975	88.67914
-19.55799949	90.39393
-15.08759949	92.59866
-11.31569975	94.06848
-7.543799746	95.04836
-3.632200254	97.49806
2.095499898	99.94776
5.4483	99.45782
8.102600254	101.66255
12.15390025	104.11225
14.38910025	103.37734
15.78610051	104.84716
18.44040025	107.05189
21.09470025	109.01165
23.60929949	110.48147
26.1239	112.6862
29.05760254	116.36075
33.10889746	120.0353
36.32199746	123.46488
40.3733	127.87434
44.2849	132.77374
47.6377	136.69326
51.40959746	142.0826
55.88	147.47194
58.53430254	151.63643
61.88710254	156.7808
63.8429	158.98553
66.9163	163.88493
69.57060254	168.29439
73.06309746	173.43876
74.73949746	174.41864
77.39379746	180.05295
80.0481	184.21744
82.42299746	187.64702
85.217	191.81151
87.87130254	195.976
91.0844	201.36534
93.7387	204.79492
96.81210254	209.20438
99.46639746	213.36887
102.5398051	217.28839
105.7528949	221.45288
108.2674949	224.14755
110.5027025	226.84222
113.1569975	230.2718
115.6715975	232.7215
116.6495051	232.7215
118.7450051	235.90611
120.8405051	237.86587
122.5169051	239.58066
124.7521	241.05048
126.8476	243.99012
128.6636949	244.72503
130.0607025	246.19485
132.5753025	249.62443
135.509	250.60431
137.3250975	251.82916
139.0014949	253.29898
142.2146	256.23862
145.2879949	257.70844
148.6407949	261.13802
151.8538975	262.1179
154.2288	262.60784
156.4639949	263.34275
157.5816	261.62796
158.4198	261.62796
159.1183025	261.38299
159.6771	261.13802
160.2358949	261.13802
160.5153	259.91317
160.7947025	238.35581
160.6549949	238.11084
160.6549949	238.11084
160.3756025	235.66114
159.1183025	225.86234
156.7434	206.75468
154.6479	194.99612
151.5744924	178.33816
147.3834949	157.27074
144.7292	143.79739
136.6266051	105.82704
132.1562025	87.45429
128.3843025	72.51112
123.9139	56.3431
120.8405051	47.27921
116.3701025	32.33604
109.3851	13.22838
104.2162051	1.46982
98.06940254	-10.28874
92.7608	-18.12778
89.96680254	-21.55736
84.7979	-26.70173
80.32749746	-30.37628
76.13649746	-33.31592
73.3425	-35.76562
67.61479746	-39.68514
63.4238	-41.15496
59.37250254	-44.0946
56.5785	-45.07448
55.46090254	-45.56442
53.6448	-46.29933
52.10810254	-47.52418
49.0347	-48.994
45.26279746	-50.95376
41.91	-51.93364
40.9321	-52.17861
38.1381	-53.8934
32.9692	-56.09813
27.38119746	-57.56795
24.58719975	-57.81292
21.09470025	-59.03777
17.32279949	-60.75256
14.66849975	-61.2425
11.59509975	-62.71232
7.962899746	-63.6922
3.2131	-65.16202
-1.6764	-66.63184
-5.0292	-66.87681
-8.5217	-69.32651
-13.27149949	-71.0413
-15.6464	-71.53124
-19.97709949	-74.47088
-24.1681	-76.67561
-27.94	-79.37028
-32.131	-82.55489
-34.0868	-82.79986
-35.2044	-84.26968
-38.1381	-86.71938
-41.4909	-90.14896
-44.0055	-92.10872
-45.1231	-92.10872
-48.0568	-96.51818
-50.292	-98.96788
-53.92419746	-102.39746
-56.85789746	-105.82704
-59.09309746	-108.27674
-60.9092	-109.99153
-64.262	-114.64596
-67.19569746	-117.09566
-68.5927	-118.81045
-70.2691	-120.77021
-73.90129746	-125.91458
-77.25410254	-130.07907
-80.60690254	-134.7335
-82.42299746	-136.69326
-85.07729746	-140.12284
-88.70950254	-146.24709
-92.20199746	-149.67667
-95.13570254	-153.84116
-97.0915	-156.53583
-100.4443	-161.6802
-102.1207051	-162.66008
-105.6132	-168.29439
-108.2674949	-171.96894
-111.6202949	-168.04942
-114.9730924	-170.00918
-115.6715975	-169.76421
-116.7892	-171.72397
-118.4656	-174.17367
-119.4434975	-174.41864
-120.8405051	-176.86834
-122.7962949	-179.56301
-125.0315025	-181.76774
-126.5681949	-182.50265
-128.3843025	-184.21744
-130.3400949	-186.1772
-132.0164949	-187.64702
-133.1340975	-187.40205
-134.3913975	-188.13696
-135.3693051	-188.87187
-136.3472	-190.34169
-137.7441975	-192.54642
-140.2587949	-194.75115
-142.3542949	-195.976
-143.0528	-194.50618
-144.3101	-195.976
-146.1261949	-198.4257
-148.9201975	-201.61031
-151.1553924	-200.8754
-151.9936051	-200.38546
-152.6920975	-199.89552
-153.2509051	-200.38546
-154.9273051	-203.3251
-155.7655051	-202.83516
-156.3243	-202.34522
-157.1625	-203.57007
-158.1403949	-204.79492
-158.9785949	-204.79492
-159.1183025	-203.08013
-159.3976949	-202.83516
-159.6771	-186.91211
-159.6771	-186.91211
-159.6771	-186.91211
-159.6771	-186.91211
-158.9785949	-181.52277
-157.8610051	-174.41864
-156.6037051	-166.33463
-154.9273051	-157.02577
-153.6700051	-150.16661
-151.8538975	-141.10272
-148.7805025	-127.3844
-146.6850025	-118.07554
-145.1483	-111.46135
-143.4719	-104.60219
-141.5160949	-96.02824
-138.3030051	-83.2898
-135.9281	-74.22591
-134.8104975	-70.55136
-133.1340975	-64.18214
-131.7371025	-59.03777
-130.2003975	-54.38334
-128.6636949	-48.994
-126.4285	-42.13484
-125.0315025	-38.21532
-123.6344949	-34.2958
-122.2375	-30.62125
-120.9802	-27.19167
-119.7229	-24.00706
-118.6052975	-21.06742
-117.4877051	-18.86269
-116.6495051	-16.90293
-115.5319025	-14.20826
-114.1348949	-11.02365
-112.8775949	-9.06389
-111.6202949	-6.61419
-110.2233	-3.67455
-107.4292949	1.22485
-104.9146949	5.38934
-102.6795	8.32898
-100.7236975	10.77868
-99.04729746	12.73844
-97.0915	15.18814
-94.996	17.1479
-92.62109746	19.5976
-89.8271	22.0473
-87.45220254	23.27215
-84.65819746	25.72185
-81.58479746	27.68161
-77.9526	29.3964
-76.13649746	30.13131
-73.06309746	32.09107
-70.2691	33.31592
-67.7545	34.78574
-64.6811	35.52065
-61.3283	37.23544
-57.9755	38.95023
-54.34329746	40.17508
-51.40959746	41.15496
-48.4759	42.37981
-45.4025	43.35969
-42.46879746	44.33957
-39.8145	45.31945
-36.6014	46.29933
-33.10889746	47.52418
-29.6164	48.50406
-26.543	48.994
-23.60929949	49.72891
-21.37409949	50.46382
-18.44040025	51.4437
-15.36700051	52.17861
-12.573	52.17861
-10.33780025	53.15849
-7.962899746	53.64843
-5.588	54.38334
-2.2352	55.85316
1.5367	56.83304
4.4704	57.56795
6.845299746	58.30286
8.9408	58.7928
10.47749975	59.03777
11.73480025	60.26262
13.55090051	60.75256
15.2273	61.48747
17.0434	62.71232
18.71979975	63.20226
19.83740051	63.93717
21.79319949	64.91705
23.19019975	65.40699
24.30780051	66.1419
25.28569924	66.1419
26.9621	68.10166
29.05760254	69.57148
30.734	70.55136
32.27069746	71.28627
33.6677	72.51112
35.2044	73.491
36.6014	74.47088
37.719	75.45076
39.6748	77.41052
41.3512	78.3904
42.8879	80.10519
45.4025	82.79986
47.6377	84.75962
49.8729	86.71938
52.10810254	88.92411
53.78450254	91.12884
55.7403	92.10872
56.9976	93.33357
57.9755	94.55842
58.95340254	95.78327
60.21070254	97.00812
61.46800254	98.47794
62.44589746	99.21285
63.70319746	100.92764
64.96049746	102.39746
65.659	102.64243
67.61479746	105.82704
69.4309	107.29686
70.40880254	107.54183
71.9455	110.2365
73.48219746	112.6862
75.438	114.15602
76.6953	116.11578
77.81289746	116.36075
79.07019746	118.81045
80.32749746	120.28027
82.00389746	122.485
83.5406	124.44476
85.35670254	126.89446
86.75369746	128.11931
89.12860254	131.79386
90.94469746	133.50865
92.20199746	135.22344
93.87840254	137.67314
95.69449746	140.61278
97.65030254	142.0826
98.48850254	143.55242
100.0252	145.51218
101.7016051	147.47194
102.6795	147.96188
104.9146949	152.37134
107.1499025	155.06601
108.8263025	157.76068
111.4805975	160.70032
112.4584949	161.6802
114.6937025	165.10978
115.8112924	165.84469
117.4877051	168.53936
118.7450051	170.25415
121.1198975	174.17367
122.6566	171.96894
123.6344949	173.43876
124.6124025	174.41864
125.4506025	175.64349
126.2888025	175.88846
127.1270025	177.84822
128.8034025	180.29792
130.2003975	182.01271
131.4576975	183.23756
132.7149975	184.70738
133.9722975	186.66714
135.3693051	187.64702
137.0457051	190.58666
138.7221051	191.56654
140.2587949	194.01624
142.4940025	196.71091
144.3101	198.18073
146.2659025	179.07307
147.2437975	180.29792
147.8025949	180.29792
148.5010975	181.76774
149.3392975	182.74762
150.3171924	183.7275
151.4347975	184.70738
152.8318051	187.40205
153.6700051	187.15708
154.7875975	188.13696
156.0448975	190.09672
157.4419051	191.56654
158.6992025	191.56654
159.258	191.56654
160.3756025	193.03636
161.2138025	193.5263
162.0520025	194.99612
163.3093025	196.22097
164.4268949	196.46594
165.5444975	197.44582
166.9414949	198.91564
168.0590975	199.65055
169.1767	199.65055
170.2943051	201.12037
170.8531	199.89552
171.8309975	201.36534
172.5295	201.61031
173.7868	202.83516
174.625	203.08013
175.4632	203.3251
176.7205	205.28486
177.4190025	203.81504
178.2572025	205.28486
178.9556949	205.03989
179.6542	205.28486
180.2129949	205.52983
180.6320949	205.7748
181.3305975	206.26474
182.3084949	207.73456
182.8673025	206.75468
183.4260975	206.75468
183.4260975	205.28486
183.5657949	204.79492
183.7055025	190.09672
183.7055025	190.09672
183.7055025	190.09672
183.2864025	187.64702
182.4482025	181.2778
180.9114975	170.74409
179.3747949	163.15002
178.816	159.72044
177.4190025	152.12637
175.7426025	145.26721
173.9264949	138.16308
172.8089051	133.26368
171.5516051	128.11931
170.0149	121.99506
168.1987924	114.64596
166.5223949	108.27674
164.7062975	101.41758
162.4711025	93.57854
160.3756025	86.22944
158.0007	77.90046
156.1846051	72.26615
154.0891051	65.65196
151.7142	58.54783
148.7805025	49.97388
145.9864975	43.11472
144.5895025	39.93011
143.1924949	36.50053
141.7955	33.07095
140.2587949	29.88634
139.0014949	27.43664
138.0236	24.98694
136.7663	22.53724
135.2295975	19.5976
134.1119924	17.63784
133.1340975	15.43311
131.5973949	12.98341
130.6194975	11.26862
129.6416025	10.04377
128.5239975	8.32898
127.5461025	6.36922
126.4285	5.14437
125.7299949	4.16449
124.7521	2.93964
123.9139	1.95976
123.0757	0.73491
122.2375	0
