"Atalay and Penzien, 1975, Spec. 6"	
-45.715	-40.428
-44.567	-37.521
-42.525	-33.03
-41.278	-30.255
-39.881	-27.216
-37.937	-23.385
-36.243	-20.214
-34.049	-17.043
-32.304	-14.797
-29.563	-10.834
-27.569	-8.4556
-25.674	-6.2094
-22.583	-2.5102
-21.137	-1.0569
-18.645	1.5854
-16.9	3.0387
-14.407	4.7562
-11.566	6.7378
-10.269	7.9272
-6.082	11.098
-2.6919	13.608
0.69794	17.043
2.6421	19.421
4.8357	22.989
6.431	25.763
10.519	33.69
11.715	35.54
13.809	38.71
15.454	40.824
17.847	44.391
18.794	45.712
19.891	47.167
20.888	48.621
22.633	50.467
23.879	51.659
27.368	54.301
28.766	55.355
30.66	56.676
31.905	57.735
33.701	58.923
35.545	59.981
36.891	60.511
38.834	61.436
40.729	62.49
42.525	63.019
44.27	63.415
46.162	63.811
47.46	63.811
48.557	64.078
50.3	64.474
50.95	64.607
51.697	64.607
50.998	60.773
49.952	56.81
49.604	55.622
48.705	52.055
48.057	50.071
46.612	46.637
45.115	43.335
43.82	40.56
42.375	37.257
41.377	35.407
38.735	30.783
36.591	26.952
32.304	19.686
30.808	17.307
29.113	14.665
27.069	12.155
25.773	10.834
23.63	8.1914
21.686	5.9452
17.648	0.66057
14.407	-2.9066
12.513	-4.7562
11.217	-6.2094
8.8737	-8.5878
6.8298	-10.437
4.5865	-12.816
3.2403	-14.137
1.5953	-15.722
0	-17.307
-2.343	-20.478
-3.8885	-22.46
-6.082	-25.366
-8.2255	-28.67
-9.9705	-31.312
-11.715	-34.351
-13.51	-36.728
-15.604	-39.635
-16.451	-40.824
-18.146	-42.938
-19.991	-44.787
-21.686	-46.108
-23.68	-47.429
-25.425	-48.621
-27.219	-49.675
-29.164	-50.867
-31.707	-52.188
-34	-53.243
-35.944	-54.034
-38.387	-54.697
-40.828	-55.355
-42.573	-55.622
-45.865	-56.414
-47.907	-56.943
-49.355	-57.077
-50.95	-57.339
-49.802	-52.188
-48.854	-49.279
-47.958	-46.375
-45.115	-39.767
-43.721	-36.464
-41.976	-32.501
-40.978	-30.123
-39.083	-25.895
-35.944	-19.95
-34.348	-17.703
-33.2	-16.118
-31.605	-14.005
-30.409	-12.419
-28.118	-9.6446
-25.824	-6.4736
-23.58	-4.0956
-21.536	-2.246
-19.991	-0.92483
-17.099	1.9818
-14.706	3.6993
-13.111	4.3599
-10.02	6.8699
-7.8765	8.7199
-6.2814	10.305
-3.1905	12.948
-1.695	14.401
0.099705	16.25
0.99705	17.175
2.7917	19.421
4.2375	21.931
6.1318	25.499
7.6771	28.405
10.419	33.03
11.715	35.275
13.959	38.71
15.454	40.956
17.199	43.467
18.046	44.391
19.542	46.241
21.785	48.488
23.132	49.675
25.773	51.659
27.069	52.713
28.865	53.905
30.808	55.355
33.8	57.077
35.944	57.997
37.689	59.19
39.433	60.115
41.727	61.302
43.421	61.965
45.664	62.757
46.911	63.153
48.456	63.415
50.251	63.415
51.498	63.549
50.002	59.319
49.604	58.398
48.605	55.355
48.108	53.905
47.259	51.788
46.213	48.354
45.415	46.108
44.618	43.731
43.472	40.428
42.174	36.728
41.128	34.218
39.632	30.519
38.486	28.273
36.99	25.366
34.996	22.063
32.553	18.364
29.713	14.137
28.016	11.758
24.627	7.2663
22.732	4.8884
17.947	-0.66057
16.95	-1.5854
15.305	-2.6423
14.108	-3.1708
12.513	-4.0956
11.316	-4.7562
9.5217	-6.0773
7.777	-7.663
5.3343	-10.173
3.2903	-12.155
1.5454	-13.872
-0.049853	-16.25
-2.0439	-18.893
-3.2403	-20.61
-4.6363	-22.592
-6.4808	-25.631
-8.3254	-28.537
-10.02	-31.18
-12.014	-34.615
-13.809	-37.125
-16.701	-40.824
-18.744	-43.467
-20.34	-44.92
-23.132	-46.9
-25.175	-48.354
-29.563	-50.734
-31.755	-51.922
-33.701	-52.98
-36.142	-54.168
-41.278	-56.547
-42.423	-56.943
-43.67	-57.206
-45.664	-57.868
-47.259	-58.131
-47.958	-58.264
-50.401	-58.264
-50.899	-58.398
-48.656	-50.734
-47.958	-48.354
-46.911	-44.92
-46.114	-42.542
-44.369	-38.446
-42.675	-33.954
-41.029	-30.255
-39.482	-27.216
-37.887	-24.178
-37.14	-22.856
-33.053	-16.118
-31.755	-14.533
-30.259	-12.948
-28.217	-10.966
-26.871	-8.852
-24.577	-5.8131
-23.281	-3.8314
-21.137	-1.4533
-18.894	0.79272
-17	2.246
-14.956	3.8314
-13.66	4.8884
-11.715	6.0773
-8.6243	8.1914
-7.9764	8.5878
-5.0848	11.098
-1.8944	14.137
-0.99705	15.59
0.94719	18.364
2.9413	21.139
5.4338	26.027
6.73	28.273
9.1229	32.104
10.818	34.747
12.862	38.182
13.809	39.767
15.903	42.409
18.994	45.183
21.785	47.429
23.779	49.017
26.121	50.6
28.466	52.584
30.211	53.905
32.454	55.093
35.296	56.547
37.089	57.602
38.585	58.527
40.879	59.319
43.37	60.511
46.312	60.773
47.907	61.04
49.703	61.565
50.848	62.228
51.498	62.361
51.697	62.228
50.152	56.676
48.854	51.788
47.61	47.562
45.316	41.749
43.67	37.257
42.923	35.672
41.478	32.236
38.936	27.744
35.446	21.271
33.899	18.629
31.905	15.326
29.962	12.816
28.766	11.23
27.069	9.1162
25.076	6.4736
23.48	4.492
21.985	2.5102
20.589	0.79272
18.645	-1.3212
17.149	-2.5102
14.507	-4.8884
12.912	-6.0773
11.566	-7.1341
9.1229	-8.852
6.2316	-11.362
3.9383	-13.212
2.1935	-14.929
0	-17.703
-2.5425	-20.874
-4.4369	-23.121
-6.1318	-25.102
-8.3254	-28.67
-10.07	-31.312
-11.616	-33.954
-13.061	-36.464
-14.507	-39.239
-16.102	-41.749
-17.598	-43.863
-18.445	-45.054
-19.991	-46.637
-21.985	-48.354
-24.328	-49.942
-26.373	-51.263
-28.915	-52.847
-33.002	-54.43
-34.648	-55.226
-36.342	-56.018
-38.285	-56.81
-40.48	-57.735
-42.723	-58.527
-45.217	-59.056
-46.761	-59.056
-48.656	-59.056
-50.749	-59.19
-51.247	-59.19
-49.901	-53.905
-48.605	-50.338
-46.761	-45.579
-45.466	-41.485
-44.219	-37.917
-42.873	-34.218
-40.18	-28.273
-38.336	-24.442
-36.393	-20.742
-34.049	-17.175
-32.403	-14.665
-30.01	-11.23
-27.468	-7.663
-25.723	-5.8131
-23.032	-3.0387
-21.436	-1.4533
-19.592	0.39635
-18.545	1.4533
-16.352	3.0387
-14.457	4.492
-12.413	6.0773
-10.469	7.2663
-8.9235	8.5878
-7.0292	10.173
-5.0848	12.022
-2.6919	13.608
-1.2962	14.929
-0.24926	16.118
0.14956	16.779
