Saatcioglu and Grira1999 Column BG-6	
3.990731	-59.37675988
3.491136	-59.87552584
2.991541	-62.40717325
2.491946	-63.73282675
1.992351	-64.67951368
1.492756	-64.11021277
0.9931607	-67.91665653
0.4935656	-68.31203647
-0.023257	-68.95398176
-0.5056247	-70.68778116
-1.00522	-72.11683891
-1.504815	-72.92571429
-2.00441	-73.9068693
-2.504005	-75.1981155
-3.003601	-77.17848024
-3.503196	-77.74613982
-4.002791	-77.38352584
-4.519613	-79.67927052
-5.001981	-80.93075988
-5.501576	-82.15306991
-6.001172	-83.27203647
-6.500767	-84.87337386
-7.000362	-85.95787234
-7.517184	-87.66790274
-8.016779	-88.33896657
-8.516374	-90.49155015
-9.015969	-91.1281459
-9.515564	-91.90255319
-10.01516	-92.84924012
-10.51475	-94.34723404
-11.01435	-96.12079027
-11.53117	-98.07197568
-12.03077	-98.60522796
-12.51313	-98.96085106
-13.01273	-101.7336778
-13.51233	-102.0257143
-14.01192	-103.3168997
-14.51152	-104.883769
-15.01111	-104.8657143
-15.51071	-107.4317933
-16.0103	-108.1028571
-16.52712	-110.7431003
-17.00949	-111.0987234
-17.50909	-113.4580547
-18.02591	-113.9621277
-18.50828	-114.2144073
-19.00787	-115.1955623
-19.50747	-116.7279635
-20.02429	-118.3690578
-20.50666	-118.7246201
-21.00625	-119.0166565
-21.50585	-121.5827356
-22.00544	-120.531003
-22.50504	-123.303769
-23.00463	-125.077386
-23.50423	-126.1962918
-24.00382	-128.0043769
-24.50342	-128.709848
-25.00302	-129.7254103
-25.50261	-130.4997568
-26.0022	-130.1026748
-26.5018	-131.7384195
-27.0014	-133.891003
-27.50099	-134.1485714
-28.00059	-134.8196353
-28.50018	-137.1444377
-29.017	-137.9930699
-29.5166	-136.9413374
-30.01619	-139.8519149
-30.51579	-140.4884498
-31.01538	-141.9519149
-31.51498	-142.5195745
-32.01458	-143.3283891
-32.51417	-144.6885106
-33.01376	-144.9115502
-33.51336	-145.4102736
-34.01295	-147.7351368
-34.51255	-149.0952584
-35.01215	-149.8696049
-35.51174	-150.9540426
-36.01133	-151.3149544
-36.51093	-152.3993921
-37.01052	-153.5527052
-37.51012	-155.3607295
-38.00972	-156.3762918
-38.50931	-156.5993313
-39.00891	-157.3047416
-39.5085	-156.8042553
-40.00809	-158.8534347
-40.50769	-160.3168997
-41.00729	-160.8844985
-41.50688	-161.1420061
-42.00648	-161.5717933
-42.50607	-163.4142249
-43.00567	-165.0499088
-43.52249	-165.4505775
-44.00486	-166.3229787
-44.50445	-167.5106991
-45.02127	-168.0491793
-45.50364	-168.5080851
-46.02047	-170.3558055
-46.50283	-170.5390881
-47.00243	-170.9344073
-47.50202	-171.1574468
-48.00162	-173.4133131
-48.50121	-172.4303343
-49.00081	-173.9282675
-49.5004	-173.1176292
-50.01723	-175.068693
-50.51682	-175.1883891
-51.01642	-176.7551368
-51.51601	-176.9437082
-52.01561	-178.3725836
-52.5152	-179.0779939
-53.0148	-178.7496657
-53.51439	-180.006383
-54.01399	-180.4016413
-54.51358	-180.4178723
-55.01318	-181.2955015
-55.51277	-181.725228
-56.01237	-182.1550152
-56.51196	-183.0670517
-57.01156	-183.221155
-57.52838	-183.4494225
-58.01075	-183.9082675
-58.51035	-182.9942249
-59.00994	-184.3197568
-59.50953	-185.4730091
-60.00913	-186.6262614
-60.50872	-185.5399392
-61.00832	-187.5545897
-61.50792	-187.2262614
-62.00751	-188.0349544
-62.50711	-186.9141641
-63.0067	-188.205228
-63.50629	-189.0483283
-64.00589	-189.6158663
-64.50549	-188.9085106
-65.00508	-189.2348328
-65.50468	-188.8031003
-66.00427	-190.5075988
-65.48745	-149.7256535
-64.98785	-143.6108815
-64.48826	-140.3559271
-63.97144	-138.5082675
-63.48907	-134.0181763
-62.98947	-132.3480851
-62.48988	-127.9561094
-61.97306	-125.626079
-61.49069	-123.9957447
-60.99109	-119.5348328
-60.4915	-118.7261398
-59.9919	-114.3685106
-59.49231	-113.1119149
-58.99271	-109.2711854
-58.49312	-107.5321581
-57.99352	-104.7250456
-57.49393	-102.8826748
-56.9771	-98.65756839
-56.49474	-97.6474772
-55.97791	-93.52571429
-55.49554	-91.24072948
-54.99595	-87.91677812
-54.49636	-86.41896657
-53.99676	-85.09343465
-53.49717	-82.0106383
-52.99757	-80.96072948
-52.49797	-77.87793313
-51.99838	-76.58680851
-51.49878	-75.26121581
-50.99919	-72.38516717
-50.4996	-70.57726444
-49.98277	-69.83209726
-49.48318	-66.57702128
-48.98358	-65.18255319
-48.48399	-64.82170213
-47.98439	-61.04978723
-47.48479	-60.06874164
-46.9852	-58.05404863
-46.48561	-56.48726444
-45.98601	-55.40285714
-45.48642	-53.76716109
-44.96959	-51.91941641
-44.48722	-50.28903951
-43.98763	-49.6869848
-43.48803	-47.22435866
-42.98844	-45.41638298
-42.48885	-43.71176292
-41.98925	-42.24832827
-41.48965	-40.88825532
-40.99006	-40.5273921
-40.49046	-37.82355623
-39.97364	-37.52627964
-39.47404	-37.0964924
-38.99168	-34.50134347
-38.49208	-33.79591489
-37.99249	-31.71226748
-37.49289	-30.9723769
-36.9933	-30.81822492
-36.4937	-28.28666261
-35.99411	-27.16775684
-35.49451	-26.15221884
-34.99492	-24.37866869
-34.49532	-23.22529483
-33.99573	-20.48699088
-33.49613	-20.02272948
-32.99654	-17.07769605
-32.49694	-16.1655076
-31.99734	-15.32223708
-31.49775	-13.16966565
-30.99816	-11.91292401
-30.48133	-10.5475076
-29.98174	-9.049574468
-29.49937	-6.66112462
-28.98255	-5.709163526
-28.48295	-4.555782371
-27.98336	-2.196468693
-27.48376	-1.077543465
-26.98417	-0.061977568
-26.48457	1.918329483
-25.98498	2.76162614
-25.48538	5.293215805
-24.98579	6.308790274
-24.48619	8.530285714
-23.9866	9.58031003
-23.46977	11.2558541
-22.97018	12.92607295
-22.48781	13.83296657
-21.97099	15.26731307
-21.48862	16.17421277
-20.98903	17.08642553
-20.48943	18.06755015
-19.98984	20.70251672
-19.49024	23.40640729
-18.99065	23.69842553
-18.49105	28.15951976
-17.99146	28.76164134
-17.47463	29.30017021
-16.99227	30.31043161
-16.49267	31.73948328
-15.99307	30.86004255
-15.49348	34.83877204
-14.99388	35.95772644
-14.49429	36.73212158
-13.99469	40.29739818
-13.4951	41.10624924
-12.9955	43.46559271
-12.49591	43.34415805
-11.99631	45.94469301
-11.49672	47.95948328
-10.99712	48.6305228
-10.49753	49.81838906
-9.997932	50.83399392
-9.498337	52.74541033
-8.998742	52.27943465
-8.499146	54.50096049
-7.999552	57.37713678
-7.499957	58.186
-6.983134	59.99937994
-6.483539	61.2906383
-5.983944	62.47848024
-5.484349	63.56297872
-4.984754	64.95762918
-4.485158	65.97319149
-3.985563	63.78449848
-3.485968	68.48674772
-2.986373	67.71069909
-2.486778	70.44905775
-1.987183	71.77477204
-1.487588	73.58279635
-0.9879924	75.28753799
-0.4883973	76.40650456
0.01119782	78.59355623
0.5280204	79.40772036
1.010388	80.17683891
1.509983	81.57142857
2.009578	82.38030395
2.509173	84.42954407
3.008769	85.75525836
3.508364	88.18352584
4.007959	88.92346505
4.507554	89.42224924
5.007149	90.78237082
5.506744	92.17696049
6.00634	92.8824924
6.505935	93.6568997
7.022757	95.98711246
7.505125	95.89483283
8.021948	97.3981155
8.504315	99.71768997
9.003911	99.63069909
9.503506	102.4724012
10.0031	103.0401216
10.5027	103.9178723
11.00229	105.6225532
11.50189	106.293617
12.00148	108.273921
12.50108	108.6693617
13.00067	110.6497264
13.50027	111.8720365
14.01709	112.9618237
14.51668	114.3219453
15.01628	113.8559878
15.51587	116.1808511
16.01547	117.92
16.51506	119.8314286
17.01466	121.2949544
17.51426	121.8281459
18.01385	121.0520365
18.51344	123.1357447
19.01304	123.2899696
19.51264	125.9593921
20.01223	126.8026748
20.51183	128.4728875
21.01142	129.3506991
21.51101	130.2284498
22.01061	131.726383
22.51021	132.6386018
23.0098	134.3088146
23.5094	134.6353191
24.00899	136.1676596
24.50859	136.3218845
25.00818	139.0946505
25.50778	139.3177508
26.00737	140.5400608
26.50697	141.6590274
27.00656	143.4670517
27.50616	142.1396353
28.00575	144.9468693
28.52258	146.0366565
29.00494	146.5644985
29.50454	147.0288146
30.00413	150.5940426
30.50373	150.6793313
31.00332	152.5906991
31.50292	153.6751368
32.00251	153.622614
32.50211	153.5355623
33.00171	152.8973252
33.5013	154.3607903
34.00089	157.7881459
34.50049	159.044924
35.00008	159.2679635
35.51691	161.3569605
36.0165	160.8908815
36.53333	163.7378723
37.01569	163.7488754
37.51529	164.7644377
38.01488	166.4001216
38.51448	167.1400608
39.01407	166.8118541
39.51367	169.0677812
40.01326	166.2243161
40.51286	169.5827964
41.01245	172.5277812
41.51205	174.0256535
42.01164	174.7310638
42.51124	174.2995137
43.01083	175.8662614
43.51043	176.9162918
44.01003	175.0375076
44.50962	176.1219453
45.02644	178.8310638
45.50881	178.9798784
46.0084	181.3046809
46.508	181.1831611
47.0076	183.4734954
47.50719	184.3167173
48.00679	184.9532523
48.50638	182.8332523
49.00598	185.0546505
49.50557	185.7600608
50.00517	185.638541
50.50476	188.2044985
51.00436	188.8754407
51.50395	190.09769
52.00355	190.4929483
52.50314	189.0965957
53.00274	190.5254711
53.50233	192.5057143
54.00193	193.2110638
54.50152	191.8146505
55.00112	193.4158663
55.50071	193.3288146
56.00031	194.4475988
56.51713	194.400304
57.01673	195.3812158
57.51632	197.1891793
58.01591	197.4466261
58.53274	198.2262006
59.01511	200.1665653
59.5147	200.5273556
60.0143	199.3721581
60.51389	198.6648024
61.01349	199.5768389
61.51308	197.3879635
62.01268	200.4362918
62.51227	201.6584195
63.01187	201.3989666
63.51146	201.6219453
64.01106	202.8096049
64.51065	204.2040122
65.01025	204.7715502
65.50984	204.6843161
66.00944	204.8728267
66.50903	205.5781155
67.00863	205.7666261
66.49181	166.087234
65.99221	159.2144681
65.49261	158.130152
64.99302	157.4248632
64.49342	154.169848
63.9766	149.4279635
63.49424	148.1077812
62.99464	145.1284498
62.49504	141.3910638
61.99545	139.2386018
61.49585	135.1911246
60.99626	133.9345289
60.49667	129.9559878
59.99707	127.7345897
59.49747	125.1342249
58.99788	120.9834043
58.49828	119.8990274
57.99869	116.333921
57.49909	114.973921
56.9995	110.719696
56.4999	108.9117325
55.98308	107.7531915
55.48349	103.9468693
54.98389	102.3801216
54.48429	98.84942249
53.9847	98.41969605
53.4851	94.57890578
52.98551	93.32224924
52.48592	90.17057751
51.96909	89.14978723
51.48672	86.41683891
50.98713	83.57525836
50.48753	83.21446809
49.98794	80.92407295
49.48834	77.97914894
48.98875	76.92917933
48.48915	76.08595745
47.98956	75.58729483
47.48996	72.40115502
46.99037	70.69653495
46.49077	70.02559271
45.99118	66.70158055
45.49158	65.34151976
44.99199	63.70583587
44.49239	62.62145897
43.9928	60.15880851
43.4932	59.41893617
42.99361	57.57649848
42.47678	56.93467477
41.99442	55.0631003
41.49482	54.77113678
40.99523	52.75641945
40.49563	51.49970821
39.99604	49.65726444
39.49644	47.5736231
38.99685	47.35056535
38.49725	45.12910638
37.99765	44.83714286
37.49806	41.96102128
36.99847	40.87658359
36.49887	38.79293617
35.99928	37.70848632
35.48245	36.65317325
34.98286	35.0863465
34.48326	32.93379331
33.98367	31.43587234
33.48407	29.93795745
32.96725	28.33134954
32.48488	27.0454772
31.98529	23.92817021
31.48569	23.18825532
30.9861	22.72398176
30.4865	18.53855319
29.98691	17.48854103
29.48731	16.4729848
28.98771	12.66655927
28.48812	11.68545289
27.98853	10.60097872
27.48893	9.413142857
26.98933	6.847100304
26.48974	5.314705775
25.99014	4.609232219
25.49055	1.388539818
24.99095	0.200693374
24.49136	-0.74596535
23.99176	-0.693426748
23.49217	-4.809961094
22.99257	-6.032266261
22.49298	-6.703288754
21.99338	-7.546589666
21.49379	-8.872261398
20.99419	-11.57613982
20.4946	-12.14380547
19.995	-13.22829179
19.49541	-15.55317325
18.99581	-16.91330699
18.49622	-16.92968389
17.99662	-20.59831611
17.49703	-21.09706991
16.99743	-21.80255927
16.49784	-24.40308207
15.99824	-25.76322188
15.49865	-26.57207903
14.99905	-27.00192705
14.49946	-29.56799392
13.99986	-30.48021884
13.48304	-30.19183587
12.98344	-33.03355015
12.48385	-34.04913678
11.98425	-36.68412158
11.48466	-38.14762918
10.98506	-38.16401824
10.48547	-41.24692401
9.985873	-42.02133131
9.486279	-42.7957386
8.986683	-44.63825532
8.487088	-47.27324012
7.970265	-48.15634043
7.487897	-48.47751368
6.988302	-48.7351003
6.488707	-50.99108207
5.971885	-51.80526444
5.489517	-52.33316109
4.989922	-52.93530699
4.490326	-56.36275988
3.973504	-56.48783587
3.491136	-58.25613374
2.974314	-60.13843161
2.491946	-60.70079635
1.975124	-61.37714286
1.492756	-61.00924012
0.9931607	-64.67787234
0.4935656	-65.79683891
-0.006029591	-66.67458967
-0.5056247	-67.41458967
-1.00522	-67.91331307
-1.504815	-70.68613982
-2.00441	-71.59841945
-2.504005	-72.09714286
-3.020828	-72.56680851
-3.503196	-74.3006079
-4.020018	-75.7350152
-4.502386	-75.64273556
-5.001981	-78.27768997
-5.501576	-79.05209726
-6.001172	-80.37781155
-6.500767	-80.80765957
-7.000362	-83.13258359
-7.517184	-85.73841945
-8.016779	-86.23720365
-8.516374	-86.56364742
-9.015969	-87.47592705
-9.515564	-89.97306991
-10.01516	-91.29878419
-10.51475	-92.0387234
-11.03158	-92.163769
-11.51394	-92.93288754
-12.01354	-94.67203647
-12.51313	-95.79100304
-13.01273	-97.01331307
-13.51233	-99.16589666
-14.01192	-99.42346505
-14.51152	-101.0937386
-15.01111	-103.0051672
-15.51071	-103.4350152
-16.0103	-104.2782979
-16.5099	-105.1905167
-17.00949	-106.8951976
-17.50909	-107.5317933
-18.00868	-106.7556839
-18.52551	-111.1187842
-19.0251	-111.996535
-19.50747	-112.8345289
-20.00706	-114.7459574
-20.50666	-113.5908207
-21.00625	-116.3291793
-21.50585	-117.8271125
-22.00544	-118.8426748
-22.50504	-120.4440122
-23.00463	-121.5285106
-23.52146	-121.9636474
-24.00382	-122.6638298
-24.50342	-123.0592097
-25.00302	-123.488997
-25.50261	-125.9172644
-26.0022	-127.0361702
-26.5018	-127.3626748
-27.03585	-129.2502736
-27.50099	-130.0483891
-28.00059	-130.7883891
-28.50018	-131.4593921
-29.017	-133.3071733
-29.5166	-134.8395137
-30.01619	-135.6828571
-30.51579	-135.9058967
-31.01538	-136.4046201
-31.51498	-139.7631611
-32.01458	-140.5375076
-32.51417	-140.8639514
-33.01376	-140.4668693
-33.51336	-142.9295441
-34.01295	-143.3593313
-34.51255	-143.7547112
-35.01215	-146.3551368
-35.51174	-146.8883283
-36.01133	-147.3525836
-36.51093	-148.3681459
-37.01052	-148.3500304
-37.51012	-150.9504559
-38.00972	-152.0004863
-38.50931	-152.8437082
-39.00891	-154.2382371
-39.5085	-154.4613374
-40.00809	-155.7180547
-40.50769	-157.181459
-41.02451	-158.2367781
-41.50688	-158.730152
-42.00648	-159.2977508
-42.50607	-158.9006079
-43.00567	-161.7767173
-43.50526	-162.6888146
-44.00486	-163.5665046
-44.50445	-163.9274164
-45.00405	-164.2537994
-45.50364	-164.5457143
-46.00324	-165.3889362
-46.50283	-166.0599392
-47.00243	-166.6274772
-47.50202	-166.2992705
-48.00162	-169.2097872
-48.50121	-170.0530091
-49.00081	-170.4827356
-49.5004	-170.5334954
-50.01723	-170.9685106
-50.51682	-172.3630395
-51.01642	-172.9995137
-51.51601	-173.8427356
-52.01561	-173.5144073
-52.5152	-171.4634043
-53.0148	-174.8907599
-53.51439	-175.4927052
-54.01399	-175.2333739
-54.51358	-176.2488146
-55.01318	-178.2290578
-55.53	-178.3195137
-56.01237	-178.3304559
-56.51196	-180.0005471
-57.01156	-180.4302736
-57.51115	-180.2397568
-58.01075	-181.0140426
-58.51035	-179.548693
-59.00994	-182.3902736
-59.50953	-183.8536778
-60.00913	-184.0421277
-60.50872	-184.1617629
-61.00832	-182.5930699
-61.50792	-185.6068693
-62.00751	-184.727234
-62.50711	-185.9149544
-63.0067	-186.7236474
-63.50629	-187.0499696
-64.00589	-185.4123404
-64.52271	-188.500304
-65.00508	-188.5457143
-65.5219	-188.9462006
-66.00427	-188.1990881
-66.50387	-189.0422492
-67.00346	-188.7827964
-67.50306	-189.3502736
-66.98624	-144.6404255
-66.48664	-142.7981155
-65.98705	-137.7858967
-65.48745	-136.2881459
-64.97063	-135.0262614
-64.48826	-129.8815198
-63.98866	-128.4871125
-63.48907	-125.4733131
-62.98947	-122.9074164
-62.48988	-120.2725836
-61.99028	-117.6722188
-61.49069	-113.7281459
-60.99109	-112.8849848
-60.4915	-108.8719757
-59.9919	-107.0984802
-59.49231	-103.5333739
-58.99271	-101.0364134
-58.49312	-98.57386018
-57.99352	-96.28352584
-57.49393	-95.06139818
-56.99433	-91.97860182
-56.49474	-89.30930091
-55.99514	-87.57027356
-55.49554	-84.07410334
-54.99595	-83.19647416
-54.49636	-80.07920973
-53.99676	-78.7881459
-53.49717	-76.73896657
-52.99757	-74.86218845
-52.49797	-72.95088146
-51.99838	-69.45458967
-51.49878	-68.33574468
-50.99919	-67.01021277
-50.4996	-65.16778116
-49.98277	-62.83768997
-49.48318	-62.40796353
-48.98358	-60.94455927
-48.48399	-58.96431003
-47.98439	-56.5706079
-47.48479	-55.34838906
-46.9852	-53.02359878
-46.48561	-52.42155623
-45.98601	-49.4421155
-45.48642	-47.97869909
-44.98682	-46.34299696
-44.48722	-45.12076596
-43.98763	-44.44980547
-43.48803	-42.9863769
-42.97121	-41.89664438
-42.48885	-41.67891185
-41.98925	-38.90618237
-41.48965	-37.78729483
-40.99006	-37.42642553
-40.49046	-34.75705167
-39.99087	-34.18944681
-39.49127	-32.726
-38.99168	-30.98691793
-38.49208	-31.03950152
-37.99249	-28.33566565
-37.49289	-27.94032827
-36.9933	-26.06341033
-36.4937	-25.59915502
-35.99411	-22.82641337
-35.49451	-23.15462006
-34.99492	-20.34741641
-34.49532	-19.77978723
-33.9785	-17.44962918
-33.49613	-16.921769
-32.99654	-14.87256535
-32.49694	-13.37464438
-31.99734	-12.18682067
-31.49775	-11.61918541
-30.99816	-8.708595745
-30.49856	-7.451860182
-29.99897	-5.023641337
-29.49937	-3.594621277
-28.99977	-3.061433435
-28.48295	-0.765717933
-27.96613	1.323266261
-27.48376	2.333515502
-26.98417	3.934818845
-26.48457	4.640288146
-25.98498	4.897841337
-25.48538	7.877355623
-24.98579	10.44340426
-24.48619	11.25224316
-23.9866	11.78544073
-23.487	14.31703951
-22.98741	16.09062614
-22.48781	16.79610942
-21.97099	17.43799392
-21.48862	18.48270517
-20.98903	20.94539818
-20.48943	22.99463222
-19.98984	24.04466261
-19.49024	26.09390274
-18.97342	27.35598784
-18.49105	29.70999392
-17.99146	30.17430395
-17.49186	33.25719149
-16.99227	34.61732523
-16.49267	36.18419453
-15.99307	36.37285714
-15.49348	37.9052766
-14.99388	40.02342857
-14.49429	40.4877386
-13.99469	43.53617021
-13.46064	44.08002432
-12.9955	43.53450456
-12.49591	46.96194529
-11.99631	47.87417629
-11.49672	48.924231
-10.99712	50.62892401
-10.49753	51.78233435
-9.997932	53.14248024
-9.498337	54.1236231
-8.998742	55.86276596
-8.499146	57.15400608
-7.999552	56.72248632
-7.499957	59.35747112
-6.983134	58.96572644
-6.483539	61.94528875
-5.983944	62.82303951
-5.484349	64.76893617
-4.984754	66.68036474
-4.485158	67.0068693
-3.985563	68.60820669
-3.485968	69.69270517
-2.986373	70.22595745
-2.486778	72.27519757
-1.987183	73.94541033
-1.487588	74.23744681
-0.9879924	74.90851064
-0.4883973	76.88887538
0.01119782	77.0775076
0.5280204	78.64972644
1.010388	80.21130699
1.509983	80.71009119
2.009578	82.55258359
2.509173	83.60261398
3.025996	84.07227964
3.508364	85.77167173
4.007959	86.54607903
4.524781	88.18717325
5.007149	89.50753799
5.506744	90.00632219
6.00634	91.22863222
6.523162	92.80085106
7.00553	94.08674772
7.505125	94.51659574
8.004721	96.49696049
8.504315	97.4781155
9.003911	99.21726444
9.503506	100.1639514
10.0031	100.6282675
10.5027	102.5741641
11.00229	102.7283283
11.50189	104.708693
12.00148	105.9654711
12.5183	107.2964742
13.00067	108.4790274
13.50027	109.8047416
14.03432	111.0032219
14.51668	112.0823708
15.01628	111.7197568
15.51587	114.1135562
16.01547	115.542614
16.51506	117.3506383
17.03189	118.0269909
17.51426	119.7952584
18.01385	120.8453495
18.51344	121.6886322
19.01304	123.6345289
19.51264	124.3055319
20.01223	125.1488754
20.52905	127.0311246
21.01142	127.9035866
21.51101	128.40231
22.01061	129.0389058
22.51021	130.8469301
23.0098	131.6902128
23.5094	133.5671733
24.00899	133.7558055
24.50859	135.1503951
25.00818	136.9239514
25.50778	137.8706383
26.00737	138.3349544
26.50697	140.0395745
27.00656	140.7450456
27.50616	142.346383
28.00575	143.258541
28.50535	144.3430395
29.00494	145.7031611
29.50454	146.8220669
30.00413	148.3544681
30.50373	149.8524012
31.00332	149.1107599
31.50292	152.1591489
32.00251	152.7267477
32.50211	154.3624924
33.00171	155.3435866
33.5013	156.0835258
34.00089	155.2729483
34.50049	158.1145897
