Saatcioglu and Grira 1999 Column BG-10	
32.00251	154.6568389
32.50211	155.9841337
33.00171	157.2769605
33.51853	159.2987234
34.00089	160.4138602
34.51772	160.8506991
35.00008	161.8280243
35.51691	163.1262006
36.0165	163.6954407
36.5161	164.8848632
37.01569	167.4180547
37.51529	167.9872948
38.01488	168.9010942
38.51448	169.8493009
39.01407	171.4522188
39.51367	171.470152
40.01326	174.0722188
40.51286	174.5036474
41.01245	177.1401824
41.51205	177.2615198
42.01164	178.9332523
42.51124	178.9167781
43.01083	180.6229787
43.51043	181.2266869
44.01003	181.8992705
44.50962	182.7096657
45.00922	183.6923404
45.50881	184.9161702
46.0084	186.691307
46.508	184.6419453
47.0076	186.4170821
47.50719	188.743465
48.00679	189.0714894
48.50638	191.2945289
49.00598	190.8300912
49.50557	192.2951368
50.00517	191.7272948
50.50476	193.9503343
51.02158	194.2837082
51.52118	195.0251672
52.00355	196.5192705
52.50314	196.2959878
53.00274	197.5542249
53.50233	198.4334954
54.00193	199.2782979
54.50152	198.0558055
55.00112	200.5544681
55.50071	199.2631003
56.00031	200.6591489
56.51713	200.9580547
57.01673	201.1482067
57.51632	201.958541
58.01591	199.5990274
58.51551	202.6144681
59.01511	203.1491793
59.5147	202.1333739
60.0143	203.4949544
60.51389	203.0303951
61.01349	203.3239514
61.51308	203.1694833
62.01268	203.8764742
62.51227	202.4127052
63.01187	201.2935562
63.51146	201.3114286
64.01106	204.4646201
64.51065	204.7925836
65.01025	203.5355015
65.50984	206.0341641
66.00944	203.9846809
66.50903	200.1779939
65.99221	148.4720973
65.49261	148.1786018
64.99302	147.8506991
65.50984	147.7705167
64.99302	141.8210334
64.49342	136.7038298
63.99383	135.583465
63.49424	134.5664438
62.99464	127.1407295
62.49504	124.8832827
61.99545	119.5938602
61.49585	118.4044985
60.99626	117.318541
60.49667	111.1332523
59.99707	109.5993313
59.49747	105.2401216
58.99788	100.2263222
58.49828	99.14030395
57.99869	94.88443769
57.49909	89.80170213
56.9995	88.85355623
56.4999	85.42462006
55.98308	82.47270517
55.48349	78.66474164
54.98389	76.7862614
54.48429	73.73635258
53.96747	71.26674772
53.4851	68.98018237
52.98551	66.17142857
52.48592	62.77696049
51.98632	59.48581155
51.48672	57.33169605
50.98713	54.76412158
50.48753	51.64525228
49.98794	48.62974468
49.47112	48.22747112
48.98875	44.73495441
48.48915	43.78675988
47.98956	40.97797568
47.48996	38.72048024
46.99037	36.39406079
46.49077	34.58446809
45.99118	31.67231611
45.49158	31.61993921
44.99199	29.08678419
44.49239	25.03760486
43.9928	23.26245593
43.4932	21.14276596
42.99361	19.05751368
42.49401	15.31841945
41.97719	13.91690578
41.49482	10.94119149
40.978	9.884231003
40.49563	7.184139818
39.97881	5.885989666
39.49644	4.391845593
38.99685	2.134303951
38.49725	2.185263222
37.99765	-2.139584802
37.49806	-2.639912462
36.99847	-3.967163526
36.49887	-6.91381155
35.99928	-7.138504559
35.48245	-9.332516717
34.98286	-9.660577508
34.48326	-13.15851064
33.96644	-13.28521581
33.48407	-15.50294833
32.98448	-17.45040729
32.48488	-20.19032827
31.98529	-20.75958663
31.48569	-23.70624924
30.9861	-23.65531915
30.4865	-26.01625532
29.98691	-27.13679635
29.48731	-28.6363465
28.98771	-31.68638298
28.48812	-32.70356231
27.98853	-33.85857143
27.48893	-35.46149544
26.98933	-35.2727538
26.48974	-38.83961702
25.99014	-40.99382371
25.49055	-41.76982979
24.99095	-43.09711854
24.49136	-43.90758663
23.99176	-44.54577508
23.49217	-45.28733739
22.99257	-49.12984802
22.49298	-50.73277812
21.99338	-51.16423708
21.49379	-51.3545228
20.97696	-54.20321581
20.4946	-55.83523404
19.995	-58.02391489
19.49541	-58.24865046
18.99581	-60.54069301
18.49622	-61.48899696
17.99662	-62.74735562
17.49703	-64.17805471
16.99743	-64.09270517
16.48061	-66.94139818
15.99824	-67.91878419
15.49865	-68.93598784
14.99905	-69.84984802
14.49946	-70.62583587
13.99986	-72.64224924
13.48304	-72.87240122
12.98344	-75.23337386
12.48385	-76.11276596
11.98425	-77.61234043
11.48466	-79.69762918
10.98506	-80.85270517
10.48547	-82.42121581
9.985873	-83.16279635
9.486279	-84.90352584
8.986683	-86.36869301
8.487088	-87.31696049
7.987493	-88.43756839
7.47067	-89.52905775
6.988302	-89.3350152
6.47148	-92.66607903
5.989112	-93.12662614
5.489517	-94.07495441
4.989922	-94.71319149
4.490326	-97.24638298
3.973504	-97.85556231
3.491136	-99.24638298
2.991541	-101.1594529
2.474719	-101.7685714
1.992351	-103.4006079
1.492756	-104.8657751
0.9931607	-105.5728875
0.4935656	-106.5556231
-0.006029591	-108.9166565
-0.5056247	-109.8304559
-1.00522	-110.1930699
-1.522042	-112.283769
-2.00441	-112.5376292
-2.504005	-114.3817629
-3.003601	-114.7443161
-3.503196	-116.3472948
-4.002791	-117.1922188
-4.502386	-117.8648632
-5.019208	-120.6446809
-5.501576	-122.3111854
-6.001172	-123.087234
-6.500767	-124.1733739
-7.000362	-125.879696
-7.517184	-126.2131915
-8.016779	-127.8161094
-8.516374	-129.6258359
-9.015969	-130.4707599
-9.515564	-130.5921581
-10.01516	-132.6085714
-10.51475	-133.6947112
-11.01435	-136.8480851
-11.51394	-137.2106991
-12.01354	-137.3665046
-12.51313	-138.7627356
-13.02996	-139.1306991
-13.51233	-142.1753799
-14.01192	-142.7102128
-14.51152	-144.2787234
-15.01111	-144.6068085
-15.51071	-144.4525836
-16.02753	-147.4735562
-16.52712	-148.3529483
-17.00949	-149.0546505
-17.50909	-149.1415805
-18.00868	-152.226079
-18.50828	-152.2441337
-19.00787	-154.3638906
-19.50747	-155.2432827
-20.00706	-157.9832219
-20.50666	-159.0004255
-21.00625	-159.2940426
-21.50585	-160.0356231
-22.00544	-160.8805471
-22.50504	-161.5187234
-23.00463	-163.052766
-23.50423	-163.5875988
-24.00382	-165.6384802
-24.50342	-167.3792097
-25.00302	-169.0165957
-25.50261	-169.5858967
-26.0022	-169.8105775
-26.5018	-172.2060182
-27.0014	-172.5685106
-27.51822	-173.5910638
-28.00059	-173.6381763
-28.50018	-176.8604863
-29.017	-177.3662006
-29.5166	-177.9355015
-30.01619	-180.1241337
-30.51579	-181.5891793
-31.01538	-182.2618237
-31.51498	-183.6579939
-32.01458	-184.2617021
-32.51417	-185.3133739
-33.01376	-185.8481459
-33.51336	-188.4847416
-34.01295	-189.0883891
-34.51255	-189.8989058
-35.01215	-190.6748936
-35.51174	-192.1744073
-36.01133	-191.2275988
-36.51093	-192.4170213
-37.01052	-195.1569605
-37.51012	-195.4850456
-38.00972	-196.7434043
-38.50931	-198.725228
-39.00891	-198.9155015
-39.5085	-199.8981763
-40.00809	-200.2262614
-40.50769	-202.1736778
-41.00729	-203.1563526
-41.50688	-203.7944681
-42.00648	-203.5712462
-42.50607	-205.1741033
-43.0229	-206.8168389
-43.50526	-207.1394529
-44.00486	-208.0532523
-44.50445	-210.0695441
-45.02127	-210.7130699
-45.50364	-210.9668085
-46.00324	-211.2259574
-46.50283	-212.5186626
-47.00243	-213.3290578
-47.50202	-213.7948936
-48.00162	-215.74231
-48.51844	-216.0412766
-49.00081	-215.1235258
-49.5004	-215.7271733
-50.01723	-216.4050456
-50.51682	-216.9053495
-51.01642	-217.6124012
-51.51601	-218.0092401
-52.01561	-218.4061398
-52.5152	-218.5618845
-53.0148	-219.5444985
-53.51439	-220.7338602
-54.01399	-220.8551368
-54.51358	-221.1831611
-55.01318	-221.6489362
-55.51277	-221.2533131
-56.01237	-222.0292401
-56.51196	-222.8740426
-57.01156	-221.9616413
-57.51115	-222.5307599
-58.01075	-224.340304
-58.51035	-224.6682675
-59.00994	-224.2382371
-59.50953	-225.1519149
-60.00913	-224.2050456
-60.50872	-223.3615198
-61.00832	-224.7231003
-61.50792	-226.4981763
-62.00751	-226.8950152
-62.50711	-226.7061398
-63.0067	-228.5500912
-63.50629	-227.1207903
-64.00589	-228.4823708
-64.50549	-228.5002432
-65.00508	-227.518845
-65.50468	-228.9148936
-66.00427	-228.9671733
-66.50387	-228.7782371
-67.00346	-228.0035866
-66.48664	-173.368997
-65.95259	-166.7595137
-65.48745	-164.7195745
-64.98785	-159.1889362
-64.48826	-155.9323404
-63.98866	-153.9850456
-63.48907	-149.694772
-62.97224	-145.1579331
-62.48988	-141.4587234
-61.99028	-137.8575684
-61.49069	-137.1506383
-60.99109	-133.7906383
-60.4915	-129.3280851
-59.97467	-127.4097872
-59.49231	-124.8476596
-58.99271	-121.6943465
-58.49312	-120.2293617
-57.99352	-116.1458359
-57.49393	-112.8891793
-56.99433	-111.286383
-56.49474	-106.3069301
-55.99514	-103.3258967
-55.49554	-102.2054711
-54.99595	-98.94881459
-54.49636	-97.7249848
-53.99676	-93.77920973
-53.49717	-90.59148936
-52.99757	-89.33319149
-52.49797	-86.69671733
-51.99838	-85.71404255
-51.49878	-81.80273556
-50.99919	-80.26881459
-50.4996	-77.46006079
-49.98277	-75.71404255
-49.48318	-73.24978723
-48.98358	-71.44024316
-48.48399	-69.42389058
-47.98439	-65.78820669
-47.48479	-64.87446809
-46.9852	-62.34133739
-46.48561	-61.08297872
-45.98601	-58.10192705
-45.48642	-57.36044377
-44.98682	-54.24155623
-44.48722	-53.05215198
-43.98763	-51.27700304
-43.48803	-48.57156839
-42.98844	-47.31325836
-42.48885	-45.88265046
-41.98925	-42.21246809
-41.48965	-41.05750152
-40.99006	-39.24789058
-40.49046	-37.40382979
-39.99087	-35.2496535
-39.49127	-33.33667477
-38.99168	-30.66568389
-38.49208	-28.9938845
-37.99249	-28.14900304
-37.49289	-25.68473556
-36.9933	-23.66837082
-36.4937	-21.92765957
-35.99411	-19.11882675
-35.47728	-18.68203647
-34.99492	-15.01719757
-34.49532	-14.44794529
-33.99573	-12.05257143
-33.49613	-10.34630395
-32.99654	-11.25862006
-32.47971	-7.238480243
-31.99734	-6.812419453
-31.49775	-4.417032827
-30.99816	-4.53687538
-30.49856	-3.140693617
-29.99897	-0.84867234
-29.49937	0.754248024
-28.99977	1.564699088
-28.48295	2.725075988
-27.98336	5.844020669
-27.48376	6.792297872
-26.98417	8.050668693
-26.48457	9.412413374
-25.98498	11.35989058
-25.48538	11.5846079
-24.98579	13.3253617
-24.46897	14.34792705
-23.9866	15.42865653
-23.487	18.09970213
-22.98741	19.49590881
-22.48781	20.78874164
-21.98822	22.21940426
-21.48862	23.89125228
-20.98903	25.63200608
-20.48943	26.47693009
-19.98984	28.2866079
-19.49024	29.06263222
-18.99065	30.38992097
-18.49105	31.68277204
-17.99146	33.42353191
-17.49186	34.47519757
-16.99227	35.63021884
-16.49267	37.50881459
-15.99307	38.7327538
-15.49348	38.75075988
-14.99388	40.25035258
-14.49429	42.19784802
-13.99469	43.76634043
-13.4951	44.78355623
-12.9955	45.55958663
-12.49591	46.85243769
-11.99631	48.04193313
-11.49672	48.47340426
-10.99712	49.3183465
-10.49753	51.33476596
-9.997932	51.42169605
-9.498337	54.09275988
-8.998742	54.31750152
-8.499146	56.09273556
-7.999552	57.04103343
-7.499957	58.57509422
-6.983134	58.52957447
-6.483539	60.02917325
-5.983944	61.21866261
-5.484349	62.37367781
-4.984754	64.14893617
-4.485158	66.19981763
-3.985563	66.52796353
-3.485968	66.75270517
-2.986373	67.87325228
-2.486778	68.9249848
-1.987183	68.90851064
-1.487588	71.54510638
-0.9879924	72.73465046
-0.4883973	73.88966565
0.01119782	75.14808511
0.510793	74.30474164
1.010388	78.21617021
1.509983	78.5787234
2.009578	79.04468085
2.509173	80.09635258
3.008769	80.59677812
3.508364	82.16522796
4.007959	83.32030395
4.507554	84.81987842
5.007149	85.07908815
5.506744	86.02741641
6.00634	87.94042553
6.505935	88.75094225
7.00553	89.32024316
7.505125	91.06103343
8.004721	91.69927052
8.504315	93.88796353
9.003911	93.4925228
9.503506	95.50893617
10.0031	96.93957447
10.5027	97.95683891
11.00229	99.6631003
11.50189	99.68115502
12.00148	101.8353799
12.50108	102.2668693
13.00067	104.111003
13.50027	104.6113678
14.01709	105.978541
14.51668	106.9268085
15.01628	108.4264438
15.51587	109.822614
16.01547	109.9784802
16.51506	111.512462
17.01466	112.0472948
17.53148	113.9657751
18.01385	114.598541
18.51344	116.6149544
19.01304	117.4943465
19.51264	116.9955623
20.01223	119.3909422
20.51183	120.7871733
21.01142	120.2538602
21.51101	122.6148328
22.01061	124.5278419
22.51021	125.1316109
23.0098	123.0133739
23.5094	126.4079635
24.00899	126.6671733
24.50859	127.7532523
25.00818	129.0805471
25.50778	130.2010942
26.00737	130.9771429
26.50697	132.7178723
27.00656	133.2527052
27.50616	135.06231
28.00575	135.1837082
28.50535	136.7521581
29.00494	136.7356839
29.50454	137.8906991
30.00413	139.734772
30.50373	141.3032219
31.00332	142.3893617
31.50292	142.9241337
32.00251	145.6640729
32.50211	146.2677812
33.00171	146.2857751
33.5013	147.8542249
34.00089	148.423465
34.50049	145.8917325
35.00008	147.5291185
35.51691	150.9979939
36.0165	150.5680243
36.5161	152.2054103
37.03292	153.6758055
37.51529	154.4464438
38.01488	155.8770213
38.51448	156.8597568
39.01407	158.0147112
39.51367	158.3082675
40.01326	159.256535
40.51286	159.6879635
41.02968	159.2288754
41.51205	160.9986626
42.01164	159.9485106
42.51124	162.6883891
43.01083	164.6358663
43.51043	165.4462614
44.01003	165.0851672
44.50962	167.7561094
45.00922	167.395076
45.50881	168.2399392
46.0084	169.8083283
46.508	170.5153191
47.0076	172.4283283
47.52442	172.0381155
48.00679	174.4625532
48.50638	174.7905167
49.00598	175.876535
49.50557	177.0314894
50.00517	176.8426748
50.50476	177.7564134
51.00436	179.4970821
51.50395	179.7561702
52.00355	179.5672948
52.50314	180.7222492
53.00274	178.8795745
53.50233	181.102614
54.00193	182.7398784
54.50152	183.1711854
55.00112	185.7731915
55.50071	185.3776292
56.00031	187.2216413
56.51713	186.900304
57.01673	187.676231
57.51632	187.6941033
58.01591	189.3657751
58.51551	189.0391489
59.01511	189.7116109
59.5147	191.4866869
60.0143	191.16
60.51389	191.0745289
61.01349	192.6428571
61.51308	194.7279635
62.01268	194.9181155
62.51227	193.7989666
63.01187	195.2983587
63.51146	193.2488754
64.01106	196.6432827
64.52788	196.0807903
65.01025	196.4378116
65.50984	197.2480851
66.00944	192.4766565
65.47539	159.4056535
64.99302	154.0870517
64.49342	147.1093009
63.99383	146.0922796
63.49424	140.182614
62.99464	138.958845
62.49504	134.1172644
61.99545	132.7556839
61.49585	124.7787234
60.99626	123.0036474
60.49667	121.7798784
59.99707	116.2836474
59.49747	113.9917325
58.99788	108.116535
58.49828	107.9608511
57.99869	102.9813982
57.49909	101.7231611
56.96504	96.59519757
56.4999	95.76115502
55.98308	89.77714286
55.48349	85.4868693
54.98389	84.36638298
54.46707	80.65647416
53.9847	78.99009119
53.4851	74.45860182
52.98551	73.6137386
52.48592	67.42838906
51.98632	66.58358663
51.48672	63.12018237
50.98713	61.99969605
50.48753	61.15489362
49.98794	57.27798784
49.48834	54.64148936
48.98875	53.14201216
48.48915	50.57441945
47.98956	46.21515502
47.48996	45.23249848
46.99037	43.04390274
46.49077	40.5107538
45.99118	40.28609726
45.49158	36.82266261
44.99199	35.39207295
44.49239	31.85972036
43.9928	31.04931915
43.4932	29.54981763
42.99361	25.50062614
42.49401	23.55320365
41.99442	20.5721155
41.49482	19.76170821
40.99523	16.47052888
40.49563	14.83317933
39.99604	14.09168389
39.49644	11.69632827
38.99685	9.886705167
38.49725	7.90481459
37.99765	5.302725836
37.49806	3.97547234
36.99847	0.959920973
36.49887	-0.022782103
35.99928	-3.417348936
35.48245	-3.923062006
34.98286	-4.320027356
34.48326	-7.059951368
33.98367	-8.07712462
33.48407	-9.50775076
32.98448	-12.55777508
32.46766	-14.5106079
31.98529	-17.31407903
31.46846	-17.54415198
30.9861	-20.69217629
30.46927	-21.09454103
29.98691	-24.41483891
29.48731	-25.05300912
28.98771	-26.75929483
28.48812	-28.98240729
27.98853	-30.72315502
27.48893	-31.87815805
26.98933	-32.65416413
26.48974	-33.60243769
25.99014	-35.82555623
25.49055	-37.87640122
24.99095	-38.61795745
24.49136	-39.11832219
23.99176	-41.54818237
23.49217	-43.94358055
22.99257	-44.34057751
22.49298	-44.77204255
21.99338	-47.0296231
21.49379	-47.73672948
20.97696	-49.93078419
20.4946	-50.46024316
19.995	-52.44218845
19.49541	-55.11322796
18.99581	-55.92370213
18.49622	-56.38963526
17.99662	-57.61356231
17.4798	-59.49752584
16.99743	-61.26735562
16.49784	-62.21568389
15.99824	-62.37148936
15.49865	-64.28455927
14.99905	-66.12869301
14.48223	-66.53106383
13.99986	-66.71598784
13.48304	-70.21933131
12.98344	-71.30547112
12.48385	-71.77136778
11.98425	-72.37513678
11.48466	-72.56541033
10.98506	-73.96164134
10.48547	-75.28899696
9.985873	-76.96085106
9.486279	-77.66796353
8.986683	-79.20200608
8.487088	-79.77130699
7.987493	-81.75325228
7.487897	-83.356231
6.988302	-83.71878419
6.488707	-85.87306991
5.971885	-87.37799392
5.489517	-87.6662614
4.989922	-88.16668693
4.490326	-90.56212766
3.990731	-91.0624924
3.491136	-90.3224924
2.991541	-90.8918541
2.491946	-91.42668693
1.992351	-94.95908815
1.492756	-96.42425532
0.9931607	-96.99355623
0.4935656	-98.32091185
-0.006029591	-100.9575076
-0.5056247	-101.630152
-1.022447	-103.4107599
-1.504815	-103.9747112
-2.00441	-103.8204255
-2.504005	-105.7679635
-3.003601	-106.8196353
-3.503196	-107.5612158
-4.002791	-107.7515502
-4.502386	-109.5267477
-5.001981	-110.8885106
-5.501576	-112.2158663
-6.001172	-113.2330699
-6.500767	-113.7334347
-7.000362	-115.1296657
-7.517184	-115.428693
-8.016779	-117.1350152
-8.516374	-117.0496657
-9.015969	-118.2391489
-9.515564	-119.0496657
-10.01516	-120.4114286
-10.51475	-121.8076596
-11.01435	-122.2046809
-11.51394	-123.6009119
-12.01354	-125.5483891
-12.51313	-125.9798784
-13.01273	-126.3768997
-13.51233	-128.1521581
-14.02915	-129.4158663
-14.51152	-128.8083891
-15.01111	-131.7206079
-15.52793	-132.1919149
-16.0103	-133.5827356
-16.5099	-134.2209726
-17.00949	-135.9617021
-17.50909	-136.1519757
-18.00868	-137.4793313
-18.50828	-137.6696049
-19.00787	-139.9961094
-19.50747	-141.8057751
-20.00706	-141.9960486
-20.50666	-142.0485106
-21.02348	-144.5181763
-21.50585	-145.5300304
-22.00544	-145.9959271
-22.50504	-146.1173252
-23.00463	-147.9269909
-23.50423	-148.4273556
-24.00382	-148.8243769
-24.50342	-151.9088754
-25.00302	-152.0302128
-25.50261	-154.3222492
-26.01943	-155.4136778
-26.5018	-155.8742249
-27.0014	-156.3057143
-27.50099	-157.2195137
-28.00059	-157.8921581
-28.50018	-156.7041945
-29.017	-160.6899088
-29.5166	-162.2583587
-30.01619	-162.6553799
-30.51579	-164.0515502
-31.01538	-165.1376292
-31.51498	-165.4657143
-32.01458	-167.1375684
-32.51417	-167.6378723
-33.01376	-169.2407903
-33.51336	-170.0512462
-34.01295	-170.6549544
-34.51255	-171.1207903
-35.01215	-168.8647416
-35.51174	-172.9828571
-36.01133	-174.5857751
-36.51093	-175.5340426
-37.02775	-176.8321581
-37.51012	-177.3960486
-38.00972	-176.5871125
-38.50931	-179.0169605
-39.00891	-180.3786018
-39.5085	-181.3613374
-40.02532	-181.5913678
-40.50769	-183.4989666
-41.00729	-184.3782979
-41.50688	-185.3265653
-42.00648	-185.6201216
-42.50607	-186.5338602
-43.00567	-186.9308207
-43.50526	-188.5681459
-44.00486	-189.7231003
-44.50445	-190.7747112
-45.02127	-190.6946505
-45.50364	-192.7055927
-46.00324	-192.1032827
-46.50283	-194.1196353
-47.01966	-194.728693
-47.50202	-195.6025532
-48.00162	-196.1029179
-48.50121	-197.6023708
-49.00081	-197.9648632
-49.5004	-198.6718541
-50.01723	-199.2464438
-50.51682	-199.8844985
-51.01642	-201.9697264
-51.51601	-202.6767173
-52.01561	-202.5912462
-52.5152	-204.0562918
-53.0148	-203.8329483
-53.51439	-204.7466869
-54.01399	-206.3840122
-54.51358	-207.1598784
-55.01318	-208.7971429
-55.51277	-209.2285106
-56.01237	-209.4531307
-56.51196	-209.8155015
-57.01156	-210.1090578
-57.51115	-210.4025532
-58.01075	-211.075076
-58.51035	-212.5055927
-59.00994	-213.0058359
-59.50953	-213.2993313
-60.00913	-214.2819453
-60.50872	-214.5065653
-61.00832	-215.3857751
-61.50792	-216.0238298
-62.00751	-216.4896049
-62.50711	-216.9553191
-63.02393	-216.8751368
-63.50629	-216.6119757
-64.00589	-217.2500304
-64.50549	-217.7846809
-65.02231	-218.1868693
-65.50468	-218.3716109
-66.00427	-217.6314286
-66.50387	-217.7526444
-67.00346	-217.9426748
-66.48664	-183.5333131
-65.98705	-176.4177508
-65.48745	-171.4038906
-64.98785	-169.3187842
-64.48826	-164.304924
-63.98866	-162.7366565
-63.48907	-158.2741033
-62.98947	-154.8796353
-62.48988	-152.2432219
-61.99028	-148.8142857
-61.49069	-144.8685714
-60.99109	-143.3347112
-60.4915	-139.3545289
-59.9919	-135.4432219
-59.49231	-131.3596353
-58.99271	-128.4820061
-58.49312	-125.8111246
-57.99352	-123.9326444
-57.49393	-119.4356231
-56.99433	-118.3151976
-56.49474	-114.8517933
-55.99514	-112.6977508
-55.47832	-108.7121581
-54.99595	-106.3222492
-54.49636	-102.9966565
-53.99676	-100.3601824
-53.49717	-98.06820669
-52.99757	-95.32838906
-52.49797	-94.00121581
-51.99838	-89.67641337
-51.49878	-88.93495441
-50.99919	-86.57410334
-50.4996	-83.3518541
-49.98277	-83.22522796
-49.48318	-80.31306991
-48.98358	-77.53878419
-48.48399	-75.38462006
-47.98439	-72.64474164
-47.48479	-71.62765957
-46.9852	-68.81884498
-46.46838	-65.66018237
-45.98601	-63.33908815
-45.48642	-61.52954407
-44.98682	-59.58210334
-44.48722	-57.46240729
-43.98763	-56.61755015
-43.48803	-54.25666869
-42.98844	-53.23953191
-42.48885	-50.67191489
-41.98925	-48.20765957
-41.48965	-46.94933739
-40.99006	-45.10527052
-40.47324	-42.11881459
-39.99087	-39.72882067
-39.49127	-37.1956535
-38.99168	-36.10959271
-38.49208	-34.47224924
-37.99249	-31.73234043
-37.49289	-30.43954407
-36.9933	-29.42238298
-36.4937	-27.75057143
-35.99411	-26.49222492
-35.49451	-22.99429787
-34.99492	-19.97874164
-34.4781	-18.26709422
-33.99573	-16.94520365
-33.49613	-14.2052766
-32.99654	-12.94692401
-32.49694	-11.99865653
-31.99734	-8.948632219
-31.49775	-7.965908815
-30.99816	-6.914279635
-30.49856	-4.794541033
-29.99897	-3.639539818
-29.49937	-0.658415805
-28.99977	-0.158061824
-28.48295	1.002319757
-27.98336	2.639694225
-27.48376	4.380435258
-26.98417	4.708522188
-26.48457	7.310650456
-25.98498	8.500109422
-25.48538	10.86105167
-24.98579	10.60341033
-24.48619	13.3088997
-23.9866	14.1193617
-23.487	14.92982979
-22.98741	17.53196353
-22.48781	18.82479635
-21.98822	20.04872948
-21.48862	21.78948936
-20.98903	22.91005471
-20.48943	24.7886383
-19.98984	26.28821277
-19.49024	26.85749544
-18.99065	27.97806687
-18.49105	29.54655319
-17.99146	31.14950152
-17.49186	32.4423465
-16.99227	33.80410334
-16.49267	34.71794529
-15.99307	34.73595745
-15.49348	37.9927538
-14.99388	39.00996353
-14.49429	40.78519149
-13.99469	42.1124924
-13.4951	43.16415805
-12.9955	43.00990274
-12.49591	45.99105775
-11.99631	46.00907599
-11.49672	47.64648024
-10.99712	48.38806079
-10.49753	49.54309422
-9.997932	50.38804255
-9.498337	51.95653495
-8.981514	53.28922796
-8.499146	53.71533131
-7.999552	55.49055927
-7.482729	57.37453495
-6.983134	58.21948328
-6.483539	59.34006079
-5.983944	59.08244377
-5.484349	61.96024316
-4.984754	62.66735562
-4.485158	64.44261398
-3.985563	65.08085106
-3.485968	64.30638298
-2.986373	66.80516717
-2.486778	70.09641337
-1.987183	71.04474164
-1.487588	71.20054711
-0.9879924	72.6312462
-0.4883973	73.20054711
0.01119782	73.25306991
0.510793	74.47702128
1.010388	75.73537994
1.509983	77.7862614
2.009578	78.83793313
2.509173	79.99300912
3.008769	80.6656535
3.508364	82.26863222
4.007959	82.04547112
4.507554	83.26942249
5.007149	85.04468085
5.506744	86.16522796
6.00634	88.04382979
6.505935	88.3375076
7.00553	89.52699088
7.505125	89.40717325
8.004721	91.2168997
8.521544	92.44620061
9.003911	92.70006079
9.503506	94.95762918
10.0031	95.66474164
10.5027	97.54334347
11.00229	97.52693009
11.50189	99.37106383
12.00148	99.56133739
12.50108	101.3021277
13.0179	102.5658967
13.50027	104.0256535
14.01709	103.1187234
14.51668	103.9981155
15.01628	106.3246201
15.51587	106.8250456
16.01547	108.6691793
16.51506	109.135076
17.01466	110.9792097
17.51426	111.6518541
18.01385	112.4279027
18.51344	114.2375684
19.03027	115.2257143
19.51264	113.8601216
20.01223	116.6000608
20.51183	117.272766
21.01142	119.0134954
21.51101	119.9273556
22.01061	120.9100912
22.51021	121.5482675
23.0098	123.7024924
23.5094	124.5129483
24.00899	124.3586626
24.50859	124.790152
25.00818	126.5653495
25.50778	128.6161702
26.00737	129.2888146
26.50697	127.9630395
27.00656	130.2895441
27.50616	132.2714894
28.00575	132.737386
28.50535	132.7209119
29.00494	133.4279635
29.50454	134.8930699
30.00413	136.5305167
30.50373	138.2711854
31.00332	137.5656535
31.50292	136.9634043
32.00251	140.633617
32.50211	140.7894225
33.00171	142.5646201
33.5013	144.3397568
34.00089	144.461155
34.50049	146.305228
35.00008	146.8055319
35.51691	147.001155
36.0165	148.7074164
36.5161	150.6548936
37.01569	150.9829787
37.51529	152.068997
38.01488	152.3281459
38.51448	153.4142249
39.01407	155.4305775
39.51367	156.62
40.01326	156.9135562
40.51286	158.7920973
41.02968	156.3346505
41.51205	157.8288146
42.01164	160.1896657
42.51124	160.8622492
43.01083	161.6382371
43.51043	163.5167173
44.01003	163.9481459
44.50962	165.3442553
45.00922	166.2235866
45.50881	167.1373252
46.0084	168.8091185
46.508	170.2741641
47.0076	170.0509422
47.50719	170.8957447
48.00679	171.0859574
48.50638	172.7232219
49.00598	172.9479027
49.50557	173.2413982
50.00517	175.016535
50.50476	175.1378116
51.00436	175.3624924
51.50395	174.1744073
52.00355	177.2243769
52.50314	178.4137386
53.00274	179.0863222
53.50233	179.6210334
54.00193	180.5691793
54.50152	182.3097872
55.00112	182.3621277
55.50071	182.7246201
56.00031	184.5341641
56.51713	184.2472948
57.01673	185.54
57.51632	185.9368997
58.01591	185.6102128
58.51551	184.1465046
59.01511	186.9896657
59.5147	187.5932523
60.0143	185.7850456
60.51389	188.3869909
61.01349	189.5763526
61.51308	189.6631003
62.01268	190.9213374
62.51227	191.1803647
63.02909	192.4784195
63.51146	192.7320973
64.01106	193.1288754
64.51065	193.1467477
65.01025	191.9241337
65.50984	191.7697264
66.00944	192.0976292
66.50903	190.1170821
65.99221	154.3983587
65.49261	151.6930091
64.99302	150.1247416
64.49342	148.2807903
63.99383	140.9240122
63.49424	134.876535
62.99464	133.2048024
62.49504	130.3961702
61.99545	124.8654711
61.49585	122.1256535
60.99626	117.2496657
60.49667	114.4409119
59.99707	111.2876596
59.49747	106.3082675
58.99788	104.2231003
58.49828	102.9648632
57.99869	100.052766
57.49909	94.34978723
56.9995	92.40243161
56.4999	88.56
55.98308	87.36528875
55.48349	82.62711246
54.98389	81.12759878
54.48429	80.04164134
53.9847	75.64796353
53.4851	73.76948328
52.98551	70.96072948
52.48592	67.80741641
51.98632	62.93130699
51.4695	60.56511246
50.98713	57.38271125
50.48753	56.26224316
49.98794	53.90137994
49.48834	50.98924012
48.98875	49.90322796
48.48915	46.30198784
47.98956	45.93951368
